"FECHA_HORA",FECHA,HORA,AIRQ_CO,AIRQ_NO,AIRQ_NO2,DATASET
2015-07-06:15:00,2015-07-06,15,0.13,4.9,2.8,CALID-DE-AIRE-ANO-2015
2015-07-06:16:00,2015-07-06,16,0.14,2.7,0.6,CALID-DE-AIRE-ANO-2015
2015-07-06:17:00,2015-07-06,17,0.15,2.9,1.2,CALID-DE-AIRE-ANO-2015
2015-07-06:18:00,2015-07-06,18,0.13,4.3,5.9,CALID-DE-AIRE-ANO-2015
2015-07-06:19:00,2015-07-06,19,0.13,16.4,23.8,CALID-DE-AIRE-ANO-2015
2015-07-06:20:00,2015-07-06,20,0.12,13.0,18.8,CALID-DE-AIRE-ANO-2015
2015-07-06:21:00,2015-07-06,21,0.10,1.7,5.3,CALID-DE-AIRE-ANO-2015
2015-07-06:22:00,2015-07-06,22,0.10,1.8,9.4,CALID-DE-AIRE-ANO-2015
2015-07-06:23:00,2015-07-06,23,0.10,4.8,11.0,CALID-DE-AIRE-ANO-2015
2015-07-07:00:00,2015-07-07,00,0.11,7.7,16.9,CALID-DE-AIRE-ANO-2015
2015-07-07:01:00,2015-07-07,01,0.14,11.2,15.8,CALID-DE-AIRE-ANO-2015
2015-07-07:02:00,2015-07-07,02,0.14,7.0,15.1,CALID-DE-AIRE-ANO-2015
2015-07-07:03:00,2015-07-07,03,0.16,8.4,14.2,CALID-DE-AIRE-ANO-2015
2015-07-07:04:00,2015-07-07,04,0.13,1.9,7.6,CALID-DE-AIRE-ANO-2015
2015-07-07:05:00,2015-07-07,05,0.13,2.1,3.5,CALID-DE-AIRE-ANO-2015
2015-07-07:06:00,2015-07-07,06,0.20,18.5,12.4,CALID-DE-AIRE-ANO-2015
2015-07-07:07:00,2015-07-07,07,0.37,64.5,29.5,CALID-DE-AIRE-ANO-2015
2015-07-07:08:00,2015-07-07,08,0.39,103.0,37.9,CALID-DE-AIRE-ANO-2015
2015-07-07:09:00,2015-07-07,09,0.30,56.4,23.6,CALID-DE-AIRE-ANO-2015
2015-07-07:10:00,2015-07-07,10,0.23,37.5,18.4,CALID-DE-AIRE-ANO-2015
2015-07-07:11:00,2015-07-07,11,0.19,27.0,11.2,CALID-DE-AIRE-ANO-2015
2015-07-07:12:00,2015-07-07,12,0.16,20.7,9.2,CALID-DE-AIRE-ANO-2015
2015-07-07:13:00,2015-07-07,13,0.14,5.7,3.3,CALID-DE-AIRE-ANO-2015
2015-07-07:14:00,2015-07-07,14,0.14,6.9,3.6,CALID-DE-AIRE-ANO-2015
2015-07-07:15:00,2015-07-07,15,0.17,8.0,2.8,CALID-DE-AIRE-ANO-2015
2015-07-07:16:00,2015-07-07,16,0.18,6.5,3.9,CALID-DE-AIRE-ANO-2015
2015-07-07:17:00,2015-07-07,17,0.17,3.6,6.3,CALID-DE-AIRE-ANO-2015
2015-07-07:18:00,2015-07-07,18,0.17,6.7,15.4,CALID-DE-AIRE-ANO-2015
2015-07-07:19:00,2015-07-07,19,0.28,10.7,26.4,CALID-DE-AIRE-ANO-2015
2015-07-07:20:00,2015-07-07,20,0.27,7.2,18.1,CALID-DE-AIRE-ANO-2015
2015-07-07:21:00,2015-07-07,21,0.24,1.9,12.7,CALID-DE-AIRE-ANO-2015
2015-07-07:22:00,2015-07-07,22,0.19,1.3,7.2,CALID-DE-AIRE-ANO-2015
2015-07-07:23:00,2015-07-07,23,0.14,0.3,2.0,CALID-DE-AIRE-ANO-2015
2015-07-08:00:00,2015-07-08,00,0.14,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-08:01:00,2015-07-08,01,0.13,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-08:02:00,2015-07-08,02,0.12,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-08:03:00,2015-07-08,03,0.13,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-08:04:00,2015-07-08,04,0.12,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-08:05:00,2015-07-08,05,0.12,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-07-08:06:00,2015-07-08,06,0.14,1.7,0.7,CALID-DE-AIRE-ANO-2015
2015-07-08:07:00,2015-07-08,07,0.16,6.5,5.4,CALID-DE-AIRE-ANO-2015
2015-07-08:08:00,2015-07-08,08,0.17,10.3,10.0,CALID-DE-AIRE-ANO-2015
2015-07-08:09:00,2015-07-08,09,0.16,9.7,8.8,CALID-DE-AIRE-ANO-2015
2015-07-08:10:00,2015-07-08,10,0.16,8.9,8.5,CALID-DE-AIRE-ANO-2015
2015-07-08:11:00,2015-07-08,11,0.17,7.8,10.3,CALID-DE-AIRE-ANO-2015
2015-07-08:12:00,2015-07-08,12,0.17,8.5,10.1,CALID-DE-AIRE-ANO-2015
2015-07-08:13:00,2015-07-08,13,0.17,4.5,5.6,CALID-DE-AIRE-ANO-2015
2015-07-08:14:00,2015-07-08,14,0.16,7.5,9.1,CALID-DE-AIRE-ANO-2015
2015-07-08:15:00,2015-07-08,15,0.16,3.6,4.9,CALID-DE-AIRE-ANO-2015
2015-07-08:16:00,2015-07-08,16,0.19,3.4,3.8,CALID-DE-AIRE-ANO-2015
2015-07-08:17:00,2015-07-08,17,0.22,4.9,6.0,CALID-DE-AIRE-ANO-2015
2015-07-08:18:00,2015-07-08,18,0.20,3.7,3.2,CALID-DE-AIRE-ANO-2015
2015-07-08:19:00,2015-07-08,19,0.17,1.2,1.4,CALID-DE-AIRE-ANO-2015
2015-07-08:20:00,2015-07-08,20,0.15,0.4,0.6,CALID-DE-AIRE-ANO-2015
2015-07-08:21:00,2015-07-08,21,0.14,0.4,0.3,CALID-DE-AIRE-ANO-2015
2015-07-08:22:00,2015-07-08,22,0.14,0.4,0.5,CALID-DE-AIRE-ANO-2015
2015-07-08:23:00,2015-07-08,23,0.14,0.3,0.4,CALID-DE-AIRE-ANO-2015
2015-07-09:00:00,2015-07-09,00,0.14,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-09:01:00,2015-07-09,01,0.13,0.2,0.3,CALID-DE-AIRE-ANO-2015
2015-07-09:02:00,2015-07-09,02,0.14,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-09:03:00,2015-07-09,03,0.14,0.4,1.0,CALID-DE-AIRE-ANO-2015
2015-07-09:04:00,2015-07-09,04,0.14,2.2,5.1,CALID-DE-AIRE-ANO-2015
2015-07-09:05:00,2015-07-09,05,0.14,0.5,1.2,CALID-DE-AIRE-ANO-2015
2015-07-09:06:00,2015-07-09,06,0.14,1.3,1.9,CALID-DE-AIRE-ANO-2015
2015-07-09:07:00,2015-07-09,07,0.16,3.6,3.6,CALID-DE-AIRE-ANO-2015
2015-07-09:08:00,2015-07-09,08,0.15,1.3,6.0,CALID-DE-AIRE-ANO-2015
2015-07-09:09:00,2015-07-09,09,0.17,2.1,4.6,CALID-DE-AIRE-ANO-2015
2015-07-09:10:00,2015-07-09,10,0.17,2.7,8.8,CALID-DE-AIRE-ANO-2015
2015-07-09:11:00,2015-07-09,11,0.14,2.1,1.8,CALID-DE-AIRE-ANO-2015
2015-07-09:12:00,2015-07-09,12,0.14,2.8,0.6,CALID-DE-AIRE-ANO-2015
2015-07-09:13:00,2015-07-09,13,0.16,0.6,0.2,CALID-DE-AIRE-ANO-2015
2015-07-09:14:00,2015-07-09,14,0.16,0.8,0.3,CALID-DE-AIRE-ANO-2015
2015-07-09:15:00,2015-07-09,15,0.16,1.0,0.3,CALID-DE-AIRE-ANO-2015
2015-07-09:16:00,2015-07-09,16,0.16,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-07-09:17:00,2015-07-09,17,0.18,1.6,4.7,CALID-DE-AIRE-ANO-2015
2015-07-09:18:00,2015-07-09,18,0.20,1.6,6.3,CALID-DE-AIRE-ANO-2015
2015-07-09:19:00,2015-07-09,19,0.16,0.8,2.3,CALID-DE-AIRE-ANO-2015
2015-07-09:20:00,2015-07-09,20,0.17,0.6,1.8,CALID-DE-AIRE-ANO-2015
2015-07-09:21:00,2015-07-09,21,0.16,0.4,1.4,CALID-DE-AIRE-ANO-2015
2015-07-09:22:00,2015-07-09,22,0.11,0.5,0.9,CALID-DE-AIRE-ANO-2015
2015-07-09:23:00,2015-07-09,23,0.21,0.3,7.2,CALID-DE-AIRE-ANO-2015
2015-07-10:00:00,2015-07-10,00,0.16,0.2,0.7,CALID-DE-AIRE-ANO-2015
2015-07-10:01:00,2015-07-10,01,0.16,0.4,0.9,CALID-DE-AIRE-ANO-2015
2015-07-10:02:00,2015-07-10,02,0.15,0.8,2.0,CALID-DE-AIRE-ANO-2015
2015-07-10:03:00,2015-07-10,03,0.13,0.2,0.3,CALID-DE-AIRE-ANO-2015
2015-07-10:04:00,2015-07-10,04,0.15,0.7,0.4,CALID-DE-AIRE-ANO-2015
2015-07-10:05:00,2015-07-10,05,0.11,1.5,0.9,CALID-DE-AIRE-ANO-2015
2015-07-10:06:00,2015-07-10,06,0.11,2.7,2.0,CALID-DE-AIRE-ANO-2015
2015-07-10:07:00,2015-07-10,07,0.31,26.9,24.5,CALID-DE-AIRE-ANO-2015
2015-07-10:08:00,2015-07-10,08,0.19,37.7,24.1,CALID-DE-AIRE-ANO-2015
2015-07-10:09:00,2015-07-10,09,0.16,21.2,16.3,CALID-DE-AIRE-ANO-2015
2015-07-10:10:00,2015-07-10,10,0.15,20.6,10.3,CALID-DE-AIRE-ANO-2015
2015-07-10:11:00,2015-07-10,11,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:12:00,2015-07-10,12,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:13:00,2015-07-10,13,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:14:00,2015-07-10,14,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:15:00,2015-07-10,15,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:16:00,2015-07-10,16,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-10:17:00,2015-07-10,17,0.32,21.6,19.7,CALID-DE-AIRE-ANO-2015
2015-07-10:18:00,2015-07-10,18,0.36,30.4,24.2,CALID-DE-AIRE-ANO-2015
2015-07-10:19:00,2015-07-10,19,0.51,44.9,32.1,CALID-DE-AIRE-ANO-2015
2015-07-10:20:00,2015-07-10,20,0.39,22.2,22.1,CALID-DE-AIRE-ANO-2015
2015-07-10:21:00,2015-07-10,21,0.25,7.9,10.4,CALID-DE-AIRE-ANO-2015
2015-07-10:22:00,2015-07-10,22,0.24,4.3,11.8,CALID-DE-AIRE-ANO-2015
2015-07-10:23:00,2015-07-10,23,0.27,5.5,13.4,CALID-DE-AIRE-ANO-2015
2015-07-11:00:00,2015-07-11,00,0.27,6.1,14.9,CALID-DE-AIRE-ANO-2015
2015-07-11:01:00,2015-07-11,01,0.25,4.4,16.4,CALID-DE-AIRE-ANO-2015
2015-07-11:02:00,2015-07-11,02,0.36,5.8,20.2,CALID-DE-AIRE-ANO-2015
2015-07-11:03:00,2015-07-11,03,0.49,2.7,16.1,CALID-DE-AIRE-ANO-2015
2015-07-11:04:00,2015-07-11,04,0.34,2.6,9.7,CALID-DE-AIRE-ANO-2015
2015-07-11:05:00,2015-07-11,05,0.34,3.7,15.7,CALID-DE-AIRE-ANO-2015
2015-07-11:06:00,2015-07-11,06,0.39,20.5,26.8,CALID-DE-AIRE-ANO-2015
2015-07-11:07:00,2015-07-11,07,0.37,190.2,76.5,CALID-DE-AIRE-ANO-2015
2015-07-11:08:00,2015-07-11,08,0.23,66.5,22.6,CALID-DE-AIRE-ANO-2015
2015-07-11:09:00,2015-07-11,09,0.24,45.6,17.3,CALID-DE-AIRE-ANO-2015
2015-07-11:10:00,2015-07-11,10,0.25,27.3,15.7,CALID-DE-AIRE-ANO-2015
2015-07-11:11:00,2015-07-11,11,0.26,16.7,14.5,CALID-DE-AIRE-ANO-2015
2015-07-11:12:00,2015-07-11,12,0.21,40.6,19.8,CALID-DE-AIRE-ANO-2015
2015-07-11:13:00,2015-07-11,13,0.17,9.6,5.1,CALID-DE-AIRE-ANO-2015
2015-07-11:14:00,2015-07-11,14,0.17,2.5,1.7,CALID-DE-AIRE-ANO-2015
2015-07-11:15:00,2015-07-11,15,0.18,2.5,3.6,CALID-DE-AIRE-ANO-2015
2015-07-11:16:00,2015-07-11,16,0.23,15.4,14.1,CALID-DE-AIRE-ANO-2015
2015-07-11:17:00,2015-07-11,17,0.47,18.2,20.0,CALID-DE-AIRE-ANO-2015
2015-07-11:18:00,2015-07-11,18,0.37,9.1,18.5,CALID-DE-AIRE-ANO-2015
2015-07-11:19:00,2015-07-11,19,0.33,4.8,16.0,CALID-DE-AIRE-ANO-2015
2015-07-11:20:00,2015-07-11,20,0.34,6.7,15.9,CALID-DE-AIRE-ANO-2015
2015-07-11:21:00,2015-07-11,21,0.40,9.8,16.7,CALID-DE-AIRE-ANO-2015
2015-07-11:22:00,2015-07-11,22,0.44,14.4,15.7,CALID-DE-AIRE-ANO-2015
2015-07-11:23:00,2015-07-11,23,0.27,4.2,7.4,CALID-DE-AIRE-ANO-2015
2015-07-12:00:00,2015-07-12,00,0.21,1.7,1.8,CALID-DE-AIRE-ANO-2015
2015-07-12:01:00,2015-07-12,01,0.19,0.5,0.2,CALID-DE-AIRE-ANO-2015
2015-07-12:02:00,2015-07-12,02,0.20,0.4,0.8,CALID-DE-AIRE-ANO-2015
2015-07-12:03:00,2015-07-12,03,0.17,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-07-12:04:00,2015-07-12,04,0.16,0.5,0.2,CALID-DE-AIRE-ANO-2015
2015-07-12:05:00,2015-07-12,05,0.16,0.8,0.2,CALID-DE-AIRE-ANO-2015
2015-07-12:06:00,2015-07-12,06,0.16,1.5,0.3,CALID-DE-AIRE-ANO-2015
2015-07-12:07:00,2015-07-12,07,0.16,1.1,2.1,CALID-DE-AIRE-ANO-2015
2015-07-12:08:00,2015-07-12,08,0.15,1.6,5.7,CALID-DE-AIRE-ANO-2015
2015-07-12:09:00,2015-07-12,09,0.14,0.9,2.1,CALID-DE-AIRE-ANO-2015
2015-07-12:10:00,2015-07-12,10,0.19,3.2,5.4,CALID-DE-AIRE-ANO-2015
2015-07-12:11:00,2015-07-12,11,0.21,5.9,7.0,CALID-DE-AIRE-ANO-2015
2015-07-12:12:00,2015-07-12,12,0.21,1.7,4.6,CALID-DE-AIRE-ANO-2015
2015-07-12:13:00,2015-07-12,13,0.20,0.5,1.7,CALID-DE-AIRE-ANO-2015
2015-07-12:14:00,2015-07-12,14,0.21,1.2,3.7,CALID-DE-AIRE-ANO-2015
2015-07-12:15:00,2015-07-12,15,0.20,1.8,8.3,CALID-DE-AIRE-ANO-2015
2015-07-12:16:00,2015-07-12,16,0.16,0.5,2.7,CALID-DE-AIRE-ANO-2015
2015-07-12:17:00,2015-07-12,17,0.16,0.8,0.5,CALID-DE-AIRE-ANO-2015
2015-07-12:18:00,2015-07-12,18,0.35,4.2,13.8,CALID-DE-AIRE-ANO-2015
2015-07-12:19:00,2015-07-12,19,0.49,9.0,19.7,CALID-DE-AIRE-ANO-2015
2015-07-12:20:00,2015-07-12,20,0.43,6.3,15.5,CALID-DE-AIRE-ANO-2015
2015-07-12:21:00,2015-07-12,21,0.26,7.1,13.2,CALID-DE-AIRE-ANO-2015
2015-07-12:22:00,2015-07-12,22,0.17,5.9,6.6,CALID-DE-AIRE-ANO-2015
2015-07-12:23:00,2015-07-12,23,0.17,2.2,3.5,CALID-DE-AIRE-ANO-2015
2015-07-13:00:00,2015-07-13,00,0.15,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-13:01:00,2015-07-13,01,0.14,0.8,0.4,CALID-DE-AIRE-ANO-2015
2015-07-13:02:00,2015-07-13,02,0.15,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-07-13:03:00,2015-07-13,03,0.13,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-13:04:00,2015-07-13,04,0.13,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-13:05:00,2015-07-13,05,0.26,4.4,4.3,CALID-DE-AIRE-ANO-2015
2015-07-13:06:00,2015-07-13,06,0.25,37.0,16.8,CALID-DE-AIRE-ANO-2015
2015-07-13:07:00,2015-07-13,07,0.38,55.9,23.6,CALID-DE-AIRE-ANO-2015
2015-07-13:08:00,2015-07-13,08,0.37,65.9,22.4,CALID-DE-AIRE-ANO-2015
2015-07-13:09:00,2015-07-13,09,0.31,49.8,15.4,CALID-DE-AIRE-ANO-2015
2015-07-13:10:00,2015-07-13,10,0.21,22.3,10.8,CALID-DE-AIRE-ANO-2015
2015-07-13:11:00,2015-07-13,11,0.21,15.6,7.2,CALID-DE-AIRE-ANO-2015
2015-07-13:12:00,2015-07-13,12,0.27,13.1,8.8,CALID-DE-AIRE-ANO-2015
2015-07-13:13:00,2015-07-13,13,0.20,3.6,1.4,CALID-DE-AIRE-ANO-2015
2015-07-13:14:00,2015-07-13,14,0.20,8.7,3.5,CALID-DE-AIRE-ANO-2015
2015-07-13:15:00,2015-07-13,15,0.17,3.7,0.7,CALID-DE-AIRE-ANO-2015
2015-07-13:16:00,2015-07-13,16,0.16,3.5,1.3,CALID-DE-AIRE-ANO-2015
2015-07-13:17:00,2015-07-13,17,0.16,5.8,2.0,CALID-DE-AIRE-ANO-2015
2015-07-13:18:00,2015-07-13,18,0.16,2.5,2.1,CALID-DE-AIRE-ANO-2015
2015-07-13:19:00,2015-07-13,19,0.16,5.8,7.7,CALID-DE-AIRE-ANO-2015
2015-07-13:20:00,2015-07-13,20,0.14,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-07-13:21:00,2015-07-13,21,0.12,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-13:22:00,2015-07-13,22,0.12,3.7,6.2,CALID-DE-AIRE-ANO-2015
2015-07-13:23:00,2015-07-13,23,0.11,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-14:00:00,2015-07-14,00,0.10,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-07-14:01:00,2015-07-14,01,0.10,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-14:02:00,2015-07-14,02,0.08,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-14:03:00,2015-07-14,03,0.08,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-14:04:00,2015-07-14,04,0.08,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-14:05:00,2015-07-14,05,0.08,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-14:06:00,2015-07-14,06,0.13,1.6,0.9,CALID-DE-AIRE-ANO-2015
2015-07-14:07:00,2015-07-14,07,0.14,16.5,5.6,CALID-DE-AIRE-ANO-2015
2015-07-14:08:00,2015-07-14,08,0.23,52.2,31.9,CALID-DE-AIRE-ANO-2015
2015-07-14:09:00,2015-07-14,09,0.14,6.7,2.6,CALID-DE-AIRE-ANO-2015
2015-07-14:10:00,2015-07-14,10,0.15,8.3,4.3,CALID-DE-AIRE-ANO-2015
2015-07-14:11:00,2015-07-14,11,0.14,5.7,2.6,CALID-DE-AIRE-ANO-2015
2015-07-14:12:00,2015-07-14,12,0.12,5.6,2.8,CALID-DE-AIRE-ANO-2015
2015-07-14:13:00,2015-07-14,13,0.13,6.6,3.5,CALID-DE-AIRE-ANO-2015
2015-07-14:14:00,2015-07-14,14,0.12,8.4,4.1,CALID-DE-AIRE-ANO-2015
2015-07-14:15:00,2015-07-14,15,0.12,9.2,7.0,CALID-DE-AIRE-ANO-2015
2015-07-14:16:00,2015-07-14,16,0.15,6.4,2.4,CALID-DE-AIRE-ANO-2015
2015-07-14:17:00,2015-07-14,17,0.14,4.4,3.2,CALID-DE-AIRE-ANO-2015
2015-07-14:18:00,2015-07-14,18,0.26,12.0,11.7,CALID-DE-AIRE-ANO-2015
2015-07-14:19:00,2015-07-14,19,0.50,26.4,30.8,CALID-DE-AIRE-ANO-2015
2015-07-14:20:00,2015-07-14,20,0.27,6.2,18.9,CALID-DE-AIRE-ANO-2015
2015-07-14:21:00,2015-07-14,21,0.21,3.1,10.6,CALID-DE-AIRE-ANO-2015
2015-07-14:22:00,2015-07-14,22,0.16,0.9,4.7,CALID-DE-AIRE-ANO-2015
2015-07-14:23:00,2015-07-14,23,0.14,0.3,1.6,CALID-DE-AIRE-ANO-2015
2015-07-15:00:00,2015-07-15,00,0.12,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-07-15:01:00,2015-07-15,01,0.11,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-07-15:02:00,2015-07-15,02,0.13,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-15:03:00,2015-07-15,03,0.11,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-15:04:00,2015-07-15,04,0.11,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-15:05:00,2015-07-15,05,0.11,0.7,0.2,CALID-DE-AIRE-ANO-2015
2015-07-15:06:00,2015-07-15,06,0.12,2.0,0.9,CALID-DE-AIRE-ANO-2015
2015-07-15:07:00,2015-07-15,07,0.18,25.0,12.5,CALID-DE-AIRE-ANO-2015
2015-07-15:08:00,2015-07-15,08,0.14,13.7,11.0,CALID-DE-AIRE-ANO-2015
2015-07-15:09:00,2015-07-15,09,0.17,8.2,9.6,CALID-DE-AIRE-ANO-2015
2015-07-15:10:00,2015-07-15,10,0.18,8.3,10.9,CALID-DE-AIRE-ANO-2015
2015-07-15:11:00,2015-07-15,11,0.20,8.6,11.2,CALID-DE-AIRE-ANO-2015
2015-07-15:12:00,2015-07-15,12,0.21,13.5,11.4,CALID-DE-AIRE-ANO-2015
2015-07-15:13:00,2015-07-15,13,0.24,48.0,32.3,CALID-DE-AIRE-ANO-2015
2015-07-15:14:00,2015-07-15,14,0.19,27.1,21.4,CALID-DE-AIRE-ANO-2015
2015-07-15:15:00,2015-07-15,15,0.22,13.3,11.1,CALID-DE-AIRE-ANO-2015
2015-07-15:16:00,2015-07-15,16,0.24,13.9,15.3,CALID-DE-AIRE-ANO-2015
2015-07-15:17:00,2015-07-15,17,0.27,21.5,22.6,CALID-DE-AIRE-ANO-2015
2015-07-15:18:00,2015-07-15,18,0.23,5.1,8.7,CALID-DE-AIRE-ANO-2015
2015-07-15:19:00,2015-07-15,19,0.19,3.4,7.9,CALID-DE-AIRE-ANO-2015
2015-07-15:20:00,2015-07-15,20,0.19,1.3,5.5,CALID-DE-AIRE-ANO-2015
2015-07-15:21:00,2015-07-15,21,0.17,3.8,8.8,CALID-DE-AIRE-ANO-2015
2015-07-15:22:00,2015-07-15,22,0.17,4.6,11.5,CALID-DE-AIRE-ANO-2015
2015-07-15:23:00,2015-07-15,23,0.15,2.0,4.9,CALID-DE-AIRE-ANO-2015
2015-07-16:00:00,2015-07-16,00,0.16,0.8,3.1,CALID-DE-AIRE-ANO-2015
2015-07-16:01:00,2015-07-16,01,0.28,3.2,12.2,CALID-DE-AIRE-ANO-2015
2015-07-16:02:00,2015-07-16,02,0.24,2.0,9.2,CALID-DE-AIRE-ANO-2015
2015-07-16:03:00,2015-07-16,03,0.23,0.8,6.0,CALID-DE-AIRE-ANO-2015
2015-07-16:04:00,2015-07-16,04,0.25,3.8,9.1,CALID-DE-AIRE-ANO-2015
2015-07-16:05:00,2015-07-16,05,0.29,16.1,13.3,CALID-DE-AIRE-ANO-2015
2015-07-16:06:00,2015-07-16,06,0.47,46.6,14.0,CALID-DE-AIRE-ANO-2015
2015-07-16:07:00,2015-07-16,07,0.97,204.0,38.0,CALID-DE-AIRE-ANO-2015
2015-07-16:08:00,2015-07-16,08,1.90,480.1,103.5,CALID-DE-AIRE-ANO-2015
2015-07-16:09:00,2015-07-16,09,1.73,484.0,80.1,CALID-DE-AIRE-ANO-2015
2015-07-16:10:00,2015-07-16,10,1.27,323.4,54.3,CALID-DE-AIRE-ANO-2015
2015-07-16:11:00,2015-07-16,11,0.35,128.4,23.0,CALID-DE-AIRE-ANO-2015
2015-07-16:12:00,2015-07-16,12,0.29,65.7,18.4,CALID-DE-AIRE-ANO-2015
2015-07-16:13:00,2015-07-16,13,0.26,30.6,10.2,CALID-DE-AIRE-ANO-2015
2015-07-16:14:00,2015-07-16,14,0.26,24.1,11.6,CALID-DE-AIRE-ANO-2015
2015-07-16:15:00,2015-07-16,15,0.31,26.9,19.6,CALID-DE-AIRE-ANO-2015
2015-07-16:16:00,2015-07-16,16,0.31,24.8,19.3,CALID-DE-AIRE-ANO-2015
2015-07-16:17:00,2015-07-16,17,0.63,51.2,34.6,CALID-DE-AIRE-ANO-2015
2015-07-16:18:00,2015-07-16,18,1.22,141.1,41.6,CALID-DE-AIRE-ANO-2015
2015-07-16:19:00,2015-07-16,19,1.21,168.0,52.6,CALID-DE-AIRE-ANO-2015
2015-07-16:20:00,2015-07-16,20,1.71,200.4,42.2,CALID-DE-AIRE-ANO-2015
2015-07-16:21:00,2015-07-16,21,0.50,64.1,29.0,CALID-DE-AIRE-ANO-2015
2015-07-16:22:00,2015-07-16,22,0.67,66.5,29.8,CALID-DE-AIRE-ANO-2015
2015-07-16:23:00,2015-07-16,23,0.43,27.3,23.0,CALID-DE-AIRE-ANO-2015
2015-07-17:00:00,2015-07-17,00,0.27,10.0,7.1,CALID-DE-AIRE-ANO-2015
2015-07-17:01:00,2015-07-17,01,0.23,1.7,2.7,CALID-DE-AIRE-ANO-2015
2015-07-17:02:00,2015-07-17,02,0.24,0.3,0.7,CALID-DE-AIRE-ANO-2015
2015-07-17:03:00,2015-07-17,03,0.21,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-17:04:00,2015-07-17,04,0.19,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-07-17:05:00,2015-07-17,05,0.23,0.8,0.4,CALID-DE-AIRE-ANO-2015
2015-07-17:06:00,2015-07-17,06,0.27,3.0,3.2,CALID-DE-AIRE-ANO-2015
2015-07-17:07:00,2015-07-17,07,0.28,15.6,10.8,CALID-DE-AIRE-ANO-2015
2015-07-17:08:00,2015-07-17,08,0.28,16.1,19.2,CALID-DE-AIRE-ANO-2015
2015-07-17:09:00,2015-07-17,09,0.24,----,----,CALID-DE-AIRE-ANO-2015
2015-07-17:10:00,2015-07-17,10,----,----,----,CALID-DE-AIRE-ANO-2015
2015-07-17:11:00,2015-07-17,11,0.30,8.5,5.6,CALID-DE-AIRE-ANO-2015
2015-07-17:12:00,2015-07-17,12,0.33,6.2,6.0,CALID-DE-AIRE-ANO-2015
2015-07-17:13:00,2015-07-17,13,0.30,4.6,4.4,CALID-DE-AIRE-ANO-2015
2015-07-17:14:00,2015-07-17,14,0.32,3.4,2.5,CALID-DE-AIRE-ANO-2015
2015-07-17:15:00,2015-07-17,15,0.32,2.7,2.7,CALID-DE-AIRE-ANO-2015
2015-07-17:16:00,2015-07-17,16,0.33,3.9,3.9,CALID-DE-AIRE-ANO-2015
2015-07-17:17:00,2015-07-17,17,0.35,0.9,1.3,CALID-DE-AIRE-ANO-2015
2015-07-17:18:00,2015-07-17,18,0.34,0.8,0.4,CALID-DE-AIRE-ANO-2015
2015-07-17:19:00,2015-07-17,19,0.31,0.5,0.4,CALID-DE-AIRE-ANO-2015
2015-07-17:20:00,2015-07-17,20,0.30,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-07-17:21:00,2015-07-17,21,0.27,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-07-17:22:00,2015-07-17,22,0.28,0.5,0.2,CALID-DE-AIRE-ANO-2015
2015-07-17:23:00,2015-07-17,23,0.27,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-07-18:00:00,2015-07-18,00,0.26,2.7,11.6,CALID-DE-AIRE-ANO-2015
