"FECHA_HORA",FECHA,HORA,AIRQ_CO,AIRQ_NO,AIRQ_NO2,DATASET
2013-03-10:02:00,2013-03-10,02,0.19,0.3,4.3,CALID-DE-AIRE-ANO-2013
2013-03-10:03:00,2013-03-10,03,0.16,3.6,4.7,CALID-DE-AIRE-ANO-2013
2013-03-10:04:00,2013-03-10,04,0.16,6.9,9.5,CALID-DE-AIRE-ANO-2013
2013-03-10:05:00,2013-03-10,05,0.12,1.1,3.3,CALID-DE-AIRE-ANO-2013
2013-03-10:06:00,2013-03-10,06,0.12,0.9,3.2,CALID-DE-AIRE-ANO-2013
2013-03-10:07:00,2013-03-10,07,0.10,0.3,0.5,CALID-DE-AIRE-ANO-2013
2013-03-10:08:00,2013-03-10,08,0.10,0.2,0.3,CALID-DE-AIRE-ANO-2013
2013-03-10:09:00,2013-03-10,09,0.12,1.1,1.5,CALID-DE-AIRE-ANO-2013
2013-03-10:10:00,2013-03-10,10,0.11,9.4,7.0,CALID-DE-AIRE-ANO-2013
2013-03-10:11:00,2013-03-10,11,0.13,6.2,5.3,CALID-DE-AIRE-ANO-2013
2013-03-10:12:00,2013-03-10,12,0.14,3.7,3.8,CALID-DE-AIRE-ANO-2013
2013-03-10:13:00,2013-03-10,13,0.15,3.2,3.3,CALID-DE-AIRE-ANO-2013
2013-03-10:14:00,2013-03-10,14,0.16,2.2,2.9,CALID-DE-AIRE-ANO-2013
2013-03-10:15:00,2013-03-10,15,0.15,0.5,0.9,CALID-DE-AIRE-ANO-2013
2013-03-10:16:00,2013-03-10,16,0.15,0.6,0.8,CALID-DE-AIRE-ANO-2013
2013-03-10:17:00,2013-03-10,17,0.14,0.3,0.4,CALID-DE-AIRE-ANO-2013
2013-03-10:18:00,2013-03-10,18,0.19,4.0,9.7,CALID-DE-AIRE-ANO-2013
2013-03-10:19:00,2013-03-10,19,0.17,0.3,6.0,CALID-DE-AIRE-ANO-2013
2013-03-10:20:00,2013-03-10,20,0.27,2.0,15.1,CALID-DE-AIRE-ANO-2013
2013-03-10:21:00,2013-03-10,21,0.41,8.7,18.5,CALID-DE-AIRE-ANO-2013
2013-03-10:22:00,2013-03-10,22,0.36,9.2,16.3,CALID-DE-AIRE-ANO-2013
2013-03-10:23:00,2013-03-10,23,0.35,13.4,15.5,CALID-DE-AIRE-ANO-2013
2013-03-11:00:00,2013-03-11,00,0.27,5.0,14.3,CALID-DE-AIRE-ANO-2013
2013-03-11:01:00,2013-03-11,01,0.17,0.7,7.3,CALID-DE-AIRE-ANO-2013
2013-03-11:02:00,2013-03-11,02,0.13,0.2,2.7,CALID-DE-AIRE-ANO-2013
2013-03-11:03:00,2013-03-11,03,0.16,0.4,1.5,CALID-DE-AIRE-ANO-2013
2013-03-11:04:00,2013-03-11,04,0.16,0.2,1.3,CALID-DE-AIRE-ANO-2013
2013-03-11:05:00,2013-03-11,05,0.16,0.3,1.2,CALID-DE-AIRE-ANO-2013
2013-03-11:06:00,2013-03-11,06,0.17,1.1,2.8,CALID-DE-AIRE-ANO-2013
2013-03-11:07:00,2013-03-11,07,0.20,4.9,8.2,CALID-DE-AIRE-ANO-2013
2013-03-11:08:00,2013-03-11,08,0.20,9.9,9.7,CALID-DE-AIRE-ANO-2013
2013-03-11:09:00,2013-03-11,09,0.14,4.0,3.0,CALID-DE-AIRE-ANO-2013
2013-03-11:10:00,2013-03-11,10,0.16,2.2,3.0,CALID-DE-AIRE-ANO-2013
2013-03-11:11:00,2013-03-11,11,0.18,7.3,6.7,CALID-DE-AIRE-ANO-2013
2013-03-11:12:00,2013-03-11,12,0.18,6.0,6.0,CALID-DE-AIRE-ANO-2013
2013-03-11:13:00,2013-03-11,13,0.18,6.4,6.6,CALID-DE-AIRE-ANO-2013
2013-03-11:14:00,2013-03-11,14,0.24,4.9,5.6,CALID-DE-AIRE-ANO-2013
2013-03-11:15:00,2013-03-11,15,0.20,5.4,6.5,CALID-DE-AIRE-ANO-2013
2013-03-11:16:00,2013-03-11,16,0.21,4.4,5.6,CALID-DE-AIRE-ANO-2013
2013-03-11:17:00,2013-03-11,17,0.18,3.5,4.9,CALID-DE-AIRE-ANO-2013
2013-03-11:18:00,2013-03-11,18,0.15,1.5,2.9,CALID-DE-AIRE-ANO-2013
2013-03-11:19:00,2013-03-11,19,0.14,0.7,2.2,CALID-DE-AIRE-ANO-2013
2013-03-11:20:00,2013-03-11,20,0.15,0.2,2.3,CALID-DE-AIRE-ANO-2013
2013-03-11:21:00,2013-03-11,21,0.15,0.3,3.0,CALID-DE-AIRE-ANO-2013
2013-03-11:22:00,2013-03-11,22,0.18,0.3,4.9,CALID-DE-AIRE-ANO-2013
2013-03-11:23:00,2013-03-11,23,0.18,1.1,9.2,CALID-DE-AIRE-ANO-2013
2013-03-12:00:00,2013-03-12,00,0.30,5.6,17.7,CALID-DE-AIRE-ANO-2013
2013-03-12:01:00,2013-03-12,01,0.36,8.5,16.6,CALID-DE-AIRE-ANO-2013
2013-03-12:02:00,2013-03-12,02,0.32,1.8,12.0,CALID-DE-AIRE-ANO-2013
2013-03-12:03:00,2013-03-12,03,0.76,0.3,9.5,CALID-DE-AIRE-ANO-2013
2013-03-12:04:00,2013-03-12,04,0.65,0.8,8.1,CALID-DE-AIRE-ANO-2013
2013-03-12:05:00,2013-03-12,05,0.49,0.3,6.2,CALID-DE-AIRE-ANO-2013
2013-03-12:06:00,2013-03-12,06,0.38,3.7,10.1,CALID-DE-AIRE-ANO-2013
2013-03-12:07:00,2013-03-12,07,0.30,16.8,16.5,CALID-DE-AIRE-ANO-2013
2013-03-12:08:00,2013-03-12,08,0.29,19.4,13.2,CALID-DE-AIRE-ANO-2013
2013-03-12:09:00,2013-03-12,09,0.16,6.8,5.1,CALID-DE-AIRE-ANO-2013
2013-03-12:10:00,2013-03-12,10,0.15,4.2,3.8,CALID-DE-AIRE-ANO-2013
2013-03-12:11:00,2013-03-12,11,0.16,2.5,2.9,CALID-DE-AIRE-ANO-2013
2013-03-12:12:00,2013-03-12,12,0.16,1.5,1.6,CALID-DE-AIRE-ANO-2013
2013-03-12:13:00,2013-03-12,13,0.16,1.6,2.1,CALID-DE-AIRE-ANO-2013
2013-03-12:14:00,2013-03-12,14,0.18,2.3,2.6,CALID-DE-AIRE-ANO-2013
2013-03-12:15:00,2013-03-12,15,0.18,2.5,4.8,CALID-DE-AIRE-ANO-2013
2013-03-12:16:00,2013-03-12,16,0.18,2.4,3.8,CALID-DE-AIRE-ANO-2013
2013-03-12:17:00,2013-03-12,17,0.20,3.1,5.4,CALID-DE-AIRE-ANO-2013
2013-03-12:18:00,2013-03-12,18,0.17,0.3,2.7,CALID-DE-AIRE-ANO-2013
2013-03-12:19:00,2013-03-12,19,0.15,3.2,6.0,CALID-DE-AIRE-ANO-2013
2013-03-12:20:00,2013-03-12,20,0.15,2.7,5.9,CALID-DE-AIRE-ANO-2013
2013-03-12:21:00,2013-03-12,21,0.14,0.3,1.1,CALID-DE-AIRE-ANO-2013
2013-03-12:22:00,2013-03-12,22,0.13,0.2,0.7,CALID-DE-AIRE-ANO-2013
2013-03-12:23:00,2013-03-12,23,0.14,0.3,0.6,CALID-DE-AIRE-ANO-2013
2013-03-13:00:00,2013-03-13,00,0.13,3.7,9.3,CALID-DE-AIRE-ANO-2013
2013-03-13:01:00,2013-03-13,01,0.18,8.4,12.6,CALID-DE-AIRE-ANO-2013
2013-03-13:02:00,2013-03-13,02,0.14,2.1,5.2,CALID-DE-AIRE-ANO-2013
2013-03-13:03:00,2013-03-13,03,0.15,7.4,10.7,CALID-DE-AIRE-ANO-2013
2013-03-13:04:00,2013-03-13,04,0.19,3.6,10.4,CALID-DE-AIRE-ANO-2013
2013-03-13:05:00,2013-03-13,05,0.17,7.7,12.1,CALID-DE-AIRE-ANO-2013
2013-03-13:06:00,2013-03-13,06,0.17,4.9,7.4,CALID-DE-AIRE-ANO-2013
2013-03-13:07:00,2013-03-13,07,0.15,9.6,7.2,CALID-DE-AIRE-ANO-2013
2013-03-13:08:00,2013-03-13,08,0.20,19.4,12.5,CALID-DE-AIRE-ANO-2013
2013-03-13:09:00,2013-03-13,09,0.17,5.4,5.2,CALID-DE-AIRE-ANO-2013
2013-03-13:10:00,2013-03-13,10,0.18,6.3,6.0,CALID-DE-AIRE-ANO-2013
2013-03-13:11:00,2013-03-13,11,0.18,8.4,6.6,CALID-DE-AIRE-ANO-2013
2013-03-13:12:00,2013-03-13,12,0.18,5.4,5.4,CALID-DE-AIRE-ANO-2013
2013-03-13:13:00,2013-03-13,13,0.19,8.3,7.5,CALID-DE-AIRE-ANO-2013
2013-03-13:14:00,2013-03-13,14,0.19,7.1,6.7,CALID-DE-AIRE-ANO-2013
2013-03-13:15:00,2013-03-13,15,0.18,5.5,6.2,CALID-DE-AIRE-ANO-2013
2013-03-13:16:00,2013-03-13,16,0.17,0.8,2.7,CALID-DE-AIRE-ANO-2013
2013-03-13:17:00,2013-03-13,17,0.17,0.9,2.3,CALID-DE-AIRE-ANO-2013
2013-03-13:18:00,2013-03-13,18,0.16,0.3,2.2,CALID-DE-AIRE-ANO-2013
2013-03-13:19:00,2013-03-13,19,0.15,0.5,2.0,CALID-DE-AIRE-ANO-2013
2013-03-13:20:00,2013-03-13,20,0.15,0.2,1.6,CALID-DE-AIRE-ANO-2013
2013-03-13:21:00,2013-03-13,21,0.15,0.3,0.8,CALID-DE-AIRE-ANO-2013
2013-03-13:22:00,2013-03-13,22,0.16,2.0,5.3,CALID-DE-AIRE-ANO-2013
2013-03-13:23:00,2013-03-13,23,0.17,4.8,7.9,CALID-DE-AIRE-ANO-2013
2013-03-14:00:00,2013-03-14,00,0.16,2.4,7.0,CALID-DE-AIRE-ANO-2013
2013-03-14:01:00,2013-03-14,01,0.19,14.9,12.0,CALID-DE-AIRE-ANO-2013
2013-03-14:02:00,2013-03-14,02,0.18,8.0,10.7,CALID-DE-AIRE-ANO-2013
2013-03-14:03:00,2013-03-14,03,0.13,0.9,3.0,CALID-DE-AIRE-ANO-2013
2013-03-14:04:00,2013-03-14,04,0.11,0.3,0.9,CALID-DE-AIRE-ANO-2013
2013-03-14:05:00,2013-03-14,05,0.12,0.3,1.0,CALID-DE-AIRE-ANO-2013
2013-03-14:06:00,2013-03-14,06,0.14,2.1,3.4,CALID-DE-AIRE-ANO-2013
2013-03-14:07:00,2013-03-14,07,0.18,8.2,5.1,CALID-DE-AIRE-ANO-2013
2013-03-14:08:00,2013-03-14,08,0.21,12.6,7.7,CALID-DE-AIRE-ANO-2013
2013-03-14:09:00,2013-03-14,09,0.16,5.5,3.5,CALID-DE-AIRE-ANO-2013
2013-03-14:10:00,2013-03-14,10,0.18,5.5,3.6,CALID-DE-AIRE-ANO-2013
2013-03-14:11:00,2013-03-14,11,0.21,4.6,3.4,CALID-DE-AIRE-ANO-2013
2013-03-14:12:00,2013-03-14,12,0.19,8.0,3.9,CALID-DE-AIRE-ANO-2013
2013-03-14:13:00,2013-03-14,13,0.19,1.8,3.3,CALID-DE-AIRE-ANO-2013
2013-03-14:14:00,2013-03-14,14,0.19,3.3,2.7,CALID-DE-AIRE-ANO-2013
2013-03-14:15:00,2013-03-14,15,0.19,2.6,2.5,CALID-DE-AIRE-ANO-2013
2013-03-14:16:00,2013-03-14,16,0.17,3.8,5.1,CALID-DE-AIRE-ANO-2013
2013-03-14:17:00,2013-03-14,17,0.20,10.0,9.1,CALID-DE-AIRE-ANO-2013
2013-03-14:18:00,2013-03-14,18,0.17,2.8,4.4,CALID-DE-AIRE-ANO-2013
2013-03-14:19:00,2013-03-14,19,0.20,2.5,7.2,CALID-DE-AIRE-ANO-2013
2013-03-14:20:00,2013-03-14,20,0.20,2.0,7.4,CALID-DE-AIRE-ANO-2013
2013-03-14:21:00,2013-03-14,21,0.18,0.3,4.1,CALID-DE-AIRE-ANO-2013
2013-03-14:22:00,2013-03-14,22,0.17,0.5,4.4,CALID-DE-AIRE-ANO-2013
2013-03-14:23:00,2013-03-14,23,0.18,0.5,4.8,CALID-DE-AIRE-ANO-2013
2013-03-15:00:00,2013-03-15,00,0.21,0.5,7.1,CALID-DE-AIRE-ANO-2013
2013-03-15:01:00,2013-03-15,01,0.25,0.3,6.1,CALID-DE-AIRE-ANO-2013
2013-03-15:02:00,2013-03-15,02,0.21,1.6,7.4,CALID-DE-AIRE-ANO-2013
2013-03-15:03:00,2013-03-15,03,0.15,0.5,3.4,CALID-DE-AIRE-ANO-2013
2013-03-15:04:00,2013-03-15,04,0.14,0.3,2.3,CALID-DE-AIRE-ANO-2013
2013-03-15:05:00,2013-03-15,05,0.14,0.3,2.3,CALID-DE-AIRE-ANO-2013
2013-03-15:06:00,2013-03-15,06,0.23,1.4,3.2,CALID-DE-AIRE-ANO-2013
2013-03-15:07:00,2013-03-15,07,0.26,6.1,4.2,CALID-DE-AIRE-ANO-2013
2013-03-15:08:00,2013-03-15,08,0.22,7.6,4.6,CALID-DE-AIRE-ANO-2013
2013-03-15:09:00,2013-03-15,09,0.19,3.9,2.9,CALID-DE-AIRE-ANO-2013
2013-03-15:10:00,2013-03-15,10,0.20,4.8,4.0,CALID-DE-AIRE-ANO-2013
2013-03-15:11:00,2013-03-15,11,0.20,2.7,2.2,CALID-DE-AIRE-ANO-2013
2013-03-15:12:00,2013-03-15,12,0.20,9.0,5.2,CALID-DE-AIRE-ANO-2013
2013-03-15:13:00,2013-03-15,13,0.20,1.8,2.8,CALID-DE-AIRE-ANO-2013
2013-03-15:14:00,2013-03-15,14,0.20,2.0,1.5,CALID-DE-AIRE-ANO-2013
2013-03-15:15:00,2013-03-15,15,0.21,3.0,2.5,CALID-DE-AIRE-ANO-2013
2013-03-15:16:00,2013-03-15,16,0.20,3.0,4.3,CALID-DE-AIRE-ANO-2013
2013-03-15:17:00,2013-03-15,17,0.19,2.0,4.5,CALID-DE-AIRE-ANO-2013
2013-03-15:18:00,2013-03-15,18,0.19,0.6,2.7,CALID-DE-AIRE-ANO-2013
2013-03-15:19:00,2013-03-15,19,0.19,0.4,2.7,CALID-DE-AIRE-ANO-2013
2013-03-15:20:00,2013-03-15,20,0.20,2.8,8.1,CALID-DE-AIRE-ANO-2013
2013-03-15:21:00,2013-03-15,21,0.23,5.0,11.5,CALID-DE-AIRE-ANO-2013
2013-03-15:22:00,2013-03-15,22,0.30,4.9,14.2,CALID-DE-AIRE-ANO-2013
2013-03-15:23:00,2013-03-15,23,0.27,4.0,11.2,CALID-DE-AIRE-ANO-2013
2013-03-16:00:00,2013-03-16,00,0.23,2.4,9.9,CALID-DE-AIRE-ANO-2013
2013-03-16:01:00,2013-03-16,01,0.21,4.1,10.3,CALID-DE-AIRE-ANO-2013
2013-03-16:02:00,2013-03-16,02,0.26,6.8,13.5,CALID-DE-AIRE-ANO-2013
2013-03-16:03:00,2013-03-16,03,0.20,2.2,8.8,CALID-DE-AIRE-ANO-2013
2013-03-16:04:00,2013-03-16,04,0.19,1.4,7.3,CALID-DE-AIRE-ANO-2013
2013-03-16:05:00,2013-03-16,05,0.20,0.5,7.4,CALID-DE-AIRE-ANO-2013
2013-03-16:06:00,2013-03-16,06,0.28,10.0,9.1,CALID-DE-AIRE-ANO-2013
2013-03-16:07:00,2013-03-16,07,0.36,45.0,19.2,CALID-DE-AIRE-ANO-2013
2013-03-16:08:00,2013-03-16,08,0.23,16.7,11.3,CALID-DE-AIRE-ANO-2013
2013-03-16:09:00,2013-03-16,09,0.29,11.2,14.6,CALID-DE-AIRE-ANO-2013
2013-03-16:10:00,2013-03-16,10,0.41,12.1,26.7,CALID-DE-AIRE-ANO-2013
2013-03-16:11:00,2013-03-16,11,0.22,3.1,7.7,CALID-DE-AIRE-ANO-2013
2013-03-16:12:00,2013-03-16,12,---,---,---,CALID-DE-AIRE-ANO-2013
2013-03-16:13:00,2013-03-16,13,0.28,7.3,13.9,CALID-DE-AIRE-ANO-2013
2013-03-16:14:00,2013-03-16,14,0.25,2.5,8.9,CALID-DE-AIRE-ANO-2013
2013-03-16:15:00,2013-03-16,15,0.24,3.1,10.1,CALID-DE-AIRE-ANO-2013
2013-03-16:16:00,2013-03-16,16,0.22,3.8,7.0,CALID-DE-AIRE-ANO-2013
2013-03-16:17:00,2013-03-16,17,0.21,0.2,1.7,CALID-DE-AIRE-ANO-2013
2013-03-16:18:00,2013-03-16,18,0.21,0.3,1.3,CALID-DE-AIRE-ANO-2013
2013-03-16:19:00,2013-03-16,19,0.20,0.3,2.0,CALID-DE-AIRE-ANO-2013
2013-03-16:20:00,2013-03-16,20,0.20,0.7,3.6,CALID-DE-AIRE-ANO-2013
2013-03-16:21:00,2013-03-16,21,0.18,0.3,1.9,CALID-DE-AIRE-ANO-2013
2013-03-16:22:00,2013-03-16,22,0.19,0.3,2.0,CALID-DE-AIRE-ANO-2013
2013-03-16:23:00,2013-03-16,23,0.19,0.7,2.6,CALID-DE-AIRE-ANO-2013
2013-03-17:00:00,2013-03-17,00,0.19,1.0,4.0,CALID-DE-AIRE-ANO-2013
2013-03-17:01:00,2013-03-17,01,0.19,0.4,4.3,CALID-DE-AIRE-ANO-2013
2013-03-17:02:00,2013-03-17,02,0.22,0.5,6.1,CALID-DE-AIRE-ANO-2013
2013-03-17:03:00,2013-03-17,03,0.23,0.4,8.1,CALID-DE-AIRE-ANO-2013
2013-03-17:04:00,2013-03-17,04,0.28,8.8,12.4,CALID-DE-AIRE-ANO-2013
2013-03-17:05:00,2013-03-17,05,0.28,3.6,12.2,CALID-DE-AIRE-ANO-2013
2013-03-17:06:00,2013-03-17,06,0.34,9.5,12.0,CALID-DE-AIRE-ANO-2013
2013-03-17:07:00,2013-03-17,07,0.28,7.7,9.8,CALID-DE-AIRE-ANO-2013
2013-03-17:08:00,2013-03-17,08,0.25,10.0,9.5,CALID-DE-AIRE-ANO-2013
2013-03-17:09:00,2013-03-17,09,0.18,3.1,4.5,CALID-DE-AIRE-ANO-2013
2013-03-17:10:00,2013-03-17,10,0.19,1.2,2.9,CALID-DE-AIRE-ANO-2013
2013-03-17:11:00,2013-03-17,11,0.18,0.6,2.1,CALID-DE-AIRE-ANO-2013
2013-03-17:12:00,2013-03-17,12,0.20,0.8,2.0,CALID-DE-AIRE-ANO-2013
2013-03-17:13:00,2013-03-17,13,0.19,0.7,1.7,CALID-DE-AIRE-ANO-2013
2013-03-17:14:00,2013-03-17,14,0.29,0.4,1.5,CALID-DE-AIRE-ANO-2013
2013-03-17:15:00,2013-03-17,15,0.20,0.2,0.7,CALID-DE-AIRE-ANO-2013
2013-03-17:16:00,2013-03-17,16,0.21,0.2,0.8,CALID-DE-AIRE-ANO-2013
2013-03-17:17:00,2013-03-17,17,0.21,0.3,1.0,CALID-DE-AIRE-ANO-2013
2013-03-17:18:00,2013-03-17,18,0.23,0.3,2.4,CALID-DE-AIRE-ANO-2013
2013-03-17:19:00,2013-03-17,19,0.25,1.2,6.3,CALID-DE-AIRE-ANO-2013
2013-03-17:20:00,2013-03-17,20,0.29,3.1,11.3,CALID-DE-AIRE-ANO-2013
2013-03-17:21:00,2013-03-17,21,0.33,1.4,11.7,CALID-DE-AIRE-ANO-2013
2013-03-17:22:00,2013-03-17,22,0.27,1.3,8.8,CALID-DE-AIRE-ANO-2013
2013-03-17:23:00,2013-03-17,23,0.25,0.9,9.1,CALID-DE-AIRE-ANO-2013
2013-03-18:00:00,2013-03-18,00,0.28,1.1,10.8,CALID-DE-AIRE-ANO-2013
2013-03-18:01:00,2013-03-18,01,0.27,2.8,10.5,CALID-DE-AIRE-ANO-2013
2013-03-18:02:00,2013-03-18,02,0.31,11.7,14.0,CALID-DE-AIRE-ANO-2013
2013-03-18:03:00,2013-03-18,03,0.28,2.3,11.2,CALID-DE-AIRE-ANO-2013
2013-03-18:04:00,2013-03-18,04,0.21,5.6,10.8,CALID-DE-AIRE-ANO-2013
2013-03-18:05:00,2013-03-18,05,0.20,0.7,5.6,CALID-DE-AIRE-ANO-2013
2013-03-18:06:00,2013-03-18,06,0.24,3.8,11.0,CALID-DE-AIRE-ANO-2013
2013-03-18:07:00,2013-03-18,07,0.31,56.6,29.5,CALID-DE-AIRE-ANO-2013
2013-03-18:08:00,2013-03-18,08,0.39,22.5,16.7,CALID-DE-AIRE-ANO-2013
2013-03-18:09:00,2013-03-18,09,0.33,16.5,12.6,CALID-DE-AIRE-ANO-2013
2013-03-18:10:00,2013-03-18,10,0.32,10.7,10.5,CALID-DE-AIRE-ANO-2013
2013-03-18:11:00,2013-03-18,11,0.28,5.5,5.7,CALID-DE-AIRE-ANO-2013
2013-03-18:12:00,2013-03-18,12,0.28,2.8,4.6,CALID-DE-AIRE-ANO-2013
2013-03-18:13:00,2013-03-18,13,0.27,2.9,3.7,CALID-DE-AIRE-ANO-2013
2013-03-18:14:00,2013-03-18,14,0.25,1.8,3.9,CALID-DE-AIRE-ANO-2013
2013-03-18:15:00,2013-03-18,15,0.29,1.6,3.6,CALID-DE-AIRE-ANO-2013
2013-03-18:16:00,2013-03-18,16,0.27,3.1,3.8,CALID-DE-AIRE-ANO-2013
2013-03-18:17:00,2013-03-18,17,0.27,3.3,5.2,CALID-DE-AIRE-ANO-2013
2013-03-18:18:00,2013-03-18,18,0.26,1.5,6.9,CALID-DE-AIRE-ANO-2013
2013-03-18:19:00,2013-03-18,19,0.31,0.9,15.1,CALID-DE-AIRE-ANO-2013
2013-03-18:20:00,2013-03-18,20,0.42,30.0,28.3,CALID-DE-AIRE-ANO-2013
2013-03-18:21:00,2013-03-18,21,0.41,8.5,18.2,CALID-DE-AIRE-ANO-2013
2013-03-18:22:00,2013-03-18,22,0.34,2.4,13.9,CALID-DE-AIRE-ANO-2013
2013-03-18:23:00,2013-03-18,23,0.36,1.8,13.7,CALID-DE-AIRE-ANO-2013
2013-03-19:00:00,2013-03-19,00,0.31,2.8,12.2,CALID-DE-AIRE-ANO-2013
2013-03-19:01:00,2013-03-19,01,0.24,0.7,5.7,CALID-DE-AIRE-ANO-2013
2013-03-19:02:00,2013-03-19,02,0.23,0.4,3.8,CALID-DE-AIRE-ANO-2013
2013-03-19:03:00,2013-03-19,03,0.22,0.3,2.9,CALID-DE-AIRE-ANO-2013
2013-03-19:04:00,2013-03-19,04,0.22,0.8,4.2,CALID-DE-AIRE-ANO-2013
2013-03-19:05:00,2013-03-19,05,0.22,1.0,4.4,CALID-DE-AIRE-ANO-2013
2013-03-19:06:00,2013-03-19,06,0.24,2.6,5.4,CALID-DE-AIRE-ANO-2013
2013-03-19:07:00,2013-03-19,07,0.28,21.8,13.7,CALID-DE-AIRE-ANO-2013
2013-03-19:08:00,2013-03-19,08,0.37,43.8,19.4,CALID-DE-AIRE-ANO-2013
2013-03-19:09:00,2013-03-19,09,0.31,10.4,8.9,CALID-DE-AIRE-ANO-2013
2013-03-19:10:00,2013-03-19,10,0.29,8.0,6.7,CALID-DE-AIRE-ANO-2013
2013-03-19:11:00,2013-03-19,11,0.28,5.0,6.3,CALID-DE-AIRE-ANO-2013
2013-03-19:12:00,2013-03-19,12,0.30,3.6,5.0,CALID-DE-AIRE-ANO-2013
2013-03-19:13:00,2013-03-19,13,0.31,2.8,4.3,CALID-DE-AIRE-ANO-2013
2013-03-19:14:00,2013-03-19,14,0.29,2.3,4.5,CALID-DE-AIRE-ANO-2013
2013-03-19:15:00,2013-03-19,15,0.29,3.9,4.9,CALID-DE-AIRE-ANO-2013
2013-03-19:16:00,2013-03-19,16,0.31,5.1,6.7,CALID-DE-AIRE-ANO-2013
2013-03-19:17:00,2013-03-19,17,0.37,8.0,9.1,CALID-DE-AIRE-ANO-2013
2013-03-19:18:00,2013-03-19,18,0.31,2.9,7.1,CALID-DE-AIRE-ANO-2013
2013-03-19:19:00,2013-03-19,19,0.33,3.2,9.4,CALID-DE-AIRE-ANO-2013
2013-03-19:20:00,2013-03-19,20,0.33,1.5,10.5,CALID-DE-AIRE-ANO-2013
2013-03-19:21:00,2013-03-19,21,0.32,1.3,10.0,CALID-DE-AIRE-ANO-2013
2013-03-19:22:00,2013-03-19,22,0.32,1.0,7.6,CALID-DE-AIRE-ANO-2013
2013-03-19:23:00,2013-03-19,23,0.29,2.1,8.2,CALID-DE-AIRE-ANO-2013
2013-03-20:00:00,2013-03-20,00,0.27,0.3,4.7,CALID-DE-AIRE-ANO-2013
2013-03-20:01:00,2013-03-20,01,0.25,0.4,3.9,CALID-DE-AIRE-ANO-2013
2013-03-20:02:00,2013-03-20,02,0.24,0.2,2.4,CALID-DE-AIRE-ANO-2013
2013-03-20:03:00,2013-03-20,03,0.24,0.4,1.8,CALID-DE-AIRE-ANO-2013
2013-03-20:04:00,2013-03-20,04,0.22,0.2,1.3,CALID-DE-AIRE-ANO-2013
2013-03-20:05:00,2013-03-20,05,0.24,0.6,2.2,CALID-DE-AIRE-ANO-2013
2013-03-20:06:00,2013-03-20,06,0.31,1.4,4.8,CALID-DE-AIRE-ANO-2013
2013-03-20:07:00,2013-03-20,07,0.52,19.2,11.9,CALID-DE-AIRE-ANO-2013
2013-03-20:08:00,2013-03-20,08,0.60,37.4,17.4,CALID-DE-AIRE-ANO-2013
2013-03-20:09:00,2013-03-20,09,0.35,6.9,8.0,CALID-DE-AIRE-ANO-2013
2013-03-20:10:00,2013-03-20,10,0.32,6.4,5.9,CALID-DE-AIRE-ANO-2013
2013-03-20:11:00,2013-03-20,11,0.36,3.6,5.6,CALID-DE-AIRE-ANO-2013
2013-03-20:12:00,2013-03-20,12,0.33,4.1,5.2,CALID-DE-AIRE-ANO-2013
2013-03-20:13:00,2013-03-20,13,0.34,3.3,4.8,CALID-DE-AIRE-ANO-2013
2013-03-20:14:00,2013-03-20,14,0.36,2.9,5.7,CALID-DE-AIRE-ANO-2013
2013-03-20:15:00,2013-03-20,15,0.36,4.1,7.6,CALID-DE-AIRE-ANO-2013
2013-03-20:16:00,2013-03-20,16,0.35,5.1,7.7,CALID-DE-AIRE-ANO-2013
2013-03-20:17:00,2013-03-20,17,0.37,6.7,6.5,CALID-DE-AIRE-ANO-2013
2013-03-20:18:00,2013-03-20,18,0.36,3.9,7.8,CALID-DE-AIRE-ANO-2013
2013-03-20:19:00,2013-03-20,19,0.38,3.4,13.9,CALID-DE-AIRE-ANO-2013
2013-03-20:20:00,2013-03-20,20,0.37,0.9,10.6,CALID-DE-AIRE-ANO-2013
2013-03-20:21:00,2013-03-20,21,0.34,0.7,7.9,CALID-DE-AIRE-ANO-2013
2013-03-20:22:00,2013-03-20,22,0.31,0.3,5.4,CALID-DE-AIRE-ANO-2013
2013-03-20:23:00,2013-03-20,23,0.32,0.4,5.5,CALID-DE-AIRE-ANO-2013
2013-03-21:00:00,2013-03-21,00,0.29,0.5,3.9,CALID-DE-AIRE-ANO-2013
2013-03-21:01:00,2013-03-21,01,0.33,0.3,3.5,CALID-DE-AIRE-ANO-2013
2013-03-21:02:00,2013-03-21,02,0.36,0.4,3.2,CALID-DE-AIRE-ANO-2013
2013-03-21:03:00,2013-03-21,03,0.29,0.5,7.1,CALID-DE-AIRE-ANO-2013
2013-03-21:04:00,2013-03-21,04,0.32,0.3,3.9,CALID-DE-AIRE-ANO-2013
2013-03-21:05:00,2013-03-21,05,0.33,0.3,4.7,CALID-DE-AIRE-ANO-2013
2013-03-21:06:00,2013-03-21,06,0.30,0.7,4.8,CALID-DE-AIRE-ANO-2013
2013-03-21:07:00,2013-03-21,07,0.28,3.7,3.4,CALID-DE-AIRE-ANO-2013
2013-03-21:08:00,2013-03-21,08,0.25,4.3,3.3,CALID-DE-AIRE-ANO-2013
2013-03-21:09:00,2013-03-21,09,0.26,4.9,4.6,CALID-DE-AIRE-ANO-2013
2013-03-21:10:00,2013-03-21,10,0.26,8.5,6.5,CALID-DE-AIRE-ANO-2013
