"FECHA_HORA",FECHA,HORA,AIRQ_CO,AIRQ_NO,AIRQ_NO2,DATASET
2011-02-14:15:00,2011-02-14,15,<LD,0.8,1.0,CALID-DE-AIRE-ANO-2011
2011-02-14:16:00,2011-02-14,16,<LD,1.6,1.7,CALID-DE-AIRE-ANO-2011
2011-02-14:17:00,2011-02-14,17,<LD,2.1,2.4,CALID-DE-AIRE-ANO-2011
2011-02-14:18:00,2011-02-14,18,<LD,0.6,3.9,CALID-DE-AIRE-ANO-2011
2011-02-14:19:00,2011-02-14,19,<LD,1.9,6.3,CALID-DE-AIRE-ANO-2011
2011-02-14:20:00,2011-02-14,20,<LD,1.2,4.0,CALID-DE-AIRE-ANO-2011
2011-02-14:21:00,2011-02-14,21,<LD,0.5,2.4,CALID-DE-AIRE-ANO-2011
2011-02-14:22:00,2011-02-14,22,<LD,0.4,2.1,CALID-DE-AIRE-ANO-2011
2011-02-14:23:00,2011-02-14,23,<LD,0.8,1.4,CALID-DE-AIRE-ANO-2011
2011-02-15:00:00,2011-02-15,00,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-15:01:00,2011-02-15,01,<LD,0.5,0.6,CALID-DE-AIRE-ANO-2011
2011-02-15:02:00,2011-02-15,02,<LD,0.6,1.0,CALID-DE-AIRE-ANO-2011
2011-02-15:03:00,2011-02-15,03,<LD,0.6,0.8,CALID-DE-AIRE-ANO-2011
2011-02-15:04:00,2011-02-15,04,<LD,0.7,0.6,CALID-DE-AIRE-ANO-2011
2011-02-15:05:00,2011-02-15,05,<LD,1.5,1.1,CALID-DE-AIRE-ANO-2011
2011-02-15:06:00,2011-02-15,06,<LD,0.8,1.8,CALID-DE-AIRE-ANO-2011
2011-02-15:07:00,2011-02-15,07,<LD,1.4,3.7,CALID-DE-AIRE-ANO-2011
2011-02-15:08:00,2011-02-15,08,<LD,1.2,3.3,CALID-DE-AIRE-ANO-2011
2011-02-15:09:00,2011-02-15,09,<LD,1.1,1.9,CALID-DE-AIRE-ANO-2011
2011-02-15:10:00,2011-02-15,10,<LD,0.9,1.9,CALID-DE-AIRE-ANO-2011
2011-02-15:11:00,2011-02-15,11,<LD,1.9,2.4,CALID-DE-AIRE-ANO-2011
2011-02-15:12:00,2011-02-15,12,<LD,0.8,2.3,CALID-DE-AIRE-ANO-2011
2011-02-15:13:00,2011-02-15,13,<LD,1.1,2.2,CALID-DE-AIRE-ANO-2011
2011-02-15:14:00,2011-02-15,14,<LD,1.1,2.1,CALID-DE-AIRE-ANO-2011
2011-02-15:15:00,2011-02-15,15,---,---,---,CALID-DE-AIRE-ANO-2011
2011-02-15:16:00,2011-02-15,16,---,---,---,CALID-DE-AIRE-ANO-2011
2011-02-15:17:00,2011-02-15,17,---,---,---,CALID-DE-AIRE-ANO-2011
2011-02-15:18:00,2011-02-15,18,---,---,---,CALID-DE-AIRE-ANO-2011
2011-02-15:19:00,2011-02-15,19,<LD,0.4,1.6,CALID-DE-AIRE-ANO-2011
2011-02-15:20:00,2011-02-15,20,<LD,0.3,1.7,CALID-DE-AIRE-ANO-2011
2011-02-15:21:00,2011-02-15,21,<LD,0.6,0.9,CALID-DE-AIRE-ANO-2011
2011-02-15:22:00,2011-02-15,22,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-15:23:00,2011-02-15,23,0.00,0.0,0.3,CALID-DE-AIRE-ANO-2011
2011-02-16:00:00,2011-02-16,00,<LD,0.3,0.7,CALID-DE-AIRE-ANO-2011
2011-02-16:01:00,2011-02-16,01,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-16:02:00,2011-02-16,02,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-16:03:00,2011-02-16,03,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-16:04:00,2011-02-16,04,<LD,1.5,0.8,CALID-DE-AIRE-ANO-2011
2011-02-16:05:00,2011-02-16,05,<LD,0.5,2.1,CALID-DE-AIRE-ANO-2011
2011-02-16:06:00,2011-02-16,06,<LD,0.7,4.9,CALID-DE-AIRE-ANO-2011
2011-02-16:07:00,2011-02-16,07,<LD,1.9,4.2,CALID-DE-AIRE-ANO-2011
2011-02-16:08:00,2011-02-16,08,<LD,2.2,4.2,CALID-DE-AIRE-ANO-2011
2011-02-16:09:00,2011-02-16,09,<LD,1.6,1.9,CALID-DE-AIRE-ANO-2011
2011-02-16:10:00,2011-02-16,10,<LD,1.0,1.9,CALID-DE-AIRE-ANO-2011
2011-02-16:11:00,2011-02-16,11,<LD,0.7,2.0,CALID-DE-AIRE-ANO-2011
2011-02-16:12:00,2011-02-16,12,<LD,1.5,1.6,CALID-DE-AIRE-ANO-2011
2011-02-16:13:00,2011-02-16,13,<LD,0.6,1.3,CALID-DE-AIRE-ANO-2011
2011-02-16:14:00,2011-02-16,14,<LD,1.5,1.9,CALID-DE-AIRE-ANO-2011
2011-02-16:15:00,2011-02-16,15,<LD,1.0,1.7,CALID-DE-AIRE-ANO-2011
2011-02-16:16:00,2011-02-16,16,<LD,1.6,2.3,CALID-DE-AIRE-ANO-2011
2011-02-16:17:00,2011-02-16,17,<LD,2.4,2.4,CALID-DE-AIRE-ANO-2011
2011-02-16:18:00,2011-02-16,18,<LD,0.8,1.5,CALID-DE-AIRE-ANO-2011
2011-02-16:19:00,2011-02-16,19,<LD,0.8,2.4,CALID-DE-AIRE-ANO-2011
2011-02-16:20:00,2011-02-16,20,<LD,0.7,3.0,CALID-DE-AIRE-ANO-2011
2011-02-16:21:00,2011-02-16,21,<LD,0.6,1.4,CALID-DE-AIRE-ANO-2011
2011-02-16:22:00,2011-02-16,22,<LD,0.4,0.6,CALID-DE-AIRE-ANO-2011
2011-02-16:23:00,2011-02-16,23,<LD,0.3,0.8,CALID-DE-AIRE-ANO-2011
2011-02-17:00:00,2011-02-17,00,0.05,1.0,6.5,CALID-DE-AIRE-ANO-2011
2011-02-17:01:00,2011-02-17,01,<LD,0.5,1.0,CALID-DE-AIRE-ANO-2011
2011-02-17:02:00,2011-02-17,02,<LD,0.7,0.5,CALID-DE-AIRE-ANO-2011
2011-02-17:03:00,2011-02-17,03,<LD,0.7,2.8,CALID-DE-AIRE-ANO-2011
2011-02-17:04:00,2011-02-17,04,<LD,1.0,1.8,CALID-DE-AIRE-ANO-2011
2011-02-17:05:00,2011-02-17,05,<LD,0.5,1.3,CALID-DE-AIRE-ANO-2011
2011-02-17:06:00,2011-02-17,06,<LD,2.8,2.8,CALID-DE-AIRE-ANO-2011
2011-02-17:07:00,2011-02-17,07,<LD,1.6,1.4,CALID-DE-AIRE-ANO-2011
2011-02-17:08:00,2011-02-17,08,0.06,4.3,4.6,CALID-DE-AIRE-ANO-2011
2011-02-17:09:00,2011-02-17,09,<LD,1.9,1.5,CALID-DE-AIRE-ANO-2011
2011-02-17:10:00,2011-02-17,10,<LD,1.6,1.6,CALID-DE-AIRE-ANO-2011
2011-02-17:11:00,2011-02-17,11,<LD,0.6,0.5,CALID-DE-AIRE-ANO-2011
2011-02-17:12:00,2011-02-17,12,<LD,0.8,1.5,CALID-DE-AIRE-ANO-2011
2011-02-17:13:00,2011-02-17,13,<LD,3.7,3.2,CALID-DE-AIRE-ANO-2011
2011-02-17:14:00,2011-02-17,14,<LD,4.0,3.1,CALID-DE-AIRE-ANO-2011
2011-02-17:15:00,2011-02-17,15,<LD,2.0,1.7,CALID-DE-AIRE-ANO-2011
2011-02-17:16:00,2011-02-17,16,<LD,0.4,0.2,CALID-DE-AIRE-ANO-2011
2011-02-17:17:00,2011-02-17,17,<LD,0.4,0.2,CALID-DE-AIRE-ANO-2011
2011-02-17:18:00,2011-02-17,18,<LD,0.3,0.2,CALID-DE-AIRE-ANO-2011
2011-02-17:19:00,2011-02-17,19,<LD,1.7,0.4,CALID-DE-AIRE-ANO-2011
2011-02-17:20:00,2011-02-17,20,<LD,0.7,0.4,CALID-DE-AIRE-ANO-2011
2011-02-17:21:00,2011-02-17,21,<LD,0.5,0.2,CALID-DE-AIRE-ANO-2011
2011-02-17:22:00,2011-02-17,22,<LD,0.7,0.3,CALID-DE-AIRE-ANO-2011
2011-02-17:23:00,2011-02-17,23,<LD,0.5,0.2,CALID-DE-AIRE-ANO-2011
2011-02-18:00:00,2011-02-18,00,<LD,0.6,0.2,CALID-DE-AIRE-ANO-2011
2011-02-18:01:00,2011-02-18,01,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-18:02:00,2011-02-18,02,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-18:03:00,2011-02-18,03,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-18:04:00,2011-02-18,04,<LD,0.4,0.5,CALID-DE-AIRE-ANO-2011
2011-02-18:05:00,2011-02-18,05,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-18:06:00,2011-02-18,06,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-18:07:00,2011-02-18,07,<LD,0.5,1.6,CALID-DE-AIRE-ANO-2011
2011-02-18:08:00,2011-02-18,08,<LD,1.6,1.9,CALID-DE-AIRE-ANO-2011
2011-02-18:09:00,2011-02-18,09,<LD,0.9,1.3,CALID-DE-AIRE-ANO-2011
2011-02-18:10:00,2011-02-18,10,<LD,0.6,1.4,CALID-DE-AIRE-ANO-2011
2011-02-18:11:00,2011-02-18,11,<LD,2.1,1.6,CALID-DE-AIRE-ANO-2011
2011-02-18:12:00,2011-02-18,12,<LD,0.4,0.5,CALID-DE-AIRE-ANO-2011
2011-02-18:13:00,2011-02-18,13,<LD,2.0,1.5,CALID-DE-AIRE-ANO-2011
2011-02-18:14:00,2011-02-18,14,<LD,4.6,2.7,CALID-DE-AIRE-ANO-2011
2011-02-18:15:00,2011-02-18,15,<LD,5.4,2.5,CALID-DE-AIRE-ANO-2011
2011-02-18:16:00,2011-02-18,16,<LD,1.4,1.8,CALID-DE-AIRE-ANO-2011
2011-02-18:17:00,2011-02-18,17,<LD,3.1,3.2,CALID-DE-AIRE-ANO-2011
2011-02-18:18:00,2011-02-18,18,<LD,0.9,2.1,CALID-DE-AIRE-ANO-2011
2011-02-18:19:00,2011-02-18,19,<LD,0.8,1.0,CALID-DE-AIRE-ANO-2011
2011-02-18:20:00,2011-02-18,20,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-18:21:00,2011-02-18,21,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-18:22:00,2011-02-18,22,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-18:23:00,2011-02-18,23,<LD,0.4,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:00:00,2011-02-19,00,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-19:01:00,2011-02-19,01,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:02:00,2011-02-19,02,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-19:03:00,2011-02-19,03,<LD,0.3,0.8,CALID-DE-AIRE-ANO-2011
2011-02-19:04:00,2011-02-19,04,<LD,0.5,1.1,CALID-DE-AIRE-ANO-2011
2011-02-19:05:00,2011-02-19,05,<LD,1.0,3.4,CALID-DE-AIRE-ANO-2011
2011-02-19:06:00,2011-02-19,06,<LD,1.0,4.4,CALID-DE-AIRE-ANO-2011
2011-02-19:07:00,2011-02-19,07,<LD,0.5,0.8,CALID-DE-AIRE-ANO-2011
2011-02-19:08:00,2011-02-19,08,<LD,1.1,1.9,CALID-DE-AIRE-ANO-2011
2011-02-19:09:00,2011-02-19,09,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-19:10:00,2011-02-19,10,<LD,0.3,0.6,CALID-DE-AIRE-ANO-2011
2011-02-19:11:00,2011-02-19,11,<LD,0.9,0.6,CALID-DE-AIRE-ANO-2011
2011-02-19:12:00,2011-02-19,12,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-19:13:00,2011-02-19,13,<LD,0.8,0.4,CALID-DE-AIRE-ANO-2011
2011-02-19:14:00,2011-02-19,14,<LD,0.6,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:15:00,2011-02-19,15,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:16:00,2011-02-19,16,<LD,0.5,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:17:00,2011-02-19,17,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:18:00,2011-02-19,18,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-19:19:00,2011-02-19,19,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-19:20:00,2011-02-19,20,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-19:21:00,2011-02-19,21,<LD,0.5,0.5,CALID-DE-AIRE-ANO-2011
2011-02-19:22:00,2011-02-19,22,<LD,0.6,1.7,CALID-DE-AIRE-ANO-2011
2011-02-19:23:00,2011-02-19,23,<LD,1.0,2.5,CALID-DE-AIRE-ANO-2011
2011-02-20:00:00,2011-02-20,00,<LD,0.5,1.0,CALID-DE-AIRE-ANO-2011
2011-02-20:01:00,2011-02-20,01,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:02:00,2011-02-20,02,<LD,0.4,0.6,CALID-DE-AIRE-ANO-2011
2011-02-20:03:00,2011-02-20,03,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:04:00,2011-02-20,04,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-20:05:00,2011-02-20,05,<LD,0.3,0.6,CALID-DE-AIRE-ANO-2011
2011-02-20:06:00,2011-02-20,06,<LD,1.7,2.6,CALID-DE-AIRE-ANO-2011
2011-02-20:07:00,2011-02-20,07,<LD,1.6,2.3,CALID-DE-AIRE-ANO-2011
2011-02-20:08:00,2011-02-20,08,<LD,0.5,0.7,CALID-DE-AIRE-ANO-2011
2011-02-20:09:00,2011-02-20,09,<LD,0.3,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:10:00,2011-02-20,10,<LD,0.6,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:11:00,2011-02-20,11,<LD,0.4,0.3,CALID-DE-AIRE-ANO-2011
2011-02-20:12:00,2011-02-20,12,<LD,0.5,0.5,CALID-DE-AIRE-ANO-2011
2011-02-20:13:00,2011-02-20,13,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:14:00,2011-02-20,14,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:15:00,2011-02-20,15,<LD,0.5,0.6,CALID-DE-AIRE-ANO-2011
2011-02-20:16:00,2011-02-20,16,<LD,0.6,0.5,CALID-DE-AIRE-ANO-2011
2011-02-20:17:00,2011-02-20,17,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:18:00,2011-02-20,18,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-20:19:00,2011-02-20,19,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-20:20:00,2011-02-20,20,<LD,0.5,1.8,CALID-DE-AIRE-ANO-2011
2011-02-20:21:00,2011-02-20,21,<LD,0.4,1.7,CALID-DE-AIRE-ANO-2011
2011-02-20:22:00,2011-02-20,22,<LD,0.3,1.0,CALID-DE-AIRE-ANO-2011
2011-02-20:23:00,2011-02-20,23,<LD,0.7,2.8,CALID-DE-AIRE-ANO-2011
2011-02-21:00:00,2011-02-21,00,<LD,0.5,1.4,CALID-DE-AIRE-ANO-2011
2011-02-21:01:00,2011-02-21,01,<LD,0.4,1.2,CALID-DE-AIRE-ANO-2011
2011-02-21:02:00,2011-02-21,02,<LD,0.3,0.6,CALID-DE-AIRE-ANO-2011
2011-02-21:03:00,2011-02-21,03,<LD,0.6,1.8,CALID-DE-AIRE-ANO-2011
2011-02-21:04:00,2011-02-21,04,<LD,0.6,1.6,CALID-DE-AIRE-ANO-2011
2011-02-21:05:00,2011-02-21,05,<LD,1.1,3.1,CALID-DE-AIRE-ANO-2011
2011-02-21:06:00,2011-02-21,06,0.04,6.6,6.6,CALID-DE-AIRE-ANO-2011
2011-02-21:07:00,2011-02-21,07,<LD,5.4,5.7,CALID-DE-AIRE-ANO-2011
2011-02-21:08:00,2011-02-21,08,0.06,6.8,6.0,CALID-DE-AIRE-ANO-2011
2011-02-21:09:00,2011-02-21,09,<LD,5.3,3.6,CALID-DE-AIRE-ANO-2011
2011-02-21:10:00,2011-02-21,10,<LD,4.0,3.3,CALID-DE-AIRE-ANO-2011
2011-02-21:11:00,2011-02-21,11,<LD,2.9,2.6,CALID-DE-AIRE-ANO-2011
2011-02-21:12:00,2011-02-21,12,<LD,4.1,3.2,CALID-DE-AIRE-ANO-2011
2011-02-21:13:00,2011-02-21,13,<LD,0.4,2.0,CALID-DE-AIRE-ANO-2011
2011-02-21:14:00,2011-02-21,14,<LD,1.0,2.3,CALID-DE-AIRE-ANO-2011
2011-02-21:15:00,2011-02-21,15,<LD,1.8,3.0,CALID-DE-AIRE-ANO-2011
2011-02-21:16:00,2011-02-21,16,0.04,3.2,4.6,CALID-DE-AIRE-ANO-2011
2011-02-21:17:00,2011-02-21,17,<LD,3.8,5.7,CALID-DE-AIRE-ANO-2011
2011-02-21:18:00,2011-02-21,18,<LD,1.0,3.7,CALID-DE-AIRE-ANO-2011
2011-02-21:19:00,2011-02-21,19,<LD,0.3,2.6,CALID-DE-AIRE-ANO-2011
2011-02-21:20:00,2011-02-21,20,0.04,1.8,4.7,CALID-DE-AIRE-ANO-2011
2011-02-21:21:00,2011-02-21,21,0.04,0.7,4.3,CALID-DE-AIRE-ANO-2011
2011-02-21:22:00,2011-02-21,22,0.04,1.0,4.3,CALID-DE-AIRE-ANO-2011
2011-02-21:23:00,2011-02-21,23,<LD,0.4,4.2,CALID-DE-AIRE-ANO-2011
2011-02-22:00:00,2011-02-22,00,<LD,0.5,3.9,CALID-DE-AIRE-ANO-2011
2011-02-22:01:00,2011-02-22,01,<LD,0.5,1.6,CALID-DE-AIRE-ANO-2011
2011-02-22:02:00,2011-02-22,02,<LD,0.3,0.5,CALID-DE-AIRE-ANO-2011
2011-02-22:03:00,2011-02-22,03,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-22:04:00,2011-02-22,04,<LD,0.4,0.4,CALID-DE-AIRE-ANO-2011
2011-02-22:05:00,2011-02-22,05,<LD,2.9,2.1,CALID-DE-AIRE-ANO-2011
2011-02-22:06:00,2011-02-22,06,<LD,0.5,1.0,CALID-DE-AIRE-ANO-2011
2011-02-22:07:00,2011-02-22,07,0.05,9.2,4.8,CALID-DE-AIRE-ANO-2011
2011-02-22:08:00,2011-02-22,08,0.08,8.5,6.2,CALID-DE-AIRE-ANO-2011
2011-02-22:09:00,2011-02-22,09,---,8.7,4.8,CALID-DE-AIRE-ANO-2011
2011-02-22:10:00,2011-02-22,10,<LD,2.4,1.5,CALID-DE-AIRE-ANO-2011
2011-02-22:11:00,2011-02-22,11,<LD,2.3,1.3,CALID-DE-AIRE-ANO-2011
2011-02-22:12:00,2011-02-22,12,0.04,1.1,0.9,CALID-DE-AIRE-ANO-2011
2011-02-22:13:00,2011-02-22,13,<LD,0.6,0.7,CALID-DE-AIRE-ANO-2011
2011-02-22:14:00,2011-02-22,14,<LD,0.6,0.9,CALID-DE-AIRE-ANO-2011
2011-02-22:15:00,2011-02-22,15,<LD,0.4,0.8,CALID-DE-AIRE-ANO-2011
2011-02-22:16:00,2011-02-22,16,<LD,0.8,1.2,CALID-DE-AIRE-ANO-2011
2011-02-22:17:00,2011-02-22,17,<LD,0.5,0.6,CALID-DE-AIRE-ANO-2011
2011-02-22:18:00,2011-02-22,18,<LD,1.0,1.7,CALID-DE-AIRE-ANO-2011
2011-02-22:19:00,2011-02-22,19,0.05,5.4,10.8,CALID-DE-AIRE-ANO-2011
2011-02-22:20:00,2011-02-22,20,<LD,1.3,5.6,CALID-DE-AIRE-ANO-2011
2011-02-22:21:00,2011-02-22,21,<LD,0.6,4.7,CALID-DE-AIRE-ANO-2011
2011-02-22:22:00,2011-02-22,22,0.09,0.8,6.8,CALID-DE-AIRE-ANO-2011
2011-02-22:23:00,2011-02-22,23,0.05,1.4,5.9,CALID-DE-AIRE-ANO-2011
2011-02-23:00:00,2011-02-23,00,<LD,0.3,3.1,CALID-DE-AIRE-ANO-2011
2011-02-23:01:00,2011-02-23,01,<LD,0.3,3.0,CALID-DE-AIRE-ANO-2011
2011-02-23:02:00,2011-02-23,02,0.04,2.2,3.5,CALID-DE-AIRE-ANO-2011
2011-02-23:03:00,2011-02-23,03,<LD,1.1,2.9,CALID-DE-AIRE-ANO-2011
2011-02-23:04:00,2011-02-23,04,<LD,1.4,2.6,CALID-DE-AIRE-ANO-2011
2011-02-23:05:00,2011-02-23,05,<LD,0.7,1.3,CALID-DE-AIRE-ANO-2011
2011-02-23:06:00,2011-02-23,06,0.04,2.9,5.5,CALID-DE-AIRE-ANO-2011
2011-02-23:07:00,2011-02-23,07,0.04,3.4,5.4,CALID-DE-AIRE-ANO-2011
2011-02-23:08:00,2011-02-23,08,<LD,4.2,2.9,CALID-DE-AIRE-ANO-2011
2011-02-23:09:00,2011-02-23,09,<LD,4.7,1.7,CALID-DE-AIRE-ANO-2011
2011-02-23:10:00,2011-02-23,10,<LD,7.5,2.1,CALID-DE-AIRE-ANO-2011
2011-02-23:11:00,2011-02-23,11,<LD,9.7,4.1,CALID-DE-AIRE-ANO-2011
2011-02-23:12:00,2011-02-23,12,<LD,3.4,2.4,CALID-DE-AIRE-ANO-2011
2011-02-23:13:00,2011-02-23,13,<LD,2.2,1.6,CALID-DE-AIRE-ANO-2011
2011-02-23:14:00,2011-02-23,14,<LD,3.0,2.0,CALID-DE-AIRE-ANO-2011
2011-02-23:15:00,2011-02-23,15,<LD,2.9,2.3,CALID-DE-AIRE-ANO-2011
2011-02-23:16:00,2011-02-23,16,<LD,3.5,3.5,CALID-DE-AIRE-ANO-2011
2011-02-23:17:00,2011-02-23,17,<LD,7.1,5.3,CALID-DE-AIRE-ANO-2011
2011-02-23:18:00,2011-02-23,18,<LD,1.7,1.7,CALID-DE-AIRE-ANO-2011
2011-02-23:19:00,2011-02-23,19,<LD,6.2,5.0,CALID-DE-AIRE-ANO-2011
2011-02-23:20:00,2011-02-23,20,<LD,8.3,3.5,CALID-DE-AIRE-ANO-2011
2011-02-23:21:00,2011-02-23,21,<LD,7.6,3.0,CALID-DE-AIRE-ANO-2011
2011-02-23:22:00,2011-02-23,22,<LD,13.3,4.6,CALID-DE-AIRE-ANO-2011
2011-02-23:23:00,2011-02-23,23,<LD,8.3,2.6,CALID-DE-AIRE-ANO-2011
2011-02-24:00:00,2011-02-24,00,<LD,10.9,3.1,CALID-DE-AIRE-ANO-2011
2011-02-24:01:00,2011-02-24,01,<LD,2.9,1.5,CALID-DE-AIRE-ANO-2011
2011-02-24:02:00,2011-02-24,02,<LD,6.3,2.9,CALID-DE-AIRE-ANO-2011
2011-02-24:03:00,2011-02-24,03,<LD,2.0,1.7,CALID-DE-AIRE-ANO-2011
2011-02-24:04:00,2011-02-24,04,<LD,12.0,5.1,CALID-DE-AIRE-ANO-2011
2011-02-24:05:00,2011-02-24,05,<LD,3.8,1.6,CALID-DE-AIRE-ANO-2011
2011-02-24:06:00,2011-02-24,06,<LD,1.6,1.4,CALID-DE-AIRE-ANO-2011
2011-02-24:07:00,2011-02-24,07,<LD,1.5,0.9,CALID-DE-AIRE-ANO-2011
2011-02-24:08:00,2011-02-24,08,<LD,8.9,3.4,CALID-DE-AIRE-ANO-2011
2011-02-24:09:00,2011-02-24,09,<LD,2.1,1.3,CALID-DE-AIRE-ANO-2011
2011-02-24:10:00,2011-02-24,10,<LD,4.7,1.9,CALID-DE-AIRE-ANO-2011
2011-02-24:11:00,2011-02-24,11,<LD,2.9,1.4,CALID-DE-AIRE-ANO-2011
2011-02-24:12:00,2011-02-24,12,<LD,1.1,1.4,CALID-DE-AIRE-ANO-2011
2011-02-24:13:00,2011-02-24,13,<LD,1.1,0.5,CALID-DE-AIRE-ANO-2011
2011-02-24:14:00,2011-02-24,14,<LD,1.6,1.0,CALID-DE-AIRE-ANO-2011
2011-02-24:15:00,2011-02-24,15,<LD,1.1,0.4,CALID-DE-AIRE-ANO-2011
2011-02-24:16:00,2011-02-24,16,<LD,1.0,1.1,CALID-DE-AIRE-ANO-2011
2011-02-24:17:00,2011-02-24,17,<LD,1.7,1.2,CALID-DE-AIRE-ANO-2011
2011-02-24:18:00,2011-02-24,18,<LD,0.3,0.3,CALID-DE-AIRE-ANO-2011
2011-02-24:19:00,2011-02-24,19,<LD,5.9,3.4,CALID-DE-AIRE-ANO-2011
2011-02-24:20:00,2011-02-24,20,<LD,1.5,2.7,CALID-DE-AIRE-ANO-2011
2011-02-24:21:00,2011-02-24,21,<LD,0.4,0.7,CALID-DE-AIRE-ANO-2011
2011-02-24:22:00,2011-02-24,22,<LD,0.3,1.8,CALID-DE-AIRE-ANO-2011
2011-02-24:23:00,2011-02-24,23,0.10,9.1,6.1,CALID-DE-AIRE-ANO-2011
2011-02-25:00:00,2011-02-25,00,0.22,18.6,11.2,CALID-DE-AIRE-ANO-2011
2011-02-25:01:00,2011-02-25,01,0.17,5.3,9.7,CALID-DE-AIRE-ANO-2011
2011-02-25:02:00,2011-02-25,02,<LD,5.7,9.7,CALID-DE-AIRE-ANO-2011
2011-02-25:03:00,2011-02-25,03,0.04,0.9,7.9,CALID-DE-AIRE-ANO-2011
2011-02-25:04:00,2011-02-25,04,<LD,0.5,4.6,CALID-DE-AIRE-ANO-2011
2011-02-25:05:00,2011-02-25,05,<LD,1.1,4.3,CALID-DE-AIRE-ANO-2011
2011-02-25:06:00,2011-02-25,06,<LD,10.8,7.0,CALID-DE-AIRE-ANO-2011
2011-02-25:07:00,2011-02-25,07,0.18,34.9,9.8,CALID-DE-AIRE-ANO-2011
2011-02-25:08:00,2011-02-25,08,0.05,22.8,9.6,CALID-DE-AIRE-ANO-2011
2011-02-25:09:00,2011-02-25,09,<LD,16.4,7.1,CALID-DE-AIRE-ANO-2011
2011-02-25:10:00,2011-02-25,10,<LD,4.1,2.8,CALID-DE-AIRE-ANO-2011
2011-02-25:11:00,2011-02-25,11,<LD,1.7,1.5,CALID-DE-AIRE-ANO-2011
2011-02-25:12:00,2011-02-25,12,<LD,1.4,1.0,CALID-DE-AIRE-ANO-2011
2011-02-25:13:00,2011-02-25,13,<LD,1.7,1.0,CALID-DE-AIRE-ANO-2011
2011-02-25:14:00,2011-02-25,14,<LD,0.8,0.6,CALID-DE-AIRE-ANO-2011
2011-02-25:15:00,2011-02-25,15,<LD,1.1,1.2,CALID-DE-AIRE-ANO-2011
2011-02-25:16:00,2011-02-25,16,<LD,2.3,2.4,CALID-DE-AIRE-ANO-2011
2011-02-25:17:00,2011-02-25,17,<LD,3.3,3.1,CALID-DE-AIRE-ANO-2011
2011-02-25:18:00,2011-02-25,18,<LD,1.7,3.1,CALID-DE-AIRE-ANO-2011
2011-02-25:19:00,2011-02-25,19,<LD,3.2,7.4,CALID-DE-AIRE-ANO-2011
2011-02-25:20:00,2011-02-25,20,0.19,6.0,18.9,CALID-DE-AIRE-ANO-2011
2011-02-25:21:00,2011-02-25,21,0.31,7.6,21.0,CALID-DE-AIRE-ANO-2011
2011-02-25:22:00,2011-02-25,22,0.41,10.5,21.1,CALID-DE-AIRE-ANO-2011
2011-02-25:23:00,2011-02-25,23,0.05,1.4,11.4,CALID-DE-AIRE-ANO-2011
2011-02-26:00:00,2011-02-26,00,0.04,1.1,7.2,CALID-DE-AIRE-ANO-2011
