Fecha,hora,CO ppm,O3  ppb,SO2 ppb,NO  pbb,NO2  pbb,NOX  pbb,PM10 (µg/m3)-Promedio de 24 horas
2015-03-01,08,0.18,22,0.4,0.3,1.3,1.0,65.5
2015-03-01,09,0.19,23,0.4,0.5,2.0,1.9,59.8
2015-03-01,10,0.19,27,0.4,0.2,0.8,0.5,55.5
2015-03-01,11,0.18,29,0.4,0.6,1.2,1.5,52.0
2015-03-01,12,0.17,29,0.4,0.6,2.0,2.3,49.1
2015-03-01,13,0.17,29,0.4,0.3,0.5,0.4,46.4
2015-03-01,14,0.17,29,0.4,0.3,0.2,0.2,40.2
2015-03-01,15,0.16,29,0.4,0.4,0.3,0.3,35.8
2015-03-01,16,0.17,31,0.4,0.2,0.2,0.2,35.4
2015-03-01,17,0.18,31,0.4,0.3,0.3,0.3,34.0
2015-03-01,18,0.19,30,0.4,0.4,0.3,0.3,33.2
2015-03-01,19,0.21,27,0.4,0.4,2.7,2.2,33.2
2015-03-01,20,0.26,25,0.4,0.4,3.2,2.5,31.9
2015-03-01,21,0.25,25,0.4,0.3,2.4,1.6,29.5
2015-03-01,22,0.24,25,0.4,0.3,2.3,1.5,26.2
2015-03-01,23,0.22,25,0.4,0.6,1.4,0.9,25.3
2015-03-02,00,0.21,29,0.4,0.2,0.3,0.3,25.2
2015-03-02,01,0.22,28,0.4,0.4,0.9,1.1,25.1
2015-03-02,02,0.23,26,0.4,0.2,0.2,0.2,25.3
2015-03-02,03,0.25,25,0.4,0.2,0.2,0.2,25.8
2015-03-02,04,0.26,24,0.4,0.3,0.6,0.5,25.7
2015-03-02,05,0.27,17,0.4,3.7,7.6,11.0,25.9
2015-03-02,06,0.33,10,0.5,15.1,15.7,30.9,25.8
2015-03-02,07,0.32,11,0.6,19.9,15.2,34.9,25.8
2015-03-02,08,0.40,12,0.7,21.4,20.7,42.3,25.5
2015-03-02,09,----,----,----,----,----,----,25.3
2015-03-02,10,----,----,----,----,----,----,25.0
2015-03-02,11,----,----,----,----,----,----,25.2
2015-03-02,12,0.44,----,0.4,3.7,3.1,6.0,25.0
2015-03-02,13,0.38,----,0.4,3.2,3.7,6.3,29.1
2015-03-02,14,0.35,----,0.4,3.5,2.6,5.4,35.2
2015-03-02,15,0.30,----,0.5,4.8,12.9,17.6,37.7
2015-03-02,16,0.26,----,0.5,5.8,22.8,28.8,38.1
2015-03-02,17,0.25,----,0.5,3.5,16.3,20.0,38.7
2015-03-02,18,0.24,----,0.4,2.8,13.2,16.1,39.2
2015-03-02,19,0.26,33,0.4,2.8,12.8,15.8,40.0
2015-03-02,20,0.34,18,0.5,13.5,24.4,38.2,42.1
2015-03-02,21,1.01,6,1.0,55.9,40.0,96.0,58.1
2015-03-02,22,1.11,7,1.1,57.8,40.5,98.5,69.6
2015-03-02,23,1.70,6,1.5,86.7,39.0,126.0,82.8
2015-03-03,00,0.36,21,0.7,19.0,17.3,36.4,86.6
2015-03-03,01,0.27,32,0.5,7.4,12.0,19.6,85.4
2015-03-03,02,0.29,31,0.4,3.2,10.8,14.2,84.4
2015-03-03,03,0.29,26,0.4,1.3,10.7,12.1,85.7
2015-03-03,04,0.27,22,0.4,0.5,7.5,8.0,86.1
2015-03-03,05,0.27,19,0.4,1.6,8.0,9.7,85.9
2015-03-03,06,0.28,13,0.4,4.4,13.2,17.9,86.4
2015-03-03,07,0.31,13,0.5,8.1,14.3,22.7,85.7
2015-03-03,08,0.38,13,0.6,41.0,26.1,63.8,85.6
2015-03-03,09,0.29,18,0.5,13.5,9.8,23.5,83.9
2015-03-03,10,0.30,20,0.5,12.2,8.5,20.5,81.6
2015-03-03,11,0.29,23,0.5,7.0,5.6,12.6,79.2
2015-03-03,12,0.29,24,0.5,3.5,4.8,8.3,76.7
2015-03-03,13,0.29,22,0.5,6.3,7.1,13.5,73.1
2015-03-03,14,0.29,13,0.8,41.9,17.5,59.6,68.5
2015-03-03,15,0.27,18,0.6,21.6,11.3,33.1,66.4
2015-03-03,16,0.27,22,0.5,6.7,5.7,12.6,65.4
2015-03-03,17,0.28,23,0.5,11.8,9.9,21.8,66.7
2015-03-03,18,0.27,24,0.4,1.9,4.1,6.1,67.1
2015-03-03,19,0.28,22,0.4,0.9,5.4,6.3,65.8
2015-03-03,20,0.30,17,0.4,1.3,8.7,10.1,63.4
2015-03-03,21,0.32,14,0.4,2.9,10.2,13.2,50.1
2015-03-03,22,0.32,13,0.5,3.4,11.0,14.6,40.6
2015-03-03,23,0.29,14,0.4,2.3,8.0,10.5,29.8
2015-03-04,00,0.30,14,0.4,2.6,7.6,10.4,26.1
2015-03-04,01,0.29,13,0.4,2.5,7.1,9.7,26.5
2015-03-04,02,0.27,10,0.4,3.1,7.8,11.0,26.5
2015-03-04,03,0.27,11,0.4,3.7,9.0,12.8,25.4
2015-03-04,04,0.27,21,0.4,1.6,4.3,5.9,25.3
2015-03-04,05,0.27,21,0.4,0.7,4.6,5.3,25.6
2015-03-04,06,0.28,20,0.4,0.4,4.9,5.2,25.1
2015-03-04,07,0.39,12,0.5,17.4,14.2,31.6,26.2
2015-03-04,08,0.40,12,0.5,18.3,11.8,29.9,27.0
2015-03-04,09,0.36,14,0.5,10.0,9.1,19.4,26.8
2015-03-04,10,0.39,18,0.5,10.8,8.3,19.3,27.5
2015-03-04,11,0.35,22,0.5,7.3,6.7,14.3,28.3
2015-03-04,12,0.32,26,0.5,3.6,5.0,8.5,29.3
2015-03-04,13,0.31,28,0.4,2.1,3.8,5.8,29.5
2015-03-04,14,0.27,21,0.5,0.5,4.5,4.6,31.0
2015-03-04,15,0.24,22,0.5,0.5,2.8,3.0,31.4
2015-03-04,16,0.18,26,0.4,1.4,2.8,4.1,31.8
2015-03-04,17,0.22,28,0.5,1.2,2.9,4.1,32.1
2015-03-04,18,0.21,28,0.4,0.8,1.7,1.9,32.6
2015-03-04,19,0.20,24,0.4,0.3,3.3,2.9,32.6
2015-03-04,20,0.22,22,0.4,0.3,4.5,4.1,32.4
2015-03-04,21,0.24,18,0.4,1.0,5.5,6.3,32.8
2015-03-04,22,0.25,18,0.4,1.3,6.4,7.7,33.1
2015-03-04,23,0.26,21,0.4,0.2,3.6,3.1,33.4
2015-03-05,00,0.26,21,0.4,0.3,3.8,3.5,33.7
2015-03-05,01,0.25,20,0.4,0.2,3.3,2.8,33.8
2015-03-05,02,0.24,22,0.4,0.2,2.2,1.7,33.9
2015-03-05,03,0.24,19,0.4,0.5,3.2,3.2,33.8
2015-03-05,04,0.25,13,0.4,2.4,7.2,9.6,34.2
2015-03-05,05,0.28,12,0.4,2.6,8.1,10.7,34.8
2015-03-05,06,0.54,6,0.6,25.1,17.1,42.4,37.3
2015-03-05,07,0.52,9,0.7,30.2,22.2,51.2,40.2
2015-03-05,08,0.38,22,0.6,24.3,17.0,39.3,41.5
2015-03-05,09,0.46,27,0.6,7.3,10.0,17.5,45.3
2015-03-05,10,0.36,27,0.5,4.9,8.7,13.7,46.4
2015-03-05,11,0.35,31,0.5,3.3,8.1,11.5,47.7
2015-03-05,12,0.32,33,0.5,2.8,6.1,8.9,48.2
2015-03-05,13,0.29,34,0.5,5.4,6.9,11.7,49.4
2015-03-05,14,0.26,34,0.5,3.8,9.4,13.3,49.0
2015-03-05,15,0.24,35,0.5,4.6,10.2,14.7,50.0
2015-03-05,16,0.24,35,0.5,3.5,8.9,12.4,50.1
2015-03-05,17,0.23,35,0.5,2.4,8.7,11.1,49.2
2015-03-05,18,0.24,33,0.5,6.6,6.9,12.6,51.2
2015-03-05,19,0.26,31,0.5,1.8,7.2,8.5,53.6
2015-03-05,20,0.34,27,0.5,1.8,9.7,10.4,55.7
2015-03-05,21,0.31,31,0.4,0.3,4.8,4.1,56.1
2015-03-05,22,0.30,30,0.4,1.2,4.3,4.3,56.7
2015-03-05,23,0.28,31,0.4,0.3,2.5,1.7,57.7
2015-03-06,00,0.26,33,0.4,0.3,1.7,1.0,58.7
2015-03-06,01,0.25,35,0.4,0.3,0.7,0.3,60.5
2015-03-06,02,0.27,33,0.4,0.3,0.6,0.3,62.4
2015-03-06,03,0.27,32,0.4,0.2,0.4,0.2,63.8
2015-03-06,04,0.28,30,0.4,3.5,2.4,4.9,65.0
2015-03-06,05,0.34,28,0.4,0.7,1.9,1.8,65.5
2015-03-06,06,0.30,25,0.4,1.0,3.3,4.0,63.9
2015-03-06,07,0.39,17,0.5,8.1,12.7,20.5,61.2
2015-03-06,08,0.38,23,0.6,9.3,12.3,21.2,60.6
2015-03-06,09,0.39,27,0.5,3.5,6.4,9.8,58.7
2015-03-06,10,0.40,26,0.5,5.4,9.1,14.6,58.8
2015-03-06,11,0.39,28,0.5,3.1,6.2,9.1,58.4
2015-03-06,12,0.35,30,0.5,4.0,8.1,12.0,58.7
2015-03-06,13,0.32,34,0.5,3.7,5.2,8.5,59.4
2015-03-06,14,0.29,35,0.4,2.1,4.6,6.6,60.0
2015-03-06,15,0.29,36,0.4,3.5,6.8,10.1,59.8
2015-03-06,16,0.27,35,0.4,3.1,6.9,9.9,60.7
2015-03-06,17,0.27,36,0.4,2.1,3.8,5.2,62.5
2015-03-06,18,0.25,35,0.4,1.1,2.9,3.3,62.7
2015-03-06,19,0.27,34,0.4,1.4,3.5,3.4,63.0
2015-03-06,20,0.30,32,0.4,0.3,4.4,3.7,62.3
2015-03-06,21,0.31,30,1.2,0.4,2.8,2.1,62.6
2015-03-06,22,0.31,28,2.3,0.2,2.1,1.2,63.0
2015-03-06,23,0.30,27,2.8,0.3,1.5,0.7,62.8
2015-03-07,00,0.29,27,3.2,0.3,0.8,0.4,62.7
2015-03-07,01,0.28,26,3.5,0.2,0.6,0.2,62.4
2015-03-07,02,0.27,31,3.1,0.3,0.5,0.4,64.7
2015-03-07,03,0.27,30,2.7,0.2,0.3,0.2,66.2
2015-03-07,04,0.26,28,4.1,0.8,0.9,1.3,66.9
2015-03-07,05,0.26,29,3.9,0.4,0.4,0.4,67.7
2015-03-07,06,0.28,27,0.8,0.3,1.0,0.6,68.2
2015-03-07,07,0.28,24,0.4,2.5,3.7,5.6,69.5
2015-03-07,08,0.29,25,0.4,1.6,3.4,4.5,70.2
2015-03-07,09,0.32,25,0.4,1.9,5.4,7.2,69.3
2015-03-07,10,0.34,25,0.5,2.4,6.1,8.4,70.6
2015-03-07,11,0.32,25,0.5,2.0,3.9,5.2,72.8
2015-03-07,12,0.30,25,0.5,3.0,3.6,6.1,72.8
2015-03-07,13,0.27,27,0.4,0.6,1.3,1.5,72.0
2015-03-07,14,0.26,28,0.4,0.8,3.7,4.0,71.0
2015-03-07,15,0.25,30,0.4,0.8,2.9,3.1,69.9
2015-03-07,16,0.24,30,0.4,0.8,3.6,3.9,68.0
2015-03-07,17,0.23,30,0.4,0.5,4.3,4.3,64.8
2015-03-07,18,0.25,26,0.4,0.8,7.7,7.8,62.0
2015-03-07,19,0.28,28,0.4,0.4,2.5,1.7,60.5
2015-03-07,20,0.34,26,0.4,0.5,4.1,3.3,60.5
2015-03-07,21,0.36,24,0.4,0.3,4.2,3.3,60.4
2015-03-07,22,0.33,24,0.4,0.3,1.3,0.5,60.4
2015-03-07,23,0.30,25,0.4,0.2,0.3,0.2,60.8
2015-03-08,00,0.29,24,0.4,0.2,0.3,0.2,61.5
2015-03-08,01,0.29,21,0.4,0.3,1.1,1.1,60.5
2015-03-08,02,0.29,15,0.4,0.7,6.9,7.2,56.6
2015-03-08,03,0.28,19,0.4,0.3,0.8,0.5,54.0
2015-03-08,04,0.29,17,0.5,0.2,1.1,0.9,52.6
2015-03-08,05,0.29,14,0.5,0.7,3.8,4.1,51.2
2015-03-08,06,0.29,13,0.5,0.3,2.2,1.6,50.6
2015-03-08,07,0.31,11,0.5,1.4,5.6,6.9,48.7
2015-03-08,08,0.29,12,0.5,0.8,2.4,3.0,46.5
2015-03-08,09,0.26,12,0.4,0.6,0.8,1.2,44.1
2015-03-08,10,0.26,13,0.4,2.1,1.5,3.5,40.3
2015-03-08,11,0.24,17,0.4,0.4,0.3,0.5,37.4
2015-03-08,12,0.23,19,0.4,0.3,1.4,1.2,45.9
2015-03-08,13,0.21,21,0.4,0.5,2.4,2.2,51.4
2015-03-08,14,0.21,21,0.4,0.5,0.5,0.8,59.4
2015-03-08,15,0.21,22,0.4,0.2,0.2,0.2,65.5
2015-03-08,16,0.21,21,0.4,1.0,1.0,1.7,67.3
2015-03-08,17,0.22,22,0.4,0.3,0.4,0.4,69.7
2015-03-08,18,0.23,22,0.4,0.2,0.5,0.4,69.9
2015-03-08,19,0.23,21,0.4,0.2,0.6,0.4,69.5
2015-03-08,20,0.22,22,0.4,0.2,0.3,0.2,68.7
2015-03-08,21,0.22,20,0.4,0.2,0.6,0.3,68.0
2015-03-08,22,0.22,20,0.4,0.3,0.7,0.5,67.6
2015-03-08,23,0.23,17,0.4,0.2,0.9,0.5,67.1
2015-03-09,00,0.23,20,0.4,0.2,0.3,0.2,65.6
2015-03-09,01,0.23,18,0.4,0.2,0.3,0.3,65.1
2015-03-09,02,0.23,17,0.4,0.2,0.4,0.3,64.8
2015-03-09,03,0.23,17,0.4,0.2,0.3,0.2,64.8
2015-03-09,04,0.23,17,0.4,0.2,0.5,0.3,63.8
2015-03-09,05,0.25,17,0.4,0.2,0.6,0.3,63.3
2015-03-09,06,0.25,16,0.4,0.3,1.3,1.1,62.6
2015-03-09,07,0.28,11,0.4,2.5,5.4,7.9,62.0
2015-03-09,08,0.30,9,0.5,9.6,9.0,18.7,61.6
2015-03-09,09,0.30,10,0.5,21.8,8.7,26.8,62.4
2015-03-09,10,0.31,12,0.5,8.6,4.8,13.2,62.4
2015-03-09,11,0.30,19,0.4,4.5,2.6,7.1,61.4
2015-03-09,12,0.26,----,----,2.6,2.6,5.4,50.8
2015-03-09,13,0.26,22,0.4,1.1,1.8,2.8,44.1
2015-03-09,14,0.28,24,0.3,1.8,3.0,4.6,34.8
2015-03-09,15,0.27,25,0.3,0.8,1.8,2.3,27.8
2015-03-09,16,0.27,24,0.3,0.7,2.3,2.8,25.7
2015-03-09,17,0.28,25,0.3,0.5,2.0,2.1,23.1
2015-03-09,18,0.28,26,0.3,0.2,1.2,0.8,22.0
2015-03-09,19,0.30,21,0.3,0.3,4.3,3.7,21.4
2015-03-09,20,0.34,16,0.3,0.3,6.5,6.1,21.1
2015-03-09,21,0.31,17,0.3,0.2,3.8,3.0,20.6
2015-03-09,22,0.29,17,0.3,0.3,3.4,2.7,19.6
2015-03-09,23,0.29,15,0.3,0.2,2.8,2.2,18.6
2015-03-10,00,0.27,15,0.3,0.3,1.9,1.2,18.3
2015-03-10,01,0.27,13,0.3,0.3,3.4,3.0,18.3
2015-03-10,02,0.27,12,0.3,0.6,4.5,4.8,18.3
2015-03-10,03,0.27,15,0.3,0.3,3.6,3.1,18.3
2015-03-10,04,0.27,14,0.3,2.1,4.8,6.0,18.7
2015-03-10,05,0.28,12,0.3,1.3,7.4,8.4,19.0
2015-03-10,06,0.32,11,0.3,1.1,8.1,9.2,19.9
2015-03-10,07,0.37,8,0.3,8.9,14.8,23.9,21.2
2015-03-10,08,0.46,11,0.3,26.1,17.8,43.7,23.6
2015-03-10,09,0.32,18,0.3,10.0,6.6,15.7,25.9
2015-03-10,10,0.30,23,0.3,5.5,4.7,9.2,28.2
2015-03-10,11,0.30,25,0.3,3.9,6.6,9.9,30.2
2015-03-10,12,0.31,28,0.3,2.6,4.2,6.5,32.9
2015-03-10,13,0.29,29,0.3,1.7,5.1,6.5,34.7
2015-03-10,14,0.36,30,----,4.1,4.9,8.7,35.9
2015-03-10,15,----,22,0.5,4.4,8.9,13.1,37.0
2015-03-10,16,0.29,30,0.5,3.7,7.8,10.8,38.9
2015-03-10,17,0.34,31,0.4,6.1,7.4,11.9,41.0
2015-03-10,18,0.33,30,0.4,2.2,6.8,9.0,42.9
2015-03-10,19,0.40,22,0.4,4.0,13.6,17.6,44.5
2015-03-10,20,0.43,19,0.4,1.4,14.2,15.3,46.1
2015-03-10,21,0.44,18,0.4,0.9,13.7,14.3,47.6
2015-03-10,22,0.43,21,0.4,0.5,9.5,9.5,48.6
2015-03-10,23,0.35,21,0.4,0.4,4.3,3.8,49.3
2015-03-11,00,0.36,20,0.4,0.2,4.6,3.7,50.0
2015-03-11,01,0.34,23,0.4,0.3,2.5,1.6,50.4
2015-03-11,02,0.33,25,0.4,0.5,1.1,0.6,50.8
2015-03-11,03,0.34,27,0.4,0.6,0.4,0.3,51.5
2015-03-11,04,0.39,24,0.4,0.5,2.9,2.9,52.0
2015-03-11,05,0.42,18,0.4,1.1,10.7,11.1,52.9
2015-03-11,06,0.37,22,0.4,0.8,4.3,4.5,53.3
2015-03-11,07,0.40,21,0.4,3.6,7.2,10.7,53.9
2015-03-11,08,0.39,22,0.4,3.5,6.4,9.5,53.6
2015-03-11,09,0.39,23,0.4,3.5,6.9,10.4,53.5
2015-03-11,10,0.37,26,0.4,3.6,6.8,10.0,54.6
2015-03-11,11,0.38,27,0.4,3.6,6.9,10.5,55.5
2015-03-11,12,0.36,29,0.4,2.6,6.9,9.4,55.1
2015-03-11,13,0.34,28,0.4,5.3,8.0,12.3,55.4
2015-03-11,14,0.32,29,0.4,3.5,9.0,12.5,56.0
2015-03-11,15,0.29,31,0.4,3.2,7.2,10.2,56.9
2015-03-11,16,0.30,31,0.4,4.8,6.2,9.8,58.3
2015-03-11,17,0.37,25,0.4,5.2,10.3,15.5,59.6
2015-03-11,18,0.48,15,0.5,10.2,18.9,28.7,62.3
2015-03-11,19,0.44,17,0.5,5.6,17.8,23.4,63.2
2015-03-11,20,0.58,10,0.4,2.4,20.8,23.5,64.3
2015-03-11,21,0.48,17,0.4,2.1,12.8,14.8,66.3
2015-03-11,22,0.34,27,0.4,0.2,0.6,0.3,65.8
2015-03-11,23,0.36,20,0.4,0.3,3.4,2.9,65.9
2015-03-12,00,0.41,15,0.4,0.3,6.5,5.9,66.5
2015-03-12,01,0.36,18,0.4,0.2,3.7,3.0,66.5
2015-03-12,02,0.42,17,0.4,0.2,4.2,3.4,66.7
2015-03-12,03,0.36,17,0.4,2.2,5.5,6.9,66.8
2015-03-12,04,0.36,14,0.4,4.1,7.9,11.2,67.1
2015-03-12,05,0.40,10,0.4,6.0,9.4,15.2,67.1
2015-03-12,06,0.42,13,0.4,3.3,8.4,11.6,67.7
2015-03-12,07,0.50,9,0.5,14.5,16.6,31.0,68.8
2015-03-12,08,0.48,12,0.5,21.1,10.0,29.2,70.4
2015-03-12,09,0.39,17,0.4,10.8,6.1,15.4,71.8
2015-03-12,10,0.37,20,0.4,5.4,5.0,10.0,71.3
2015-03-12,11,0.37,22,0.4,5.2,5.6,10.4,70.2
2015-03-12,12,0.40,24,0.4,3.6,4.9,8.3,71.3
2015-03-12,13,0.36,22,0.4,4.9,7.3,12.1,73.1
2015-03-12,14,0.36,22,0.4,4.9,8.9,13.8,75.0
2015-03-12,15,0.40,17,0.4,13.1,16.6,29.2,77.5
2015-03-12,16,0.48,11,0.5,14.8,25.5,40.4,78.1
2015-03-12,17,0.55,9,0.4,7.6,21.2,29.0,79.7
2015-03-12,18,0.41,19,0.4,1.5,9.9,11.4,78.2
2015-03-12,19,0.38,16,0.4,0.9,7.2,7.7,77.5
2015-03-12,20,0.36,18,0.4,0.6,5.2,5.1,75.5
2015-03-12,21,0.36,25,0.4,0.7,3.1,2.6,71.6
2015-03-12,22,0.36,28,0.3,0.2,1.7,0.9,70.7
2015-03-12,23,0.34,27,0.3,0.6,1.1,1.3,69.8
2015-03-13,00,0.33,30,0.3,0.2,0.3,0.2,70.8
2015-03-13,01,0.33,29,0.3,0.2,0.2,0.2,70.0
2015-03-13,02,0.34,24,0.3,0.2,0.2,0.2,69.2
2015-03-13,03,0.34,21,0.3,0.2,0.2,0.2,70.6
2015-03-13,04,0.41,18,0.3,0.3,0.3,0.3,69.2
2015-03-13,05,0.38,14,0.4,1.2,4.7,5.6,68.4
2015-03-13,06,0.36,12,0.4,1.1,1.3,2.0,68.1
2015-03-13,07,0.42,8,0.4,8.9,5.2,13.1,66.3
2015-03-13,08,0.39,12,0.4,7.7,7.4,14.7,63.9
2015-03-13,09,0.36,16,0.4,4.0,2.6,5.6,61.1
2015-03-13,10,0.35,17,0.4,2.7,1.5,3.4,58.7
2015-03-13,11,0.35,19,0.4,2.6,1.5,2.8,57.5
2015-03-13,12,0.36,20,0.4,2.9,2.2,4.4,55.0
2015-03-13,13,0.35,20,0.4,1.4,1.5,2.6,51.7
2015-03-13,14,0.35,22,0.4,1.7,4.2,5.8,48.1
2015-03-13,15,0.35,22,0.4,1.5,4.6,5.8,43.8
2015-03-13,16,0.34,20,0.4,0.3,1.0,1.0,40.6
2015-03-13,17,0.34,20,0.4,0.8,1.3,1.8,35.9
2015-03-13,18,0.33,19,0.4,0.3,1.6,1.2,32.8
2015-03-13,19,0.32,21,0.4,0.2,1.3,0.6,30.4
2015-03-13,20,0.30,22,0.4,0.2,0.5,0.3,29.1
2015-03-13,21,0.29,22,0.4,0.2,0.5,0.2,29.9
2015-03-13,22,0.27,22,0.4,0.2,0.8,0.4,30.1
2015-03-13,23,0.27,21,0.4,0.6,1.9,2.0,30.3
2015-03-14,00,0.28,20,0.4,0.2,0.8,0.4,29.8
2015-03-14,01,0.29,17,0.4,0.2,1.5,0.8,30.3
2015-03-14,02,0.30,15,0.4,0.6,4.0,3.9,30.4
2015-03-14,03,0.29,16,0.4,0.3,2.6,1.9,29.7
2015-03-14,04,0.29,13,0.4,0.2,3.7,3.0,29.9
2015-03-14,05,0.29,10,0.4,0.5,7.4,7.4,29.4
2015-03-14,06,0.35,5,0.4,8.8,14.2,23.2,28.3
2015-03-14,07,0.61,4,0.9,71.1,20.8,92.1,30.1
2015-03-14,08,0.32,10,0.5,22.0,12.7,34.9,29.1
2015-03-14,09,0.28,19,0.4,6.6,3.3,10.1,28.1
2015-03-14,10,0.27,22,0.4,1.4,1.0,2.5,27.0
2015-03-14,11,0.25,23,0.4,0.4,0.5,0.6,25.6
2015-03-14,12,0.25,23,0.4,1.5,1.5,2.9,24.6
2015-03-14,13,0.25,23,0.4,2.0,2.0,3.8,24.2
2015-03-14,14,0.26,23,0.4,2.5,2.6,5.0,23.9
2015-03-14,15,0.26,23,0.4,1.9,2.6,4.6,23.4
2015-03-14,16,0.25,24,0.4,0.4,0.6,0.8,22.0
2015-03-14,17,0.26,24,0.4,1.2,1.4,2.1,21.0
2015-03-14,18,0.25,22,0.4,1.2,2.2,3.2,20.8
2015-03-14,19,0.28,16,0.4,0.6,4.9,5.1,20.9
2015-03-14,20,0.30,13,0.4,3.8,7.5,11.3,21.3
2015-03-14,21,0.34,15,0.4,0.5,4.9,4.9,21.5
2015-03-14,22,0.32,16,0.4,0.3,2.9,2.1,21.9
2015-03-14,23,0.30,16,0.4,0.2,1.6,1.1,22.0
2015-03-15,00,0.29,15,0.4,0.2,2.0,1.4,21.7
2015-03-15,01,0.28,16,0.4,0.3,1.7,1.1,21.4
2015-03-15,02,0.28,15,0.4,0.2,1.7,0.9,21.1
2015-03-15,03,0.28,15,0.4,0.3,1.9,1.1,20.9
2015-03-15,04,0.27,15,0.4,1.0,2.1,2.2,20.7
2015-03-15,05,0.27,14,0.4,2.9,3.4,4.5,20.5
2015-03-15,06,0.27,12,0.4,0.4,3.0,3.0,20.0
2015-03-15,07,0.28,10,0.4,0.6,4.6,5.0,16.9
2015-03-15,08,0.27,14,0.4,1.7,3.7,5.4,16.3
2015-03-15,09,0.29,17,0.4,2.3,2.7,5.0,16.3
2015-03-15,10,0.27,24,0.4,1.0,0.5,0.7,17.3
2015-03-15,11,0.28,27,0.4,0.3,0.5,0.5,19.3
2015-03-15,12,0.29,29,0.4,0.3,0.6,0.6,19.7
2015-03-15,13,0.28,30,0.4,0.3,0.7,0.7,19.5
2015-03-15,14,0.28,29,0.4,0.3,0.5,0.5,19.5
2015-03-15,15,0.28,30,0.4,0.3,0.2,0.3,19.6
2015-03-15,16,0.27,30,0.4,0.2,0.3,0.3,19.9
2015-03-15,17,0.27,29,0.4,0.3,0.4,0.4,20.0
2015-03-15,18,0.29,29,0.4,0.4,1.6,1.4,20.6
2015-03-15,19,0.37,22,0.4,0.5,6.8,6.4,21.6
2015-03-15,20,0.40,16,0.4,5.0,12.2,17.1,22.6
2015-03-15,21,0.38,17,0.4,2.7,10.0,12.3,22.9
2015-03-15,22,0.40,13,0.4,0.6,9.5,9.9,23.5
2015-03-15,23,0.32,21,0.4,0.3,4.7,4.2,23.4
2015-03-16,00,0.28,24,0.4,0.3,2.1,1.3,23.5
2015-03-16,01,0.27,26,0.4,0.2,0.9,0.4,23.7
2015-03-16,02,0.27,26,0.4,0.2,0.6,0.3,23.8
2015-03-16,03,0.27,24,0.4,0.3,0.5,0.4,23.9
2015-03-16,04,0.28,24,0.4,0.9,1.5,2.1,24.2
2015-03-16,05,0.30,21,0.4,4.5,5.1,8.2,25.0
2015-03-16,06,0.34,20,0.4,1.5,3.6,4.4,26.2
2015-03-16,07,0.39,19,0.4,9.1,7.7,16.3,29.3
2015-03-16,08,0.39,20,0.4,11.0,8.9,18.7,33.9
2015-03-16,09,0.36,25,0.4,3.2,4.0,7.1,40.1
2015-03-16,10,0.37,28,0.4,2.1,3.0,4.9,50.1
2015-03-16,11,----,----,----,----,----,----,50.0
2015-03-16,12,----,----,----,----,----,----,51.1
2015-03-16,13,----,----,----,----,----,----,52.5
2015-03-16,14,----,----,----,----,----,----,53.9
2015-03-16,15,0.53,30,0.4,3.5,4.2,7.2,55.7
2015-03-16,16,0.38,33,0.4,2.0,3.4,5.1,60.8
2015-03-16,17,0.36,33,0.4,1.5,4.3,5.6,64.3
2015-03-16,18,0.35,32,0.4,0.8,3.7,4.0,66.5
2015-03-16,19,0.39,28,0.4,5.3,7.2,11.5,67.5
2015-03-16,20,0.39,27,0.4,0.4,5.4,4.8,67.3
2015-03-16,21,0.36,29,0.4,0.3,2.3,1.4,67.8
2015-03-16,22,0.33,29,0.4,0.3,1.1,0.4,68.1
2015-03-16,23,0.32,29,0.4,0.2,0.3,0.2,69.7
2015-03-17,00,0.32,29,0.4,0.4,0.3,0.3,70.9
2015-03-17,01,0.31,27,0.4,0.2,0.3,0.3,72.0
2015-03-17,02,0.32,26,0.4,0.2,0.3,0.3,72.9
2015-03-17,03,0.32,25,0.4,0.3,0.3,0.3,73.7
2015-03-17,04,0.33,24,0.4,0.3,0.7,0.7,74.3
2015-03-17,05,0.33,20,0.4,1.2,3.1,4.0,74.3
2015-03-17,06,0.33,16,0.4,1.6,3.3,4.4,73.7
2015-03-17,07,0.42,8,0.5,11.8,13.5,25.5,71.1
2015-03-17,08,0.38,10,0.5,14.8,13.3,27.7,67.7
2015-03-17,09,0.34,17,0.4,5.8,5.3,10.5,61.1
2015-03-17,10,0.33,20,0.4,4.0,3.4,7.1,47.7
2015-03-17,11,0.58,22,0.4,2.7,2.8,5.3,46.5
2015-03-17,12,0.29,21,0.4,3.8,5.0,8.8,45.6
2015-03-17,13,0.25,20,0.4,4.2,2.7,6.8,47.7
2015-03-17,14,0.26,20,0.4,0.7,0.9,1.6,52.5
2015-03-17,15,0.27,21,0.4,0.3,0.5,0.7,54.1
2015-03-17,16,0.25,21,0.4,0.9,0.6,1.3,54.5
2015-03-17,17,0.25,21,0.4,2.7,1.9,4.0,54.1
2015-03-17,18,0.27,20,0.4,0.3,1.5,1.1,53.3
2015-03-17,19,0.27,18,0.4,0.4,1.4,1.3,52.0
2015-03-17,20,0.26,17,0.4,0.2,1.3,0.9,51.2
2015-03-17,21,0.26,18,0.4,0.2,0.3,0.2,50.7
2015-03-17,22,0.28,17,0.4,0.3,1.0,0.8,50.3
2015-03-17,23,0.28,14,0.4,0.3,1.9,1.3,49.8
