2015-08-21:01:15,08/21/2015,01:15:00,29.23,7.96,7.17,94.25,crbuoy2015
2015-08-21:01:30,08/21/2015,01:30:00,29.23,7.93,7.12,93.48,crbuoy2015
2015-08-21:01:45,08/21/2015,01:45:00,29.21,7.93,7.1,93.19,crbuoy2015
2015-08-21:02:00,08/21/2015,02:00:00,29.2,7.92,7.06,92.71,crbuoy2015
2015-08-21:02:15,08/21/2015,02:15:00,29.17,7.93,7.1,93.24,crbuoy2015
2015-08-21:02:30,08/21/2015,02:30:00,29.12,7.92,7.08,92.84,crbuoy2015
2015-08-21:02:45,08/21/2015,02:45:00,29.12,7.9,7.06,92.55,crbuoy2015
2015-08-21:03:00,08/21/2015,03:00:00,29.09,7.89,7.02,92.05,crbuoy2015
2015-08-21:03:15,08/21/2015,03:15:00,29.07,7.89,6.98,91.5,crbuoy2015
2015-08-21:03:30,08/21/2015,03:30:00,,,crbuoy2015
2015-08-21:03:45,08/21/2015,03:45:00,29.02,7.85,6.9,90.3,crbuoy2015
2015-08-21:04:00,08/21/2015,04:00:00,29,7.87,6.97,91.23,crbuoy2015
2015-08-21:04:15,08/21/2015,04:15:00,29,7.82,6.83,89.39,crbuoy2015
2015-08-21:04:30,08/21/2015,04:30:00,28.97,7.84,6.92,90.56,crbuoy2015
2015-08-21:04:45,08/21/2015,04:45:00,28.98,7.87,6.97,91.1,crbuoy2015
2015-08-21:05:00,08/21/2015,05:00:00,28.99,7.87,6.97,91.24,crbuoy2015
2015-08-21:05:15,08/21/2015,05:15:00,29.05,7.87,6.99,91.52,crbuoy2015
2015-08-21:05:30,08/21/2015,05:30:00,29.15,7.88,6.98,91.52,crbuoy2015
2015-08-21:05:45,08/21/2015,05:45:00,29.25,7.87,6.96,91.49,crbuoy2015
2015-08-21:06:00,08/21/2015,06:00:00,29.31,7.88,6.96,91.52,crbuoy2015
2015-08-21:06:15,08/21/2015,06:15:00,29.3,7.86,6.95,91.43,crbuoy2015
2015-08-21:06:30,08/21/2015,06:30:00,29.28,7.86,6.93,91.13,crbuoy2015
2015-08-21:06:45,08/21/2015,06:45:00,29.28,7.85,6.9,90.66,crbuoy2015
2015-08-21:07:00,08/21/2015,07:00:00,29.25,7.85,6.92,90.96,crbuoy2015
2015-08-21:07:15,08/21/2015,07:15:00,29.24,7.84,6.9,90.69,crbuoy2015
2015-08-21:07:30,08/21/2015,07:30:00,29.23,7.85,6.89,90.56,crbuoy2015
2015-08-21:07:45,08/21/2015,07:45:00,29.24,7.85,6.93,91.1,crbuoy2015
2015-08-21:08:00,08/21/2015,08:00:00,29.25,7.85,6.93,91.06,crbuoy2015
2015-08-21:08:15,08/21/2015,08:15:00,29.22,7.84,6.91,90.73,crbuoy2015
2015-08-21:08:30,08/21/2015,08:30:00,29.21,7.83,6.88,90.3,crbuoy2015
2015-08-21:08:45,08/21/2015,08:45:00,29.19,7.83,6.89,90.44,crbuoy2015
2015-08-21:09:00,08/21/2015,09:00:00,29.19,7.83,6.9,90.61,crbuoy2015
2015-08-21:09:15,08/21/2015,09:15:00,29.2,7.84,6.99,91.75,crbuoy2015
2015-08-21:09:30,08/21/2015,09:30:00,29.23,7.84,7.03,92.35,crbuoy2015
2015-08-21:09:45,08/21/2015,09:45:00,29.23,7.84,6.97,91.61,crbuoy2015
2015-08-21:10:00,08/21/2015,10:00:00,29.25,7.85,7.06,92.81,crbuoy2015
2015-08-21:10:15,08/21/2015,10:15:00,29.26,7.83,7.08,93.02,crbuoy2015
2015-08-21:10:30,08/21/2015,10:30:00,29.25,7.85,7.08,93.08,crbuoy2015
2015-08-21:10:45,08/21/2015,10:45:00,29.45,7.87,7.15,94.24,crbuoy2015
2015-08-21:11:00,08/21/2015,11:00:00,29.51,7.89,7.18,94.73,crbuoy2015
2015-08-21:11:15,08/21/2015,11:15:00,29.51,7.94,7.32,96.58,crbuoy2015
2015-08-21:11:30,08/21/2015,11:30:00,29.53,8,7.47,98.68,crbuoy2015
2015-08-21:11:45,08/21/2015,11:45:00,29.58,8.07,7.67,101.3,crbuoy2015
2015-08-21:12:00,08/21/2015,12:00:00,29.59,8.11,7.77,102.73,crbuoy2015
2015-08-21:12:15,08/21/2015,12:15:00,29.56,8.2,8.03,106.09,crbuoy2015
2015-08-21:12:30,08/21/2015,12:30:00,29.63,8.21,8.11,107.19,crbuoy2015
2015-08-21:12:45,08/21/2015,12:45:00,29.59,8.23,8.14,107.62,crbuoy2015
2015-08-21:13:00,08/21/2015,13:00:00,29.3,8.21,8.13,106.89,crbuoy2015
2015-08-21:13:15,08/21/2015,13:15:00,29.5,8.29,8.31,109.65,crbuoy2015
2015-08-21:13:30,08/21/2015,13:30:00,29.41,8.32,8.52,112.2,crbuoy2015
2015-08-21:13:45,08/21/2015,13:45:00,29.28,8.4,8.7,114.33,crbuoy2015
2015-08-21:14:00,08/21/2015,14:00:00,29.36,8.4,8.72,114.77,crbuoy2015
2015-08-21:14:15,08/21/2015,14:15:00,29.46,8.41,8.8,116.02,crbuoy2015
2015-08-21:14:30,08/21/2015,14:30:00,29.51,8.43,8.84,116.7,crbuoy2015
2015-08-21:14:45,08/21/2015,14:45:00,29.37,8.35,8.62,113.43,crbuoy2015
2015-08-21:15:00,08/21/2015,15:00:00,29.42,8.4,8.76,115.43,crbuoy2015
2015-08-21:15:15,08/21/2015,15:15:00,29.48,8.45,8.99,118.59,crbuoy2015
2015-08-21:15:30,08/21/2015,15:30:00,29.61,8.5,9.11,120.37,crbuoy2015
2015-08-21:15:45,08/21/2015,15:45:00,29.62,8.44,8.94,118.25,crbuoy2015
2015-08-21:16:00,08/21/2015,16:00:00,29.56,8.38,8.81,116.29,crbuoy2015
2015-08-21:16:15,08/21/2015,16:15:00,29.53,8.38,8.83,116.61,crbuoy2015
2015-08-21:16:30,08/21/2015,16:30:00,29.52,8.33,8.66,114.3,crbuoy2015
2015-08-21:16:45,08/21/2015,16:45:00,29.6,8.35,8.64,114.17,crbuoy2015
2015-08-21:17:00,08/21/2015,17:00:00,29.58,8.34,8.67,114.53,crbuoy2015
2015-08-21:17:15,08/21/2015,17:15:00,29.58,8.35,8.63,114.04,crbuoy2015
2015-08-21:17:30,08/21/2015,17:30:00,29.63,8.34,8.58,113.43,crbuoy2015
2015-08-21:17:45,08/21/2015,17:45:00,29.71,8.33,8.55,113.2,crbuoy2015
2015-08-21:18:00,08/21/2015,18:00:00,29.69,8.31,8.47,112.2,crbuoy2015
2015-08-21:18:15,08/21/2015,18:15:00,29.69,8.3,8.39,111.08,crbuoy2015
2015-08-21:18:30,08/21/2015,18:30:00,29.66,8.28,8.38,110.91,crbuoy2015
2015-08-21:18:45,08/21/2015,18:45:00,29.64,8.26,8.32,110.02,crbuoy2015
2015-08-21:19:00,08/21/2015,19:00:00,29.61,8.23,8.23,108.82,crbuoy2015
2015-08-21:19:15,08/21/2015,19:15:00,29.55,8.22,8.19,108.21,crbuoy2015
2015-08-21:19:30,08/21/2015,19:30:00,29.49,8.18,8.12,107.09,crbuoy2015
2015-08-21:19:45,08/21/2015,19:45:00,29.47,8.16,8.03,105.86,crbuoy2015
2015-08-21:20:00,08/21/2015,20:00:00,29.44,8.14,7.99,105.37,crbuoy2015
2015-08-21:20:15,08/21/2015,20:15:00,29.41,8.13,7.96,104.81,crbuoy2015
2015-08-21:20:30,08/21/2015,20:30:00,29.38,8.01,7.56,99.48,crbuoy2015
2015-08-21:20:45,08/21/2015,20:45:00,29.36,7.99,7.48,98.52,crbuoy2015
2015-08-21:21:00,08/21/2015,21:00:00,29.35,8.12,7.89,103.88,crbuoy2015
2015-08-21:21:15,08/21/2015,21:15:00,29.33,8.13,7.88,103.7,crbuoy2015
2015-08-21:21:30,08/21/2015,21:30:00,29.32,8.12,7.85,103.33,crbuoy2015
2015-08-21:21:45,08/21/2015,21:45:00,29.32,8.12,7.83,103.06,crbuoy2015
2015-08-21:22:00,08/21/2015,22:00:00,29.48,8.17,7.85,103.57,crbuoy2015
2015-08-21:22:15,08/21/2015,22:15:00,29.59,8.18,7.86,103.87,crbuoy2015
2015-08-21:22:30,08/21/2015,22:30:00,29.63,8.18,7.87,104.11,crbuoy2015
2015-08-21:22:45,08/21/2015,22:45:00,29.62,8.19,7.85,103.73,crbuoy2015
2015-08-21:23:00,08/21/2015,23:00:00,29.63,8.19,7.82,103.43,crbuoy2015
2015-08-21:23:15,08/21/2015,23:15:00,29.6,8.19,7.83,103.5,crbuoy2015
2015-08-21:23:30,08/21/2015,23:30:00,29.59,8.16,7.76,102.59,crbuoy2015
2015-08-21:23:45,08/21/2015,23:45:00,29.52,8.26,7.99,105.4,crbuoy2015
2015-08-22:00:00,08/22/2015,00:00:00,29.52,8.21,7.86,103.73,crbuoy2015
2015-08-22:00:15,08/22/2015,00:15:00,29.51,8.22,7.86,103.69,crbuoy2015
2015-08-22:00:30,08/22/2015,00:30:00,29.52,8.22,7.83,103.31,crbuoy2015
2015-08-22:00:45,08/22/2015,00:45:00,29.48,8.23,7.86,103.69,crbuoy2015
2015-08-22:01:00,08/22/2015,01:00:00,29.46,8.24,7.86,103.61,crbuoy2015
2015-08-22:01:15,08/22/2015,01:15:00,29.44,8.28,7.96,104.96,crbuoy2015
2015-08-22:01:30,08/22/2015,01:30:00,29.41,8.26,7.9,104.02,crbuoy2015
2015-08-22:01:45,08/22/2015,01:45:00,29.4,8.24,7.87,103.61,crbuoy2015
2015-08-22:02:00,08/22/2015,02:00:00,29.38,8.19,7.76,102.11,crbuoy2015
2015-08-22:02:15,08/22/2015,02:15:00,29.36,8.22,7.86,103.42,crbuoy2015
2015-08-22:02:30,08/22/2015,02:30:00,29.37,8.21,7.78,102.46,crbuoy2015
2015-08-22:02:45,08/22/2015,02:45:00,29.37,8.17,7.69,101.21,crbuoy2015
2015-08-22:03:00,08/22/2015,03:00:00,29.44,8.1,7.53,99.3,crbuoy2015
2015-08-22:03:15,08/22/2015,03:15:00,29.5,8.07,7.45,98.28,crbuoy2015
2015-08-22:03:30,08/22/2015,03:30:00,29.51,8.05,7.4,97.6,crbuoy2015
2015-08-22:03:45,08/22/2015,03:45:00,29.54,8.04,7.33,96.74,crbuoy2015
2015-08-22:04:00,08/22/2015,04:00:00,29.54,8.02,7.36,97.19,crbuoy2015
2015-08-22:04:15,08/22/2015,04:15:00,29.51,8.02,7.34,96.86,crbuoy2015
2015-08-22:04:30,08/22/2015,04:30:00,29.48,8.01,7.31,96.44,crbuoy2015
2015-08-22:04:45,08/22/2015,04:45:00,29.48,8,7.28,96.07,crbuoy2015
2015-08-22:05:00,08/22/2015,05:00:00,29.45,8,7.3,96.22,crbuoy2015
2015-08-22:05:15,08/22/2015,05:15:00,29.44,7.99,7.24,95.41,crbuoy2015
2015-08-22:05:30,08/22/2015,05:30:00,29.41,8,7.3,96.18,crbuoy2015
2015-08-22:05:45,08/22/2015,05:45:00,29.39,7.96,7.26,95.56,crbuoy2015
2015-08-22:06:00,08/22/2015,06:00:00,29.37,7.95,7.24,95.37,crbuoy2015
2015-08-22:06:15,08/22/2015,06:15:00,29.36,8.01,7.38,97.15,crbuoy2015
2015-08-22:06:30,08/22/2015,06:30:00,29.38,8.02,7.39,97.27,crbuoy2015
2015-08-22:06:45,08/22/2015,06:45:00,29.37,8.02,7.39,97.33,crbuoy2015
2015-08-22:07:00,08/22/2015,07:00:00,29.35,8.04,7.43,97.82,crbuoy2015
2015-08-22:07:15,08/22/2015,07:15:00,29.38,8.07,7.51,98.95,crbuoy2015
2015-08-22:07:30,08/22/2015,07:30:00,29.4,8.07,7.56,99.56,crbuoy2015
2015-08-22:07:45,08/22/2015,07:45:00,29.39,8.08,7.53,99.23,crbuoy2015
2015-08-22:08:00,08/22/2015,08:00:00,29.37,8.08,7.53,99.13,crbuoy2015
2015-08-22:08:15,08/22/2015,08:15:00,29.36,8.08,7.51,98.89,crbuoy2015
2015-08-22:08:30,08/22/2015,08:30:00,29.36,8.11,7.66,100.81,crbuoy2015
2015-08-22:08:45,08/22/2015,08:45:00,29.38,8.13,7.69,101.25,crbuoy2015
2015-08-22:09:00,08/22/2015,09:00:00,29.41,8.13,7.74,101.91,crbuoy2015
2015-08-22:09:15,08/22/2015,09:15:00,29.43,8.14,7.85,103.46,crbuoy2015
2015-08-22:09:30,08/22/2015,09:30:00,29.44,8.16,7.88,103.92,crbuoy2015
2015-08-22:09:45,08/22/2015,09:45:00,29.42,8.19,7.94,104.61,crbuoy2015
2015-08-22:10:00,08/22/2015,10:00:00,29.43,8.2,8.04,106.01,crbuoy2015
2015-08-22:10:15,08/22/2015,10:15:00,29.41,8.22,8.11,106.84,crbuoy2015
2015-08-22:10:30,08/22/2015,10:30:00,29.42,8.28,8.29,109.18,crbuoy2015
2015-08-22:10:45,08/22/2015,10:45:00,29.46,8.32,8.45,111.39,crbuoy2015
2015-08-22:11:00,08/22/2015,11:00:00,29.46,8.35,8.54,112.69,crbuoy2015
2015-08-22:11:15,08/22/2015,11:15:00,29.42,8.38,8.65,114.04,crbuoy2015
2015-08-22:11:30,08/22/2015,11:30:00,29.42,8.37,8.65,114.06,crbuoy2015
2015-08-22:11:45,08/22/2015,11:45:00,29.41,8.41,8.83,116.41,crbuoy2015
2015-08-22:12:00,08/22/2015,12:00:00,29.4,8.4,8.79,115.85,crbuoy2015
2015-08-22:12:15,08/22/2015,12:15:00,29.38,8.39,8.8,115.94,crbuoy2015
2015-08-22:12:30,08/22/2015,12:30:00,29.36,8.42,8.9,117.14,crbuoy2015
2015-08-22:12:45,08/22/2015,12:45:00,29.31,8.26,8.27,108.8,crbuoy2015
2015-08-22:13:00,08/22/2015,13:00:00,29.29,8.24,8.31,109.24,crbuoy2015
2015-08-22:13:15,08/22/2015,13:15:00,29.29,8.26,8.24,108.4,crbuoy2015
2015-08-22:13:30,08/22/2015,13:30:00,29.28,8.3,8.34,109.64,crbuoy2015
2015-08-22:13:45,08/22/2015,13:45:00,29.25,8.35,8.55,112.39,crbuoy2015
2015-08-22:14:00,08/22/2015,14:00:00,29.23,8.33,8.5,111.71,crbuoy2015
2015-08-22:14:15,08/22/2015,14:15:00,29.18,8.3,8.35,109.58,crbuoy2015
2015-08-22:14:30,08/22/2015,14:30:00,29.19,8.24,8.12,106.54,crbuoy2015
2015-08-22:14:45,08/22/2015,14:45:00,29.18,8.25,8.19,107.42,crbuoy2015
2015-08-22:15:00,08/22/2015,15:00:00,29.2,8.35,8.61,113,crbuoy2015
2015-08-22:15:15,08/22/2015,15:15:00,29.19,8.41,8.85,116.16,crbuoy2015
2015-08-22:15:30,08/22/2015,15:30:00,29.18,8.43,8.97,117.72,crbuoy2015
2015-08-22:15:45,08/22/2015,15:45:00,29.21,8.35,8.55,112.26,crbuoy2015
2015-08-22:16:00,08/22/2015,16:00:00,29.2,8.28,8.3,109,crbuoy2015
2015-08-22:16:15,08/22/2015,16:15:00,29.18,8.26,8.21,107.79,crbuoy2015
2015-08-22:16:30,08/22/2015,16:30:00,29.15,8.33,8.48,111.21,crbuoy2015
2015-08-22:16:45,08/22/2015,16:45:00,29.13,8.34,8.51,111.65,crbuoy2015
2015-08-22:17:00,08/22/2015,17:00:00,29.11,8.3,8.36,109.54,crbuoy2015
2015-08-22:17:15,08/22/2015,17:15:00,29.07,8.44,8.94,117.12,crbuoy2015
2015-08-22:17:30,08/22/2015,17:30:00,29.01,8.46,9.05,118.45,crbuoy2015
2015-08-22:17:45,08/22/2015,17:45:00,28.99,8.43,8.88,116.12,crbuoy2015
2015-08-22:18:00,08/22/2015,18:00:00,28.93,8.42,8.88,115.99,crbuoy2015
2015-08-22:18:15,08/22/2015,18:15:00,28.94,8.28,8.33,108.87,crbuoy2015
2015-08-22:18:30,08/22/2015,18:30:00,28.91,8.23,8.18,106.8,crbuoy2015
2015-08-22:18:45,08/22/2015,18:45:00,28.87,8.21,8.12,105.94,crbuoy2015
2015-08-22:19:00,08/22/2015,19:00:00,28.83,8.2,8.02,104.64,crbuoy2015
2015-08-22:19:15,08/22/2015,19:15:00,28.8,8.18,8.01,104.39,crbuoy2015
2015-08-22:19:30,08/22/2015,19:30:00,28.8,8.16,7.9,102.97,crbuoy2015
2015-08-22:19:45,08/22/2015,19:45:00,28.86,8.16,7.95,103.76,crbuoy2015
2015-08-22:20:00,08/22/2015,20:00:00,28.88,8.14,7.93,103.57,crbuoy2015
2015-08-22:20:15,08/22/2015,20:15:00,28.91,8.13,7.96,103.95,crbuoy2015
2015-08-22:20:30,08/22/2015,20:30:00,28.86,8.11,7.99,104.29,crbuoy2015
2015-08-22:20:45,08/22/2015,20:45:00,28.9,8.11,7.97,104.09,crbuoy2015
2015-08-22:21:00,08/22/2015,21:00:00,28.87,8.1,7.9,103.16,crbuoy2015
2015-08-22:21:15,08/22/2015,21:15:00,29.05,7.96,7.49,98.1,crbuoy2015
2015-08-22:21:30,08/22/2015,21:30:00,29.16,7.94,7.37,96.75,crbuoy2015
2015-08-22:21:45,08/22/2015,21:45:00,29.26,7.9,7.26,95.41,crbuoy2015
2015-08-22:22:00,08/22/2015,22:00:00,29.27,7.87,7.15,94.01,crbuoy2015
2015-08-22:22:15,08/22/2015,22:15:00,29.27,7.85,7.05,92.71,crbuoy2015
2015-08-22:22:30,08/22/2015,22:30:00,29.28,7.84,7.03,92.48,crbuoy2015
2015-08-22:22:45,08/22/2015,22:45:00,29.25,7.84,7.03,92.43,crbuoy2015
2015-08-22:23:00,08/22/2015,23:00:00,29.24,7.83,7.01,92.06,crbuoy2015
2015-08-22:23:15,08/22/2015,23:15:00,29.26,7.81,6.98,91.72,crbuoy2015
2015-08-22:23:30,08/22/2015,23:30:00,29.24,7.81,6.94,91.18,crbuoy2015
2015-08-22:23:45,08/22/2015,23:45:00,29.24,7.79,6.93,91.03,crbuoy2015
2015-08-23:00:00,08/23/2015,00:00:00,29.27,7.77,6.91,90.81,crbuoy2015
2015-08-23:00:15,08/23/2015,00:15:00,29.26,7.77,6.86,90.25,crbuoy2015
2015-08-23:00:30,08/23/2015,00:30:00,29.24,7.75,6.85,89.96,crbuoy2015
2015-08-23:00:45,08/23/2015,00:45:00,29.21,7.75,6.8,89.31,crbuoy2015
2015-08-23:01:00,08/23/2015,01:00:00,29.19,7.72,6.67,87.57,crbuoy2015
2015-08-23:01:15,08/23/2015,01:15:00,29.18,7.72,6.66,87.45,crbuoy2015
2015-08-23:01:30,08/23/2015,01:30:00,29.18,7.73,6.7,87.9,crbuoy2015
2015-08-23:01:45,08/23/2015,01:45:00,29.16,7.73,6.66,87.45,crbuoy2015
2015-08-23:02:00,08/23/2015,02:00:00,29.14,7.72,6.67,87.45,crbuoy2015
2015-08-23:02:15,08/23/2015,02:15:00,29.15,7.72,6.62,86.84,crbuoy2015
2015-08-23:02:30,08/23/2015,02:30:00,29.15,7.7,6.56,86.04,crbuoy2015
2015-08-23:02:45,08/23/2015,02:45:00,29.14,7.69,6.56,86.03,crbuoy2015
2015-08-23:03:00,08/23/2015,03:00:00,29.11,7.7,6.53,85.6,crbuoy2015
2015-08-23:03:15,08/23/2015,03:15:00,29.1,7.69,6.51,85.34,crbuoy2015
2015-08-23:03:30,08/23/2015,03:30:00,29.09,7.69,6.52,85.49,crbuoy2015
2015-08-23:03:45,08/23/2015,03:45:00,29.08,7.69,6.49,85.04,crbuoy2015
2015-08-23:04:00,08/23/2015,04:00:00,29.05,7.65,6.34,83.04,crbuoy2015
2015-08-23:04:15,08/23/2015,04:15:00,29.05,7.65,6.44,84.36,crbuoy2015
2015-08-23:04:30,08/23/2015,04:30:00,29.02,7.66,6.5,85.02,crbuoy2015
2015-08-23:04:45,08/23/2015,04:45:00,29.01,7.66,6.48,84.82,crbuoy2015
2015-08-23:05:00,08/23/2015,05:00:00,29,7.64,6.35,83.13,crbuoy2015
2015-08-23:05:15,08/23/2015,05:15:00,28.97,7.64,6.35,82.98,crbuoy2015
2015-08-23:05:30,08/23/2015,05:30:00,28.94,7.61,6.22,81.27,crbuoy2015
2015-08-23:05:45,08/23/2015,05:45:00,28.92,7.61,6.23,81.37,crbuoy2015
2015-08-23:06:00,08/23/2015,06:00:00,28.9,7.63,6.33,82.64,crbuoy2015
2015-08-23:06:15,08/23/2015,06:15:00,28.88,7.6,6.17,80.56,crbuoy2015
2015-08-23:06:30,08/23/2015,06:30:00,28.86,7.54,5.99,78.18,crbuoy2015
2015-08-23:06:45,08/23/2015,06:45:00,28.85,7.56,6.09,79.46,crbuoy2015
2015-08-23:07:00,08/23/2015,07:00:00,28.83,7.67,6.48,84.56,crbuoy2015
2015-08-23:07:15,08/23/2015,07:15:00,28.82,7.65,6.42,83.77,crbuoy2015
2015-08-23:07:30,08/23/2015,07:30:00,28.82,7.67,6.5,84.74,crbuoy2015
2015-08-23:07:45,08/23/2015,07:45:00,28.81,7.66,6.47,84.39,crbuoy2015
2015-08-23:08:00,08/23/2015,08:00:00,28.79,7.68,6.57,85.64,crbuoy2015
2015-08-23:08:15,08/23/2015,08:15:00,28.79,7.66,6.49,84.67,crbuoy2015
2015-08-23:08:30,08/23/2015,08:30:00,28.78,7.69,6.59,85.86,crbuoy2015
2015-08-23:08:45,08/23/2015,08:45:00,28.77,7.7,6.63,86.36,crbuoy2015
2015-08-23:09:00,08/23/2015,09:00:00,28.77,7.71,6.71,87.49,crbuoy2015
2015-08-23:09:15,08/23/2015,09:15:00,28.74,7.7,6.76,88.1,crbuoy2015
2015-08-23:09:30,08/23/2015,09:30:00,28.77,7.71,6.8,88.59,crbuoy2015
2015-08-23:09:45,08/23/2015,09:45:00,28.77,7.72,6.8,88.63,crbuoy2015
2015-08-23:10:00,08/23/2015,10:00:00,28.81,7.76,7.01,91.37,crbuoy2015
2015-08-23:10:15,08/23/2015,10:15:00,28.83,7.82,7.14,93.12,crbuoy2015
2015-08-23:10:30,08/23/2015,10:30:00,28.9,7.82,7.17,93.64,crbuoy2015
2015-08-23:10:45,08/23/2015,10:45:00,28.88,7.82,7.16,93.47,crbuoy2015
2015-08-23:11:00,08/23/2015,11:00:00,28.91,7.81,7.15,93.38,crbuoy2015
2015-08-23:11:15,08/23/2015,11:15:00,28.92,7.78,7.08,92.49,crbuoy2015
2015-08-23:11:30,08/23/2015,11:30:00,28.96,7.77,6.98,91.23,crbuoy2015
2015-08-23:11:45,08/23/2015,11:45:00,28.96,7.78,7.04,92.12,crbuoy2015
2015-08-23:12:00,08/23/2015,12:00:00,28.98,7.77,7.06,92.38,crbuoy2015
2015-08-23:12:15,08/23/2015,12:15:00,28.97,7.79,7.19,93.98,crbuoy2015
2015-08-23:12:30,08/23/2015,12:30:00,28.94,7.79,7.16,93.55,crbuoy2015
2015-08-23:12:45,08/23/2015,12:45:00,28.93,7.79,7.1,92.79,crbuoy2015
2015-08-23:13:00,08/23/2015,13:00:00,28.92,7.81,7.21,94.16,crbuoy2015
2015-08-23:13:15,08/23/2015,13:15:00,28.91,7.81,7.19,93.92,crbuoy2015
2015-08-23:13:30,08/23/2015,13:30:00,28.9,7.85,7.34,95.88,crbuoy2015
2015-08-23:13:45,08/23/2015,13:45:00,28.89,7.85,7.35,95.93,crbuoy2015
2015-08-23:14:00,08/23/2015,14:00:00,28.86,7.84,7.33,95.7,crbuoy2015
2015-08-23:14:15,08/23/2015,14:15:00,28.84,7.83,7.33,95.66,crbuoy2015
2015-08-23:14:30,08/23/2015,14:30:00,28.83,7.86,7.41,96.63,crbuoy2015
2015-08-23:14:45,08/23/2015,14:45:00,28.82,7.88,7.44,97.06,crbuoy2015
2015-08-23:15:00,08/23/2015,15:00:00,28.81,7.85,7.4,96.46,crbuoy2015
2015-08-23:15:15,08/23/2015,15:15:00,28.78,7.83,7.3,95.2,crbuoy2015
2015-08-23:15:30,08/23/2015,15:30:00,28.74,7.89,7.47,97.25,crbuoy2015
2015-08-23:15:45,08/23/2015,15:45:00,28.73,7.89,7.46,97.1,crbuoy2015
2015-08-23:16:00,08/23/2015,16:00:00,28.7,7.77,7.09,92.32,crbuoy2015
2015-08-23:16:15,08/23/2015,16:15:00,28.68,7.72,6.91,89.93,crbuoy2015
2015-08-23:16:30,08/23/2015,16:30:00,28.66,7.76,7.01,91.17,crbuoy2015
2015-08-23:16:45,08/23/2015,16:45:00,28.64,7.74,6.91,89.91,crbuoy2015
2015-08-23:17:00,08/23/2015,17:00:00,28.62,7.8,7.14,92.86,crbuoy2015
2015-08-23:17:15,08/23/2015,17:15:00,28.61,7.75,7.04,91.44,crbuoy2015
2015-08-23:17:30,08/23/2015,17:30:00,28.58,7.82,7.22,93.78,crbuoy2015
2015-08-23:17:45,08/23/2015,17:45:00,28.54,7.88,7.38,95.84,crbuoy2015
2015-08-23:18:00,08/23/2015,18:00:00,28.52,7.84,7.26,94.25,crbuoy2015
2015-08-23:18:15,08/23/2015,18:15:00,28.5,7.83,7.21,93.53,crbuoy2015
2015-08-23:18:30,08/23/2015,18:30:00,28.48,7.79,7.09,91.91,crbuoy2015
2015-08-23:18:45,08/23/2015,18:45:00,28.46,7.77,7,90.76,crbuoy2015
2015-08-23:19:00,08/23/2015,19:00:00,28.46,7.81,7.15,92.72,crbuoy2015
2015-08-23:19:15,08/23/2015,19:15:00,28.48,7.84,7.19,93.24,crbuoy2015
2015-08-23:19:30,08/23/2015,19:30:00,28.48,7.85,7.21,93.47,crbuoy2015
2015-08-23:19:45,08/23/2015,19:45:00,28.63,7.79,7.14,92.87,crbuoy2015
2015-08-23:20:00,08/23/2015,20:00:00,28.69,7.75,6.98,90.79,crbuoy2015
2015-08-23:20:15,08/23/2015,20:15:00,28.66,7.74,6.97,90.62,crbuoy2015
2015-08-23:20:30,08/23/2015,20:30:00,28.64,7.72,6.91,89.9,crbuoy2015
2015-08-23:20:45,08/23/2015,20:45:00,28.61,7.72,6.91,89.77,crbuoy2015
2015-08-23:21:00,08/23/2015,21:00:00,28.56,7.71,6.86,89.02,crbuoy2015
2015-08-23:21:15,08/23/2015,21:15:00,28.62,7.69,6.79,88.31,crbuoy2015
2015-08-23:21:30,08/23/2015,21:30:00,28.69,7.69,6.74,87.75,crbuoy2015
2015-08-23:21:45,08/23/2015,21:45:00,28.7,7.69,6.7,87.25,crbuoy2015
2015-08-23:22:00,08/23/2015,22:00:00,28.68,7.65,6.63,86.24,crbuoy2015
2015-08-23:22:15,08/23/2015,22:15:00,28.67,7.64,6.58,85.64,crbuoy2015
2015-08-23:22:30,08/23/2015,22:30:00,28.65,7.63,6.52,84.78,crbuoy2015
2015-08-23:22:45,08/23/2015,22:45:00,28.61,7.64,6.57,85.33,crbuoy2015
2015-08-23:23:00,08/23/2015,23:00:00,28.61,7.63,6.52,84.72,crbuoy2015
2015-08-23:23:15,08/23/2015,23:15:00,28.56,7.6,6.41,83.26,crbuoy2015
2015-08-23:23:30,08/23/2015,23:30:00,28.57,7.6,6.4,83.17,crbuoy2015
2015-08-23:23:45,08/23/2015,23:45:00,28.7,7.63,6.49,84.43,crbuoy2015
2015-08-24:00:00,08/24/2015,00:00:00,28.78,7.63,6.45,84.11,crbuoy2015
2015-08-24:00:15,08/24/2015,00:15:00,28.83,7.61,6.37,83.11,crbuoy2015
2015-08-24:00:30,08/24/2015,00:30:00,28.85,7.63,6.4,83.48,crbuoy2015
2015-08-24:00:45,08/24/2015,00:45:00,28.85,7.62,6.34,82.69,crbuoy2015
2015-08-24:01:00,08/24/2015,01:00:00,28.85,7.61,6.32,82.48,crbuoy2015
2015-08-24:01:15,08/24/2015,01:15:00,28.83,7.6,6.31,82.3,crbuoy2015
2015-08-24:01:30,08/24/2015,01:30:00,28.82,7.6,6.32,82.37,crbuoy2015
2015-08-24:01:45,08/24/2015,01:45:00,28.83,7.6,6.28,81.9,crbuoy2015
2015-08-24:02:00,08/24/2015,02:00:00,28.82,7.58,6.23,81.32,crbuoy2015
