Fecha,hora,CO ppm,O3  ppb,SO2 ppb,NO  pbb,NO2  pbb,NOX  pbb,PM10 (µg/m3)-Promedio de 24 horas
2014-07-14,05,1.02,3,0.4,18.4,11.5,30.1,---
2014-07-14,06,0.98,2,0.4,17.8,10.3,27.7,---
2014-07-14,07,1.16,2,0.6,50.6,18.7,69.2,---
2014-07-14,08,1.07,2,0.6,37.1,18.4,55.4,---
2014-07-14,09,0.98,5,1.1,17.3,16.7,33.3,---
2014-07-14,10,---,---,---,---,---,---,---
2014-07-14,11,---,---,---,---,---,---,---
2014-07-14,12,---,---,---,---,---,---,---
2014-07-14,13,1.20,13,0.4,3.5,5.7,9.3,---
2014-07-14,14,1.00,15,0.3,7.5,7.0,14.2,---
2014-07-14,15,0.96,15,0.3,3.0,5.5,8.7,---
2014-07-14,16,0.96,13,0.3,3.7,6.9,10.8,---
2014-07-14,17,1.01,13,0.3,4.9,9.1,14.1,---
2014-07-14,18,0.97,12,0.3,3.3,8.8,11.9,---
2014-07-14,19,0.90,15,0.3,2.2,3.4,5.1,15.9
2014-07-14,20,0.90,12,0.3,0.6,3.3,3.7,15.5
2014-07-14,21,0.88,11,0.3,0.8,2.3,2.8,15.0
2014-07-14,22,0.87,9,0.3,1.4,1.9,3.2,14.5
2014-07-14,23,0.85,11,0.3,0.6,1.3,1.5,13.6
2014-07-15,00,0.83,11,0.3,0.6,1.3,1.4,13.2
2014-07-15,01,0.82,14,0.3,0.3,0.7,0.6,12.8
2014-07-15,02,0.80,19,0.3,0.2,0.6,0.4,12.8
2014-07-15,03,0.82,23,0.3,0.2,1.7,1.6,13.1
2014-07-15,04,0.81,19,0.3,1.2,11.6,12.6,13.1
2014-07-15,05,0.81,16,0.4,0.8,10.1,10.5,13.3
2014-07-15,06,0.81,19,0.4,1.1,7.2,8.1,13.3
2014-07-15,07,0.81,18,0.4,5.3,5.6,10.3,13.2
2014-07-15,08,0.85,16,0.5,7.5,12.1,19.4,12.5
2014-07-15,09,0.81,20,0.4,3.5,6.2,9.5,12.0
2014-07-15,10,0.78,22,0.4,7.3,4.9,11.8,11.9
2014-07-15,11,0.79,25,0.4,2.6,2.0,3.8,12.1
2014-07-15,12,0.78,28,0.4,1.8,2.1,3.5,12.3
2014-07-15,13,0.79,27,0.4,3.2,2.0,4.2,12.1
2014-07-15,14,0.81,29,0.4,1.9,2.0,3.5,12.0
2014-07-15,15,0.81,30,0.4,2.9,3.1,5.6,11.3
2014-07-15,16,0.81,30,0.4,2.7,2.7,5.0,11.1
2014-07-15,17,0.85,25,0.4,5.0,5.8,10.8,11.3
2014-07-15,18,0.83,21,0.4,5.0,8.5,12.7,10.9
2014-07-15,19,0.83,17,0.6,2.3,10.9,13.1,10.6
2014-07-15,20,0.78,18,0.9,1.6,8.7,10.0,11.0
2014-07-15,21,0.78,17,1.1,2.6,10.1,12.3,11.2
2014-07-15,22,0.94,10,1.1,6.3,16.7,22.6,11.4
2014-07-15,23,0.92,10,0.6,2.0,15.4,17.3,12.3
2014-07-16,00,0.81,15,0.5,0.8,7.5,7.8,12.7
2014-07-16,01,0.79,15,0.9,0.8,6.4,7.0,12.8
2014-07-16,02,0.77,15,1.4,0.6,6.5,7.0,12.8
2014-07-16,03,0.76,17,1.0,0.3,4.2,4.0,12.4
2014-07-16,04,0.77,15,0.6,0.3,4.9,4.8,12.4
2014-07-16,05,0.78,16,0.6,1.0,5.2,5.9,12.4
2014-07-16,06,0.85,13,0.7,10.8,12.8,21.7,12.4
2014-07-16,07,1.04,6,1.1,73.2,29.3,91.7,12.5
2014-07-16,08,1.05,5,1.0,48.6,28.4,75.0,14.6
2014-07-16,09,0.87,7,1.0,26.2,19.3,44.9,17.0
2014-07-16,10,0.84,14,1.3,15.3,14.5,28.1,17.7
2014-07-16,11,0.84,21,2.2,6.1,10.2,16.5,18.1
2014-07-16,12,0.83,26,1.9,5.4,9.1,14.7,18.1
2014-07-16,13,0.82,25,2.1,3.8,8.7,12.7,18.7
2014-07-16,14,0.85,20,1.8,6.4,13.9,20.4,19.0
2014-07-16,15,0.88,17,1.2,9.4,16.4,26.0,19.5
2014-07-16,16,0.90,12,1.1,15.5,19.8,35.5,20.2
2014-07-16,17,0.90,18,1.5,6.4,14.5,20.8,20.9
2014-07-16,18,0.88,19,1.2,4.9,12.1,16.8,21.6
2014-07-16,19,1.00,12,0.8,5.5,17.0,22.5,21.9
2014-07-16,20,0.89,17,0.6,1.4,10.6,11.9,22.6
2014-07-16,21,0.86,18,0.6,0.5,7.8,7.9,23.1
2014-07-16,22,0.83,18,0.5,0.7,6.6,6.8,23.4
2014-07-16,23,0.83,16,0.5,0.3,6.1,6.0,22.9
2014-07-17,00,0.81,20,0.4,0.3,3.5,3.3,22.5
2014-07-17,01,0.79,20,0.6,0.4,3.8,3.8,22.5
2014-07-17,02,0.78,17,1.0,0.7,3.8,4.2,22.7
2014-07-17,03,0.79,15,0.9,1.1,5.6,6.1,23.1
2014-07-17,04,0.77,14,0.7,0.2,3.6,3.3,23.3
2014-07-17,05,0.78,13,0.9,0.9,6.2,7.0,23.2
2014-07-17,06,0.84,12,0.9,6.9,12.4,19.2,23.2
2014-07-17,07,0.90,10,0.8,12.7,13.5,25.9,23.5
2014-07-17,08,0.90,9,0.7,15.9,19.4,35.0,22.3
2014-07-17,09,0.85,13,0.6,11.1,7.8,18.3,20.9
2014-07-17,10,0.84,15,0.6,9.0,5.8,14.2,20.3
2014-07-17,11,0.83,16,0.6,3.7,3.2,6.9,19.9
2014-07-17,12,0.84,21,0.7,2.7,3.1,5.6,19.6
2014-07-17,13,0.83,27,0.7,0.7,1.9,2.7,19.3
2014-07-17,14,0.83,28,0.7,0.6,2.6,3.1,18.9
2014-07-17,15,0.82,28,0.7,0.5,3.1,3.5,18.1
2014-07-17,16,0.83,27,0.6,0.7,4.0,4.7,17.4
2014-07-17,17,0.84,26,0.8,0.7,5.9,6.5,16.5
2014-07-17,18,0.82,25,0.6,0.3,5.5,5.3,15.8
2014-07-17,19,1.01,13,0.5,5.3,15.6,21.0,15.2
2014-07-17,20,0.99,10,0.5,4.5,19.6,24.3,14.8
2014-07-17,21,1.02,9,0.5,2.3,21.3,23.8,15.2
2014-07-17,22,1.02,7,0.5,4.0,21.2,25.4,15.8
2014-07-17,23,1.06,5,0.5,8.0,23.2,31.4,16.4
2014-07-18,00,0.91,12,0.4,1.0,13.0,14.0,16.7
2014-07-18,01,0.90,8,0.4,1.0,15.3,16.3,16.8
2014-07-18,02,0.86,12,0.4,0.4,11.3,11.6,16.7
2014-07-18,03,0.78,15,0.3,0.3,4.4,4.2,16.4
2014-07-18,04,0.79,15,0.4,0.7,3.7,4.1,17.2
2014-07-18,05,0.78,16,0.4,0.4,2.8,2.9,17.4
2014-07-18,06,0.82,13,0.5,7.5,10.5,17.3,17.2
2014-07-18,07,0.92,7,1.1,61.5,36.7,92.9,16.8
2014-07-18,08,0.87,9,0.6,14.6,14.2,28.6,16.2
2014-07-18,09,0.83,12,0.7,13.2,11.9,22.7,15.7
2014-07-18,10,0.89,14,2.7,13.6,12.3,25.6,16.1
2014-07-18,11,0.82,20,8.8,4.4,5.4,9.4,16.9
2014-07-18,12,0.82,22,9.9,3.3,3.6,6.7,17.7
2014-07-18,13,0.83,23,3.1,2.1,2.1,4.0,18.4
2014-07-18,14,0.83,23,1.6,2.6,2.0,4.1,19.3
2014-07-18,15,0.86,21,1.3,11.0,9.0,19.8,19.7
2014-07-18,16,0.86,22,1.0,6.0,4.1,9.7,20.2
2014-07-18,17,0.95,16,1.3,32.1,24.3,53.5,20.7
2014-07-18,18,0.94,13,1.0,18.6,15.5,33.0,21.1
2014-07-18,19,1.73,4,1.5,74.0,29.8,103.8,21.9
2014-07-18,20,1.63,3,1.3,59.3,28.9,88.1,25.7
2014-07-18,21,1.25,3,0.8,21.7,20.2,42.0,28.3
2014-07-18,22,0.98,5,0.6,4.9,14.5,18.7,29.0
2014-07-18,23,0.91,7,0.5,1.6,9.2,10.7,28.8
2014-07-19,00,0.91,7,0.5,0.9,9.7,10.6,28.8
2014-07-19,01,0.88,8,0.4,0.3,7.4,7.4,28.8
2014-07-19,02,0.86,8,0.4,1.4,8.0,9.1,28.6
2014-07-19,03,0.84,10,0.4,0.3,4.9,4.7,28.7
2014-07-19,04,0.84,9,0.4,0.5,5.9,6.1,27.7
2014-07-19,05,0.85,8,0.4,1.9,7.0,8.8,28.5
2014-07-19,06,0.86,8,0.4,4.1,9.9,14.1,31.4
2014-07-19,07,0.88,6,0.4,8.3,13.4,21.9,31.5
2014-07-19,08,0.90,5,0.6,22.9,21.3,43.0,31.7
2014-07-19,09,0.89,7,0.6,22.6,15.7,38.0,31.9
2014-07-19,10,0.91,12,0.6,12.6,11.1,23.5,32.2
2014-07-19,11,0.88,16,0.7,7.2,9.4,16.5,32.0
2014-07-19,12,0.85,22,0.7,3.4,4.9,8.2,32.1
2014-07-19,13,0.86,25,0.8,2.9,3.3,4.8,32.3
2014-07-19,14,1.04,23,5.3,4.7,7.2,12.1,32.2
2014-07-19,15,0.87,25,4.7,1.8,4.2,6.0,34.0
2014-07-19,16,0.87,24,2.9,2.3,5.7,7.1,34.4
2014-07-19,17,0.95,20,1.5,2.0,7.7,9.7,34.4
2014-07-19,18,1.05,11,1.1,8.4,15.6,22.3,34.7
2014-07-19,19,1.01,13,0.8,2.3,14.2,16.2,35.6
2014-07-19,20,0.97,16,0.6,0.7,10.8,11.1,32.5
2014-07-19,21,0.94,17,0.6,0.3,7.0,6.9,30.0
2014-07-19,22,0.92,20,0.5,0.3,5.0,4.8,29.2
2014-07-19,23,0.87,22,0.5,0.4,3.0,2.9,29.2
2014-07-20,00,0.85,22,0.4,0.2,2.5,2.2,29.6
2014-07-20,01,0.85,22,0.4,0.2,2.4,2.1,30.1
2014-07-20,02,0.85,22,0.4,0.2,2.6,2.3,30.5
2014-07-20,03,0.83,24,0.4,0.2,1.7,1.3,30.7
2014-07-20,04,0.83,24,0.4,0.2,1.7,1.4,31.1
2014-07-20,05,0.84,21,0.6,0.4,3.4,3.3,30.6
2014-07-20,06,0.85,13,1.2,1.8,9.0,10.9,28.5
2014-07-20,07,0.86,11,1.4,3.1,11.4,14.6,28.9
2014-07-20,08,0.89,15,1.3,1.7,6.2,7.6,29.6
2014-07-20,09,0.88,15,2.7,1.5,4.5,6.1,29.9
2014-07-20,10,0.85,16,1.9,0.8,2.3,3.2,30.1
2014-07-20,11,0.87,19,4.6,1.7,3.7,5.4,30.0
2014-07-20,12,0.88,21,6.4,0.9,2.5,3.4,30.1
2014-07-20,13,0.89,22,7.3,0.9,2.6,3.5,30.1
2014-07-20,14,0.90,21,4.5,1.0,3.9,4.9,30.2
2014-07-20,15,0.90,20,3.4,1.6,5.8,7.4,28.7
2014-07-20,16,0.90,22,2.5,0.5,2.2,2.5,28.5
2014-07-20,17,0.93,20,1.5,0.5,4.0,4.2,28.6
2014-07-20,18,0.93,18,1.1,1.0,6.0,6.6,28.2
2014-07-20,19,0.95,17,0.9,0.8,8.6,9.0,27.5
2014-07-20,20,0.92,18,0.7,0.7,5.4,5.5,27.1
2014-07-20,21,0.88,19,0.6,0.3,3.8,3.7,27.0
2014-07-20,22,0.88,21,0.5,0.3,2.7,2.6,27.0
2014-07-20,23,0.86,22,0.5,0.3,2.3,2.0,27.4
2014-07-21,00,0.86,22,0.5,0.2,2.0,1.8,27.4
2014-07-21,01,0.85,22,0.4,0.2,1.8,1.5,27.3
2014-07-21,02,0.86,17,1.0,0.9,5.2,6.0,27.2
2014-07-21,03,0.86,16,2.3,0.8,4.1,4.7,27.4
2014-07-21,04,0.86,13,2.4,1.2,4.9,5.9,27.7
2014-07-21,05,0.86,15,1.5,1.1,3.5,4.3,27.6
2014-07-21,06,0.89,9,1.6,6.8,10.5,16.8,27.3
2014-07-21,07,0.97,6,1.4,17.8,15.5,32.6,27.2
2014-07-21,08,1.01,4,1.3,32.3,19.7,49.1,27.0
2014-07-21,09,0.95,6,1.7,22.5,17.6,38.8,27.6
2014-07-21,10,1.01,7,3.0,20.3,14.3,34.1,28.6
2014-07-21,11,1.25,11,14.5,14.0,12.9,26.7,29.4
2014-07-21,12,0.93,14,5.3,7.1,5.6,12.1,32.0
2014-07-21,13,0.91,17,3.0,3.8,3.4,6.6,33.5
2014-07-21,14,0.93,21,6.9,2.8,3.5,6.2,34.3
2014-07-21,15,0.93,21,2.7,2.9,3.5,6.3,35.2
2014-07-21,16,0.92,19,1.8,5.9,5.1,10.4,38.0
2014-07-21,17,0.96,15,1.5,5.7,5.0,10.5,42.0
2014-07-21,18,0.95,9,1.2,8.2,9.8,18.2,44.8
2014-07-21,19,0.86,10,1.0,3.9,9.2,13.2,47.6
2014-07-21,20,0.85,10,1.1,4.5,9.1,13.7,47.5
2014-07-21,21,0.91,10,1.1,3.5,10.1,13.7,46.8
2014-07-21,22,0.92,8,1.7,5.2,11.1,16.4,46.0
2014-07-21,23,0.89,10,1.4,3.7,9.0,12.8,45.2
2014-07-22,00,0.89,7,1.3,16.0,14.0,30.1,44.7
2014-07-22,01,0.89,6,1.1,11.5,12.9,24.6,44.2
2014-07-22,02,0.83,10,1.1,0.3,3.9,3.8,43.7
2014-07-22,03,0.82,11,0.8,0.2,1.5,1.2,43.1
2014-07-22,04,0.83,10,0.6,0.3,2.5,2.5,42.4
2014-07-22,05,0.87,6,0.7,1.7,8.8,10.4,42.0
2014-07-22,06,0.86,6,0.6,5.0,7.2,12.3,41.9
2014-07-22,07,1.08,4,0.8,25.5,14.6,39.3,41.6
2014-07-22,08,0.96,3,0.8,31.8,16.0,44.2,41.5
2014-07-22,09,0.86,6,0.6,10.2,7.8,17.8,41.6
2014-07-22,10,0.84,8,0.5,8.3,5.2,12.8,40.0
2014-07-22,11,0.86,10,0.5,6.5,4.3,10.1,38.5
2014-07-22,12,0.94,11,0.8,9.4,5.0,13.3,36.2
2014-07-22,13,0.89,15,1.0,3.6,2.5,5.4,36.6
2014-07-22,14,---,26,1.0,9.9,15.9,24.1,37.1
2014-07-22,15,---,---,---,9.1,8.9,11.0,37.5
2014-07-22,16,<LD,21,---,---,---,---,38.1
2014-07-22,17,<LD,21,0.7,3.2,3.4,6.5,37.6
2014-07-22,18,<LD,19,0.6,3.3,4.2,7.3,36.7
2014-07-22,19,<LD,17,0.5,1.7,3.3,4.9,36.5
2014-07-22,20,<LD,18,0.4,0.8,2.2,2.8,37.6
2014-07-22,21,<LD,18,0.5,0.9,3.0,3.8,37.7
2014-07-22,22,<LD,14,0.7,2.7,7.0,9.8,37.9
2014-07-22,23,<LD,14,0.7,2.7,8.9,11.8,37.8
2014-07-23,00,<LD,10,0.8,3.5,11.5,15.1,37.7
2014-07-23,01,<LD,14,0.5,1.2,4.7,5.6,37.7
2014-07-23,02,<LD,16,0.6,0.2,3.7,3.5,38.0
2014-07-23,03,<LD,8,0.8,0.3,11.1,11.3,38.7
2014-07-23,04,<LD,8,1.1,0.7,11.6,12.2,39.0
2014-07-23,05,<LD,11,1.0,2.2,9.3,11.4,39.1
2014-07-23,06,0.04,7,2.0,11.7,13.5,25.0,39.2
2014-07-23,07,0.09,5,2.4,17.8,16.7,34.5,39.6
2014-07-23,08,0.10,4,3.7,35.3,22.9,58.2,40.8
2014-07-23,09,0.07,10,4.0,19.1,13.7,32.1,41.8
2014-07-23,10,0.58,12,10.1,22.2,10.6,29.7,43.5
2014-07-23,11,0.05,16,4.0,6.9,11.7,17.8,48.2
2014-07-23,12,<LD,21,2.3,5.0,3.2,7.4,50.1
2014-07-23,13,<LD,23,1.7,5.6,4.0,8.7,50.1
2014-07-23,14,0.05,25,1.6,3.0,3.8,6.5,50.2
2014-07-23,15,<LD,26,0.9,1.7,2.3,3.7,51.4
2014-07-23,16,<LD,25,0.7,3.0,3.3,6.1,49.4
2014-07-23,17,0.04,21,0.8,6.9,6.0,12.1,47.7
2014-07-23,18,0.04,15,0.9,6.5,10.9,17.1,49.2
2014-07-23,19,0.12,6,1.5,8.2,20.8,29.0,48.2
2014-07-23,20,0.04,6,2.1,10.1,18.2,27.9,50.6
2014-07-23,21,0.06,7,3.8,7.3,15.5,20.8,52.8
2014-07-23,22,<LD,11,3.5,1.2,7.5,8.1,55.6
2014-07-23,23,<LD,11,3.7,0.7,8.3,8.8,56.0
2014-07-24,00,0.12,5,2.3,5.5,15.8,21.3,56.2
2014-07-24,01,0.04,10,1.3,2.1,10.7,11.8,57.8
2014-07-24,02,<LD,11,1.0,0.5,8.4,8.6,58.0
2014-07-24,03,<LD,9,2.6,1.9,9.7,11.6,57.6
2014-07-24,04,<LD,10,3.2,2.5,9.3,11.8,57.6
2014-07-24,05,0.04,12,2.6,2.6,13.5,15.8,57.9
2014-07-24,06,<LD,11,2.2,4.3,9.6,13.9,57.9
2014-07-24,07,0.10,8,2.4,15.6,16.6,32.3,58.2
2014-07-24,08,0.12,5,2.7,37.3,25.3,59.1,58.3
2014-07-24,09,0.04,11,5.2,16.4,14.5,29.5,60.2
2014-07-24,10,<LD,17,6.6,6.6,5.1,11.4,60.7
2014-07-24,11,<LD,19,8.2,7.6,5.4,10.9,58.2
2014-07-24,12,<LD,23,2.4,8.2,6.1,12.2,58.5
2014-07-24,13,<LD,25,1.6,2.8,3.2,5.4,58.8
2014-07-24,14,<LD,26,1.2,2.9,2.7,5.0,58.9
2014-07-24,15,<LD,28,0.9,2.2,2.6,4.3,57.2
2014-07-24,16,0.10,25,0.9,8.0,7.5,14.5,56.2
2014-07-24,17,0.04,25,0.7,5.7,5.2,9.5,57.2
2014-07-24,18,0.05,14,1.4,9.3,18.6,28.0,56.8
2014-07-24,19,0.08,6,2.5,10.9,22.6,33.5,58.6
2014-07-24,20,<LD,12,3.1,2.8,16.3,18.9,57.7
2014-07-24,21,<LD,11,4.7,2.1,13.6,15.8,57.2
2014-07-24,22,<LD,10,4.7,2.7,11.9,14.7,55.1
2014-07-24,23,<LD,7,7.5,6.6,16.1,22.7,55.1
2014-07-25,00,<LD,6,10.4,6.4,17.1,23.7,55.2
2014-07-25,01,<LD,8,8.9,3.8,14.1,18.2,54.1
2014-07-25,02,<LD,7,9.0,5.4,14.7,20.3,53.9
2014-07-25,03,<LD,9,6.6,2.8,12.6,15.5,54.0
2014-07-25,04,<LD,11,3.5,1.1,8.6,9.7,53.7
2014-07-25,05,<LD,9,6.9,9.9,15.7,25.0,53.3
2014-07-25,06,0.05,8,10.4,15.9,19.1,34.9,53.3
2014-07-25,07,0.04,9,8.3,11.9,15.9,27.9,53.5
2014-07-25,08,0.07,12,3.3,13.5,17.1,30.2,52.7
2014-07-25,09,<LD,18,2.7,9.5,8.7,17.6,50.1
2014-07-25,10,<LD,22,2.2,3.3,3.1,5.9,49.7
2014-07-25,11,<LD,21,1.8,6.3,3.8,9.2,51.0
2014-07-25,12,<LD,20,1.7,7.8,5.1,12.4,49.6
2014-07-25,13,<LD,21,1.4,4.1,3.3,6.8,48.9
2014-07-25,14,<LD,22,1.3,3.1,2.4,4.8,48.1
2014-07-25,15,<LD,24,1.1,1.3,4.0,5.3,48.1
2014-07-25,16,0.45,23,0.9,4.0,6.7,10.8,47.5
2014-07-25,17,<LD,20,0.7,4.2,9.3,13.5,45.4
2014-07-25,18,0.04,23,0.7,1.8,6.4,8.3,41.6
2014-07-25,19,<LD,23,0.6,1.7,5.8,7.5,37.2
2014-07-25,20,<LD,18,0.6,5.6,11.7,17.4,33.6
2014-07-25,21,<LD,20,0.7,2.6,7.9,10.5,31.4
2014-07-25,22,<LD,22,0.5,2.1,4.6,6.7,30.8
2014-07-25,23,<LD,25,0.6,0.5,2.4,2.7,30.4
2014-07-26,00,<LD,25,0.8,0.7,3.2,3.8,30.0
2014-07-26,01,<LD,26,0.4,0.8,1.2,1.8,29.5
2014-07-26,02,<LD,26,0.4,0.2,0.3,0.2,29.3
2014-07-26,03,<LD,26,0.4,0.3,0.3,0.3,29.1
2014-07-26,04,0.05,22,0.5,12.6,7.3,17.9,29.0
2014-07-26,05,<LD,25,0.4,0.4,0.5,0.6,29.1
2014-07-26,06,0.04,25,0.4,0.8,1.1,1.4,28.8
2014-07-26,07,0.04,25,0.4,0.6,1.2,1.6,28.1
2014-07-26,08,0.08,23,0.4,4.4,5.7,9.5,27.1
2014-07-26,09,0.04,24,0.4,5.1,3.3,7.8,25.9
2014-07-26,10,0.04,24,0.4,3.0,2.3,5.0,24.0
2014-07-26,11,0.04,26,0.5,1.9,2.1,3.7,20.9
2014-07-26,12,0.05,26,0.6,3.9,3.1,6.0,19.2
2014-07-26,13,<LD,29,0.6,2.0,1.5,3.0,17.9
2014-07-26,14,<LD,30,0.5,0.9,0.8,1.4,16.8
2014-07-26,15,<LD,31,0.5,0.7,0.5,0.8,15.3
2014-07-26,16,<LD,31,0.4,0.8,0.8,1.3,14.5
2014-07-26,17,<LD,30,0.4,0.5,1.2,1.5,13.3
2014-07-26,18,<LD,26,0.5,6.0,4.2,8.1,13.6
2014-07-26,19,0.10,15,1.1,5.3,14.4,19.3,14.3
2014-07-26,20,0.19,12,1.0,0.6,16.2,16.9,16.0
2014-07-26,21,0.33,6,0.7,4.5,22.2,27.0,18.4
2014-07-26,22,0.53,5,0.6,8.2,25.7,34.1,19.8
2014-07-26,23,0.35,5,0.5,4.5,22.6,27.4,21.6
2014-07-27,00,0.34,4,0.7,5.9,22.5,28.6,22.7
2014-07-27,01,0.22,6,0.5,1.5,18.8,20.5,24.2
2014-07-27,02,0.28,4,0.5,2.5,21.1,23.8,24.6
2014-07-27,03,0.24,5,0.5,2.6,20.1,22.8,24.9
2014-07-27,04,0.18,6,0.5,0.8,17.3,18.2,25.4
2014-07-27,05,0.11,10,0.5,1.0,13.5,14.5,25.6
2014-07-27,06,0.13,9,0.5,5.0,16.7,21.8,25.7
2014-07-27,07,0.09,9,0.5,3.3,16.7,20.1,26.0
2014-07-27,08,0.11,7,0.5,8.0,19.0,27.2,26.2
2014-07-27,09,0.12,11,0.6,6.9,16.7,23.2,26.0
2014-07-27,10,0.05,18,0.6,3.5,7.5,11.2,26.2
2014-07-27,11,<LD,24,0.6,1.9,4.7,6.7,26.0
2014-07-27,12,<LD,27,0.5,0.8,3.2,4.0,25.6
2014-07-27,13,<LD,28,0.7,10.9,4.1,13.1,24.5
2014-07-27,14,<LD,29,0.5,0.4,2.0,2.3,24.6
2014-07-27,15,<LD,29,0.5,0.5,2.4,2.8,24.7
2014-07-27,16,<LD,23,0.6,1.0,7.7,8.7,24.7
2014-07-27,17,0.05,19,0.6,2.7,11.9,14.5,25.5
2014-07-27,18,0.06,15,0.6,4.2,15.1,19.1,26.5
2014-07-27,19,<LD,17,0.5,0.5,7.0,7.3,27.3
2014-07-27,20,<LD,15,0.5,0.8,8.5,9.2,26.4
2014-07-27,21,0.04,14,0.5,0.6,8.8,9.3,24.8
2014-07-27,22,0.04,11,0.5,1.2,11.4,12.6,23.7
2014-07-27,23,0.05,14,0.5,1.3,9.5,10.7,22.3
2014-07-28,00,<LD,21,0.5,0.3,4.5,4.4,21.6
2014-07-28,01,<LD,24,0.5,0.4,3.2,3.2,20.4
2014-07-28,02,<LD,25,0.5,0.2,2.1,1.9,20.5
2014-07-28,03,<LD,24,0.5,0.2,1.9,1.7,21.2
2014-07-28,04,<LD,25,0.5,0.4,2.1,2.1,21.3
2014-07-28,05,<LD,25,0.5,0.4,2.1,2.2,21.6
2014-07-28,06,<LD,23,0.5,1.0,3.2,4.1,23.6
2014-07-28,07,0.04,21,0.7,18.2,10.5,28.1,24.4
2014-07-28,08,0.06,19,0.9,29.6,20.3,44.9,28.1
2014-07-28,09,<LD,19,0.6,5.7,7.9,13.5,37.8
2014-07-28,10,<LD,20,0.6,5.0,6.4,11.1,51.6
2014-07-28,11,<LD,22,0.6,3.6,4.7,8.2,60.2
2014-07-28,12,<LD,22,0.6,3.7,4.6,8.2,84.0
2014-07-28,13,<LD,21,0.6,2.5,4.6,7.1,95.1
2014-07-28,14,<LD,20,0.6,4.0,4.5,8.2,97.4
2014-07-28,15,0.04,20,0.7,4.7,4.2,7.7,99.8
2014-07-28,16,0.06,16,0.7,6.5,6.8,12.8,101.7
2014-07-28,17,0.08,16,0.6,5.4,8.2,13.3,103.3
2014-07-28,18,0.06,15,0.6,2.7,7.5,10.1,104.5
2014-07-28,19,0.07,14,0.6,1.7,9.1,10.8,104.7
2014-07-28,20,0.17,6,0.6,5.2,16.3,21.3,105.6
2014-07-28,21,0.11,13,0.6,1.9,10.2,12.0,106.7
2014-07-28,22,<LD,20,0.6,0.3,3.2,3.1,107.2
2014-07-28,23,<LD,22,0.5,0.5,3.1,3.3,107.3
2014-07-29,00,<LD,23,0.5,0.8,2.5,2.4,107.2
2014-07-29,01,<LD,23,0.5,0.2,1.9,1.7,107.4
2014-07-29,02,<LD,23,0.5,0.3,2.0,1.8,108.0
2014-07-29,03,<LD,22,0.5,0.2,2.0,1.7,108.2
2014-07-29,04,<LD,22,0.5,0.3,1.8,1.7,108.2
2014-07-29,05,<LD,20,0.6,0.5,2.6,3.0,108.2
2014-07-29,06,0.06,16,0.5,6.3,5.8,11.2,106.5
2014-07-29,07,0.15,9,0.7,13.8,12.7,26.3,105.6
2014-07-29,08,0.16,7,0.9,16.6,18.4,34.6,102.7
2014-07-29,09,0.15,6,0.8,17.1,17.4,34.7,94.4
2014-07-29,10,0.11,10,0.8,14.1,11.8,24.6,81.9
2014-07-29,11,0.09,12,0.7,7.4,9.7,17.1,74.9
2014-07-29,12,0.10,13,0.7,7.1,6.5,13.0,53.3
2014-07-29,13,0.10,15,0.9,5.1,5.6,10.8,44.2
2014-07-29,14,0.10,14,1.0,4.0,3.6,7.2,44.5
2014-07-29,15,0.08,12,0.8,4.9,6.0,10.8,44.4
2014-07-29,16,0.10,7,0.9,10.8,8.6,18.3,43.9
2014-07-29,17,0.20,6,1.1,10.2,11.5,21.7,42.4
2014-07-29,18,0.05,9,1.4,3.0,5.3,8.1,40.9
2014-07-29,19,<LD,9,3.1,1.0,3.4,4.4,39.7
2014-07-29,20,<LD,6,3.1,5.5,9.5,15.0,38.3
2014-07-29,21,<LD,5,6.7,6.3,10.8,17.3,37.0
2014-07-29,22,<LD,4,14.5,16.1,15.5,31.8,36.5
2014-07-29,23,<LD,7,13.0,8.9,14.9,23.9,36.5
2014-07-30,00,0.04,13,9.3,3.5,7.1,10.4,36.6
2014-07-30,01,<LD,17,5.9,1.5,6.3,7.7,36.4
2014-07-30,02,<LD,16,6.1,1.2,7.3,8.4,35.3
2014-07-30,03,<LD,19,3.7,0.2,2.3,2.1,33.8
2014-07-30,04,<LD,17,2.4,1.4,4.5,5.6,33.2
2014-07-30,05,0.04,10,3.3,2.7,12.1,14.9,32.6
2014-07-30,06,0.05,7,3.2,16.9,22.6,39.2,32.1
2014-07-30,07,0.08,6,2.8,18.3,18.9,36.9,31.8
2014-07-30,08,0.08,5,4.3,19.6,20.0,39.4,30.8
2014-07-30,09,0.10,5,2.4,30.7,20.9,51.7,29.5
2014-07-30,10,0.06,11,3.6,18.5,14.8,33.1,29.1
2014-07-30,11,<LD,15,15.3,10.9,10.3,21.2,29.2
2014-07-30,12,0.04,15,14.7,9.0,9.8,18.9,31.9
2014-07-30,13,0.10,17,8.0,10.5,8.6,17.7,32.0
2014-07-30,14,0.05,19,5.1,7.2,8.5,15.3,30.9
2014-07-30,15,0.04,18,2.8,7.3,9.0,16.3,30.2
2014-07-30,16,0.07,15,2.2,11.2,12.1,23.3,30.4
2014-07-30,17,0.23,7,1.9,16.8,19.3,36.1,32.0
2014-07-30,18,0.60,2,1.9,44.9,25.8,70.5,35.6
2014-07-30,19,1.14,3,2.2,95.8,33.0,129.0,40.8
