Fecha,Hora,CO ppm,O3  ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2011-11-08,09,0.05,23,1.5,6.1,14.6,22.1,35.5
2011-11-08,10,<LD,28,0.6,4.3,8.5,13.9,33.9
2011-11-08,11,<LD,28,0.5,5.0,7.2,13.7,32.6
2011-11-08,12,<LD,27,0.5,3.4,6.9,11.4,32.0
2011-11-08,13,<LD,26,0.4,2.4,6.7,10.1,31.2
2011-11-08,14,<LD,27,0.5,8.1,8.3,17.4,30.8
2011-11-08,15,<LD,30,0.5,2.3,6.4,9.8,30.8
2011-11-08,16,<LD,28,0.6,2.3,6.3,9.5,31.5
2011-11-08,17,<LD,20,0.9,3.3,12.4,16.7,30.9
2011-11-08,18,<LD,24,0.6,1.6,9.6,12.0,29.5
2011-11-08,19,<LD,26,0.5,1.1,8.3,9.1,27.4
2011-11-08,20,<LD,24,0.5,0.7,5.1,5.9,25.8
2011-11-08,21,<LD,20,0.5,0.8,7.5,8.5,22.9
2011-11-08,22,<LD,19,0.8,1.5,11.3,13.6,22.1
2011-11-08,23,<LD,16,0.5,1.0,7.0,8.8,21.8
2011-11-09,00,0.09,31,0.3,0.4,1.4,1.9,21.9
2011-11-09,01,<LD,32,0.3,0.4,0.3,0.4,22.1
2011-11-09,02,---,---,---,---,---,---,22.5
2011-11-09,03,---,---,---,---,---,---,22.9
2011-11-09,04,---,---,---,---,---,---,23.6
2011-11-09,05,---,---,---,---,---,---,24.3
2011-11-09,06,---,---,---,---,---,---,25.0
2011-11-09,07,---,---,---,---,---,---,25.9
2011-11-09,08,---,---,---,---,---,---,----
2011-11-09,09,---,---,---,---,---,---,----
2011-11-09,10,---,---,---,---,---,---,----
2011-11-09,11,0.04,17,0.3,4.1,2.7,7.7,----
2011-11-09,12,<LD,18,0.3,1.1,2.2,4.0,----
2011-11-09,13,<LD,18,0.3,1.0,1.2,2.9,----
2011-11-09,14,<LD,19,0.4,2.5,2.6,5.8,----
2011-11-09,15,<LD,17,0.3,0.7,1.4,2.7,----
2011-11-09,16,<LD,14,0.4,2.6,2.1,5.5,----
2011-11-09,17,<LD,14,0.4,1.7,2.4,5.0,----
2011-11-09,18,<LD,15,0.3,1.6,2.5,4.7,----
2011-11-09,19,<LD,15,0.4,0.8,2.6,3.7,----
2011-11-09,20,<LD,15,0.3,3.5,4.4,8.6,----
2011-11-09,21,<LD,12,0.4,10.8,13.6,25.6,----
2011-11-09,22,<LD,14,0.4,5.8,9.7,16.1,----
2011-11-09,23,<LD,17,0.3,1.9,4.2,6.6,----
2011-11-10,00,<LD,16,0.3,0.4,1.6,1.7,----
2011-11-10,01,<LD,16,0.2,0.4,0.7,1.2,----
2011-11-10,02,<LD,14,0.2,0.4,0.4,0.9,----
2011-11-10,03,<LD,12,0.2,0.5,0.4,0.8,----
2011-11-10,04,<LD,11,0.2,0.5,0.5,1.1,32.9
2011-11-10,05,<LD,10,0.2,0.4,0.4,0.6,31.3
2011-11-10,06,<LD,10,0.3,1.0,0.4,1.6,30.1
2011-11-10,07,<LD,12,0.3,2.2,1.4,4.7,29.1
2011-11-10,08,<LD,15,0.5,3.7,2.4,7.0,28.7
2011-11-10,09,<LD,17,0.3,1.4,1.0,3.0,28.0
2011-11-10,10,<LD,18,0.3,1.9,2.0,4.6,27.4
2011-11-10,11,<LD,17,0.4,2.7,3.0,6.7,25.9
2011-11-10,12,<LD,17,0.3,3.2,4.1,8.2,25.0
2011-11-10,13,<LD,17,0.4,2.7,5.0,8.7,23.5
2011-11-10,14,<LD,16,0.4,2.8,6.1,9.8,22.8
2011-11-10,15,<LD,16,0.4,3.1,6.5,10.7,22.4
2011-11-10,16,<LD,17,0.4,2.2,6.0,9.3,22.1
2011-11-10,17,<LD,18,0.5,3.0,4.8,9.0,23.3
2011-11-10,18,<LD,17,0.5,2.2,6.5,9.7,23.6
2011-11-10,19,<LD,14,0.7,2.6,10.5,14.4,21.8
2011-11-10,20,<LD,7,5.1,6.2,19.0,26.5,20.3
2011-11-10,21,<LD,8,2.5,4.5,17.4,23.2,21.0
2011-11-10,22,<LD,9,0.8,2.9,11.6,15.7,21.7
2011-11-10,23,<LD,10,1.0,1.5,10.7,12.8,20.5
2011-11-11,00,<LD,10,0.6,0.7,7.1,8.3,20.2
2011-11-11,01,<LD,14,0.3,0.4,3.5,3.7,20.5
2011-11-11,02,<LD,15,0.3,0.6,0.9,1.8,21.0
2011-11-11,03,<LD,14,0.3,0.7,0.7,1.9,21.6
2011-11-11,04,<LD,15,0.3,0.4,0.6,1.2,21.9
2011-11-11,05,<LD,15,0.3,2.2,1.6,3.8,23.1
2011-11-11,06,<LD,16,0.3,1.2,2.0,3.9,25.0
2011-11-11,07,<LD,15,0.7,17.9,8.7,27.9,28.5
2011-11-11,08,<LD,16,1.5,8.1,9.6,19.0,34.1
2011-11-11,09,<LD,18,1.9,7.9,8.4,17.6,40.7
2011-11-11,10,<LD,20,1.5,2.5,2.7,6.3,44.3
2011-11-11,11,0.05,20,1.6,2.4,2.2,5.4,50.3
2011-11-11,12,<LD,20,0.9,3.0,2.4,6.1,55.7
2011-11-11,13,<LD,21,0.4,3.8,2.6,7.2,58.8
2011-11-11,14,<LD,20,0.5,3.0,2.5,5.9,61.7
2011-11-11,15,<LD,20,0.5,2.1,3.2,6.1,65.0
2011-11-11,16,<LD,20,0.6,1.1,2.1,3.8,71.6
2011-11-11,17,<LD,21,0.3,0.4,0.5,0.9,72.9
2011-11-11,18,<LD,21,0.4,0.6,0.6,1.3,74.0
2011-11-11,19,<LD,20,0.4,0.5,1.0,1.7,73.8
2011-11-11,20,<LD,16,0.4,0.7,4.8,6.3,72.7
2011-11-11,21,<LD,12,0.5,2.0,8.5,11.7,72.1
2011-11-11,22,<LD,12,0.7,1.0,7.3,8.6,72.9
2011-11-11,23,<LD,12,1.3,0.6,5.4,6.2,73.7
2011-11-12,00,<LD,12,0.6,1.2,5.8,7.5,74.6
2011-11-12,01,<LD,14,0.5,0.5,4.5,5.3,75.2
2011-11-12,02,<LD,16,0.4,0.7,3.3,4.5,75.2
2011-11-12,03,<LD,16,0.4,0.9,3.1,4.6,74.8
2011-11-12,04,<LD,15,0.5,0.4,3.1,3.9,74.9
2011-11-12,05,<LD,9,0.6,2.3,8.0,11.0,75.0
2011-11-12,06,0.04,5,1.2,28.1,16.8,46.3,75.4
2011-11-12,07,0.04,16,0.8,13.6,12.6,27.4,76.4
2011-11-12,08,<LD,23,0.6,4.5,7.0,12.8,75.9
2011-11-12,09,<LD,27,0.4,1.6,4.0,6.1,74.4
2011-11-12,10,<LD,29,0.6,8.9,5.2,15.0,76.0
2011-11-12,11,<LD,31,2.5,2.0,2.5,5.1,74.4
2011-11-12,12,<LD,32,0.4,1.6,1.7,3.9,72.7
2011-11-12,13,<LD,32,0.3,1.0,1.6,3.2,74.6
2011-11-12,14,<LD,33,0.3,0.4,0.7,1.2,77.2
2011-11-12,15,<LD,32,0.5,4.6,2.6,7.5,77.4
2011-11-12,16,<LD,33,0.4,0.5,1.0,1.7,73.1
2011-11-12,17,<LD,33,0.4,0.7,0.9,2.0,72.4
2011-11-12,18,<LD,33,0.4,0.8,1.3,2.6,74.6
2011-11-12,19,<LD,30,0.6,0.8,4.3,5.5,77.2
2011-11-12,20,<LD,26,0.8,1.1,8.3,10.0,79.7
2011-11-12,21,<LD,21,0.9,0.6,11.9,13.2,81.9
2011-11-12,22,<LD,19,1.0,1.3,13.0,15.0,83.0
2011-11-12,23,<LD,21,0.7,0.5,7.6,8.5,84.5
2011-11-13,00,<LD,24,0.6,0.5,5.7,6.8,86.0
2011-11-13,01,<LD,23,0.7,0.6,4.7,5.7,87.4
2011-11-13,02,<LD,29,0.4,0.4,1.9,2.3,89.7
2011-11-13,03,<LD,27,0.3,0.5,0.8,1.3,94.5
2011-11-13,04,<LD,27,0.3,0.4,0.9,1.4,97.2
2011-11-13,05,<LD,27,0.4,0.5,0.9,1.5,98.4
2011-11-13,06,<LD,26,0.4,0.5,0.9,1.8,97.9
2011-11-13,07,<LD,25,0.4,0.8,1.1,2.3,95.1
2011-11-13,08,<LD,26,0.4,1.0,1.2,2.7,93.0
2011-11-13,09,<LD,28,0.4,0.7,2.5,3.7,92.1
2011-11-13,10,<LD,31,0.4,0.8,4.0,5.4,89.4
2011-11-13,11,<LD,32,0.4,0.8,3.2,4.6,86.1
2011-11-13,12,<LD,34,0.4,0.8,1.5,2.9,83.1
2011-11-13,13,<LD,35,0.4,0.5,1.2,2.0,78.6
2011-11-13,14,<LD,36,0.4,0.4,0.7,1.0,74.0
2011-11-13,15,<LD,35,0.4,0.6,0.8,1.3,71.1
2011-11-13,16,<LD,35,0.4,0.9,1.4,2.6,68.4
2011-11-13,17,<LD,34,0.4,0.6,1.7,2.4,67.1
2011-11-13,18,<LD,33,0.4,0.4,1.0,1.7,63.7
2011-11-13,19,<LD,30,0.6,0.5,3.6,4.5,61.8
2011-11-13,20,<LD,26,1.0,1.7,6.3,8.2,60.2
2011-11-13,21,<LD,25,0.7,0.5,4.6,5.4,58.9
2011-11-13,22,<LD,24,0.6,0.5,5.3,6.1,57.8
2011-11-13,23,<LD,24,0.5,0.8,4.8,6.1,56.9
2011-11-14,00,<LD,25,0.4,0.5,4.8,5.8,55.6
2011-11-14,01,<LD,27,0.4,0.4,2.2,2.5,54.5
2011-11-14,02,<LD,27,0.3,0.6,2.0,3.0,52.7
2011-11-14,03,0.04,29,0.3,0.8,1.3,2.4,48.5
2011-11-14,04,<LD,31,0.3,0.4,1.3,1.8,46.8
2011-11-14,05,<LD,25,0.5,0.5,7.7,8.4,46.6
2011-11-14,06,<LD,20,2.9,9.4,17.1,27.4,48.1
2011-11-14,07,0.04,24,3.9,9.2,12.4,22.9,49.6
2011-11-14,08,<LD,28,5.4,6.2,11.2,18.7,51.4
2011-11-14,09,<LD,31,3.7,4.0,11.4,16.7,53.2
2011-11-14,10,<LD,32,2.2,5.5,11.9,18.5,55.4
2011-11-14,11,<LD,35,2.2,5.0,8.6,14.8,58.0
2011-11-14,12,<LD,35,4.9,3.4,7.8,12.4,60.9
2011-11-14,13,<LD,36,0.7,2.1,5.2,8.1,63.0
2011-11-14,14,<LD,35,0.8,3.1,7.0,11.1,64.5
2011-11-14,15,<LD,36,0.7,1.1,4.9,6.6,65.6
2011-11-14,16,<LD,35,0.9,1.8,6.0,8.4,67.7
2011-11-14,17,<LD,35,1.2,2.7,7.1,10.6,69.7
2011-11-14,18,<LD,35,0.7,1.4,5.0,7.1,71.7
2011-11-14,19,<LD,29,0.9,1.3,9.0,10.8,73.1
2011-11-14,20,<LD,25,1.1,0.7,13.1,13.9,74.7
2011-11-14,21,<LD,20,1.2,0.6,14.3,15.1,77.3
2011-11-14,22,0.07,8,1.9,4.2,32.6,37.9,84.1
2011-11-14,23,<LD,20,0.7,0.8,12.6,13.6,84.6
2011-11-15,00,<LD,22,0.5,0.8,5.0,5.9,84.5
2011-11-15,01,<LD,25,0.4,0.7,2.7,3.9,84.0
2011-11-15,02,<LD,27,0.3,0.6,1.8,2.9,84.4
2011-11-15,03,<LD,26,0.3,0.5,1.4,2.0,85.3
2011-11-15,04,<LD,23,0.4,0.6,3.4,4.6,85.8
2011-11-15,05,<LD,17,0.8,5.0,7.9,13.5,85.8
2011-11-15,06,<LD,14,1.8,4.9,15.5,21.4,85.2
2011-11-15,07,<LD,16,1.6,27.9,21.9,51.2,86.0
2011-11-15,08,<LD,23,1.5,12.2,20.7,34.3,84.5
2011-11-15,09,<LD,30,0.7,6.4,10.8,18.4,81.0
2011-11-15,10,<LD,34,0.9,21.6,10.3,33.3,80.0
2011-11-15,11,<LD,36,0.9,6.5,8.3,15.8,78.7
2011-11-15,12,<LD,34,0.9,9.0,7.9,17.7,77.2
2011-11-15,13,<LD,33,0.7,2.9,5.6,9.4,76.4
2011-11-15,14,<LD,34,0.9,7.0,8.6,16.4,77.9
2011-11-15,15,<LD,31,0.7,2.7,5.4,9.1,78.2
2011-11-15,16,<LD,32,0.9,3.5,5.7,10.1,78.3
2011-11-15,17,<LD,31,1.0,2.6,6.5,10.0,78.0
2011-11-15,18,<LD,33,0.6,1.9,5.9,8.8,78.3
2011-11-15,19,<LD,30,0.7,0.7,9.0,10.0,79.0
2011-11-15,20,<LD,29,0.7,0.5,9.7,10.3,79.2
2011-11-15,21,0.04,27,1.1,0.9,16.2,17.8,80.7
2011-11-15,22,0.19,8,2.1,2.2,37.8,41.1,80.3
2011-11-15,23,0.11,8,1.9,2.4,30.2,33.6,84.3
2011-11-16,00,<LD,22,0.7,0.5,8.3,9.2,85.9
2011-11-16,01,<LD,27,0.6,0.4,3.9,4.4,87.6
2011-11-16,02,<LD,29,0.6,0.4,3.9,4.1,88.5
2011-11-16,03,0.07,25,0.5,0.5,4.9,5.4,89.3
2011-11-16,04,0.05,21,0.6,0.4,5.5,5.8,89.4
2011-11-16,05,<LD,17,0.7,0.6,7.9,8.9,89.4
2011-11-16,06,<LD,9,1.7,27.7,20.1,48.9,89.9
2011-11-16,07,0.04,11,1.8,36.9,26.6,64.7,91.1
2011-11-16,08,<LD,25,1.6,12.4,22.5,36.2,92.3
2011-11-16,09,<LD,27,0.7,3.5,8.4,12.9,93.1
2011-11-16,10,<LD,31,0.5,2.9,5.2,9.1,92.3
2011-11-16,11,<LD,33,0.6,1.4,4.7,6.9,92.0
2011-11-16,12,<LD,35,0.5,2.2,4.0,7.2,92.3
2011-11-16,13,<LD,33,0.6,3.1,5.1,9.1,95.0
2011-11-16,14,<LD,33,0.6,2.1,5.3,8.2,93.3
2011-11-16,15,<LD,32,0.7,3.2,6.3,10.4,94.5
2011-11-16,16,<LD,31,0.9,2.9,7.5,11.5,97.3
2011-11-16,17,<LD,28,1.4,10.6,14.3,26.1,100.0
2011-11-16,18,<LD,28,1.0,2.7,11.8,15.4,100.3
2011-11-16,19,<LD,30,0.9,0.5,8.2,8.9,104.0
2011-11-16,20,<LD,24,2.2,1.0,13.7,15.2,104.0
2011-11-16,21,<LD,26,0.9,0.5,10.2,11.2,101.9
2011-11-16,22,<LD,25,0.7,0.4,7.0,7.7,98.3
2011-11-16,23,<LD,25,0.5,0.5,5.6,6.4,95.6
2011-11-17,00,<LD,25,0.4,0.5,4.8,5.3,96.0
2011-11-17,01,<LD,26,0.4,0.4,3.6,4.2,95.9
2011-11-17,02,<LD,27,0.4,0.4,2.9,3.4,94.6
2011-11-17,03,<LD,29,0.4,0.9,2.8,3.8,93.4
2011-11-17,04,<LD,27,0.4,0.7,3.7,4.7,92.7
2011-11-17,05,<LD,22,0.7,0.6,8.3,9.4,92.3
2011-11-17,06,<LD,22,1.0,3.1,11.1,15.4,91.8
2011-11-17,07,<LD,19,1.3,39.1,27.1,67.5,89.7
2011-11-17,08,<LD,27,1.2,5.7,11.3,18.3,88.3
2011-11-17,09,<LD,34,0.8,2.8,8.0,11.8,89.6
2011-11-17,10,<LD,36,0.7,2.8,7.2,10.8,89.7
2011-11-17,11,<LD,36,0.7,4.0,7.2,12.4,91.5
2011-11-17,12,<LD,36,0.8,2.3,5.6,8.9,92.4
2011-11-17,13,<LD,35,0.6,2.1,4.7,7.7,92.2
2011-11-17,14,<LD,36,0.7,2.4,5.9,9.1,97.1
2011-11-17,15,<LD,37,0.9,3.0,7.9,11.9,103.1
2011-11-17,16,<LD,33,0.7,3.8,9.9,14.9,102.0
2011-11-17,17,<LD,30,0.8,3.8,12.9,17.7,102.0
2011-11-17,18,<LD,30,0.7,1.6,8.1,10.2,103.4
2011-11-17,19,<LD,32,0.4,1.2,3.2,4.8,100.9
2011-11-17,20,<LD,30,0.4,0.8,2.3,3.4,99.0
2011-11-17,21,<LD,29,0.4,1.0,3.5,5.0,96.0
2011-11-17,22,<LD,27,0.3,0.6,5.1,6.3,92.8
2011-11-17,23,<LD,23,0.6,0.6,10.6,11.5,91.0
2011-11-18,00,<LD,24,1.3,0.5,6.8,7.5,89.3
2011-11-18,01,<LD,22,0.7,0.5,5.2,5.8,88.7
2011-11-18,02,<LD,23,0.5,1.6,7.0,9.2,90.3
2011-11-18,03,<LD,20,0.5,0.9,5.6,6.4,89.9
2011-11-18,04,<LD,16,0.7,0.8,8.9,10.1,88.8
2011-11-18,05,<LD,19,0.3,0.6,4.2,5.1,88.6
2011-11-18,06,<LD,15,1.6,6.2,14.8,22.4,86.4
2011-11-18,07,<LD,18,1.2,18.7,16.7,36.7,84.5
2011-11-18,08,<LD,26,1.7,7.7,11.9,21.0,82.0
2011-11-18,09,<LD,29,2.7,6.7,13.3,21.3,78.7
2011-11-18,10,<LD,25,1.0,8.1,12.4,21.9,76.5
2011-11-18,11,<LD,30,0.9,9.3,10.4,20.9,72.7
2011-11-18,12,<LD,33,1.5,4.4,7.9,13.6,72.2
2011-11-18,13,<LD,36,0.8,2.0,6.9,9.9,69.9
2011-11-18,14,<LD,37,0.6,2.2,6.8,10.1,65.0
2011-11-18,15,<LD,38,0.7,2.7,7.6,11.4,58.4
2011-11-18,16,<LD,36,0.8,4.4,9.8,15.4,57.4
2011-11-18,17,<LD,34,0.8,2.8,9.6,13.4,55.9
2011-11-18,18,<LD,33,0.8,1.5,9.8,12.0,54.3
2011-11-18,19,<LD,33,0.6,0.8,11.9,12.9,59.8
2011-11-18,20,<LD,36,0.4,0.7,5.8,6.7,71.7
2011-11-18,21,<LD,35,0.3,0.4,3.6,3.9,71.2
2011-11-18,22,<LD,33,0.5,0.5,4.2,6.0,70.4
2011-11-18,23,<LD,39,0.4,0.8,3.6,5.0,68.7
2011-11-19,00,<LD,38,0.3,0.5,3.8,4.6,67.2
2011-11-19,01,<LD,35,0.4,0.7,3.8,4.8,65.5
2011-11-19,02,<LD,34,0.3,0.5,2.9,3.9,63.1
2011-11-19,03,<LD,30,0.4,0.4,5.1,5.8,62.7
2011-11-19,04,<LD,20,0.3,0.5,4.0,4.8,62.8
2011-11-19,05,<LD,17,0.3,0.9,3.5,5.1,61.5
2011-11-19,06,<LD,11,0.6,3.8,14.1,19.0,61.8
2011-11-19,07,<LD,16,0.7,2.2,8.6,11.8,61.8
2011-11-19,08,<LD,22,0.6,8.6,7.7,17.1,61.0
2011-11-19,09,<LD,15,0.5,2.3,6.6,9.8,60.7
2011-11-19,10,<LD,22,0.4,1.9,6.0,9.0,61.4
2011-11-19,11,<LD,22,0.3,0.8,3.0,4.5,61.9
2011-11-19,12,<LD,20,0.4,0.7,2.4,3.5,59.7
2011-11-19,13,<LD,17,0.4,0.7,2.7,4.2,58.4
2011-11-19,14,<LD,19,0.3,0.6,0.8,1.6,57.4
2011-11-19,15,<LD,19,0.3,0.4,0.4,0.8,55.7
2011-11-19,16,<LD,18,0.3,1.0,1.4,2.7,53.4
2011-11-19,17,<LD,20,0.3,0.5,0.6,1.0,50.3
2011-11-19,18,<LD,20,0.3,1.4,1.4,3.3,48.0
2011-11-19,19,<LD,19,0.4,0.8,2.0,3.3,38.2
2011-11-19,20,<LD,12,0.6,1.0,8.8,10.7,25.9
2011-11-19,21,<LD,7,1.6,5.0,14.7,20.9,27.3
2011-11-19,22,<LD,7,1.3,0.9,10.0,11.3,28.3
2011-11-19,23,<LD,7,2.0,2.0,12.3,15.3,30.1
2011-11-20,00,<LD,5,2.6,2.3,16.8,20.2,32.3
2011-11-20,01,<LD,8,2.7,1.0,11.2,12.7,33.8
2011-11-20,02,<LD,10,0.6,0.6,6.7,7.9,34.6
2011-11-20,03,<LD,12,0.6,0.8,5.9,7.7,35.0
2011-11-20,04,<LD,12,0.4,0.5,4.8,5.4,35.2
2011-11-20,05,<LD,8,0.5,0.6,5.7,7.0,35.4
2011-11-20,06,<LD,7,0.6,1.8,5.5,8.4,35.3
2011-11-20,07,<LD,13,0.6,2.7,3.8,7.6,34.4
2011-11-20,08,<LD,18,0.4,2.8,4.4,8.4,35.0
2011-11-20,09,<LD,28,0.4,1.6,4.5,6.9,33.9
2011-11-20,10,<LD,37,0.3,0.6,1.4,2.4,32.4
2011-11-20,11,<LD,35,0.3,0.4,0.4,0.5,31.7
2011-11-20,12,<LD,36,0.3,0.8,0.3,1.5,30.8
2011-11-20,13,<LD,37,0.3,0.4,0.4,0.5,29.9
2011-11-20,14,<LD,37,0.3,0.4,0.3,0.3,29.7
2011-11-20,15,<LD,34,0.3,0.4,0.3,0.5,29.5
2011-11-20,16,<LD,30,0.3,0.9,0.5,1.3,32.3
2011-11-20,17,<LD,30,0.3,0.5,0.4,0.9,39.4
2011-11-20,18,<LD,28,0.4,0.4,0.5,0.8,48.9
2011-11-20,19,<LD,26,0.3,0.4,0.5,0.8,54.5
2011-11-20,20,<LD,24,0.3,0.4,1.0,1.4,58.0
2011-11-20,21,<LD,21,0.4,2.7,2.6,5.5,59.2
2011-11-20,22,<LD,13,0.8,0.9,11.9,14.7,62.1
2011-11-20,23,<LD,13,0.9,1.7,11.5,14.1,64.4
2011-11-21,00,<LD,9,1.0,2.6,17.3,20.8,66.7
2011-11-21,01,<LD,16,0.4,0.7,3.5,4.7,67.3
2011-11-21,02,<LD,18,0.3,0.5,1.1,2.0,71.8
2011-11-21,03,<LD,16,0.3,0.4,0.5,1.0,79.0
2011-11-21,04,<LD,16,0.3,0.4,0.5,0.9,87.6
2011-11-21,05,<LD,15,0.5,0.6,0.5,1.3,100.5
2011-11-21,06,<LD,14,0.6,1.3,1.0,2.8,114.8
2011-11-21,07,<LD,14,0.7,2.0,1.8,4.6,129.2
2011-11-21,08,<LD,13,0.5,3.7,2.4,7.1,142.8
2011-11-21,09,<LD,12,0.5,10.6,2.4,13.9,165.4
2011-11-21,10,<LD,12,0.5,2.0,2.6,5.5,188.0
2011-11-21,11,<LD,12,0.5,4.6,3.4,8.8,210.1
2011-11-21,12,<LD,13,0.6,5.1,3.3,9.3,234.4
2011-11-21,13,<LD,14,1.4,4.1,3.1,8.2,257.8
2011-11-21,14,<LD,15,0.7,1.4,1.9,3.8,273.4
2011-11-21,15,<LD,14,0.6,3.4,2.3,6.5,289.6
2011-11-21,16,<LD,14,1.3,3.0,2.2,6.1,297.4
2011-11-21,17,<LD,13,0.7,4.3,3.8,9.0,299.5
2011-11-21,18,<LD,14,0.5,1.2,1.2,2.6,295.1
2011-11-21,19,<LD,15,0.4,1.1,0.9,2.1,291.3
2011-11-21,20,<LD,12,0.7,3.3,7.2,11.4,289.6
2011-11-21,21,0.09,2,6.9,27.3,26.5,55.3,292.9
2011-11-21,22,0.45,2,11.7,54.3,27.1,82.9,298.6
2011-11-21,23,<LD,2,1.9,6.5,19.1,26.9,297.0
2011-11-22,00,<LD,5,1.3,1.2,11.8,13.6,294.3
2011-11-22,01,<LD,7,0.8,0.7,6.9,7.8,293.2
2011-11-22,02,<LD,7,0.7,0.5,5.7,6.8,288.3
2011-11-22,03,0.04,8,1.0,0.7,3.9,5.2,281.1
2011-11-22,04,<LD,8,1.0,0.5,4.5,5.3,272.6
2011-11-22,05,<LD,10,0.5,0.7,2.8,4.1,260.4
2011-11-22,06,<LD,11,0.6,1.9,2.0,4.7,246.5
2011-11-22,07,<LD,11,5.7,10.3,5.8,17.3,232.6
2011-11-22,08,<LD,12,5.4,14.7,13.5,29.6,220.5
2011-11-22,09,<LD,16,3.0,7.2,7.6,16.1,200.3
2011-11-22,10,<LD,20,2.1,1.9,2.6,5.7,182.2
2011-11-22,11,<LD,21,1.1,3.8,4.2,8.9,164.0
2011-11-22,12,<LD,23,1.0,2.6,3.9,7.4,143.6
2011-11-22,13,<LD,23,1.0,2.7,2.7,6.4,123.6
2011-11-22,14,<LD,20,0.8,1.8,2.0,4.7,112.6
2011-11-22,15,<LD,19,0.8,2.2,3.2,6.4,100.7
2011-11-22,16,<LD,20,1.3,2.5,3.9,7.2,94.3
2011-11-22,17,<LD,21,1.3,3.3,4.6,8.9,89.3
2011-11-22,18,<LD,22,1.2,1.8,4.9,7.5,87.2
2011-11-22,19,<LD,22,1.1,0.7,4.8,6.1,87.2
2011-11-22,20,<LD,21,1.0,1.7,12.2,14.9,88.2
2011-11-22,21,<LD,25,0.7,1.1,6.5,8.4,85.3
2011-11-22,22,<LD,27,0.5,0.7,4.6,5.6,80.0
2011-11-22,23,<LD,30,0.4,1.1,2.1,3.7,87.8
2011-11-23,00,<LD,30,0.4,0.4,0.8,1.1,113.7
2011-11-23,01,<LD,29,0.3,0.5,0.5,0.9,141.8
2011-11-23,02,<LD,28,0.4,0.5,0.4,0.7,176.2
2011-11-23,03,<LD,26,0.3,0.4,0.4,0.7,192.4
2011-11-23,04,<LD,25,0.4,0.4,0.4,0.5,210.8
2011-11-23,05,<LD,23,0.5,0.4,1.4,2.0,218.6
2011-11-23,06,<LD,20,0.8,1.5,7.4,9.8,224.8
2011-11-23,07,<LD,21,2.1,3.9,4.6,9.5,231.5
2011-11-23,08,<LD,18,1.9,6.1,12.0,19.4,236.6
2011-11-23,09,<LD,16,3.1,8.5,17.1,27.0,240.0
2011-11-23,10,0.05,54,3.7,4.7,9.4,15.4,239.9
2011-11-23,11,---,---,---,5.2,7.6,13.9,238.2
2011-11-23,12,<LD,22,---,2.0,1.4,3.8,237.2
2011-11-23,13,<LD,24,0.9,1.8,1.6,4.2,238.5
2011-11-23,14,<LD,22,0.6,2.7,2.1,5.4,234.2
2011-11-23,15,<LD,19,0.7,1.6,1.5,3.7,231.2
2011-11-23,16,<LD,20,1.0,4.5,2.6,7.9,228.1
2011-11-23,17,<LD,19,0.9,2.8,2.5,6.2,224.4
2011-11-23,18,<LD,17,0.5,4.0,3.9,8.4,223.0
2011-11-23,19,<LD,17,0.5,2.7,3.3,6.6,223.3
2011-11-23,20,0.07,9,1.4,3.3,16.3,20.6,223.5
2011-11-23,21,0.04,12,2.0,1.4,19.4,21.4,224.0
2011-11-23,22,<LD,10,2.4,1.8,22.7,25.4,222.5
2011-11-23,23,<LD,11,2.0,0.8,13.1,14.1,215.2
2011-11-24,00,<LD,15,0.8,0.6,1.7,2.3,189.4
2011-11-24,01,<LD,13,0.6,0.4,1.2,1.5,162.7
2011-11-24,02,<LD,14,0.5,0.9,1.2,2.3,130.3
2011-11-24,03,<LD,10,1.9,0.7,2.8,3.7,116.1
2011-11-24,04,0.04,8,1.0,0.5,3.7,4.5,101.0
2011-11-24,05,0.04,6,1.6,3.8,9.9,14.3,95.1
2011-11-24,06,<LD,7,2.2,4.9,10.2,16.0,91.5
2011-11-24,07,<LD,12,1.4,3.5,3.9,8.3,86.7
2011-11-24,08,<LD,13,5.0,12.9,6.7,20.7,82.5
2011-11-24,09,<LD,15,0.9,1.1,1.3,2.6,79.2
2011-11-24,10,<LD,15,0.9,---,---,---,76.3
2011-11-24,11,<LD,16,0.7,5.5,5.5,6.5,75.1
2011-11-24,12,<LD,16,0.8,3.1,1.8,5.8,73.9
2011-11-24,13,<LD,20,0.5,1.5,1.6,3.9,72.4
2011-11-24,14,<LD,20,0.6,1.8,2.1,4.7,73.7
2011-11-24,15,<LD,21,0.8,2.5,2.8,6.3,77.0
2011-11-24,16,<LD,23,0.6,1.2,2.3,4.0,78.6
2011-11-24,17,<LD,22,0.6,1.3,2.1,4.0,81.7
2011-11-24,18,<LD,20,1.2,1.8,6.7,9.3,82.8
2011-11-24,19,<LD,22,1.4,0.9,6.1,7.2,84.2
2011-11-24,20,<LD,20,1.0,0.7,8.3,9.5,83.8
2011-11-24,21,<LD,19,0.9,0.9,7.6,8.9,83.1
2011-11-24,22,<LD,20,1.1,1.0,5.1,6.6,83.9
2011-11-24,23,<LD,22,1.1,1.9,5.5,7.9,84.0
2011-11-25,00,<LD,22,0.6,1.1,3.3,5.2,84.6
2011-11-25,01,<LD,20,1.2,2.4,4.2,7.2,84.6
