Fecha,Hora,CO ppm,O3 ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2012-03-02,00,<LD,10,0.4,0.3,2.3,2.4,25.0
2012-03-02,01,<LD,10,0.4,0.4,1.8,2.0,25.3
2012-03-02,02,0.04,10,0.4,0.2,1.5,1.5,25.7
2012-03-02,03,<LD,10,0.4,0.4,1.1,1.3,26.0
2012-03-02,04,<LD,9,0.4,0.2,1.2,1.3,26.3
2012-03-02,05,<LD,8,0.4,0.6,2.3,2.8,26.6
2012-03-02,06,<LD,9,0.4,1.4,2.9,4.3,27.0
2012-03-02,07,0.05,6,0.6,5.3,6.5,11.7,26.5
2012-03-02,08,0.06,3,1.0,11.1,8.2,19.2,26.9
2012-03-02,09,<LD,7,0.5,6.4,3.8,9.8,29.3
2012-03-02,10,<LD,10,0.4,3.4,2.9,5.8,30.7
2012-03-02,11,<LD,11,0.6,3.8,4.5,8.3,31.6
2012-03-02,12,<LD,15,0.5,2.5,2.6,5.1,33.0
2012-03-02,13,<LD,15,0.7,2.6,3.1,5.7,36.7
2012-03-02,14,<LD,16,0.4,2.2,1.5,3.5,40.4
2012-03-02,15,<LD,18,0.4,1.9,1.3,2.9,42.2
2012-03-02,16,<LD,19,0.4,2.5,1.8,4.0,43.5
2012-03-02,17,<LD,19,0.4,2.4,2.1,4.5,44.8
2012-03-02,18,<LD,18,0.4,1.2,2.2,3.4,45.0
2012-03-02,19,<LD,12,0.4,4.3,7.6,11.9,45.3
2012-03-02,20,0.10,1,0.7,12.6,18.2,31.0,47.7
2012-03-02,21,0.07,5,0.5,3.9,13.1,16.9,49.7
2012-03-02,22,<LD,13,0.4,0.4,3.7,3.9,51.5
2012-03-02,23,<LD,15,0.4,0.4,1.7,1.9,52.0
2012-03-03,00,<LD,16,0.4,0.2,1.5,1.6,52.2
2012-03-03,01,<LD,15,0.4,0.3,1.4,1.6,52.6
2012-03-03,02,<LD,13,0.4,0.3,2.4,2.6,52.7
2012-03-03,03,0.06,12,0.4,0.3,3.2,3.3,52.9
2012-03-03,04,0.05,12,0.4,0.5,2.5,2.8,53.3
2012-03-03,05,0.06,8,0.4,1.6,6.8,8.4,53.1
2012-03-03,06,0.06,8,0.4,1.5,5.8,7.4,53.2
2012-03-03,07,<LD,10,0.4,2.5,4.0,6.4,53.2
2012-03-03,08,<LD,11,0.4,2.0,2.7,4.7,52.8
2012-03-03,09,<LD,14,0.4,1.7,3.6,5.4,50.9
2012-03-03,10,<LD,18,0.4,1.9,3.2,5.1,50.6
2012-03-03,11,<LD,19,0.4,1.1,1.0,2.0,50.0
2012-03-03,12,<LD,19,0.4,1.4,1.5,2.7,50.7
2012-03-03,13,<LD,18,0.4,0.6,0.8,1.3,47.2
2012-03-03,14,<LD,17,0.4,0.4,0.4,0.6,43.5
2012-03-03,15,<LD,17,0.4,0.6,0.8,1.2,43.0
2012-03-03,16,<LD,18,0.4,0.3,0.6,0.8,41.9
2012-03-03,17,<LD,19,0.4,0.3,0.4,0.5,40.5
2012-03-03,18,<LD,18,0.4,0.5,0.8,1.1,40.4
2012-03-03,19,0.04,15,0.4,1.8,3.3,5.0,39.6
2012-03-03,20,0.57,<LD,0.9,18.2,20.6,39.0,41.5
2012-03-03,21,0.75,2,1.0,20.3,19.3,39.7,48.0
2012-03-03,22,<LD,9,0.5,0.5,4.7,5.2,46.9
2012-03-03,23,<LD,11,0.4,0.4,3.3,3.7,46.3
2012-03-04,00,<LD,11,0.4,0.3,4.0,4.2,46.9
2012-03-04,01,<LD,15,0.4,0.3,3.5,3.5,48.1
2012-03-04,02,<LD,16,0.4,0.3,2.2,2.3,48.7
2012-03-04,03,<LD,17,0.4,0.2,1.9,2.0,49.0
2012-03-04,04,<LD,18,0.4,0.5,1.6,1.7,49.0
2012-03-04,05,<LD,20,0.4,0.3,1.5,1.6,49.7
2012-03-04,06,<LD,19,0.4,0.3,1.6,1.7,50.1
2012-03-04,07,<LD,15,0.4,0.4,2.2,2.5,50.0
2012-03-04,08,<LD,15,0.4,0.4,2.0,2.4,49.9
2012-03-04,09,<LD,18,0.5,1.1,3.7,4.9,50.5
2012-03-04,10,<LD,23,0.4,0.6,2.9,3.5,49.7
2012-03-04,11,<LD,25,0.4,0.6,1.9,2.5,50.7
2012-03-04,12,<LD,25,0.4,0.5,2.1,2.6,49.1
2012-03-04,13,<LD,24,0.4,0.6,2.2,2.7,50.7
2012-03-04,14,<LD,23,0.4,0.7,1.6,2.1,51.3
2012-03-04,15,<LD,22,0.4,0.8,2.4,3.1,52.9
2012-03-04,16,<LD,24,0.4,0.3,0.7,0.9,59.7
2012-03-04,17,<LD,24,0.4,0.4,1.5,1.8,65.3
2012-03-04,18,<LD,24,0.4,0.4,1.3,1.5,70.5
2012-03-04,19,<LD,24,0.4,0.4,1.9,2.1,74.4
2012-03-04,20,<LD,22,0.4,0.3,2.7,2.9,69.5
2012-03-04,21,<LD,20,0.4,0.2,1.7,1.8,64.1
2012-03-04,22,<LD,19,0.4,0.3,1.3,1.4,66.3
2012-03-04,23,<LD,19,0.4,0.3,0.9,1.0,71.4
2012-03-05,00,<LD,18,0.4,0.4,0.9,1.0,76.2
2012-03-05,01,<LD,17,0.4,0.3,0.9,1.0,83.3
2012-03-05,02,---,---,---,---,---,---,85.2
2012-03-05,03,---,---,---,---,---,---,87.8
2012-03-05,04,---,---,---,---,---,---,90.6
2012-03-05,05,---,---,---,---,---,---,93.6
2012-03-05,06,---,---,---,---,---,---,96.6
2012-03-05,07,---,---,---,---,---,---,100.1
2012-03-05,08,---,---,---,---,---,---,
2012-03-05,09,---,---,---,---,---,---,---
2012-03-05,10,---,---,---,---,---,---,---
2012-03-05,11,---,---,---,---,---,---,---
2012-03-05,12,---,---,---,---,---,---,---
2012-03-05,13,---,10,---,---,---,---,---
2012-03-05,14,0.07,10,0.4,4.9,4.8,9.8,---
2012-03-05,15,<LD,10,0.4,4.4,4.6,9.2,---
2012-03-05,16,<LD,11,0.4,1.4,2.0,3.6,---
2012-03-05,17,<LD,11,0.4,1.4,2.4,3.9,---
2012-03-05,18,<LD,12,0.4,0.8,2.2,3.1,---
2012-03-05,19,<LD,8,0.4,1.2,4.4,5.6,---
2012-03-05,20,<LD,5,0.5,2.3,6.5,8.9,---
2012-03-05,21,<LD,2,0.5,3.7,7.6,11.5,---
2012-03-05,22,<LD,2,0.5,2.3,6.5,8.9,---
2012-03-05,23,<LD,4,0.4,1.2,5.1,6.3,---
2012-03-06,00,<LD,3,0.4,1.2,4.4,5.6,---
2012-03-06,01,<LD,2,0.4,1.2,3.7,5.0,---
2012-03-06,02,<LD,4,0.4,0.4,2.9,3.3,---
2012-03-06,03,<LD,7,0.4,0.5,1.9,2.3,---
2012-03-06,04,<LD,10,0.4,0.3,1.2,1.3,---
2012-03-06,05,<LD,9,0.4,0.3,1.6,1.8,---
2012-03-06,06,<LD,5,0.4,1.0,4.0,5.0,---
2012-03-06,07,<LD,3,0.5,4.3,6.8,11.3,20.3
2012-03-06,08,0.07,4,0.6,11.5,7.4,18.8,21.2
2012-03-06,09,<LD,8,0.6,9.1,8.0,17.1,22.1
2012-03-06,10,<LD,12,0.5,5.3,6.0,11.3,23.4
2012-03-06,11,<LD,15,0.5,5.3,3.2,7.7,24.3
2012-03-06,12,<LD,17,0.6,2.3,3.9,6.3,24.2
2012-03-06,13,<LD,19,0.5,1.7,2.3,4.0,24.1
2012-03-06,14,<LD,19,0.4,1.4,2.9,4.4,23.5
2012-03-06,15,<LD,20,0.4,2.2,5.5,7.8,24.4
2012-03-06,16,<LD,18,0.4,3.2,5.0,8.4,24.1
2012-03-06,17,0.04,16,0.4,4.2,5.9,10.0,24.4
2012-03-06,18,<LD,16,0.5,1.7,5.3,7.1,25.1
2012-03-06,19,<LD,15,0.5,1.0,5.6,6.6,26.0
2012-03-06,20,0.04,11,0.5,0.8,7.7,8.5,27.1
2012-03-06,21,0.04,13,0.4,0.3,5.6,5.8,27.2
2012-03-06,22,<LD,11,0.4,0.4,5.7,6.0,27.2
2012-03-06,23,<LD,11,0.4,0.4,4.6,5.0,27.6
2012-03-07,00,<LD,8,0.4,0.4,6.2,6.7,27.9
2012-03-07,01,<LD,6,0.5,0.6,7.2,7.8,28.4
2012-03-07,02,<LD,8,0.4,0.3,4.7,4.9,28.5
2012-03-07,03,<LD,5,0.4,0.8,6.4,7.2,28.9
2012-03-07,04,<LD,4,0.4,0.7,6.4,7.2,29.4
2012-03-07,05,<LD,2,0.5,0.9,6.7,7.6,29.7
2012-03-07,06,0.09,1,0.6,8.2,9.7,18.1,30.7
2012-03-07,07,0.12,5,0.7,8.7,8.6,17.1,31.0
2012-03-07,08,---,---,---,---,---,---,30.7
2012-03-07,09,---,---,---,---,---,---,30.3
2012-03-07,10,---,---,---,---,---,---,29.5
2012-03-07,11,---,---,---,---,---,---,28.8
2012-03-07,12,---,---,---,---,---,---,29.2
2012-03-07,13,---,---,---,---,---,---,29.6
2012-03-07,14,---,---,---,---,---,---,---
2012-03-07,15,---,11,---,---,---,---,---
2012-03-07,16,0.22,20,0.4,1.1,2.8,3.9,---
2012-03-07,17,0.14,23,0.4,0.9,3.0,3.9,---
2012-03-07,18,0.10,27,0.4,0.3,3.3,3.6,---
2012-03-07,19,0.08,18,0.4,0.3,3.4,3.5,---
2012-03-07,20,0.07,14,0.4,0.7,4.7,5.4,---
2012-03-07,21,0.10,11,0.4,0.8,7.3,8.1,---
2012-03-07,22,0.07,11,0.4,0.6,5.1,5.6,---
2012-03-07,23,0.06,9,0.4,0.3,4.9,5.2,---
2012-03-08,00,0.05,4,0.4,0.4,6.4,6.7,---
2012-03-08,01,0.05,1,0.4,0.8,6.5,7.4,---
2012-03-08,02,<LD,2,0.4,1.2,5.4,6.6,---
2012-03-08,03,<LD,1,0.4,0.4,3.3,3.7,---
2012-03-08,04,<LD,<LD,0.4,0.7,3.4,4.1,---
2012-03-08,05,0.04,<LD,0.5,3.8,4.2,8.1,---
2012-03-08,06,0.08,<LD,0.6,11.2,6.8,17.7,---
2012-03-08,07,0.07,<LD,0.5,10.2,4.8,15.1,---
2012-03-08,08,0.04,1,0.5,7.4,4.4,12.0,---
2012-03-08,09,<LD,5,0.4,4.2,4.2,8.6,16.3
2012-03-08,10,<LD,11,0.4,3.9,3.7,7.7,16.6
2012-03-08,11,<LD,15,0.4,1.6,2.1,3.7,17.0
2012-03-08,12,0.04,18,0.4,0.8,1.5,2.4,17.0
2012-03-08,13,0.04,18,0.4,1.1,1.7,2.8,17.1
2012-03-08,14,0.04,17,0.4,1.2,1.8,3.0,17.2
2012-03-08,15,<LD,16,0.4,1.1,1.7,2.8,16.9
2012-03-08,16,<LD,17,0.4,1.3,3.9,5.2,17.2
2012-03-08,17,<LD,17,0.4,0.9,2.8,3.7,18.6
2012-03-08,18,<LD,15,0.4,0.8,2.6,3.4,19.8
2012-03-08,19,0.04,14,0.4,0.4,3.0,3.4,20.7
2012-03-08,20,0.04,11,0.4,0.4,3.5,3.9,21.5
2012-03-08,21,0.06,11,0.4,0.5,3.6,4.1,21.9
2012-03-08,22,<LD,12,0.4,0.3,2.9,3.2,21.3
2012-03-08,23,<LD,5,0.4,1.1,6.3,7.4,22.1
2012-03-09,00,<LD,8,0.4,0.3,2.5,2.8,22.1
2012-03-09,01,<LD,8,0.4,0.3,2.2,2.4,22.1
2012-03-09,02,<LD,10,0.4,0.3,2.2,2.4,22.1
2012-03-09,03,<LD,12,0.4,0.3,2.4,2.6,22.3
2012-03-09,04,<LD,11,0.4,0.3,3.2,3.4,22.9
2012-03-09,05,<LD,14,0.4,0.3,1.3,1.6,23.7
2012-03-09,06,<LD,13,0.4,1.6,2.6,4.0,23.8
2012-03-09,07,0.12,9,0.7,24.8,13.1,35.8,24.0
2012-03-09,08,0.09,8,0.6,20.6,14.6,33.9,23.8
2012-03-09,09,0.04,13,0.5,4.3,4.6,8.8,25.0
2012-03-09,10,<LD,17,0.5,4.2,3.8,7.9,29.7
2012-03-09,11,0.04,18,0.4,2.9,3.4,6.3,35.8
2012-03-09,12,0.04,18,0.5,2.3,2.5,4.7,44.3
2012-03-09,13,<LD,18,0.4,1.3,3.6,4.9,53.4
2012-03-09,14,<LD,18,0.4,2.1,2.5,4.4,62.6
2012-03-09,15,<LD,17,0.4,1.6,2.3,3.8,75.7
2012-03-09,16,<LD,17,0.4,2.2,2.9,4.7,93.3
2012-03-09,17,0.04,18,0.4,1.4,2.7,3.9,98.5
2012-03-09,18,<LD,17,0.4,0.7,2.7,3.4,99.6
2012-03-09,19,<LD,21,0.4,0.7,3.2,3.7,102.4
2012-03-09,20,<LD,20,0.4,0.4,3.7,3.9,101.4
2012-03-09,21,<LD,18,0.4,0.5,4.9,5.3,101.0
2012-03-09,22,<LD,22,0.4,0.3,1.9,1.9,100.7
2012-03-09,23,<LD,15,0.4,0.4,4.6,4.8,100.0
2012-03-10,00,<LD,15,0.4,0.3,4.7,4.9,100.0
2012-03-10,01,<LD,12,0.4,0.6,9.0,9.5,100.5
2012-03-10,02,<LD,15,0.4,0.3,3.6,3.6,100.6
2012-03-10,03,<LD,16,0.4,0.2,1.4,1.4,100.5
2012-03-10,04,<LD,13,0.4,0.3,1.8,1.8,100.1
2012-03-10,05,<LD,10,0.4,0.8,2.3,2.9,99.4
2012-03-10,06,0.04,7,0.4,0.7,4.3,5.0,98.8
2012-03-10,07,<LD,7,0.4,1.9,3.7,5.5,99.3
2012-03-10,08,<LD,8,0.4,1.0,2.1,3.1,98.7
2012-03-10,09,<LD,11,0.4,1.8,4.1,5.9,96.7
2012-03-10,10,<LD,14,0.4,1.8,3.3,5.1,91.6
2012-03-10,11,<LD,15,0.4,1.4,2.2,3.7,84.8
2012-03-10,12,<LD,14,0.4,1.2,1.5,2.8,76.2
2012-03-10,13,<LD,14,0.4,0.5,0.9,1.5,66.9
2012-03-10,14,<LD,13,0.4,0.3,0.6,0.8,57.8
2012-03-10,15,<LD,12,0.4,0.3,0.5,0.7,44.8
2012-03-10,16,<LD,13,0.4,0.3,0.5,0.8,26.9
2012-03-10,17,<LD,12,0.4,0.3,0.6,0.8,21.3
2012-03-10,18,<LD,10,0.4,0.3,0.7,1.0,18.6
2012-03-10,19,<LD,9,0.4,1.1,2.0,3.2,14.8
2012-03-10,20,<LD,8,0.4,0.8,2.6,3.4,15.3
2012-03-10,21,<LD,5,0.5,0.8,5.4,6.2,15.7
2012-03-10,22,<LD,4,0.4,0.9,4.9,5.8,16.4
2012-03-10,23,<LD,5,0.5,0.7,4.7,5.4,16.8
2012-03-11,00,<LD,7,0.5,0.5,4.1,4.6,17.2
2012-03-11,01,<LD,8,0.4,0.4,2.7,3.0,16.8
2012-03-11,02,<LD,9,0.4,0.3,1.9,2.0,16.9
2012-03-11,03,<LD,8,0.4,0.3,1.8,2.0,17.2
2012-03-11,04,<LD,7,0.4,0.2,1.9,2.0,17.3
2012-03-11,05,<LD,6,0.4,0.4,2.0,2.4,17.1
2012-03-11,06,<LD,9,0.4,0.2,1.4,1.5,17.0
2012-03-11,07,<LD,11,0.4,1.1,1.7,2.8,15.7
2012-03-11,08,<LD,12,0.4,1.2,1.7,2.8,15.3
2012-03-11,09,<LD,12,0.4,0.5,1.5,2.0,15.8
2012-03-11,10,<LD,12,0.4,0.4,1.3,1.7,15.7
2012-03-11,11,<LD,13,0.4,0.4,1.3,1.7,15.8
2012-03-11,12,<LD,10,0.4,2.5,3.7,6.2,16.3
2012-03-11,13,<LD,9,0.4,4.3,4.4,8.7,16.7
2012-03-11,14,<LD,13,0.4,0.2,1.3,1.4,16.8
2012-03-11,15,<LD,12,0.4,0.3,1.1,1.3,17.0
2012-03-11,16,<LD,9,0.4,0.5,1.5,1.9,17.1
2012-03-11,17,0.05,9,0.4,0.3,1.7,1.9,16.2
2012-03-11,18,<LD,9,0.4,0.4,2.0,2.3,16.0
2012-03-11,19,<LD,8,0.4,0.5,3.2,3.7,15.4
2012-03-11,20,<LD,12,0.4,0.3,2.0,2.3,14.9
2012-03-11,21,<LD,11,0.4,0.3,2.3,2.6,14.2
2012-03-11,22,<LD,14,0.4,0.3,2.2,2.4,13.7
2012-03-11,23,<LD,14,0.4,0.3,3.0,3.1,12.8
2012-03-12,00,<LD,18,0.4,0.4,2.1,2.4,12.2
2012-03-12,01,<LD,20,0.4,0.4,2.3,2.6,11.5
2012-03-12,02,<LD,17,0.4,0.2,1.9,2.0,11.0
2012-03-12,03,<LD,5,0.4,0.4,6.3,6.6,10.7
2012-03-12,04,<LD,4,0.4,2.4,6.3,8.8,10.8
2012-03-12,05,<LD,5,0.4,2.1,5.6,7.7,10.7
2012-03-12,06,<LD,9,0.4,0.7,2.7,3.2,10.8
2012-03-12,07,<LD,13,0.4,1.2,2.0,3.2,10.8
2012-03-12,08,<LD,15,0.4,1.3,2.1,3.4,10.8
2012-03-12,09,<LD,15,0.4,2.9,2.7,5.6,10.8
2012-03-12,10,<LD,15,0.5,4.2,2.2,5.0,11.0
2012-03-12,11,<LD,14,0.4,2.1,2.1,4.1,11.4
2012-03-12,12,<LD,14,0.5,5.1,2.6,6.9,11.5
2012-03-12,13,<LD,14,0.4,4.7,2.2,5.8,12.0
2012-03-12,14,<LD,15,0.4,1.3,1.2,2.3,12.4
2012-03-12,15,<LD,15,0.3,1.4,1.1,2.2,12.8
2012-03-12,16,<LD,15,0.4,1.9,1.9,3.6,12.9
2012-03-12,17,<LD,15,0.4,1.9,1.6,3.2,13.1
2012-03-12,18,<LD,15,0.4,1.8,1.8,3.2,13.7
2012-03-12,19,<LD,13,0.4,1.0,2.0,3.0,14.9
2012-03-12,20,<LD,12,0.4,0.6,2.5,3.0,15.3
2012-03-12,21,<LD,12,0.4,0.4,1.9,2.2,15.5
2012-03-12,22,<LD,10,0.3,0.3,2.3,2.4,15.7
2012-03-12,23,<LD,9,0.4,0.2,2.3,2.4,15.7
2012-03-13,00,<LD,7,0.4,0.3,2.9,3.1,16.5
2012-03-13,01,<LD,1,0.4,1.2,9.2,10.5,16.9
2012-03-13,02,<LD,1,0.5,5.2,8.9,14.2,17.8
2012-03-13,03,0.08,1,0.5,2.4,8.0,10.6,18.1
2012-03-13,04,<LD,<LD,0.5,4.6,8.1,12.8,18.4
2012-03-13,05,<LD,1,0.4,5.8,6.9,12.5,18.7
2012-03-13,06,0.06,<LD,0.5,11.2,9.0,20.4,19.5
2012-03-13,07,0.13,<LD,0.7,22.7,11.7,34.3,20.7
2012-03-13,08,<LD,3,0.6,9.1,5.1,14.3,22.3
2012-03-13,09,<LD,5,0.4,3.8,1.8,5.0,22.4
2012-03-13,10,<LD,6,0.3,6.3,3.5,9.6,22.8
2012-03-13,11,<LD,13,0.4,2.9,3.3,6.3,24.4
2012-03-13,12,<LD,15,0.3,1.2,1.5,2.8,23.2
2012-03-13,13,<LD,14,0.3,1.0,1.5,2.5,22.4
2012-03-13,14,<LD,13,0.4,1.9,2.5,4.5,21.7
2012-03-13,15,<LD,12,0.3,2.0,2.9,5.0,20.9
2012-03-13,16,<LD,11,0.3,2.0,2.7,4.8,20.5
2012-03-13,17,<LD,10,0.3,4.5,5.0,9.5,20.7
2012-03-13,18,<LD,8,0.4,4.2,6.3,10.6,20.0
2012-03-13,19,<LD,7,0.4,5.0,7.3,12.4,19.6
2012-03-13,20,<LD,6,0.4,5.7,7.5,13.3,19.3
2012-03-13,21,<LD,9,0.4,0.9,2.6,3.5,19.2
2012-03-13,22,<LD,4,0.4,5.8,8.3,14.2,19.2
2012-03-13,23,<LD,7,0.4,0.4,2.6,2.9,19.5
2012-03-14,00,<LD,8,0.3,0.2,1.5,1.6,18.8
2012-03-14,01,<LD,1,0.4,2.4,8.0,10.5,20.4
2012-03-14,02,<LD,2,0.5,1.9,6.4,8.4,20.4
2012-03-14,03,<LD,5,0.4,0.2,2.6,2.7,19.9
2012-03-14,04,<LD,5,0.4,0.5,1.9,2.3,19.9
2012-03-14,05,<LD,3,0.4,0.9,3.7,4.6,19.7
2012-03-14,06,<LD,3,0.5,15.6,8.5,22.2,19.7
2012-03-14,07,<LD,4,0.4,4.1,4.5,8.6,18.7
2012-03-14,08,<LD,5,0.4,6.8,3.4,9.7,18.1
2012-03-14,09,<LD,8,0.4,4.7,3.1,7.7,18.3
2012-03-14,10,<LD,10,0.5,4.0,3.9,8.0,18.1
2012-03-14,11,<LD,11,0.4,2.3,2.6,4.9,16.3
2012-03-14,12,<LD,11,0.4,3.6,3.6,7.3,16.6
2012-03-14,13,<LD,11,0.4,3.6,3.6,7.2,16.8
2012-03-14,14,<LD,12,0.4,2.8,3.1,5.9,16.8
2012-03-14,15,<LD,12,0.4,1.6,1.8,3.5,17.8
2012-03-14,16,<LD,12,0.4,2.4,2.9,5.3,18.7
2012-03-14,17,<LD,11,0.4,3.5,3.8,7.4,19.6
2012-03-14,18,<LD,13,0.4,0.5,1.1,1.6,19.9
2012-03-14,19,<LD,8,0.4,1.7,5.2,7.0,20.2
2012-03-14,20,<LD,5,0.4,2.7,7.1,9.9,20.8
2012-03-14,21,<LD,3,0.5,2.4,9.1,11.6,22.4
2012-03-14,22,<LD,5,0.5,0.8,7.2,8.0,23.6
2012-03-14,23,<LD,4,0.5,1.4,7.4,8.8,24.7
2012-03-15,00,<LD,5,0.4,1.3,5.8,7.1,25.2
2012-03-15,01,<LD,6,0.4,1.5,4.3,5.8,23.7
2012-03-15,02,<LD,7,0.4,0.8,3.3,4.1,23.1
2012-03-15,03,<LD,6,0.3,0.6,2.9,3.6,23.4
2012-03-15,04,0.04,4,0.3,0.3,3.6,3.9,22.9
2012-03-15,05,<LD,2,0.4,1.4,4.8,6.3,22.9
2012-03-15,06,<LD,1,0.5,3.9,5.9,9.8,22.6
2012-03-15,07,0.08,1,0.6,11.5,8.9,20.0,23.7
2012-03-15,08,0.12,3,0.8,21.2,11.8,32.6,25.3
2012-03-15,09,<LD,9,0.5,6.6,4.1,10.5,26.4
2012-03-15,10,<LD,11,0.5,5.1,4.6,9.4,27.8
2012-03-15,11,<LD,12,0.5,4.6,3.9,7.9,29.3
2012-03-15,12,<LD,14,0.5,4.2,4.3,8.2,30.7
2012-03-15,13,<LD,15,0.5,2.6,3.2,5.8,31.2
2012-03-15,14,<LD,15,0.4,3.6,2.4,5.0,32.1
2012-03-15,15,<LD,16,0.3,4.3,3.1,6.9,33.2
2012-03-15,16,<LD,16,0.3,3.9,5.3,9.1,34.6
2012-03-15,17,<LD,17,0.5,3.4,3.4,5.9,35.4
2012-03-15,18,<LD,16,0.5,1.3,5.7,7.0,37.0
2012-03-15,19,<LD,11,0.5,1.8,8.0,9.3,38.3
2012-03-15,20,<LD,6,0.5,1.8,11.7,13.6,40.2
2012-03-15,21,<LD,9,0.5,1.1,7.7,8.8,40.3
2012-03-15,22,<LD,11,0.4,1.7,4.2,5.0,40.2
2012-03-15,23,<LD,11,0.4,0.5,2.7,2.8,39.8
2012-03-16,00,<LD,11,0.4,0.5,2.1,2.3,39.9
2012-03-16,01,<LD,11,0.4,0.3,1.6,1.7,40.1
2012-03-16,02,<LD,12,0.4,0.2,1.2,1.3,40.2
2012-03-16,03,<LD,12,0.4,0.2,1.1,1.2,40.2
2012-03-16,04,<LD,12,0.4,0.5,1.0,1.1,40.4
2012-03-16,05,<LD,11,0.4,0.5,1.4,1.8,40.7
2012-03-16,06,<LD,11,0.4,0.8,2.7,3.5,40.5
2012-03-16,07,<LD,9,0.4,7.0,7.1,13.8,41.7
2012-03-16,08,<LD,9,0.5,8.5,7.6,15.7,42.5
2012-03-16,09,<LD,16,0.4,3.7,5.7,9.5,46.2
2012-03-16,10,<LD,17,0.4,5.3,5.4,10.1,53.7
2012-03-16,11,<LD,19,0.4,3.0,3.4,5.8,60.0
2012-03-16,12,<LD,20,0.4,2.3,3.6,5.9,65.1
2012-03-16,13,<LD,21,0.4,3.4,4.0,7.1,71.2
2012-03-16,14,<LD,22,0.4,2.2,2.6,4.7,76.1
2012-03-16,15,<LD,22,0.4,2.5,4.6,7.0,81.4
2012-03-16,16,<LD,22,0.4,3.6,4.0,7.2,85.8
2012-03-16,17,<LD,22,0.4,3.8,4.0,6.4,90.0
2012-03-16,18,<LD,20,0.4,1.9,5.5,7.3,91.6
2012-03-16,19,<LD,19,0.4,0.7,4.9,5.5,92.5
2012-03-16,20,<LD,18,0.4,0.4,4.9,5.3,91.9
2012-03-16,21,<LD,18,0.4,0.5,4.2,4.7,93.4
2012-03-16,22,<LD,20,0.4,0.5,3.0,3.4,94.5
2012-03-16,23,<LD,20,0.4,0.7,2.3,2.5,95.6
2012-03-17,00,<LD,20,0.4,0.3,2.3,2.4,95.9
2012-03-17,01,<LD,20,0.4,0.3,2.2,2.3,95.8
2012-03-17,02,<LD,19,0.4,0.2,2.0,2.1,96.1
2012-03-17,03,<LD,20,0.4,0.2,1.5,1.6,96.8
2012-03-17,04,<LD,22,0.4,0.3,1.5,1.5,98.9
2012-03-17,05,<LD,23,0.4,0.3,1.7,1.8,101.8
2012-03-17,06,<LD,19,0.4,0.8,3.1,3.9,103.5
2012-03-17,07,<LD,16,0.4,2.2,4.2,6.4,103.7
2012-03-17,08,<LD,16,0.4,2.1,3.9,6.1,104.0
2012-03-17,09,<LD,18,0.4,1.8,2.5,4.1,107.1
2012-03-17,10,<LD,19,0.4,3.1,3.2,5.6,112.5
2012-03-17,11,<LD,19,0.4,1.6,2.4,3.8,114.1
2012-03-17,12,<LD,20,0.4,1.4,2.4,3.6,115.2
2012-03-17,13,<LD,21,0.4,1.2,2.4,3.4,113.4
2012-03-17,14,<LD,21,0.4,0.9,1.4,2.2,109.9
2012-03-17,15,<LD,22,0.4,0.5,1.5,1.9,104.4
2012-03-17,16,<LD,21,0.4,1.1,4.0,5.1,99.0
2012-03-17,17,<LD,22,0.4,0.8,2.4,2.8,94.3
2012-03-17,18,<LD,21,0.4,1.4,3.0,4.2,91.7
2012-03-17,19,<LD,19,0.4,0.3,4.2,4.3,90.2
2012-03-17,20,<LD,16,0.4,1.2,6.3,7.3,89.6
2012-03-17,21,<LD,14,0.4,0.3,7.2,7.2,88.1
2012-03-17,22,<LD,15,0.5,0.5,6.6,7.0,87.7
2012-03-17,23,<LD,15,0.5,0.4,6.9,7.0,86.8
2012-03-18,00,<LD,17,0.4,0.2,4.4,4.4,86.6
2012-03-18,01,<LD,19,0.5,0.3,2.4,2.5,86.9
2012-03-18,02,<LD,18,0.4,0.3,2.6,2.7,86.9
2012-03-18,03,<LD,15,0.4,0.2,2.7,2.7,87.1
2012-03-18,04,<LD,16,0.4,0.3,3.7,3.8,85.3
2012-03-18,05,<LD,9,0.5,2.5,9.7,12.2,83.1
2012-03-18,06,<LD,10,0.4,2.0,8.4,10.3,81.9
2012-03-18,07,<LD,7,0.5,3.2,10.8,14.1,80.0
2012-03-18,08,<LD,13,0.4,1.8,5.9,7.8,77.0
2012-03-18,09,<LD,18,0.4,1.0,2.9,4.0,69.1
2012-03-18,10,<LD,21,0.4,0.6,2.2,2.9,55.5
2012-03-18,11,<LD,24,0.4,0.4,1.5,1.9,46.2
2012-03-18,12,<LD,25,0.4,0.3,1.2,1.5,39.5
2012-03-18,13,<LD,27,0.4,0.2,1.0,1.2,35.2
2012-03-18,14,<LD,28,0.4,0.5,1.9,2.4,33.9
2012-03-18,15,<LD,34,0.4,0.4,2.5,2.9,33.7
2012-03-18,16,<LD,36,0.4,0.3,1.9,2.2,33.5
2012-03-18,17,<LD,33,0.4,0.2,1.5,1.7,33.5
2012-03-18,18,<LD,29,0.4,0.2,1.5,1.7,33.4
2012-03-18,19,<LD,26,0.4,0.2,2.0,2.1,32.7
2012-03-18,20,<LD,24,0.4,0.2,2.2,2.3,33.4
