"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2015-06-12:08:15,06/12/2015,08:15:00,24.2,8.7,11.66,139.47,crbuoy2015
2015-06-12:08:30,06/12/2015,08:30:00,24.29,8.83,12.14,145.43,crbuoy2015
2015-06-12:08:45,06/12/2015,08:45:00,24.49,8.91,12.48,150.11,crbuoy2015
2015-06-12:09:00,06/12/2015,09:00:00,24.58,8.96,12.74,153.54,crbuoy2015
2015-06-12:09:15,06/12/2015,09:15:00,24.71,9.04,13.22,159.63,crbuoy2015
2015-06-12:09:30,06/12/2015,09:30:00,24.96,9.16,13.96,169.4,crbuoy2015
2015-06-12:09:45,06/12/2015,09:45:00,24.83,9.12,13.8,167.07,crbuoy2015
2015-06-12:10:00,06/12/2015,10:00:00,24.55,8.93,12.81,154.26,crbuoy2015
2015-06-12:10:15,06/12/2015,10:15:00,24.5,8.86,12.5,150.39,crbuoy2015
2015-06-12:10:30,06/12/2015,10:30:00,24.67,9.02,13.24,159.76,crbuoy2015
2015-06-12:10:45,06/12/2015,10:45:00,24.7,8.91,12.43,150.04,crbuoy2015
2015-06-12:11:00,06/12/2015,11:00:00,24.57,8.89,12.62,151.95,crbuoy2015
2015-06-12:11:15,06/12/2015,11:15:00,24.51,8.87,12.58,151.34,crbuoy2015
2015-06-12:11:30,06/12/2015,11:30:00,24.6,8.95,12.9,155.45,crbuoy2015
2015-06-12:11:45,06/12/2015,11:45:00,24.78,9.06,13.5,163.28,crbuoy2015
2015-06-12:12:00,06/12/2015,12:00:00,24.83,9.16,14.3,173.09,crbuoy2015
2015-06-12:12:15,06/12/2015,12:15:00,24.8,9.13,14.08,170.3,crbuoy2015
2015-06-12:12:30,06/12/2015,12:30:00,25.02,9.21,14.59,177.25,crbuoy2015
2015-06-12:12:45,06/12/2015,12:45:00,24.7,9.06,13.59,164.03,crbuoy2015
2015-06-12:13:00,06/12/2015,13:00:00,24.79,9,13.21,159.77,crbuoy2015
2015-06-12:13:15,06/12/2015,13:15:00,24.6,8.91,12.75,153.73,crbuoy2015
2015-06-12:13:30,06/12/2015,13:30:00,24.61,8.89,12.66,152.67,crbuoy2015
2015-06-12:13:45,06/12/2015,13:45:00,24.66,8.86,12.45,150.23,crbuoy2015
2015-06-12:14:00,06/12/2015,14:00:00,24.64,8.84,12.31,148.47,crbuoy2015
2015-06-12:14:15,06/12/2015,14:15:00,24.7,8.83,12.25,147.89,crbuoy2015
2015-06-12:14:30,06/12/2015,14:30:00,24.87,8.88,12.37,149.78,crbuoy2015
2015-06-12:14:45,06/12/2015,14:45:00,24.77,8.86,12.37,149.56,crbuoy2015
2015-06-12:15:00,06/12/2015,15:00:00,24.94,9,13.04,158.13,crbuoy2015
2015-06-12:15:15,06/12/2015,15:15:00,24.73,8.9,12.49,150.94,crbuoy2015
2015-06-12:15:30,06/12/2015,15:30:00,24.67,8.78,12.41,149.73,crbuoy2015
2015-06-12:15:45,06/12/2015,15:45:00,24.41,8.7,11.73,140.9,crbuoy2015
2015-06-12:16:00,06/12/2015,16:00:00,24.19,8.48,11.07,132.46,crbuoy2015
2015-06-12:16:15,06/12/2015,16:15:00,24.55,8.78,11.95,143.93,crbuoy2015
2015-06-12:16:30,06/12/2015,16:30:00,24.39,8.76,11.78,141.43,crbuoy2015
2015-06-12:16:45,06/12/2015,16:45:00,24.52,8.8,11.9,143.26,crbuoy2015
2015-06-12:17:00,06/12/2015,17:00:00,24.39,8.66,11.45,137.47,crbuoy2015
2015-06-12:17:15,06/12/2015,17:15:00,24.77,8.95,12.5,151.1,crbuoy2015
2015-06-12:17:30,06/12/2015,17:30:00,24.26,8.58,11.3,135.39,crbuoy2015
2015-06-12:17:45,06/12/2015,17:45:00,24.07,8.48,10.98,131.08,crbuoy2015
2015-06-12:18:00,06/12/2015,18:00:00,23.87,8.32,10.67,126.86,crbuoy2015
2015-06-12:18:15,06/12/2015,18:15:00,24.41,8.71,11.79,141.6,crbuoy2015
2015-06-12:18:30,06/12/2015,18:30:00,23.88,8.32,10.74,127.74,crbuoy2015
2015-06-12:18:45,06/12/2015,18:45:00,23.89,8.31,10.74,127.7,crbuoy2015
2015-06-12:19:00,06/12/2015,19:00:00,23.73,8.21,10.53,124.8,crbuoy2015
2015-06-12:19:15,06/12/2015,19:15:00,23.62,8.07,10.26,121.38,crbuoy2015
2015-06-12:19:30,06/12/2015,19:30:00,23.67,8.11,10.31,122.12,crbuoy2015
2015-06-12:19:45,06/12/2015,19:45:00,23.8,8.23,10.47,124.34,crbuoy2015
2015-06-12:20:00,06/12/2015,20:00:00,23.8,8.36,10.68,126.78,crbuoy2015
2015-06-12:20:15,06/12/2015,20:15:00,23.88,8.38,10.7,127.26,crbuoy2015
2015-06-12:20:30,06/12/2015,20:30:00,23.96,8.61,11.18,133.2,crbuoy2015
2015-06-12:20:45,06/12/2015,20:45:00,23.91,8.58,11.11,132.15,crbuoy2015
2015-06-12:21:00,06/12/2015,21:00:00,23.91,8.55,10.99,130.8,crbuoy2015
2015-06-12:21:15,06/12/2015,21:15:00,23.9,8.54,10.99,130.75,crbuoy2015
2015-06-12:21:30,06/12/2015,21:30:00,23.88,8.59,11.11,132.13,crbuoy2015
2015-06-12:21:45,06/12/2015,21:45:00,23.76,8.54,10.98,130.29,crbuoy2015
2015-06-12:22:00,06/12/2015,22:00:00,23.72,8.39,10.64,126.11,crbuoy2015
2015-06-12:22:15,06/12/2015,22:15:00,23.76,7.97,9.8,116.26,crbuoy2015
2015-06-12:22:30,06/12/2015,22:30:00,23.74,7.92,9.68,114.86,crbuoy2015
2015-06-12:22:45,06/12/2015,22:45:00,23.68,7.87,9.61,113.83,crbuoy2015
2015-06-12:23:00,06/12/2015,23:00:00,23.64,7.99,9.85,116.62,crbuoy2015
2015-06-12:23:15,06/12/2015,23:15:00,23.63,8.09,10.05,118.92,crbuoy2015
2015-06-12:23:30,06/12/2015,23:30:00,23.63,8.13,10.1,119.56,crbuoy2015
2015-06-12:23:45,06/12/2015,23:45:00,23.64,8.22,10.28,121.68,crbuoy2015
2015-06-13:00:00,06/13/2015,00:00:00,23.63,8.13,10.09,119.38,crbuoy2015
2015-06-13:00:15,06/13/2015,00:15:00,23.63,8.17,10.18,120.46,crbuoy2015
2015-06-13:00:30,06/13/2015,00:30:00,23.61,8.09,10.01,118.47,crbuoy2015
2015-06-13:00:45,06/13/2015,00:45:00,23.6,8.1,9.99,118.16,crbuoy2015
2015-06-13:01:00,06/13/2015,01:00:00,23.59,8.07,9.93,117.49,crbuoy2015
2015-06-13:01:15,06/13/2015,01:15:00,23.58,8.06,9.93,117.4,crbuoy2015
2015-06-13:01:30,06/13/2015,01:30:00,23.6,7.82,9.39,111.01,crbuoy2015
2015-06-13:01:45,06/13/2015,01:45:00,,,crbuoy2015
2015-06-13:02:00,06/13/2015,02:00:00,23.63,7.79,9.29,109.94,crbuoy2015
2015-06-13:02:15,06/13/2015,02:15:00,23.63,7.76,9.22,109.08,crbuoy2015
2015-06-13:02:30,06/13/2015,02:30:00,23.62,7.76,9.2,108.85,crbuoy2015
2015-06-13:02:45,06/13/2015,02:45:00,23.62,7.74,9.16,108.33,crbuoy2015
2015-06-13:03:00,06/13/2015,03:00:00,23.61,7.72,9.09,107.49,crbuoy2015
2015-06-13:03:15,06/13/2015,03:15:00,23.61,7.72,9.11,107.78,crbuoy2015
2015-06-13:03:30,06/13/2015,03:30:00,23.63,7.71,9.04,106.97,crbuoy2015
2015-06-13:03:45,06/13/2015,03:45:00,23.65,7.7,9.02,106.73,crbuoy2015
2015-06-13:04:00,06/13/2015,04:00:00,23.65,7.69,8.97,106.25,crbuoy2015
2015-06-13:04:15,06/13/2015,04:15:00,23.67,7.68,8.93,105.71,crbuoy2015
2015-06-13:04:30,06/13/2015,04:30:00,23.66,7.67,8.92,105.67,crbuoy2015
2015-06-13:04:45,06/13/2015,04:45:00,23.66,7.66,8.87,105.07,crbuoy2015
2015-06-13:05:00,06/13/2015,05:00:00,23.66,7.66,8.87,105.01,crbuoy2015
2015-06-13:05:15,06/13/2015,05:15:00,23.66,7.66,8.85,104.8,crbuoy2015
2015-06-13:05:30,06/13/2015,05:30:00,23.67,7.65,8.84,104.65,crbuoy2015
2015-06-13:05:45,06/13/2015,05:45:00,23.69,7.65,8.84,104.7,crbuoy2015
2015-06-13:06:00,06/13/2015,06:00:00,23.71,7.64,8.83,104.7,crbuoy2015
2015-06-13:06:15,06/13/2015,06:15:00,23.7,7.64,8.83,104.63,crbuoy2015
2015-06-13:06:30,06/13/2015,06:30:00,23.68,7.64,8.82,104.46,crbuoy2015
2015-06-13:06:45,06/13/2015,06:45:00,23.69,7.63,8.81,104.39,crbuoy2015
2015-06-13:07:00,06/13/2015,07:00:00,23.69,7.63,8.77,103.9,crbuoy2015
2015-06-13:07:15,06/13/2015,07:15:00,23.69,7.63,8.79,104.19,crbuoy2015
2015-06-13:07:30,06/13/2015,07:30:00,23.69,7.66,8.88,105.2,crbuoy2015
2015-06-13:07:45,06/13/2015,07:45:00,23.68,7.65,8.85,104.8,crbuoy2015
2015-06-13:08:00,06/13/2015,08:00:00,23.69,7.68,8.91,105.59,crbuoy2015
2015-06-13:08:15,06/13/2015,08:15:00,23.7,7.71,9.02,106.94,crbuoy2015
2015-06-13:08:30,06/13/2015,08:30:00,23.69,7.72,9.01,106.79,crbuoy2015
2015-06-13:08:45,06/13/2015,08:45:00,23.74,7.88,9.4,111.48,crbuoy2015
2015-06-13:09:00,06/13/2015,09:00:00,23.75,7.95,9.56,113.44,crbuoy2015
2015-06-13:09:15,06/13/2015,09:15:00,23.82,8.03,9.71,115.35,crbuoy2015
2015-06-13:09:30,06/13/2015,09:30:00,24.08,8.09,9.86,117.71,crbuoy2015
2015-06-13:09:45,06/13/2015,09:45:00,24.19,8.07,9.84,117.73,crbuoy2015
2015-06-13:10:00,06/13/2015,10:00:00,24.19,8.18,10.07,120.44,crbuoy2015
2015-06-13:10:15,06/13/2015,10:15:00,24.08,8.19,10.09,120.42,crbuoy2015
2015-06-13:10:30,06/13/2015,10:30:00,24.05,8.16,10,119.26,crbuoy2015
2015-06-13:10:45,06/13/2015,10:45:00,23.99,8.01,9.68,115.39,crbuoy2015
2015-06-13:11:00,06/13/2015,11:00:00,24.06,8.47,10.76,128.33,crbuoy2015
2015-06-13:11:15,06/13/2015,11:15:00,23.99,8.51,11.11,132.32,crbuoy2015
2015-06-13:11:30,06/13/2015,11:30:00,24.09,8.31,10.52,125.6,crbuoy2015
2015-06-13:11:45,06/13/2015,11:45:00,24.1,8.89,12.31,146.96,crbuoy2015
2015-06-13:12:00,06/13/2015,12:00:00,24.08,8.62,11.39,135.96,crbuoy2015
2015-06-13:12:15,06/13/2015,12:15:00,24.28,8.87,12.15,145.59,crbuoy2015
2015-06-13:12:30,06/13/2015,12:30:00,24.35,8.8,11.87,142.38,crbuoy2015
2015-06-13:12:45,06/13/2015,12:45:00,24.43,8.73,11.62,139.55,crbuoy2015
2015-06-13:13:00,06/13/2015,13:00:00,24.52,8.77,11.76,141.51,crbuoy2015
2015-06-13:13:15,06/13/2015,13:15:00,,,crbuoy2015
2015-06-13:13:30,06/13/2015,13:30:00,24.74,8.76,11.67,140.95,crbuoy2015
2015-06-13:13:45,06/13/2015,13:45:00,25.05,8.78,11.75,142.81,crbuoy2015
2015-06-13:14:00,06/13/2015,14:00:00,25.02,8.6,11.29,137.1,crbuoy2015
2015-06-13:14:15,06/13/2015,14:15:00,25.04,8.6,11.26,136.8,crbuoy2015
2015-06-13:14:30,06/13/2015,14:30:00,25.38,8.45,10.86,132.8,crbuoy2015
2015-06-13:14:45,06/13/2015,14:45:00,25.1,8.29,10.56,128.45,crbuoy2015
2015-06-13:15:00,06/13/2015,15:00:00,25.14,8.31,10.5,127.74,crbuoy2015
2015-06-13:15:15,06/13/2015,15:15:00,25.07,8.25,10.45,127.07,crbuoy2015
2015-06-13:15:30,06/13/2015,15:30:00,24.97,8.08,10.06,122.11,crbuoy2015
2015-06-13:15:45,06/13/2015,15:45:00,24.9,7.95,9.74,118.09,crbuoy2015
2015-06-13:16:00,06/13/2015,16:00:00,25.15,7.98,9.83,119.63,crbuoy2015
2015-06-13:16:15,06/13/2015,16:15:00,25.32,8.19,10.22,124.85,crbuoy2015
2015-06-13:16:30,06/13/2015,16:30:00,25.32,8.33,10.54,128.75,crbuoy2015
2015-06-13:16:45,06/13/2015,16:45:00,25.18,8.28,10.43,127.06,crbuoy2015
2015-06-13:17:00,06/13/2015,17:00:00,25.16,7.92,9.61,117.05,crbuoy2015
2015-06-13:17:15,06/13/2015,17:15:00,25.11,7.9,9.6,116.79,crbuoy2015
2015-06-13:17:30,06/13/2015,17:30:00,24.99,7.86,9.57,116.16,crbuoy2015
2015-06-13:17:45,06/13/2015,17:45:00,24.98,7.84,9.53,115.67,crbuoy2015
2015-06-13:18:00,06/13/2015,18:00:00,24.99,7.94,9.73,118.08,crbuoy2015
2015-06-13:18:15,06/13/2015,18:15:00,24.97,7.86,9.58,116.2,crbuoy2015
2015-06-13:18:30,06/13/2015,18:30:00,24.98,8.02,9.87,119.8,crbuoy2015
2015-06-13:18:45,06/13/2015,18:45:00,24.96,8.06,9.95,120.7,crbuoy2015
2015-06-13:19:00,06/13/2015,19:00:00,24.93,8.06,9.95,120.67,crbuoy2015
2015-06-13:19:15,06/13/2015,19:15:00,24.88,7.98,9.81,118.78,crbuoy2015
2015-06-13:19:30,06/13/2015,19:30:00,24.9,8.08,9.97,120.78,crbuoy2015
2015-06-13:19:45,06/13/2015,19:45:00,24.86,8.03,9.87,119.47,crbuoy2015
2015-06-13:20:00,06/13/2015,20:00:00,24.83,7.99,9.81,118.71,crbuoy2015
2015-06-13:20:15,06/13/2015,20:15:00,24.79,7.91,9.64,116.59,crbuoy2015
2015-06-13:20:30,06/13/2015,20:30:00,24.77,7.9,9.63,116.46,crbuoy2015
2015-06-13:20:45,06/13/2015,20:45:00,24.75,7.88,9.61,116.08,crbuoy2015
2015-06-13:21:00,06/13/2015,21:00:00,24.74,7.88,9.6,116.01,crbuoy2015
2015-06-13:21:15,06/13/2015,21:15:00,24.71,7.87,9.56,115.41,crbuoy2015
2015-06-13:21:30,06/13/2015,21:30:00,24.7,7.83,9.48,114.44,crbuoy2015
2015-06-13:21:45,06/13/2015,21:45:00,24.71,7.8,9.39,113.4,crbuoy2015
2015-06-13:22:00,06/13/2015,22:00:00,24.74,7.77,9.3,112.31,crbuoy2015
2015-06-13:22:15,06/13/2015,22:15:00,24.75,7.82,9.38,113.35,crbuoy2015
2015-06-13:22:30,06/13/2015,22:30:00,24.77,7.83,9.39,113.56,crbuoy2015
2015-06-13:22:45,06/13/2015,22:45:00,24.76,7.81,9.34,112.83,crbuoy2015
2015-06-13:23:00,06/13/2015,23:00:00,24.76,7.82,9.36,113.08,crbuoy2015
2015-06-13:23:15,06/13/2015,23:15:00,24.76,7.82,9.35,112.99,crbuoy2015
2015-06-13:23:30,06/13/2015,23:30:00,24.77,7.82,9.35,113.02,crbuoy2015
2015-06-13:23:45,06/13/2015,23:45:00,24.75,7.8,9.28,112.11,crbuoy2015
2015-06-14:00:00,06/14/2015,00:00:00,24.75,7.76,9.2,111.19,crbuoy2015
2015-06-14:00:15,06/14/2015,00:15:00,24.76,7.76,9.18,110.95,crbuoy2015
2015-06-14:00:30,06/14/2015,00:30:00,24.76,7.75,9.13,110.39,crbuoy2015
2015-06-14:00:45,06/14/2015,00:45:00,24.75,7.73,9.07,109.65,crbuoy2015
2015-06-14:01:00,06/14/2015,01:00:00,24.74,7.71,9.03,109.09,crbuoy2015
2015-06-14:01:15,06/14/2015,01:15:00,24.73,7.73,9.05,109.32,crbuoy2015
2015-06-14:01:30,06/14/2015,01:30:00,24.73,7.75,9.11,110.05,crbuoy2015
2015-06-14:01:45,06/14/2015,01:45:00,24.72,7.74,9.07,109.59,crbuoy2015
2015-06-14:02:00,06/14/2015,02:00:00,24.72,7.73,9.05,109.27,crbuoy2015
2015-06-14:02:15,06/14/2015,02:15:00,24.71,7.72,9.01,108.78,crbuoy2015
2015-06-14:02:30,06/14/2015,02:30:00,24.69,7.7,8.96,108.12,crbuoy2015
2015-06-14:02:45,06/14/2015,02:45:00,24.67,7.69,8.9,107.43,crbuoy2015
2015-06-14:03:00,06/14/2015,03:00:00,24.68,7.67,8.86,106.93,crbuoy2015
2015-06-14:03:15,06/14/2015,03:15:00,24.65,7.66,8.83,106.47,crbuoy2015
2015-06-14:03:30,06/14/2015,03:30:00,24.66,7.66,8.8,106.2,crbuoy2015
2015-06-14:03:45,06/14/2015,03:45:00,24.64,7.65,8.77,105.79,crbuoy2015
2015-06-14:04:00,06/14/2015,04:00:00,24.64,7.64,8.74,105.43,crbuoy2015
2015-06-14:04:15,06/14/2015,04:15:00,24.62,7.63,8.7,104.93,crbuoy2015
2015-06-14:04:30,06/14/2015,04:30:00,24.63,7.63,8.71,105.08,crbuoy2015
2015-06-14:04:45,06/14/2015,04:45:00,24.63,7.62,8.68,104.61,crbuoy2015
2015-06-14:05:00,06/14/2015,05:00:00,24.64,7.6,8.61,103.81,crbuoy2015
2015-06-14:05:15,06/14/2015,05:15:00,24.62,7.58,8.54,102.94,crbuoy2015
2015-06-14:05:30,06/14/2015,05:30:00,24.65,7.58,8.56,103.2,crbuoy2015
2015-06-14:05:45,06/14/2015,05:45:00,24.65,7.58,8.55,103.1,crbuoy2015
2015-06-14:06:00,06/14/2015,06:00:00,24.64,7.58,8.54,102.94,crbuoy2015
2015-06-14:06:15,06/14/2015,06:15:00,24.62,7.58,8.55,103.06,crbuoy2015
2015-06-14:06:30,06/14/2015,06:30:00,24.62,7.57,8.53,102.83,crbuoy2015
2015-06-14:06:45,06/14/2015,06:45:00,24.61,7.58,8.57,103.25,crbuoy2015
2015-06-14:07:00,06/14/2015,07:00:00,24.68,7.61,8.7,105.03,crbuoy2015
2015-06-14:07:15,06/14/2015,07:15:00,24.72,7.63,8.77,105.94,crbuoy2015
2015-06-14:07:30,06/14/2015,07:30:00,24.77,7.7,8.98,108.58,crbuoy2015
2015-06-14:07:45,06/14/2015,07:45:00,24.79,7.71,9,108.8,crbuoy2015
2015-06-14:08:00,06/14/2015,08:00:00,24.79,7.69,8.96,108.3,crbuoy2015
2015-06-14:08:15,06/14/2015,08:15:00,24.79,7.69,8.98,108.56,crbuoy2015
2015-06-14:08:30,06/14/2015,08:30:00,24.83,7.74,9.11,110.21,crbuoy2015
2015-06-14:08:45,06/14/2015,08:45:00,25.04,7.91,9.54,115.85,crbuoy2015
2015-06-14:09:00,06/14/2015,09:00:00,25.18,8.04,9.77,119.04,crbuoy2015
2015-06-14:09:15,06/14/2015,09:15:00,25.17,7.95,9.58,116.65,crbuoy2015
2015-06-14:09:30,06/14/2015,09:30:00,25.05,7.83,9.29,112.85,crbuoy2015
2015-06-14:09:45,06/14/2015,09:45:00,25.05,7.89,9.46,114.91,crbuoy2015
2015-06-14:10:00,06/14/2015,10:00:00,25.08,8.03,9.79,119.06,crbuoy2015
2015-06-14:10:15,06/14/2015,10:15:00,25.1,8.14,10.06,122.29,crbuoy2015
2015-06-14:10:30,06/14/2015,10:30:00,25.12,8.19,10.15,123.51,crbuoy2015
2015-06-14:10:45,06/14/2015,10:45:00,25.13,8.27,10.31,125.51,crbuoy2015
2015-06-14:11:00,06/14/2015,11:00:00,25.16,8.3,10.39,126.51,crbuoy2015
2015-06-14:11:15,06/14/2015,11:15:00,25.21,8.32,10.44,127.24,crbuoy2015
2015-06-14:11:30,06/14/2015,11:30:00,25.23,8.3,10.39,126.61,crbuoy2015
2015-06-14:11:45,06/14/2015,11:45:00,25.26,8.33,10.44,127.31,crbuoy2015
2015-06-14:12:00,06/14/2015,12:00:00,25.35,8.56,10.98,134.1,crbuoy2015
2015-06-14:12:15,06/14/2015,12:15:00,25.37,8.57,10.98,134.24,crbuoy2015
2015-06-14:12:30,06/14/2015,12:30:00,25.38,8.62,11.15,136.28,crbuoy2015
2015-06-14:12:45,06/14/2015,12:45:00,25.44,8.68,11.34,138.76,crbuoy2015
2015-06-14:13:00,06/14/2015,13:00:00,25.29,8.35,10.49,128.06,crbuoy2015
2015-06-14:13:15,06/14/2015,13:15:00,25.46,8.67,11.29,138.18,crbuoy2015
2015-06-14:13:30,06/14/2015,13:30:00,25.43,8.67,11.28,138.07,crbuoy2015
2015-06-14:13:45,06/14/2015,13:45:00,25.29,8.4,10.61,129.45,crbuoy2015
2015-06-14:14:00,06/14/2015,14:00:00,25.31,8.41,10.52,128.5,crbuoy2015
2015-06-14:14:15,06/14/2015,14:15:00,25.43,8.56,10.87,132.95,crbuoy2015
2015-06-14:14:30,06/14/2015,14:30:00,25.38,8.57,10.92,133.55,crbuoy2015
2015-06-14:14:45,06/14/2015,14:45:00,25.21,8.35,10.35,126.19,crbuoy2015
2015-06-14:15:00,06/14/2015,15:00:00,25.28,8.34,10.28,125.47,crbuoy2015
2015-06-14:15:15,06/14/2015,15:15:00,25.22,8.18,10.02,122.09,crbuoy2015
2015-06-14:15:30,06/14/2015,15:30:00,25.14,8.19,10.07,122.55,crbuoy2015
2015-06-14:15:45,06/14/2015,15:45:00,25.05,8.07,9.81,119.22,crbuoy2015
2015-06-14:16:00,06/14/2015,16:00:00,25,8.01,9.68,117.58,crbuoy2015
2015-06-14:16:15,06/14/2015,16:15:00,24.92,7.88,9.44,114.43,crbuoy2015
2015-06-14:16:30,06/14/2015,16:30:00,24.85,7.85,9.36,113.28,crbuoy2015
2015-06-14:16:45,06/14/2015,16:45:00,24.86,7.88,9.4,113.87,crbuoy2015
2015-06-14:17:00,06/14/2015,17:00:00,24.89,7.94,9.56,115.84,crbuoy2015
2015-06-14:17:15,06/14/2015,17:15:00,24.91,8.02,9.78,118.58,crbuoy2015
2015-06-14:17:30,06/14/2015,17:30:00,24.88,7.93,9.59,116.24,crbuoy2015
2015-06-14:17:45,06/14/2015,17:45:00,24.88,7.88,9.57,115.9,crbuoy2015
2015-06-14:18:00,06/14/2015,18:00:00,24.88,7.86,9.54,115.54,crbuoy2015
2015-06-14:18:15,06/14/2015,18:15:00,24.8,7.8,9.38,113.46,crbuoy2015
2015-06-14:18:30,06/14/2015,18:30:00,24.85,7.8,9.36,113.3,crbuoy2015
2015-06-14:18:45,06/14/2015,18:45:00,24.78,7.75,9.25,111.9,crbuoy2015
2015-06-14:19:00,06/14/2015,19:00:00,24.79,7.77,9.27,112.06,crbuoy2015
2015-06-14:19:15,06/14/2015,19:15:00,24.75,7.75,9.24,111.61,crbuoy2015
2015-06-14:19:30,06/14/2015,19:30:00,24.87,7.77,9.15,110.86,crbuoy2015
2015-06-14:19:45,06/14/2015,19:45:00,24.83,7.74,9.12,110.33,crbuoy2015
2015-06-14:20:00,06/14/2015,20:00:00,24.8,7.72,9.05,109.45,crbuoy2015
2015-06-14:20:15,06/14/2015,20:15:00,24.8,7.71,9.02,109.13,crbuoy2015
2015-06-14:20:30,06/14/2015,20:30:00,24.76,7.69,8.94,108.04,crbuoy2015
2015-06-14:20:45,06/14/2015,20:45:00,24.75,7.67,8.93,107.91,crbuoy2015
2015-06-14:21:00,06/14/2015,21:00:00,24.75,7.66,8.83,106.75,crbuoy2015
2015-06-14:21:15,06/14/2015,21:15:00,24.72,7.64,8.78,106.02,crbuoy2015
2015-06-14:21:30,06/14/2015,21:30:00,24.7,7.65,8.8,106.3,crbuoy2015
2015-06-14:21:45,06/14/2015,21:45:00,24.73,7.71,8.96,108.27,crbuoy2015
2015-06-14:22:00,06/14/2015,22:00:00,24.74,7.71,8.96,108.22,crbuoy2015
2015-06-14:22:15,06/14/2015,22:15:00,24.71,7.7,8.94,107.97,crbuoy2015
2015-06-14:22:30,06/14/2015,22:30:00,24.68,7.69,8.89,107.35,crbuoy2015
2015-06-14:22:45,06/14/2015,22:45:00,24.66,7.69,8.9,107.37,crbuoy2015
2015-06-14:23:00,06/14/2015,23:00:00,24.69,7.69,8.88,107.17,crbuoy2015
2015-06-14:23:15,06/14/2015,23:15:00,24.66,7.68,8.86,106.93,crbuoy2015
2015-06-14:23:30,06/14/2015,23:30:00,24.65,7.67,8.82,106.36,crbuoy2015
2015-06-14:23:45,06/14/2015,23:45:00,24.62,7.65,8.76,105.56,crbuoy2015
2015-06-15:00:00,06/15/2015,00:00:00,24.61,7.63,8.69,104.74,crbuoy2015
2015-06-15:00:15,06/15/2015,00:15:00,24.59,7.63,8.65,104.18,crbuoy2015
2015-06-15:00:30,06/15/2015,00:30:00,24.56,7.63,8.67,104.43,crbuoy2015
2015-06-15:00:45,06/15/2015,00:45:00,24.55,7.62,8.6,103.55,crbuoy2015
2015-06-15:01:00,06/15/2015,01:00:00,24.53,7.62,8.59,103.4,crbuoy2015
2015-06-15:01:15,06/15/2015,01:15:00,24.52,7.61,8.58,103.23,crbuoy2015
2015-06-15:01:30,06/15/2015,01:30:00,,,crbuoy2015
2015-06-15:01:45,06/15/2015,01:45:00,24.5,7.6,8.57,103.07,crbuoy2015
2015-06-15:02:00,06/15/2015,02:00:00,24.49,7.6,8.52,102.49,crbuoy2015
2015-06-15:02:15,06/15/2015,02:15:00,24.48,7.59,8.48,102.02,crbuoy2015
2015-06-15:02:30,06/15/2015,02:30:00,24.47,7.58,8.43,101.33,crbuoy2015
2015-06-15:02:45,06/15/2015,02:45:00,24.46,7.57,8.42,101.16,crbuoy2015
2015-06-15:03:00,06/15/2015,03:00:00,24.44,7.57,8.37,100.6,crbuoy2015
2015-06-15:03:15,06/15/2015,03:15:00,24.43,7.58,8.4,100.97,crbuoy2015
2015-06-15:03:30,06/15/2015,03:30:00,24.45,7.58,8.4,100.9,crbuoy2015
2015-06-15:03:45,06/15/2015,03:45:00,24.45,7.58,8.4,100.95,crbuoy2015
2015-06-15:04:00,06/15/2015,04:00:00,24.42,7.57,8.38,100.62,crbuoy2015
2015-06-15:04:15,06/15/2015,04:15:00,24.39,7.56,8.35,100.2,crbuoy2015
2015-06-15:04:30,06/15/2015,04:30:00,24.37,7.56,8.33,99.94,crbuoy2015
2015-06-15:04:45,06/15/2015,04:45:00,24.44,7.58,8.34,100.17,crbuoy2015
2015-06-15:05:00,06/15/2015,05:00:00,24.47,7.58,8.33,100.19,crbuoy2015
2015-06-15:05:15,06/15/2015,05:15:00,24.47,7.58,8.31,99.96,crbuoy2015
2015-06-15:05:30,06/15/2015,05:30:00,24.46,7.57,8.29,99.61,crbuoy2015
2015-06-15:05:45,06/15/2015,05:45:00,24.42,7.58,8.29,99.57,crbuoy2015
2015-06-15:06:00,06/15/2015,06:00:00,24.44,7.57,8.27,99.39,crbuoy2015
2015-06-15:06:15,06/15/2015,06:15:00,24.52,7.59,8.32,100.14,crbuoy2015
2015-06-15:06:30,06/15/2015,06:30:00,24.51,7.59,8.29,99.8,crbuoy2015
2015-06-15:06:45,06/15/2015,06:45:00,24.51,7.58,8.3,99.89,crbuoy2015
2015-06-15:07:00,06/15/2015,07:00:00,24.52,7.58,8.3,99.88,crbuoy2015
2015-06-15:07:15,06/15/2015,07:15:00,24.52,7.58,8.29,99.77,crbuoy2015
2015-06-15:07:30,06/15/2015,07:30:00,24.46,7.57,8.29,99.66,crbuoy2015
2015-06-15:07:45,06/15/2015,07:45:00,24.43,7.57,8.29,99.57,crbuoy2015
2015-06-15:08:00,06/15/2015,08:00:00,24.46,7.56,8.25,99.17,crbuoy2015
2015-06-15:08:15,06/15/2015,08:15:00,24.43,7.53,8.11,97.39,crbuoy2015
2015-06-15:08:30,06/15/2015,08:30:00,24.4,7.55,8.23,98.87,crbuoy2015
2015-06-15:08:45,06/15/2015,08:45:00,24.39,7.55,8.17,98.07,crbuoy2015
