"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2016-05-22:03:15,05/22/2016,03:15:00,17.23,7.77,10.29,107.4,crbuoy2016
2016-05-22:03:30,05/22/2016,03:30:00,17.23,7.76,10.23,106.77,crbuoy2016
2016-05-22:03:45,05/22/2016,03:45:00,17.21,7.74,10.17,106.11,crbuoy2016
2016-05-22:04:00,05/22/2016,04:00:00,17.2,7.74,10.2,106.42,crbuoy2016
2016-05-22:04:15,05/22/2016,04:15:00,17.2,7.73,10.12,105.51,crbuoy2016
2016-05-22:04:30,05/22/2016,04:30:00,17.19,7.71,10.07,105.03,crbuoy2016
2016-05-22:04:45,05/22/2016,04:45:00,17.17,7.71,10.08,105.05,crbuoy2016
2016-05-22:05:00,05/22/2016,05:00:00,17.16,7.7,10.04,104.63,crbuoy2016
2016-05-22:05:15,05/22/2016,05:15:00,17.16,7.69,9.99,104.07,crbuoy2016
2016-05-22:05:30,05/22/2016,05:30:00,17.14,7.68,9.94,103.57,crbuoy2016
2016-05-22:05:45,05/22/2016,05:45:00,17.12,7.69,9.99,104.03,crbuoy2016
2016-05-22:06:00,05/22/2016,06:00:00,17.11,7.68,9.94,103.52,crbuoy2016
2016-05-22:06:15,05/22/2016,06:15:00,17.12,7.67,9.9,103.09,crbuoy2016
2016-05-22:06:30,05/22/2016,06:30:00,17.12,7.67,9.88,102.9,crbuoy2016
2016-05-22:06:45,05/22/2016,06:45:00,17.12,7.67,9.87,102.74,crbuoy2016
2016-05-22:07:00,05/22/2016,07:00:00,17.11,7.71,10.06,104.68,crbuoy2016
2016-05-22:07:15,05/22/2016,07:15:00,17.11,7.7,9.99,103.94,crbuoy2016
2016-05-22:07:30,05/22/2016,07:30:00,17.11,7.69,9.98,103.83,crbuoy2016
2016-05-22:07:45,05/22/2016,07:45:00,17.11,7.7,10.03,104.44,crbuoy2016
2016-05-22:08:00,05/22/2016,08:00:00,17.12,7.71,10.07,104.78,crbuoy2016
2016-05-22:08:15,05/22/2016,08:15:00,17.13,7.74,10.15,105.71,crbuoy2016
2016-05-22:08:30,05/22/2016,08:30:00,17.14,7.74,10.13,105.47,crbuoy2016
2016-05-22:08:45,05/22/2016,08:45:00,17.16,7.73,10.13,105.56,crbuoy2016
2016-05-22:09:00,05/22/2016,09:00:00,17.18,7.75,10.14,105.66,crbuoy2016
2016-05-22:09:15,05/22/2016,09:15:00,17.18,7.74,10.13,105.62,crbuoy2016
2016-05-22:09:30,05/22/2016,09:30:00,17.17,7.71,10.05,104.68,crbuoy2016
2016-05-22:09:45,05/22/2016,09:45:00,17.18,7.72,10.08,105.12,crbuoy2016
2016-05-22:10:00,05/22/2016,10:00:00,17.18,7.71,10.06,104.86,crbuoy2016
2016-05-22:10:15,05/22/2016,10:15:00,17.18,7.71,10.04,104.69,crbuoy2016
2016-05-22:10:30,05/22/2016,10:30:00,17.24,7.74,10.1,105.44,crbuoy2016
2016-05-22:10:45,05/22/2016,10:45:00,17.25,7.76,10.17,106.17,crbuoy2016
2016-05-22:11:00,05/22/2016,11:00:00,17.26,7.79,10.29,107.47,crbuoy2016
2016-05-22:11:15,05/22/2016,11:15:00,17.27,7.8,10.34,108,crbuoy2016
2016-05-22:11:30,05/22/2016,11:30:00,17.29,7.81,10.31,107.73,crbuoy2016
2016-05-22:11:45,05/22/2016,11:45:00,17.33,7.82,10.38,108.55,crbuoy2016
2016-05-22:12:00,05/22/2016,12:00:00,17.35,7.84,10.41,108.89,crbuoy2016
2016-05-22:12:15,05/22/2016,12:15:00,17.32,7.83,10.41,108.85,crbuoy2016
2016-05-22:12:30,05/22/2016,12:30:00,17.33,7.83,10.41,108.82,crbuoy2016
2016-05-22:12:45,05/22/2016,12:45:00,17.42,7.85,10.46,109.64,crbuoy2016
2016-05-22:13:00,05/22/2016,13:00:00,17.5,7.85,10.44,109.53,crbuoy2016
2016-05-22:13:15,05/22/2016,13:15:00,17.59,7.83,10.37,109.01,crbuoy2016
2016-05-22:13:30,05/22/2016,13:30:00,17.51,7.82,10.37,108.81,crbuoy2016
2016-05-22:13:45,05/22/2016,13:45:00,17.41,7.83,10.43,109.22,crbuoy2016
2016-05-22:14:00,05/22/2016,14:00:00,17.37,7.84,10.44,109.28,crbuoy2016
2016-05-22:14:15,05/22/2016,14:15:00,17.32,7.81,10.33,108.03,crbuoy2016
2016-05-22:14:30,05/22/2016,14:30:00,17.27,7.78,10.24,106.96,crbuoy2016
2016-05-22:14:45,05/22/2016,14:45:00,17.25,7.79,10.28,107.34,crbuoy2016
2016-05-22:15:00,05/22/2016,15:00:00,17.28,7.81,10.33,107.94,crbuoy2016
2016-05-22:15:15,05/22/2016,15:15:00,17.35,7.83,10.4,108.79,crbuoy2016
2016-05-22:15:30,05/22/2016,15:30:00,17.42,7.84,10.4,108.99,crbuoy2016
2016-05-22:15:45,05/22/2016,15:45:00,17.47,7.85,10.43,109.35,crbuoy2016
2016-05-22:16:00,05/22/2016,16:00:00,17.54,7.84,10.37,108.95,crbuoy2016
2016-05-22:16:15,05/22/2016,16:15:00,17.76,7.89,10.45,110.29,crbuoy2016
2016-05-22:16:30,05/22/2016,16:30:00,17.71,7.83,10.29,108.48,crbuoy2016
2016-05-22:16:45,05/22/2016,16:45:00,17.84,7.96,10.62,112.23,crbuoy2016
2016-05-22:17:00,05/22/2016,17:00:00,17.93,7.95,10.58,112.03,crbuoy2016
2016-05-22:17:15,05/22/2016,17:15:00,17.82,7.92,10.53,111.21,crbuoy2016
2016-05-22:17:30,05/22/2016,17:30:00,17.77,7.93,10.54,111.24,crbuoy2016
2016-05-22:17:45,05/22/2016,17:45:00,17.39,7.85,10.35,108.33,crbuoy2016
2016-05-22:18:00,05/22/2016,18:00:00,17.6,7.9,10.49,110.26,crbuoy2016
2016-05-22:18:15,05/22/2016,18:15:00,17.54,7.89,10.47,110.02,crbuoy2016
2016-05-22:18:30,05/22/2016,18:30:00,17.49,7.88,10.48,109.99,crbuoy2016
2016-05-22:18:45,05/22/2016,18:45:00,17.4,7.84,10.39,108.85,crbuoy2016
2016-05-22:19:00,05/22/2016,19:00:00,17.48,7.84,10.43,109.38,crbuoy2016
2016-05-22:19:15,05/22/2016,19:15:00,17.38,7.77,10.31,107.97,crbuoy2016
2016-05-22:19:30,05/22/2016,19:30:00,17.46,7.79,10.33,108.31,crbuoy2016
2016-05-22:19:45,05/22/2016,19:45:00,17.49,7.83,10.28,107.91,crbuoy2016
2016-05-22:20:00,05/22/2016,20:00:00,17.54,7.79,10.12,106.26,crbuoy2016
2016-05-22:20:15,05/22/2016,20:15:00,17.55,7.71,9.85,103.44,crbuoy2016
2016-05-22:20:30,05/22/2016,20:30:00,17.38,7.71,10.06,105.3,crbuoy2016
2016-05-22:20:45,05/22/2016,20:45:00,17.34,7.71,10.17,106.36,crbuoy2016
2016-05-22:21:00,05/22/2016,21:00:00,17.36,7.71,10.16,106.31,crbuoy2016
2016-05-22:21:15,05/22/2016,21:15:00,17.32,7.7,10.12,105.79,crbuoy2016
2016-05-22:21:30,05/22/2016,21:30:00,17.31,7.69,10.13,105.93,crbuoy2016
2016-05-22:21:45,05/22/2016,21:45:00,17.3,7.7,10.15,106.07,crbuoy2016
2016-05-22:22:00,05/22/2016,22:00:00,17.27,7.7,10.08,105.23,crbuoy2016
2016-05-22:22:15,05/22/2016,22:15:00,17.26,7.7,10.1,105.53,crbuoy2016
2016-05-22:22:30,05/22/2016,22:30:00,17.27,7.69,10.1,105.49,crbuoy2016
2016-05-22:22:45,05/22/2016,22:45:00,17.26,7.67,9.93,103.71,crbuoy2016
2016-05-22:23:00,05/22/2016,23:00:00,17.27,7.67,9.92,103.58,crbuoy2016
2016-05-22:23:15,05/22/2016,23:15:00,17.27,7.66,9.9,103.41,crbuoy2016
2016-05-22:23:30,05/22/2016,23:30:00,17.26,7.67,9.91,103.53,crbuoy2016
2016-05-22:23:45,05/22/2016,23:45:00,17.24,7.7,10.05,104.89,crbuoy2016
2016-05-23:00:00,05/23/2016,00:00:00,17.21,7.68,9.94,103.72,crbuoy2016
2016-05-23:00:15,05/23/2016,00:15:00,17.2,7.67,9.88,103.08,crbuoy2016
2016-05-23:00:30,05/23/2016,00:30:00,17.19,7.65,9.83,102.54,crbuoy2016
2016-05-23:00:45,05/23/2016,00:45:00,17.18,7.65,9.84,102.6,crbuoy2016
2016-05-23:01:00,05/23/2016,01:00:00,17.17,7.64,9.81,102.25,crbuoy2016
2016-05-23:01:15,05/23/2016,01:15:00,17.15,7.63,9.7,101.02,crbuoy2016
2016-05-23:01:30,05/23/2016,01:30:00,17.13,7.63,9.77,101.78,crbuoy2016
2016-05-23:01:45,05/23/2016,01:45:00,17.13,7.6,9.62,100.15,crbuoy2016
2016-05-23:02:00,05/23/2016,02:00:00,17.11,7.59,9.51,99.03,crbuoy2016
2016-05-23:02:15,05/23/2016,02:15:00,17.12,7.56,9.46,98.48,crbuoy2016
2016-05-23:02:30,05/23/2016,02:30:00,17.1,7.55,9.4,97.85,crbuoy2016
2016-05-23:02:45,05/23/2016,02:45:00,17.1,7.6,9.62,100.09,crbuoy2016
2016-05-23:03:00,05/23/2016,03:00:00,17.08,7.6,9.6,99.86,crbuoy2016
2016-05-23:03:15,05/23/2016,03:15:00,17.07,7.59,9.58,99.67,crbuoy2016
2016-05-23:03:30,05/23/2016,03:30:00,17.06,7.59,9.54,99.26,crbuoy2016
2016-05-23:03:45,05/23/2016,03:45:00,17.04,7.55,9.31,96.75,crbuoy2016
2016-05-23:04:00,05/23/2016,04:00:00,17.04,7.54,9.32,96.88,crbuoy2016
2016-05-23:04:15,05/23/2016,04:15:00,17.02,7.54,9.3,96.65,crbuoy2016
2016-05-23:04:30,05/23/2016,04:30:00,17.02,7.54,9.35,97.19,crbuoy2016
2016-05-23:04:45,05/23/2016,04:45:00,17.02,7.56,9.43,98,crbuoy2016
2016-05-23:05:00,05/23/2016,05:00:00,17,7.53,9.3,96.58,crbuoy2016
2016-05-23:05:15,05/23/2016,05:15:00,16.99,7.54,9.39,97.5,crbuoy2016
2016-05-23:05:30,05/23/2016,05:30:00,16.99,7.58,9.59,99.6,crbuoy2016
2016-05-23:05:45,05/23/2016,05:45:00,16.98,7.56,9.42,97.82,crbuoy2016
2016-05-23:06:00,05/23/2016,06:00:00,16.98,7.56,9.5,98.62,crbuoy2016
2016-05-23:06:15,05/23/2016,06:15:00,16.97,7.56,9.48,98.4,crbuoy2016
2016-05-23:06:30,05/23/2016,06:30:00,16.98,7.55,9.44,98.02,crbuoy2016
2016-05-23:06:45,05/23/2016,06:45:00,16.98,7.57,9.51,98.73,crbuoy2016
2016-05-23:07:00,05/23/2016,07:00:00,16.98,7.58,9.59,99.53,crbuoy2016
2016-05-23:07:15,05/23/2016,07:15:00,16.99,7.6,9.68,100.5,crbuoy2016
2016-05-23:07:30,05/23/2016,07:30:00,17,7.61,9.71,100.88,crbuoy2016
2016-05-23:07:45,05/23/2016,07:45:00,17.02,7.62,9.75,101.35,crbuoy2016
2016-05-23:08:00,05/23/2016,08:00:00,17.05,7.64,9.83,102.24,crbuoy2016
2016-05-23:08:15,05/23/2016,08:15:00,17.03,7.63,9.76,101.42,crbuoy2016
2016-05-23:08:30,05/23/2016,08:30:00,17.08,7.64,9.83,102.23,crbuoy2016
2016-05-23:08:45,05/23/2016,08:45:00,17.04,7.61,9.69,100.76,crbuoy2016
2016-05-23:09:00,05/23/2016,09:00:00,17.06,7.63,9.82,102.19,crbuoy2016
2016-05-23:09:15,05/23/2016,09:15:00,17.05,7.69,10.03,104.3,crbuoy2016
2016-05-23:09:30,05/23/2016,09:30:00,17.2,7.68,9.98,104.09,crbuoy2016
2016-05-23:09:45,05/23/2016,09:45:00,17.26,7.7,10,104.49,crbuoy2016
2016-05-23:10:00,05/23/2016,10:00:00,17.38,7.64,9.78,102.46,crbuoy2016
2016-05-23:10:15,05/23/2016,10:15:00,17.67,7.67,9.88,104.03,crbuoy2016
2016-05-23:10:30,05/23/2016,10:30:00,18.16,7.69,9.91,105.47,crbuoy2016
2016-05-23:10:45,05/23/2016,10:45:00,18.02,7.72,10.08,106.88,crbuoy2016
2016-05-23:11:00,05/23/2016,11:00:00,17.68,7.81,10.32,108.7,crbuoy2016
2016-05-23:11:15,05/23/2016,11:15:00,17.66,7.8,10.3,108.45,crbuoy2016
2016-05-23:11:30,05/23/2016,11:30:00,17.69,7.81,10.31,108.66,crbuoy2016
2016-05-23:11:45,05/23/2016,11:45:00,17.86,7.85,10.47,110.7,crbuoy2016
2016-05-23:12:00,05/23/2016,12:00:00,17.97,7.85,10.45,110.73,crbuoy2016
2016-05-23:12:15,05/23/2016,12:15:00,17.68,7.9,10.61,111.8,crbuoy2016
2016-05-23:12:30,05/23/2016,12:30:00,17.75,7.93,10.66,112.44,crbuoy2016
2016-05-23:12:45,05/23/2016,12:45:00,17.6,7.9,10.59,111.43,crbuoy2016
2016-05-23:13:00,05/23/2016,13:00:00,17.85,7.91,10.63,112.35,crbuoy2016
2016-05-23:13:15,05/23/2016,13:15:00,18.03,7.9,10.57,112.19,crbuoy2016
2016-05-23:13:30,05/23/2016,13:30:00,17.96,7.93,10.65,112.83,crbuoy2016
2016-05-23:13:45,05/23/2016,13:45:00,18.26,7.92,10.62,113.18,crbuoy2016
2016-05-23:14:00,05/23/2016,14:00:00,18.48,7.9,10.58,113.33,crbuoy2016
2016-05-23:14:15,05/23/2016,14:15:00,18.62,7.89,10.55,113.28,crbuoy2016
2016-05-23:14:30,05/23/2016,14:30:00,18.44,7.92,10.63,113.78,crbuoy2016
2016-05-23:14:45,05/23/2016,14:45:00,18.48,7.91,10.52,112.69,crbuoy2016
2016-05-23:15:00,05/23/2016,15:00:00,18.64,7.98,10.76,115.57,crbuoy2016
2016-05-23:15:15,05/23/2016,15:15:00,18.79,8.01,10.76,115.93,crbuoy2016
2016-05-23:15:30,05/23/2016,15:30:00,18.89,8,10.75,116.1,crbuoy2016
2016-05-23:15:45,05/23/2016,15:45:00,18.9,8.01,10.79,116.46,crbuoy2016
2016-05-23:16:00,05/23/2016,16:00:00,18.92,8,10.71,115.75,crbuoy2016
2016-05-23:16:15,05/23/2016,16:15:00,18.88,8.01,10.75,115.99,crbuoy2016
2016-05-23:16:30,05/23/2016,16:30:00,18.84,8.02,10.77,116.22,crbuoy2016
2016-05-23:16:45,05/23/2016,16:45:00,18.85,8.04,10.8,116.53,crbuoy2016
2016-05-23:17:00,05/23/2016,17:00:00,18.73,8.06,10.85,116.77,crbuoy2016
2016-05-23:17:15,05/23/2016,17:15:00,18.52,8.02,10.77,115.39,crbuoy2016
2016-05-23:17:30,05/23/2016,17:30:00,18.58,7.97,10.66,114.34,crbuoy2016
2016-05-23:17:45,05/23/2016,17:45:00,18.43,7.96,10.63,113.68,crbuoy2016
2016-05-23:18:00,05/23/2016,18:00:00,18.21,7.85,10.33,109.98,crbuoy2016
2016-05-23:18:15,05/23/2016,18:15:00,18.14,7.87,10.41,110.65,crbuoy2016
2016-05-23:18:30,05/23/2016,18:30:00,18.29,7.88,10.43,111.29,crbuoy2016
2016-05-23:18:45,05/23/2016,18:45:00,18.28,7.88,10.44,111.32,crbuoy2016
2016-05-23:19:00,05/23/2016,19:00:00,18.22,7.88,10.45,111.32,crbuoy2016
2016-05-23:19:15,05/23/2016,19:15:00,18.15,7.85,10.37,110.29,crbuoy2016
2016-05-23:19:30,05/23/2016,19:30:00,18.15,7.84,10.36,110.21,crbuoy2016
2016-05-23:19:45,05/23/2016,19:45:00,18.05,7.84,10.32,109.56,crbuoy2016
2016-05-23:20:00,05/23/2016,20:00:00,18.07,7.89,10.5,111.44,crbuoy2016
2016-05-23:20:15,05/23/2016,20:15:00,18.03,7.86,10.4,110.28,crbuoy2016
2016-05-23:20:30,05/23/2016,20:30:00,17.99,7.8,10.2,108.16,crbuoy2016
2016-05-23:20:45,05/23/2016,20:45:00,17.91,7.74,10.04,106.23,crbuoy2016
2016-05-23:21:00,05/23/2016,21:00:00,17.87,7.72,9.92,104.89,crbuoy2016
2016-05-23:21:15,05/23/2016,21:15:00,17.68,7.69,9.86,103.92,crbuoy2016
2016-05-23:21:30,05/23/2016,21:30:00,17.66,7.68,9.88,104,crbuoy2016
2016-05-23:21:45,05/23/2016,21:45:00,17.72,7.71,9.96,105.05,crbuoy2016
2016-05-23:22:00,05/23/2016,22:00:00,17.78,7.69,9.86,104.03,crbuoy2016
2016-05-23:22:15,05/23/2016,22:15:00,17.82,7.7,9.88,104.35,crbuoy2016
2016-05-23:22:30,05/23/2016,22:30:00,17.8,7.69,9.87,104.21,crbuoy2016
2016-05-23:22:45,05/23/2016,22:45:00,17.73,7.68,9.82,103.5,crbuoy2016
2016-05-23:23:00,05/23/2016,23:00:00,17.6,7.65,9.77,102.77,crbuoy2016
2016-05-23:23:15,05/23/2016,23:15:00,17.67,7.62,9.6,101.06,crbuoy2016
2016-05-23:23:30,05/23/2016,23:30:00,17.64,7.63,9.65,101.51,crbuoy2016
2016-05-23:23:45,05/23/2016,23:45:00,17.65,7.63,9.64,101.54,crbuoy2016
2016-05-24:00:00,05/24/2016,00:00:00,17.7,7.61,9.64,101.61,crbuoy2016
2016-05-24:00:15,05/24/2016,00:15:00,17.86,7.61,9.46,100.08,crbuoy2016
2016-05-24:00:30,05/24/2016,00:30:00,17.79,7.63,9.64,101.8,crbuoy2016
2016-05-24:00:45,05/24/2016,00:45:00,17.85,7.64,9.65,101.98,crbuoy2016
2016-05-24:01:00,05/24/2016,01:00:00,17.81,7.64,9.68,102.21,crbuoy2016
2016-05-24:01:15,05/24/2016,01:15:00,17.78,7.64,9.67,102.1,crbuoy2016
2016-05-24:01:30,05/24/2016,01:30:00,17.81,7.62,9.57,101.12,crbuoy2016
2016-05-24:01:45,05/24/2016,01:45:00,17.8,7.57,9.31,98.28,crbuoy2016
2016-05-24:02:00,05/24/2016,02:00:00,17.79,7.53,9.03,95.39,crbuoy2016
2016-05-24:02:15,05/24/2016,02:15:00,17.78,7.5,8.84,93.31,crbuoy2016
2016-05-24:02:30,05/24/2016,02:30:00,17.76,7.53,9.06,95.66,crbuoy2016
2016-05-24:02:45,05/24/2016,02:45:00,17.75,7.59,9.43,99.53,crbuoy2016
2016-05-24:03:00,05/24/2016,03:00:00,17.73,7.61,9.53,100.52,crbuoy2016
2016-05-24:03:15,05/24/2016,03:15:00,17.71,7.6,9.5,100.1,crbuoy2016
2016-05-24:03:30,05/24/2016,03:30:00,17.72,7.55,9.18,96.74,crbuoy2016
2016-05-24:03:45,05/24/2016,03:45:00,17.72,7.51,8.93,94.12,crbuoy2016
2016-05-24:04:00,05/24/2016,04:00:00,17.69,7.52,9.06,95.45,crbuoy2016
2016-05-24:04:15,05/24/2016,04:15:00,17.67,7.51,9.05,95.37,crbuoy2016
2016-05-24:04:30,05/24/2016,04:30:00,17.58,7.5,8.99,94.48,crbuoy2016
2016-05-24:04:45,05/24/2016,04:45:00,17.55,7.5,8.98,94.38,crbuoy2016
2016-05-24:05:00,05/24/2016,05:00:00,17.52,7.53,9.22,96.76,crbuoy2016
2016-05-24:05:15,05/24/2016,05:15:00,17.5,7.54,9.25,97.07,crbuoy2016
2016-05-24:05:30,05/24/2016,05:30:00,17.47,7.55,9.28,97.32,crbuoy2016
2016-05-24:05:45,05/24/2016,05:45:00,17.44,7.55,9.3,97.48,crbuoy2016
2016-05-24:06:00,05/24/2016,06:00:00,17.43,7.53,9.2,96.41,crbuoy2016
2016-05-24:06:15,05/24/2016,06:15:00,17.4,7.53,9.22,96.58,crbuoy2016
2016-05-24:06:30,05/24/2016,06:30:00,17.39,7.52,9.2,96.3,crbuoy2016
2016-05-24:06:45,05/24/2016,06:45:00,17.39,7.51,9.07,94.95,crbuoy2016
2016-05-24:07:00,05/24/2016,07:00:00,17.4,7.55,9.33,97.71,crbuoy2016
2016-05-24:07:15,05/24/2016,07:15:00,17.38,7.54,9.31,97.48,crbuoy2016
2016-05-24:07:30,05/24/2016,07:30:00,17.36,7.53,9.29,97.24,crbuoy2016
2016-05-24:07:45,05/24/2016,07:45:00,17.38,7.51,9.18,96.12,crbuoy2016
2016-05-24:08:00,05/24/2016,08:00:00,17.43,7.53,9.2,96.37,crbuoy2016
2016-05-24:08:15,05/24/2016,08:15:00,17.45,7.53,9.23,96.8,crbuoy2016
2016-05-24:08:30,05/24/2016,08:30:00,17.44,7.55,9.29,97.39,crbuoy2016
2016-05-24:08:45,05/24/2016,08:45:00,17.43,7.56,9.35,97.94,crbuoy2016
2016-05-24:09:00,05/24/2016,09:00:00,17.42,7.5,9.04,94.69,crbuoy2016
2016-05-24:09:15,05/24/2016,09:15:00,17.38,7.48,8.91,93.32,crbuoy2016
2016-05-24:09:30,05/24/2016,09:30:00,17.38,7.48,8.94,93.59,crbuoy2016
2016-05-24:09:45,05/24/2016,09:45:00,17.37,7.47,8.91,93.32,crbuoy2016
2016-05-24:10:00,05/24/2016,10:00:00,17.35,7.49,8.97,93.88,crbuoy2016
2016-05-24:10:15,05/24/2016,10:15:00,17.33,7.5,9.04,94.6,crbuoy2016
2016-05-24:10:30,05/24/2016,10:30:00,17.32,7.53,9.2,96.21,crbuoy2016
2016-05-24:10:45,05/24/2016,10:45:00,17.32,7.54,9.27,96.98,crbuoy2016
2016-05-24:11:00,05/24/2016,11:00:00,17.31,7.56,9.33,97.57,crbuoy2016
2016-05-24:11:15,05/24/2016,11:15:00,17.32,7.54,9.24,96.59,crbuoy2016
2016-05-24:11:30,05/24/2016,11:30:00,17.3,7.54,9.26,96.8,crbuoy2016
2016-05-24:11:45,05/24/2016,11:45:00,17.33,7.52,9.17,95.87,crbuoy2016
2016-05-24:12:00,05/24/2016,12:00:00,17.36,7.6,9.6,100.5,crbuoy2016
2016-05-24:12:15,05/24/2016,12:15:00,17.39,7.64,9.68,101.32,crbuoy2016
2016-05-24:12:30,05/24/2016,12:30:00,17.43,7.65,9.69,101.58,crbuoy2016
2016-05-24:12:45,05/24/2016,12:45:00,17.44,7.63,9.65,101.17,crbuoy2016
2016-05-24:13:00,05/24/2016,13:00:00,17.45,7.63,9.56,100.2,crbuoy2016
2016-05-24:13:15,05/24/2016,13:15:00,17.47,7.63,9.55,100.16,crbuoy2016
2016-05-24:13:30,05/24/2016,13:30:00,17.46,7.58,9.38,98.35,crbuoy2016
2016-05-24:13:45,05/24/2016,13:45:00,17.46,7.57,9.33,97.88,crbuoy2016
2016-05-24:14:00,05/24/2016,14:00:00,17.46,7.56,9.24,96.93,crbuoy2016
2016-05-24:14:15,05/24/2016,14:15:00,17.46,7.56,9.3,97.52,crbuoy2016
2016-05-24:14:30,05/24/2016,14:30:00,17.44,7.59,9.43,98.89,crbuoy2016
2016-05-24:14:45,05/24/2016,14:45:00,17.43,7.59,9.44,98.9,crbuoy2016
2016-05-24:15:00,05/24/2016,15:00:00,17.42,7.61,9.51,99.67,crbuoy2016
2016-05-24:15:15,05/24/2016,15:15:00,17.46,7.58,9.37,98.23,crbuoy2016
2016-05-24:15:30,05/24/2016,15:30:00,17.48,7.59,9.41,98.72,crbuoy2016
2016-05-24:15:45,05/24/2016,15:45:00,17.53,7.62,9.48,99.59,crbuoy2016
2016-05-24:16:00,05/24/2016,16:00:00,17.53,7.65,9.66,101.43,crbuoy2016
2016-05-24:16:15,05/24/2016,16:15:00,17.55,7.65,9.65,101.35,crbuoy2016
2016-05-24:16:30,05/24/2016,16:30:00,17.56,7.65,9.61,100.95,crbuoy2016
2016-05-24:16:45,05/24/2016,16:45:00,17.56,7.7,9.81,103.09,crbuoy2016
2016-05-24:17:00,05/24/2016,17:00:00,17.53,7.56,9.19,96.54,crbuoy2016
2016-05-24:17:15,05/24/2016,17:15:00,17.53,7.6,9.5,99.72,crbuoy2016
2016-05-24:17:30,05/24/2016,17:30:00,17.53,7.62,9.48,99.59,crbuoy2016
2016-05-24:17:45,05/24/2016,17:45:00,17.51,7.61,9.51,99.84,crbuoy2016
2016-05-24:18:00,05/24/2016,18:00:00,17.5,7.61,9.54,100.17,crbuoy2016
2016-05-24:18:15,05/24/2016,18:15:00,17.48,7.61,9.46,99.29,crbuoy2016
2016-05-24:18:30,05/24/2016,18:30:00,17.45,7.7,9.85,103.25,crbuoy2016
2016-05-24:18:45,05/24/2016,18:45:00,17.44,7.71,9.86,103.33,crbuoy2016
2016-05-24:19:00,05/24/2016,19:00:00,17.43,7.7,9.86,103.38,crbuoy2016
2016-05-24:19:15,05/24/2016,19:15:00,17.41,7.7,9.86,103.23,crbuoy2016
2016-05-24:19:30,05/24/2016,19:30:00,17.4,7.69,9.82,102.89,crbuoy2016
2016-05-24:19:45,05/24/2016,19:45:00,17.39,7.67,9.76,102.16,crbuoy2016
2016-05-24:20:00,05/24/2016,20:00:00,17.37,7.66,9.75,102.04,crbuoy2016
2016-05-24:20:15,05/24/2016,20:15:00,17.34,7.64,9.63,100.73,crbuoy2016
2016-05-24:20:30,05/24/2016,20:30:00,17.33,7.63,9.65,100.93,crbuoy2016
2016-05-24:20:45,05/24/2016,20:45:00,17.32,7.64,9.71,101.57,crbuoy2016
2016-05-24:21:00,05/24/2016,21:00:00,17.31,7.64,9.69,101.26,crbuoy2016
2016-05-24:21:15,05/24/2016,21:15:00,17.3,7.63,9.65,100.82,crbuoy2016
2016-05-24:21:30,05/24/2016,21:30:00,17.28,7.62,9.57,99.95,crbuoy2016
2016-05-24:21:45,05/24/2016,21:45:00,17.28,7.56,9.38,98.05,crbuoy2016
2016-05-24:22:00,05/24/2016,22:00:00,17.27,7.59,9.47,98.89,crbuoy2016
2016-05-24:22:15,05/24/2016,22:15:00,17.25,7.56,9.37,97.8,crbuoy2016
2016-05-24:22:30,05/24/2016,22:30:00,17.24,7.58,9.46,98.75,crbuoy2016
2016-05-24:22:45,05/24/2016,22:45:00,17.23,7.57,9.39,97.98,crbuoy2016
2016-05-24:23:00,05/24/2016,23:00:00,17.23,7.54,9.24,96.48,crbuoy2016
2016-05-24:23:15,05/24/2016,23:15:00,17.23,7.52,9.07,94.71,crbuoy2016
2016-05-24:23:30,05/24/2016,23:30:00,17.22,7.47,8.92,93.07,crbuoy2016
2016-05-24:23:45,05/24/2016,23:45:00,17.21,7.47,8.76,91.36,crbuoy2016
2016-05-25:00:00,05/25/2016,00:00:00,17.22,7.5,9.03,94.2,crbuoy2016
2016-05-25:00:15,05/25/2016,00:15:00,17.19,7.5,9.02,94.13,crbuoy2016
2016-05-25:00:30,05/25/2016,00:30:00,17.19,7.5,9.02,94.11,crbuoy2016
2016-05-25:00:45,05/25/2016,00:45:00,17.17,7.49,8.96,93.43,crbuoy2016
2016-05-25:01:00,05/25/2016,01:00:00,17.18,7.51,9.16,95.49,crbuoy2016
2016-05-25:01:15,05/25/2016,01:15:00,17.17,7.53,9.25,96.45,crbuoy2016
2016-05-25:01:30,05/25/2016,01:30:00,17.2,7.52,9.23,96.29,crbuoy2016
2016-05-25:01:45,05/25/2016,01:45:00,17.22,7.52,9.23,96.28,crbuoy2016
2016-05-25:02:00,05/25/2016,02:00:00,17.23,7.53,9.24,96.44,crbuoy2016
2016-05-25:02:15,05/25/2016,02:15:00,17.23,7.52,9.19,95.96,crbuoy2016
2016-05-25:02:30,05/25/2016,02:30:00,17.23,7.51,9.18,95.8,crbuoy2016
2016-05-25:02:45,05/25/2016,02:45:00,17.22,7.51,9.16,95.62,crbuoy2016
2016-05-25:03:00,05/25/2016,03:00:00,17.2,7.51,9.13,95.23,crbuoy2016
2016-05-25:03:15,05/25/2016,03:15:00,17.19,7.49,9.02,94.05,crbuoy2016
2016-05-25:03:30,05/25/2016,03:30:00,17.18,7.49,9,93.81,crbuoy2016
