"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2019-06-13:04:15,06/13/2019,04:15:00,21.78,7.38,7.5,85.67,crbuoy
2019-06-13:04:30,06/13/2019,04:30:00,21.76,7.38,7.48,85.37,crbuoy
2019-06-13:04:45,06/13/2019,04:45:00,21.72,7.37,7.46,85.1,crbuoy
2019-06-13:05:00,06/13/2019,05:00:00,21.73,7.37,7.45,84.93,crbuoy
2019-06-13:05:15,06/13/2019,05:15:00,21.72,7.37,7.43,84.77,crbuoy
2019-06-13:05:30,06/13/2019,05:30:00,21.73,7.36,7.38,84.22,crbuoy
2019-06-13:05:45,06/13/2019,05:45:00,21.72,7.37,7.39,84.28,crbuoy
2019-06-13:06:00,06/13/2019,06:00:00,21.72,7.36,7.36,83.95,crbuoy
2019-06-13:06:15,06/13/2019,06:15:00,21.7,7.35,7.3,83.18,crbuoy
2019-06-13:06:30,06/13/2019,06:30:00,21.7,7.35,7.29,83.1,crbuoy
2019-06-13:06:45,06/13/2019,06:45:00,21.67,7.35,7.31,83.25,crbuoy
2019-06-13:07:00,06/13/2019,07:00:00,21.66,7.34,7.27,82.77,crbuoy
2019-06-13:07:15,06/13/2019,07:15:00,21.65,7.35,7.3,83.18,crbuoy
2019-06-13:07:30,06/13/2019,07:30:00,21.64,7.34,7.22,82.27,crbuoy
2019-06-13:07:45,06/13/2019,07:45:00,21.65,7.34,7.23,82.34,crbuoy
2019-06-13:08:00,06/13/2019,08:00:00,21.64,7.34,7.21,82.1,crbuoy
2019-06-13:08:15,06/13/2019,08:15:00,21.63,7.34,7.22,82.21,crbuoy
2019-06-13:08:30,06/13/2019,08:30:00,21.62,7.34,7.21,82.03,crbuoy
2019-06-13:08:45,06/13/2019,08:45:00,21.6,7.34,7.19,81.85,crbuoy
2019-06-13:09:00,06/13/2019,09:00:00,21.59,7.34,7.19,81.8,crbuoy
2019-06-13:09:15,06/13/2019,09:15:00,21.59,7.34,7.18,81.66,crbuoy
2019-06-13:09:30,06/13/2019,09:30:00,21.57,7.33,7.19,81.8,crbuoy
2019-06-13:09:45,06/13/2019,09:45:00,21.57,7.34,7.19,81.77,crbuoy
2019-06-13:10:00,06/13/2019,10:00:00,21.57,7.34,7.19,81.82,crbuoy
2019-06-13:10:15,06/13/2019,10:15:00,21.57,7.34,7.19,81.79,crbuoy
2019-06-13:10:30,06/13/2019,10:30:00,21.5,7.34,7.21,81.84,crbuoy
2019-06-13:10:45,06/13/2019,10:45:00,21.53,7.33,7.15,81.2,crbuoy
2019-06-13:11:00,06/13/2019,11:00:00,21.49,7.34,7.16,81.29,crbuoy
2019-06-13:11:15,06/13/2019,11:15:00,21.49,7.34,7.12,80.88,crbuoy
2019-06-13:11:30,06/13/2019,11:30:00,21.48,7.33,7.1,80.59,crbuoy
2019-06-13:11:45,06/13/2019,11:45:00,21.46,7.33,7.15,81.17,crbuoy
2019-06-13:12:00,06/13/2019,12:00:00,21.44,7.33,7.14,80.97,crbuoy
2019-06-13:12:15,06/13/2019,12:15:00,21.43,7.34,7.17,81.3,crbuoy
2019-06-13:12:30,06/13/2019,12:30:00,21.41,7.33,7.15,81.11,crbuoy
2019-06-13:12:45,06/13/2019,12:45:00,21.42,7.33,7.14,81.01,crbuoy
2019-06-13:13:00,06/13/2019,13:00:00,21.39,7.33,7.15,80.96,crbuoy
2019-06-13:13:15,06/13/2019,13:15:00,21.39,7.33,7.13,80.75,crbuoy
2019-06-13:13:30,06/13/2019,13:30:00,21.38,7.33,7.11,80.58,crbuoy
2019-06-13:13:45,06/13/2019,13:45:00,21.37,7.33,7.12,80.62,crbuoy
2019-06-13:14:00,06/13/2019,14:00:00,21.34,7.33,7.13,80.68,crbuoy
2019-06-13:14:15,06/13/2019,14:15:00,21.32,7.33,7.14,80.76,crbuoy
2019-06-13:14:30,06/13/2019,14:30:00,21.29,7.33,7.13,80.69,crbuoy
2019-06-13:14:45,06/13/2019,14:45:00,21.28,7.33,7.13,80.56,crbuoy
2019-06-13:15:00,06/13/2019,15:00:00,21.25,7.34,7.14,80.68,crbuoy
2019-06-13:15:15,06/13/2019,15:15:00,21.23,7.3,6.91,78.05,crbuoy
2019-06-13:15:30,06/13/2019,15:30:00,21.25,7.25,6.53,73.8,crbuoy
2019-06-13:15:45,06/13/2019,15:45:00,21.22,7.27,6.67,75.36,crbuoy
2019-06-13:16:00,06/13/2019,16:00:00,21.22,7.26,6.58,74.31,crbuoy
2019-06-13:16:15,06/13/2019,16:15:00,21.16,7.27,6.67,75.23,crbuoy
2019-06-13:16:30,06/13/2019,16:30:00,21.15,7.26,6.63,74.82,crbuoy
2019-06-13:16:45,06/13/2019,16:45:00,21.15,7.25,6.54,73.79,crbuoy
2019-06-13:17:00,06/13/2019,17:00:00,21.12,7.25,6.56,73.92,crbuoy
2019-06-13:17:15,06/13/2019,17:15:00,21.1,7.25,6.55,73.78,crbuoy
2019-06-13:17:30,06/13/2019,17:30:00,21.06,7.25,6.51,73.34,crbuoy
2019-06-13:17:45,06/13/2019,17:45:00,21.07,7.24,6.42,72.35,crbuoy
2019-06-13:18:00,06/13/2019,18:00:00,21.04,7.22,6.24,70.19,crbuoy
2019-06-13:18:15,06/13/2019,18:15:00,21.01,7.23,6.34,71.3,crbuoy
2019-06-13:18:30,06/13/2019,18:30:00,20.99,7.24,6.4,71.97,crbuoy
2019-06-13:18:45,06/13/2019,18:45:00,21.01,7.23,6.31,71.02,crbuoy
2019-06-13:19:00,06/13/2019,19:00:00,21,7.22,6.28,70.65,crbuoy
2019-06-13:19:15,06/13/2019,19:15:00,20.99,7.23,6.34,71.29,crbuoy
2019-06-13:19:30,06/13/2019,19:30:00,20.97,7.23,6.3,70.84,crbuoy
2019-06-13:19:45,06/13/2019,19:45:00,20.97,7.22,6.23,70.07,crbuoy
2019-06-13:20:00,06/13/2019,20:00:00,20.94,7.22,6.21,69.78,crbuoy
2019-06-13:20:15,06/13/2019,20:15:00,20.91,7.22,6.19,69.52,crbuoy
2019-06-13:20:30,06/13/2019,20:30:00,20.9,7.23,6.24,70.05,crbuoy
2019-06-13:20:45,06/13/2019,20:45:00,20.87,7.22,6.22,69.74,crbuoy
2019-06-13:21:00,06/13/2019,21:00:00,20.88,7.22,6.24,69.96,crbuoy
2019-06-13:21:15,06/13/2019,21:15:00,20.89,7.23,6.27,70.33,crbuoy
2019-06-13:21:30,06/13/2019,21:30:00,20.89,7.23,6.26,70.25,crbuoy
2019-06-13:21:45,06/13/2019,21:45:00,20.87,7.23,6.27,70.39,crbuoy
2019-06-13:22:00,06/13/2019,22:00:00,20.87,7.22,6.17,69.23,crbuoy
2019-06-13:22:15,06/13/2019,22:15:00,20.86,7.22,6.2,69.56,crbuoy
2019-06-13:22:30,06/13/2019,22:30:00,20.85,7.22,6.22,69.75,crbuoy
2019-06-13:22:45,06/13/2019,22:45:00,20.84,7.22,6.16,69.07,crbuoy
2019-06-13:23:00,06/13/2019,23:00:00,20.83,7.22,6.16,69.08,crbuoy
2019-06-13:23:15,06/13/2019,23:15:00,20.8,7.22,6.17,69.1,crbuoy
2019-06-13:23:30,06/13/2019,23:30:00,20.8,7.22,6.18,69.26,crbuoy
2019-06-13:23:45,06/13/2019,23:45:00,20.79,7.22,6.17,69.14,crbuoy
2019-06-14:00:00,06/14/2019,00:00:00,20.78,7.22,6.17,69.06,crbuoy
2019-06-14:00:15,06/14/2019,00:15:00,20.77,7.21,6.13,68.64,crbuoy
2019-06-14:00:30,06/14/2019,00:30:00,20.76,7.21,6.08,68.05,crbuoy
2019-06-14:00:45,06/14/2019,00:45:00,20.75,7.21,6.07,67.96,crbuoy
2019-06-14:01:00,06/14/2019,01:00:00,20.75,7.21,6.07,67.88,crbuoy
2019-06-14:01:15,06/14/2019,01:15:00,20.71,7.21,6.11,68.37,crbuoy
2019-06-14:01:30,06/14/2019,01:30:00,20.71,7.21,6.09,68.14,crbuoy
2019-06-14:01:45,06/14/2019,01:45:00,20.7,7.21,6.09,68.09,crbuoy
2019-06-14:02:00,06/14/2019,02:00:00,20.69,7.2,6.03,67.38,crbuoy
2019-06-14:02:15,06/14/2019,02:15:00,20.68,7.21,6.05,67.63,crbuoy
2019-06-14:02:30,06/14/2019,02:30:00,20.69,7.21,6.04,67.48,crbuoy
2019-06-14:02:45,06/14/2019,02:45:00,20.67,7.2,5.97,66.7,crbuoy
2019-06-14:03:00,06/14/2019,03:00:00,20.66,7.2,6.03,67.4,crbuoy
2019-06-14:03:15,06/14/2019,03:15:00,20.64,7.2,5.95,66.39,crbuoy
2019-06-14:03:30,06/14/2019,03:30:00,20.62,7.19,5.89,65.74,crbuoy
2019-06-14:03:45,06/14/2019,03:45:00,20.6,7.2,5.92,66.11,crbuoy
2019-06-14:04:00,06/14/2019,04:00:00,20.57,7.2,5.98,66.67,crbuoy
2019-06-14:04:15,06/14/2019,04:15:00,20.55,7.19,5.89,65.63,crbuoy
2019-06-14:04:30,06/14/2019,04:30:00,20.54,7.19,5.9,65.72,crbuoy
2019-06-14:04:45,06/14/2019,04:45:00,20.54,7.19,5.85,65.21,crbuoy
2019-06-14:05:00,06/14/2019,05:00:00,20.51,7.2,5.94,66.17,crbuoy
2019-06-14:05:15,06/14/2019,05:15:00,20.51,7.18,5.81,64.75,crbuoy
2019-06-14:05:30,06/14/2019,05:30:00,20.49,7.2,5.95,66.23,crbuoy
2019-06-14:05:45,06/14/2019,05:45:00,20.49,7.19,5.95,66.28,crbuoy
2019-06-14:06:00,06/14/2019,06:00:00,20.45,7.2,5.98,66.52,crbuoy
2019-06-14:06:15,06/14/2019,06:15:00,20.44,7.19,5.95,66.18,crbuoy
2019-06-14:06:30,06/14/2019,06:30:00,20.45,7.2,6.03,67.06,crbuoy
2019-06-14:06:45,06/14/2019,06:45:00,20.44,7.2,6.05,67.34,crbuoy
2019-06-14:07:00,06/14/2019,07:00:00,20.43,7.2,6.02,66.97,crbuoy
2019-06-14:07:15,06/14/2019,07:15:00,20.42,7.19,5.91,65.67,crbuoy
2019-06-14:07:30,06/14/2019,07:30:00,20.4,7.2,6.11,67.87,crbuoy
2019-06-14:07:45,06/14/2019,07:45:00,20.39,7.21,6.11,67.96,crbuoy
2019-06-14:08:00,06/14/2019,08:00:00,20.42,7.2,6.01,66.88,crbuoy
2019-06-14:08:15,06/14/2019,08:15:00,20.43,7.2,6.05,67.29,crbuoy
2019-06-14:08:30,06/14/2019,08:30:00,20.42,7.2,6,66.73,crbuoy
2019-06-14:08:45,06/14/2019,08:45:00,20.45,7.21,6.06,67.4,crbuoy
2019-06-14:09:00,06/14/2019,09:00:00,20.45,7.21,6.07,67.52,crbuoy
2019-06-14:09:15,06/14/2019,09:15:00,20.48,7.22,6.1,67.94,crbuoy
2019-06-14:09:30,06/14/2019,09:30:00,20.55,7.22,6.14,68.47,crbuoy
2019-06-14:09:45,06/14/2019,09:45:00,20.57,7.22,6.13,68.41,crbuoy
2019-06-14:10:00,06/14/2019,10:00:00,20.65,7.23,6.19,69.18,crbuoy
2019-06-14:10:15,06/14/2019,10:15:00,20.71,7.24,6.25,69.94,crbuoy
2019-06-14:10:30,06/14/2019,10:30:00,20.74,7.24,6.23,69.77,crbuoy
2019-06-14:10:45,06/14/2019,10:45:00,20.75,7.23,6.24,69.86,crbuoy
2019-06-14:11:00,06/14/2019,11:00:00,20.79,7.25,6.3,70.62,crbuoy
2019-06-14:11:15,06/14/2019,11:15:00,20.83,7.26,6.35,71.15,crbuoy
2019-06-14:11:30,06/14/2019,11:30:00,20.79,7.25,6.33,70.91,crbuoy
2019-06-14:11:45,06/14/2019,11:45:00,20.86,7.25,6.35,71.28,crbuoy
2019-06-14:12:00,06/14/2019,12:00:00,20.83,7.25,6.35,71.15,crbuoy
2019-06-14:12:15,06/14/2019,12:15:00,20.85,7.26,6.36,71.29,crbuoy
2019-06-14:12:30,06/14/2019,12:30:00,20.95,7.25,6.37,71.55,crbuoy
2019-06-14:12:45,06/14/2019,12:45:00,20.98,7.26,6.36,71.54,crbuoy
2019-06-14:13:00,06/14/2019,13:00:00,20.96,7.26,6.39,71.79,crbuoy
2019-06-14:13:15,06/14/2019,13:15:00,20.98,7.26,6.4,72,crbuoy
2019-06-14:13:30,06/14/2019,13:30:00,21.09,7.26,6.41,72.25,crbuoy
2019-06-14:13:45,06/14/2019,13:45:00,21.19,7.26,6.43,72.59,crbuoy
2019-06-14:14:00,06/14/2019,14:00:00,21.24,7.26,6.42,72.51,crbuoy
2019-06-14:14:15,06/14/2019,14:15:00,21.38,7.27,6.49,73.56,crbuoy
2019-06-14:14:30,06/14/2019,14:30:00,21.31,7.28,6.49,73.46,crbuoy
2019-06-14:14:45,06/14/2019,14:45:00,21.23,7.28,6.5,73.43,crbuoy
2019-06-14:15:00,06/14/2019,15:00:00,21.16,7.27,6.57,74.1,crbuoy
2019-06-14:15:15,06/14/2019,15:15:00,21.2,7.28,6.58,74.34,crbuoy
2019-06-14:15:30,06/14/2019,15:30:00,21.27,7.28,6.56,74.15,crbuoy
2019-06-14:15:45,06/14/2019,15:45:00,21.33,7.28,6.59,74.57,crbuoy
2019-06-14:16:00,06/14/2019,16:00:00,21.46,7.29,6.64,75.41,crbuoy
2019-06-14:16:15,06/14/2019,16:15:00,21.58,7.3,6.67,75.93,crbuoy
2019-06-14:16:30,06/14/2019,16:30:00,21.64,7.3,6.69,76.2,crbuoy
2019-06-14:16:45,06/14/2019,16:45:00,21.54,7.29,6.66,75.7,crbuoy
2019-06-14:17:00,06/14/2019,17:00:00,21.37,7.28,6.63,75.06,crbuoy
2019-06-14:17:15,06/14/2019,17:15:00,21.24,7.28,6.67,75.39,crbuoy
2019-06-14:17:30,06/14/2019,17:30:00,21.24,7.29,6.69,75.58,crbuoy
2019-06-14:17:45,06/14/2019,17:45:00,21.21,7.29,6.69,75.51,crbuoy
2019-06-14:18:00,06/14/2019,18:00:00,21.19,7.28,6.61,74.57,crbuoy
2019-06-14:18:15,06/14/2019,18:15:00,21.18,7.28,6.59,74.43,crbuoy
2019-06-14:18:30,06/14/2019,18:30:00,21.16,7.29,6.7,75.55,crbuoy
2019-06-14:18:45,06/14/2019,18:45:00,21.16,7.29,6.67,75.19,crbuoy
2019-06-14:19:00,06/14/2019,19:00:00,21.15,7.29,6.64,74.9,crbuoy
2019-06-14:19:15,06/14/2019,19:15:00,21.12,7.29,6.66,75.05,crbuoy
2019-06-14:19:30,06/14/2019,19:30:00,21.1,7.29,6.66,75.06,crbuoy
2019-06-14:19:45,06/14/2019,19:45:00,21.09,7.28,6.65,74.96,crbuoy
2019-06-14:20:00,06/14/2019,20:00:00,21.07,7.28,6.63,74.67,crbuoy
2019-06-14:20:15,06/14/2019,20:15:00,21.06,7.29,6.66,74.97,crbuoy
2019-06-14:20:30,06/14/2019,20:30:00,21.03,7.29,6.68,75.23,crbuoy
2019-06-14:20:45,06/14/2019,20:45:00,21.04,7.28,6.61,74.43,crbuoy
2019-06-14:21:00,06/14/2019,21:00:00,21.02,7.28,6.65,74.78,crbuoy
2019-06-14:21:15,06/14/2019,21:15:00,20.99,7.28,6.65,74.76,crbuoy
2019-06-14:21:30,06/14/2019,21:30:00,20.96,7.29,6.67,75.01,crbuoy
2019-06-14:21:45,06/14/2019,21:45:00,20.94,7.28,6.68,75,crbuoy
2019-06-14:22:00,06/14/2019,22:00:00,20.93,7.28,6.64,74.54,crbuoy
2019-06-14:22:15,06/14/2019,22:15:00,20.92,7.28,6.62,74.31,crbuoy
2019-06-14:22:30,06/14/2019,22:30:00,20.91,7.27,6.59,73.99,crbuoy
2019-06-14:22:45,06/14/2019,22:45:00,20.87,7.27,6.61,74.11,crbuoy
2019-06-14:23:00,06/14/2019,23:00:00,20.85,7.27,6.6,74.07,crbuoy
2019-06-14:23:15,06/14/2019,23:15:00,20.84,7.27,6.59,73.92,crbuoy
2019-06-14:23:30,06/14/2019,23:30:00,20.84,7.27,6.58,73.72,crbuoy
2019-06-14:23:45,06/14/2019,23:45:00,20.83,7.26,6.54,73.34,crbuoy
2019-06-15:00:00,06/15/2019,00:00:00,20.81,7.27,6.52,73.12,crbuoy
2019-06-15:00:15,06/15/2019,00:15:00,20.79,7.26,6.49,72.73,crbuoy
2019-06-15:00:30,06/15/2019,00:30:00,20.77,7.26,6.45,72.19,crbuoy
2019-06-15:00:45,06/15/2019,00:45:00,20.72,7.26,6.44,72,crbuoy
2019-06-15:01:00,06/15/2019,01:00:00,20.7,7.26,6.46,72.18,crbuoy
2019-06-15:01:15,06/15/2019,01:15:00,20.71,7.27,6.49,72.61,crbuoy
2019-06-15:01:30,06/15/2019,01:30:00,20.67,7.26,6.5,72.61,crbuoy
2019-06-15:01:45,06/15/2019,01:45:00,20.68,7.26,6.47,72.3,crbuoy
2019-06-15:02:00,06/15/2019,02:00:00,20.66,7.26,6.53,73.02,crbuoy
2019-06-15:02:15,06/15/2019,02:15:00,20.66,7.26,6.53,72.97,crbuoy
2019-06-15:02:30,06/15/2019,02:30:00,20.64,7.26,6.52,72.85,crbuoy
2019-06-15:02:45,06/15/2019,02:45:00,20.63,7.26,6.54,72.98,crbuoy
2019-06-15:03:00,06/15/2019,03:00:00,20.58,7.26,6.54,72.96,crbuoy
2019-06-15:03:15,06/15/2019,03:15:00,20.59,7.26,6.5,72.58,crbuoy
2019-06-15:03:30,06/15/2019,03:30:00,20.59,7.25,6.41,71.53,crbuoy
2019-06-15:03:45,06/15/2019,03:45:00,20.56,7.25,6.39,71.3,crbuoy
2019-06-15:04:00,06/15/2019,04:00:00,20.54,7.25,6.41,71.45,crbuoy
2019-06-15:04:15,06/15/2019,04:15:00,20.51,7.25,6.44,71.76,crbuoy
2019-06-15:04:30,06/15/2019,04:30:00,20.5,7.25,6.43,71.68,crbuoy
2019-06-15:04:45,06/15/2019,04:45:00,20.47,7.26,6.52,72.56,crbuoy
2019-06-15:05:00,06/15/2019,05:00:00,20.45,7.27,6.57,73.15,crbuoy
2019-06-15:05:15,06/15/2019,05:15:00,20.45,7.27,6.56,72.97,crbuoy
2019-06-15:05:30,06/15/2019,05:30:00,20.42,7.27,6.55,72.89,crbuoy
2019-06-15:05:45,06/15/2019,05:45:00,20.4,7.27,6.56,72.92,crbuoy
2019-06-15:06:00,06/15/2019,06:00:00,20.38,7.27,6.55,72.78,crbuoy
2019-06-15:06:15,06/15/2019,06:15:00,20.39,7.26,6.49,72.08,crbuoy
2019-06-15:06:30,06/15/2019,06:30:00,20.37,7.27,6.51,72.28,crbuoy
2019-06-15:06:45,06/15/2019,06:45:00,20.36,7.26,6.49,72.08,crbuoy
2019-06-15:07:00,06/15/2019,07:00:00,20.32,7.27,6.49,72.06,crbuoy
2019-06-15:07:15,06/15/2019,07:15:00,20.33,7.27,6.49,72,crbuoy
2019-06-15:07:30,06/15/2019,07:30:00,20.31,7.26,6.49,71.97,crbuoy
2019-06-15:07:45,06/15/2019,07:45:00,20.28,7.27,6.53,72.4,crbuoy
2019-06-15:08:00,06/15/2019,08:00:00,20.29,7.27,6.53,72.43,crbuoy
2019-06-15:08:15,06/15/2019,08:15:00,20.29,7.27,6.53,72.4,crbuoy
2019-06-15:08:30,06/15/2019,08:30:00,20.28,7.28,6.57,72.91,crbuoy
2019-06-15:08:45,06/15/2019,08:45:00,20.34,7.28,6.57,72.97,crbuoy
2019-06-15:09:00,06/15/2019,09:00:00,20.41,7.28,6.61,73.48,crbuoy
2019-06-15:09:15,06/15/2019,09:15:00,20.42,7.28,6.61,73.5,crbuoy
2019-06-15:09:30,06/15/2019,09:30:00,20.43,7.28,6.61,73.51,crbuoy
2019-06-15:09:45,06/15/2019,09:45:00,20.54,7.29,6.65,74.07,crbuoy
2019-06-15:10:00,06/15/2019,10:00:00,20.98,7.29,6.64,74.69,crbuoy
2019-06-15:10:15,06/15/2019,10:15:00,21.02,7.31,6.76,76.09,crbuoy
2019-06-15:10:30,06/15/2019,10:30:00,21,7.32,6.82,76.75,crbuoy
2019-06-15:10:45,06/15/2019,10:45:00,20.97,7.32,6.84,76.87,crbuoy
2019-06-15:11:00,06/15/2019,11:00:00,21,7.32,6.87,77.26,crbuoy
2019-06-15:11:15,06/15/2019,11:15:00,20.86,7.3,6.8,76.26,crbuoy
2019-06-15:11:30,06/15/2019,11:30:00,20.79,7.3,6.77,75.85,crbuoy
2019-06-15:11:45,06/15/2019,11:45:00,20.91,7.31,6.83,76.65,crbuoy
2019-06-15:12:00,06/15/2019,12:00:00,20.94,7.32,6.85,77.01,crbuoy
2019-06-15:12:15,06/15/2019,12:15:00,21,7.32,6.87,77.27,crbuoy
2019-06-15:12:30,06/15/2019,12:30:00,20.98,7.32,6.88,77.31,crbuoy
2019-06-15:12:45,06/15/2019,12:45:00,21.01,7.32,6.89,77.54,crbuoy
2019-06-15:13:00,06/15/2019,13:00:00,21.17,7.33,6.93,78.27,crbuoy
2019-06-15:13:15,06/15/2019,13:15:00,21.22,7.33,6.93,78.25,crbuoy
2019-06-15:13:30,06/15/2019,13:30:00,21.39,7.35,6.97,78.97,crbuoy
2019-06-15:13:45,06/15/2019,13:45:00,21.39,7.35,6.99,79.18,crbuoy
2019-06-15:14:00,06/15/2019,14:00:00,21.42,7.35,7,79.33,crbuoy
2019-06-15:14:15,06/15/2019,14:15:00,21.17,7.3,6.89,77.78,crbuoy
2019-06-15:14:30,06/15/2019,14:30:00,21.19,7.31,6.92,78.13,crbuoy
2019-06-15:14:45,06/15/2019,14:45:00,21.2,7.32,6.95,78.48,crbuoy
2019-06-15:15:00,06/15/2019,15:00:00,21.21,7.32,6.93,78.27,crbuoy
2019-06-15:15:15,06/15/2019,15:15:00,21.17,7.31,6.92,78.09,crbuoy
2019-06-15:15:30,06/15/2019,15:30:00,21.15,7.31,6.91,77.99,crbuoy
2019-06-15:15:45,06/15/2019,15:45:00,21.18,7.32,6.95,78.5,crbuoy
2019-06-15:16:00,06/15/2019,16:00:00,21.15,7.3,6.89,77.73,crbuoy
2019-06-15:16:15,06/15/2019,16:15:00,21.14,7.3,6.87,77.49,crbuoy
2019-06-15:16:30,06/15/2019,16:30:00,21.15,7.3,6.9,77.85,crbuoy
2019-06-15:16:45,06/15/2019,16:45:00,21.17,7.3,6.9,77.89,crbuoy
2019-06-15:17:00,06/15/2019,17:00:00,21.16,7.31,6.95,78.42,crbuoy
2019-06-15:17:15,06/15/2019,17:15:00,21.14,7.3,6.92,77.99,crbuoy
2019-06-15:17:30,06/15/2019,17:30:00,21.15,7.31,6.98,78.73,crbuoy
2019-06-15:17:45,06/15/2019,17:45:00,21.16,7.31,7.01,79.14,crbuoy
2019-06-15:18:00,06/15/2019,18:00:00,21.16,7.31,7.01,79.04,crbuoy
2019-06-15:18:15,06/15/2019,18:15:00,21.14,7.31,7,78.9,crbuoy
2019-06-15:18:30,06/15/2019,18:30:00,21.13,7.31,7,78.96,crbuoy
2019-06-15:18:45,06/15/2019,18:45:00,21.12,7.31,7.01,79.04,crbuoy
2019-06-15:19:00,06/15/2019,19:00:00,21.13,7.31,7.01,79.05,crbuoy
2019-06-15:19:15,06/15/2019,19:15:00,21.1,7.33,7.03,79.22,crbuoy
2019-06-15:19:30,06/15/2019,19:30:00,21.1,7.3,6.98,78.7,crbuoy
2019-06-15:19:45,06/15/2019,19:45:00,21.08,7.33,7.02,79.14,crbuoy
2019-06-15:20:00,06/15/2019,20:00:00,21.05,7.33,7.04,79.26,crbuoy
2019-06-15:20:15,06/15/2019,20:15:00,21.06,7.33,7.02,79.08,crbuoy
2019-06-15:20:30,06/15/2019,20:30:00,21.06,7.32,6.99,78.67,crbuoy
2019-06-15:20:45,06/15/2019,20:45:00,21.03,7.32,7,78.79,crbuoy
2019-06-15:21:00,06/15/2019,21:00:00,21.01,7.32,6.99,78.67,crbuoy
2019-06-15:21:15,06/15/2019,21:15:00,21.01,7.32,6.98,78.55,crbuoy
2019-06-15:21:30,06/15/2019,21:30:00,20.99,7.32,6.98,78.55,crbuoy
2019-06-15:21:45,06/15/2019,21:45:00,20.98,7.33,7.02,78.95,crbuoy
2019-06-15:22:00,06/15/2019,22:00:00,20.97,7.32,7.01,78.75,crbuoy
2019-06-15:22:15,06/15/2019,22:15:00,20.97,7.33,7.03,79.03,crbuoy
2019-06-15:22:30,06/15/2019,22:30:00,20.97,7.33,7.02,78.94,crbuoy
2019-06-15:22:45,06/15/2019,22:45:00,20.96,7.33,7.02,78.95,crbuoy
2019-06-15:23:00,06/15/2019,23:00:00,20.96,7.32,7.01,78.75,crbuoy
2019-06-15:23:15,06/15/2019,23:15:00,20.93,7.33,7,78.59,crbuoy
2019-06-15:23:30,06/15/2019,23:30:00,20.93,7.32,6.95,78.08,crbuoy
2019-06-15:23:45,06/15/2019,23:45:00,20.92,7.33,6.96,78.18,crbuoy
2019-06-16:00:00,06/16/2019,00:00:00,20.91,7.32,6.95,78.06,crbuoy
2019-06-16:00:15,06/16/2019,00:15:00,20.89,7.32,6.95,78.06,crbuoy
2019-06-16:00:30,06/16/2019,00:30:00,20.89,7.32,6.95,77.97,crbuoy
2019-06-16:00:45,06/16/2019,00:45:00,20.88,7.31,6.94,77.88,crbuoy
2019-06-16:01:00,06/16/2019,01:00:00,20.85,7.31,6.92,77.62,crbuoy
2019-06-16:01:15,06/16/2019,01:15:00,20.83,7.31,6.91,77.5,crbuoy
2019-06-16:01:30,06/16/2019,01:30:00,20.81,7.31,6.93,77.65,crbuoy
2019-06-16:01:45,06/16/2019,01:45:00,20.82,7.31,6.91,77.47,crbuoy
2019-06-16:02:00,06/16/2019,02:00:00,20.8,7.32,6.9,77.34,crbuoy
2019-06-16:02:15,06/16/2019,02:15:00,20.79,7.31,6.89,77.2,crbuoy
2019-06-16:02:30,06/16/2019,02:30:00,20.77,7.31,6.87,76.92,crbuoy
2019-06-16:02:45,06/16/2019,02:45:00,20.74,7.32,6.91,77.36,crbuoy
2019-06-16:03:00,06/16/2019,03:00:00,20.72,7.31,6.89,77.07,crbuoy
2019-06-16:03:15,06/16/2019,03:15:00,20.7,7.33,6.95,77.68,crbuoy
2019-06-16:03:30,06/16/2019,03:30:00,20.7,7.32,6.93,77.55,crbuoy
2019-06-16:03:45,06/16/2019,03:45:00,20.68,7.32,6.92,77.3,crbuoy
2019-06-16:04:00,06/16/2019,04:00:00,20.67,7.32,6.93,77.45,crbuoy
2019-06-16:04:15,06/16/2019,04:15:00,20.68,7.31,6.87,76.83,crbuoy
2019-06-16:04:30,06/16/2019,04:30:00,20.66,7.32,6.94,77.54,crbuoy
2019-06-16:04:45,06/16/2019,04:45:00,20.67,7.31,6.91,77.21,crbuoy
2019-06-16:05:00,06/16/2019,05:00:00,20.66,7.31,6.91,77.28,crbuoy
2019-06-16:05:15,06/16/2019,05:15:00,20.65,7.3,6.91,77.26,crbuoy
2019-06-16:05:30,06/16/2019,05:30:00,20.64,7.31,6.94,77.55,crbuoy
2019-06-16:05:45,06/16/2019,05:45:00,20.63,7.31,6.92,77.25,crbuoy
2019-06-16:06:00,06/16/2019,06:00:00,20.62,7.3,6.85,76.46,crbuoy
2019-06-16:06:15,06/16/2019,06:15:00,20.54,7.29,6.73,74.98,crbuoy
2019-06-16:06:30,06/16/2019,06:30:00,20.53,7.28,6.69,74.56,crbuoy
2019-06-16:06:45,06/16/2019,06:45:00,20.54,7.29,6.7,74.7,crbuoy
2019-06-16:07:00,06/16/2019,07:00:00,20.54,7.28,6.69,74.57,crbuoy
2019-06-16:07:15,06/16/2019,07:15:00,20.54,7.29,6.7,74.65,crbuoy
2019-06-16:07:30,06/16/2019,07:30:00,20.53,7.28,6.7,74.66,crbuoy
2019-06-16:07:45,06/16/2019,07:45:00,20.54,7.29,6.69,74.52,crbuoy
