"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2018-06-01:01:00,06/01/2018,01:00:00,21.5,7.46,8.3,94.29,crbuoy2018
2018-06-01:01:15,06/01/2018,01:15:00,21.5,7.45,8.27,93.85,crbuoy2018
2018-06-01:01:30,06/01/2018,01:30:00,21.47,7.45,8.24,93.56,crbuoy2018
2018-06-01:01:45,06/01/2018,01:45:00,21.47,7.45,8.23,93.36,crbuoy2018
2018-06-01:02:00,06/01/2018,02:00:00,21.47,7.43,8.23,93.44,crbuoy2018
2018-06-01:02:15,06/01/2018,02:15:00,21.46,7.44,8.17,92.68,crbuoy2018
2018-06-01:02:30,06/01/2018,02:30:00,21.44,7.43,8.18,92.83,crbuoy2018
2018-06-01:02:45,06/01/2018,02:45:00,21.45,7.41,8.08,91.68,crbuoy2018
2018-06-01:03:00,06/01/2018,03:00:00,21.44,7.43,8.18,92.79,crbuoy2018
2018-06-01:03:15,06/01/2018,03:15:00,21.44,7.44,8.16,92.53,crbuoy2018
2018-06-01:03:30,06/01/2018,03:30:00,21.42,7.43,8.15,92.36,crbuoy2018
2018-06-01:03:45,06/01/2018,03:45:00,21.42,7.42,8.04,91.14,crbuoy2018
2018-06-01:04:00,06/01/2018,04:00:00,21.41,7.4,7.97,90.31,crbuoy2018
2018-06-01:04:15,06/01/2018,04:15:00,21.4,7.41,8,90.69,crbuoy2018
2018-06-01:04:30,06/01/2018,04:30:00,21.41,7.38,7.88,89.33,crbuoy2018
2018-06-01:04:45,06/01/2018,04:45:00,21.4,7.39,7.88,89.28,crbuoy2018
2018-06-01:05:00,06/01/2018,05:00:00,21.39,7.4,7.97,90.34,crbuoy2018
2018-06-01:05:15,06/01/2018,05:15:00,21.38,7.4,7.96,90.17,crbuoy2018
2018-06-01:05:30,06/01/2018,05:30:00,21.39,7.38,7.91,89.6,crbuoy2018
2018-06-01:05:45,06/01/2018,05:45:00,21.38,7.39,7.93,89.78,crbuoy2018
2018-06-01:06:00,06/01/2018,06:00:00,21.38,7.39,7.91,89.62,crbuoy2018
2018-06-01:06:15,06/01/2018,06:15:00,21.38,7.38,7.9,89.45,crbuoy2018
2018-06-01:06:30,06/01/2018,06:30:00,21.38,7.38,7.87,89.12,crbuoy2018
2018-06-01:06:45,06/01/2018,06:45:00,21.38,7.38,7.86,89.02,crbuoy2018
2018-06-01:07:00,06/01/2018,07:00:00,21.38,7.38,7.89,89.37,crbuoy2018
2018-06-01:07:15,06/01/2018,07:15:00,21.4,7.41,8.1,91.81,crbuoy2018
2018-06-01:07:30,06/01/2018,07:30:00,21.41,7.41,8.08,91.61,crbuoy2018
2018-06-01:07:45,06/01/2018,07:45:00,21.44,7.43,8.2,93.01,crbuoy2018
2018-06-01:08:00,06/01/2018,08:00:00,21.46,7.44,8.26,93.77,crbuoy2018
2018-06-01:08:15,06/01/2018,08:15:00,21.46,7.43,8.24,93.48,crbuoy2018
2018-06-01:08:30,06/01/2018,08:30:00,21.48,7.44,8.3,94.17,crbuoy2018
2018-06-01:08:45,06/01/2018,08:45:00,21.54,7.48,8.44,95.88,crbuoy2018
2018-06-01:09:00,06/01/2018,09:00:00,21.59,7.49,8.56,97.42,crbuoy2018
2018-06-01:09:15,06/01/2018,09:15:00,21.65,7.53,8.65,98.52,crbuoy2018
2018-06-01:09:30,06/01/2018,09:30:00,21.71,7.55,8.79,100.23,crbuoy2018
2018-06-01:09:45,06/01/2018,09:45:00,21.92,7.62,9.07,103.8,crbuoy2018
2018-06-01:10:00,06/01/2018,10:00:00,22.07,7.67,9.24,106.08,crbuoy2018
2018-06-01:10:15,06/01/2018,10:15:00,22.08,7.71,9.36,107.51,crbuoy2018
2018-06-01:10:30,06/01/2018,10:30:00,22.17,7.73,9.44,108.6,crbuoy2018
2018-06-01:10:45,06/01/2018,10:45:00,22.12,7.73,9.46,108.76,crbuoy2018
2018-06-01:11:00,06/01/2018,11:00:00,22.27,7.81,9.69,111.7,crbuoy2018
2018-06-01:11:15,06/01/2018,11:15:00,22.33,7.85,9.84,113.53,crbuoy2018
2018-06-01:11:30,06/01/2018,11:30:00,22.35,7.79,9.66,111.51,crbuoy2018
2018-06-01:11:45,06/01/2018,11:45:00,22.33,7.81,9.74,112.34,crbuoy2018
2018-06-01:12:00,06/01/2018,12:00:00,22.3,7.81,9.74,112.37,crbuoy2018
2018-06-01:12:15,06/01/2018,12:15:00,22.27,7.73,9.53,109.78,crbuoy2018
2018-06-01:12:30,06/01/2018,12:30:00,22.3,7.78,9.66,111.42,crbuoy2018
2018-06-01:12:45,06/01/2018,12:45:00,22.32,7.77,9.63,111.04,crbuoy2018
2018-06-01:13:00,06/01/2018,13:00:00,22.28,7.76,9.6,110.67,crbuoy2018
2018-06-01:13:15,06/01/2018,13:15:00,22.33,7.82,9.78,112.89,crbuoy2018
2018-06-01:13:30,06/01/2018,13:30:00,22.29,7.78,9.69,111.66,crbuoy2018
2018-06-01:13:45,06/01/2018,13:45:00,22.35,7.8,9.75,112.58,crbuoy2018
2018-06-01:14:00,06/01/2018,14:00:00,22.28,7.75,9.61,110.75,crbuoy2018
2018-06-01:14:15,06/01/2018,14:15:00,22.3,7.78,9.73,112.25,crbuoy2018
2018-06-01:14:30,06/01/2018,14:30:00,22.53,8.02,10.2,118.12,crbuoy2018
2018-06-01:14:45,06/01/2018,14:45:00,22.39,7.86,9.88,114.14,crbuoy2018
2018-06-01:15:00,06/01/2018,15:00:00,22.44,7.9,9.98,115.38,crbuoy2018
2018-06-01:15:15,06/01/2018,15:15:00,22.5,7.93,10.06,116.44,crbuoy2018
2018-06-01:15:30,06/01/2018,15:30:00,22.59,7.96,10.14,117.51,crbuoy2018
2018-06-01:15:45,06/01/2018,15:45:00,22.66,8.06,10.33,119.94,crbuoy2018
2018-06-01:16:00,06/01/2018,16:00:00,22.64,8.01,10.19,118.23,crbuoy2018
2018-06-01:16:15,06/01/2018,16:15:00,22.85,8.21,10.6,123.47,crbuoy2018
2018-06-01:16:30,06/01/2018,16:30:00,22.75,8.11,10.41,121.06,crbuoy2018
2018-06-01:16:45,06/01/2018,16:45:00,22.77,8.13,10.44,121.43,crbuoy2018
2018-06-01:17:00,06/01/2018,17:00:00,22.66,8.04,10.27,119.3,crbuoy2018
2018-06-01:17:15,06/01/2018,17:15:00,22.63,7.99,10.23,118.66,crbuoy2018
2018-06-01:17:30,06/01/2018,17:30:00,22.6,7.98,10.18,118.06,crbuoy2018
2018-06-01:17:45,06/01/2018,17:45:00,22.57,7.94,10.09,116.97,crbuoy2018
2018-06-01:18:00,06/01/2018,18:00:00,22.58,7.97,10.16,117.8,crbuoy2018
2018-06-01:18:15,06/01/2018,18:15:00,22.58,7.97,10.14,117.58,crbuoy2018
2018-06-01:18:30,06/01/2018,18:30:00,22.58,7.97,10.12,117.3,crbuoy2018
2018-06-01:18:45,06/01/2018,18:45:00,22.6,7.98,10.13,117.5,crbuoy2018
2018-06-01:19:00,06/01/2018,19:00:00,22.59,7.96,10.06,116.63,crbuoy2018
2018-06-01:19:15,06/01/2018,19:15:00,22.58,7.95,10.03,116.3,crbuoy2018
2018-06-01:19:30,06/01/2018,19:30:00,22.55,7.93,9.98,115.65,crbuoy2018
2018-06-01:19:45,06/01/2018,19:45:00,22.55,7.93,10.04,116.36,crbuoy2018
2018-06-01:20:00,06/01/2018,20:00:00,22.49,7.88,9.91,114.66,crbuoy2018
2018-06-01:20:15,06/01/2018,20:15:00,22.49,7.87,9.87,114.26,crbuoy2018
2018-06-01:20:30,06/01/2018,20:30:00,22.48,7.85,9.83,113.76,crbuoy2018
2018-06-01:20:45,06/01/2018,20:45:00,22.45,7.82,9.75,112.78,crbuoy2018
2018-06-01:21:00,06/01/2018,21:00:00,22.45,7.8,9.7,112.22,crbuoy2018
2018-06-01:21:15,06/01/2018,21:15:00,22.45,7.79,9.67,111.81,crbuoy2018
2018-06-01:21:30,06/01/2018,21:30:00,22.45,7.78,9.62,111.27,crbuoy2018
2018-06-01:21:45,06/01/2018,21:45:00,22.44,7.76,9.56,110.54,crbuoy2018
2018-06-01:22:00,06/01/2018,22:00:00,22.43,7.75,9.54,110.27,crbuoy2018
2018-06-01:22:15,06/01/2018,22:15:00,22.45,7.74,9.54,110.29,crbuoy2018
2018-06-01:22:30,06/01/2018,22:30:00,22.45,7.73,9.51,110.04,crbuoy2018
2018-06-01:22:45,06/01/2018,22:45:00,22.46,7.73,9.53,110.2,crbuoy2018
2018-06-01:23:00,06/01/2018,23:00:00,22.46,7.73,9.51,110,crbuoy2018
2018-06-01:23:15,06/01/2018,23:15:00,22.46,7.71,9.42,108.96,crbuoy2018
2018-06-01:23:30,06/01/2018,23:30:00,22.46,7.7,9.32,107.77,crbuoy2018
2018-06-01:23:45,06/01/2018,23:45:00,22.46,7.66,9.21,106.55,crbuoy2018
2018-06-02:00:00,06/02/2018,00:00:00,22.44,7.67,9.24,106.78,crbuoy2018
2018-06-02:00:15,06/02/2018,00:15:00,22.42,7.64,9.15,105.78,crbuoy2018
2018-06-02:00:30,06/02/2018,00:30:00,22.4,7.66,9.24,106.77,crbuoy2018
2018-06-02:00:45,06/02/2018,00:45:00,22.39,7.66,9.23,106.65,crbuoy2018
2018-06-02:01:00,06/02/2018,01:00:00,22.38,7.65,9.2,106.21,crbuoy2018
2018-06-02:01:15,06/02/2018,01:15:00,22.37,7.64,9.14,105.54,crbuoy2018
2018-06-02:01:30,06/02/2018,01:30:00,22.36,7.64,9.11,105.14,crbuoy2018
2018-06-02:01:45,06/02/2018,01:45:00,22.35,7.62,9.05,104.51,crbuoy2018
2018-06-02:02:00,06/02/2018,02:00:00,22.34,7.62,9.1,105.02,crbuoy2018
2018-06-02:02:15,06/02/2018,02:15:00,22.34,7.61,9.03,104.26,crbuoy2018
2018-06-02:02:30,06/02/2018,02:30:00,22.34,7.56,8.84,101.99,crbuoy2018
2018-06-02:02:45,06/02/2018,02:45:00,22.33,7.6,9.01,104.02,crbuoy2018
2018-06-02:03:00,06/02/2018,03:00:00,22.33,7.57,8.84,101.98,crbuoy2018
2018-06-02:03:15,06/02/2018,03:15:00,22.33,7.58,8.84,102.06,crbuoy2018
2018-06-02:03:30,06/02/2018,03:30:00,22.32,7.56,8.78,101.34,crbuoy2018
2018-06-02:03:45,06/02/2018,03:45:00,22.31,7.58,8.79,101.36,crbuoy2018
2018-06-02:04:00,06/02/2018,04:00:00,22.3,7.56,8.83,101.78,crbuoy2018
2018-06-02:04:15,06/02/2018,04:15:00,22.31,7.56,8.84,101.95,crbuoy2018
2018-06-02:04:30,06/02/2018,04:30:00,22.3,7.57,8.85,102.04,crbuoy2018
2018-06-02:04:45,06/02/2018,04:45:00,22.29,7.56,8.85,102,crbuoy2018
2018-06-02:05:00,06/02/2018,05:00:00,22.28,7.54,8.7,100.33,crbuoy2018
2018-06-02:05:15,06/02/2018,05:15:00,22.27,7.55,8.7,100.32,crbuoy2018
2018-06-02:05:30,06/02/2018,05:30:00,22.26,7.55,8.73,100.6,crbuoy2018
2018-06-02:05:45,06/02/2018,05:45:00,22.26,7.55,8.58,98.89,crbuoy2018
2018-06-02:06:00,06/02/2018,06:00:00,22.26,7.57,8.83,101.68,crbuoy2018
2018-06-02:06:15,06/02/2018,06:15:00,22.26,7.55,8.73,100.57,crbuoy2018
2018-06-02:06:30,06/02/2018,06:30:00,22.25,7.51,8.57,98.78,crbuoy2018
2018-06-02:06:45,06/02/2018,06:45:00,22.25,7.53,8.68,100.04,crbuoy2018
2018-06-02:07:00,06/02/2018,07:00:00,22.25,7.51,8.47,97.6,crbuoy2018
2018-06-02:07:15,06/02/2018,07:15:00,22.26,7.54,8.7,100.21,crbuoy2018
2018-06-02:07:30,06/02/2018,07:30:00,22.26,7.57,8.77,101.12,crbuoy2018
2018-06-02:07:45,06/02/2018,07:45:00,22.28,7.58,8.89,102.47,crbuoy2018
2018-06-02:08:00,06/02/2018,08:00:00,22.29,7.58,8.87,102.28,crbuoy2018
2018-06-02:08:15,06/02/2018,08:15:00,22.29,7.6,8.9,102.66,crbuoy2018
2018-06-02:08:30,06/02/2018,08:30:00,22.3,7.6,8.91,102.75,crbuoy2018
2018-06-02:08:45,06/02/2018,08:45:00,22.37,7.6,8.96,103.52,crbuoy2018
2018-06-02:09:00,06/02/2018,09:00:00,22.4,7.63,9.1,105.1,crbuoy2018
2018-06-02:09:15,06/02/2018,09:15:00,22.42,7.71,9.4,108.63,crbuoy2018
2018-06-02:09:30,06/02/2018,09:30:00,22.32,7.57,8.79,101.41,crbuoy2018
2018-06-02:09:45,06/02/2018,09:45:00,22.38,7.6,8.94,103.27,crbuoy2018
2018-06-02:10:00,06/02/2018,10:00:00,22.49,7.6,9,104.11,crbuoy2018
2018-06-02:10:15,06/02/2018,10:15:00,22.67,7.68,9.3,107.98,crbuoy2018
2018-06-02:10:30,06/02/2018,10:30:00,22.56,7.62,9.04,104.71,crbuoy2018
2018-06-02:10:45,06/02/2018,10:45:00,22.52,7.61,8.93,103.45,crbuoy2018
2018-06-02:11:00,06/02/2018,11:00:00,22.61,7.56,8.7,100.96,crbuoy2018
2018-06-02:11:15,06/02/2018,11:15:00,22.64,7.55,8.6,99.8,crbuoy2018
2018-06-02:11:30,06/02/2018,11:30:00,22.55,7.61,8.94,103.56,crbuoy2018
2018-06-02:11:45,06/02/2018,11:45:00,22.5,7.61,8.99,104.09,crbuoy2018
2018-06-02:12:00,06/02/2018,12:00:00,22.48,7.57,8.81,101.97,crbuoy2018
2018-06-02:12:15,06/02/2018,12:15:00,22.48,7.57,8.76,101.35,crbuoy2018
2018-06-02:12:30,06/02/2018,12:30:00,22.52,7.54,8.67,100.36,crbuoy2018
2018-06-02:12:45,06/02/2018,12:45:00,22.62,7.56,8.72,101.2,crbuoy2018
2018-06-02:13:00,06/02/2018,13:00:00,22.68,7.57,8.77,101.83,crbuoy2018
2018-06-02:13:15,06/02/2018,13:15:00,22.73,7.6,8.92,103.73,crbuoy2018
2018-06-02:13:30,06/02/2018,13:30:00,22.74,7.62,8.97,104.3,crbuoy2018
2018-06-02:13:45,06/02/2018,13:45:00,22.78,7.64,9.05,105.37,crbuoy2018
2018-06-02:14:00,06/02/2018,14:00:00,22.85,7.67,9.15,106.63,crbuoy2018
2018-06-02:14:15,06/02/2018,14:15:00,22.86,7.61,8.87,103.32,crbuoy2018
2018-06-02:14:30,06/02/2018,14:30:00,22.89,7.65,9.09,105.97,crbuoy2018
2018-06-02:14:45,06/02/2018,14:45:00,22.94,7.62,8.96,104.57,crbuoy2018
2018-06-02:15:00,06/02/2018,15:00:00,22.74,7.57,8.72,101.4,crbuoy2018
2018-06-02:15:15,06/02/2018,15:15:00,22.82,7.6,8.82,102.78,crbuoy2018
2018-06-02:15:30,06/02/2018,15:30:00,22.74,7.66,9.14,106.25,crbuoy2018
2018-06-02:15:45,06/02/2018,15:45:00,22.82,7.68,9.23,107.47,crbuoy2018
2018-06-02:16:00,06/02/2018,16:00:00,22.74,7.61,8.88,103.24,crbuoy2018
2018-06-02:16:15,06/02/2018,16:15:00,22.8,7.57,8.71,101.37,crbuoy2018
2018-06-02:16:30,06/02/2018,16:30:00,22.75,7.53,8.51,99.03,crbuoy2018
2018-06-02:16:45,06/02/2018,16:45:00,22.73,7.59,8.76,101.92,crbuoy2018
2018-06-02:17:00,06/02/2018,17:00:00,22.78,7.49,8.22,95.72,crbuoy2018
2018-06-02:17:15,06/02/2018,17:15:00,22.49,7.48,8.44,97.65,crbuoy2018
2018-06-02:17:30,06/02/2018,17:30:00,22.69,7.52,8.51,98.86,crbuoy2018
2018-06-02:17:45,06/02/2018,17:45:00,22.75,7.57,8.72,101.41,crbuoy2018
2018-06-02:18:00,06/02/2018,18:00:00,22.85,7.46,8.02,93.49,crbuoy2018
2018-06-02:18:15,06/02/2018,18:15:00,22.85,7.52,8.24,95.99,crbuoy2018
2018-06-02:18:30,06/02/2018,18:30:00,22.84,7.51,8.39,97.75,crbuoy2018
2018-06-02:18:45,06/02/2018,18:45:00,22.57,7.41,7.86,91.08,crbuoy2018
2018-06-02:19:00,06/02/2018,19:00:00,22.74,7.53,8.49,98.7,crbuoy2018
2018-06-02:19:15,06/02/2018,19:15:00,22.23,7.38,8.13,93.59,crbuoy2018
2018-06-02:19:30,06/02/2018,19:30:00,22.17,7.37,8,92.01,crbuoy2018
2018-06-02:19:45,06/02/2018,19:45:00,22.11,7.36,7.86,90.32,crbuoy2018
2018-06-02:20:00,06/02/2018,20:00:00,22.15,7.35,7.67,88.24,crbuoy2018
2018-06-02:20:15,06/02/2018,20:15:00,22.17,7.36,7.76,89.31,crbuoy2018
2018-06-02:20:30,06/02/2018,20:30:00,22.11,7.35,7.69,88.37,crbuoy2018
2018-06-02:20:45,06/02/2018,20:45:00,22.1,7.36,7.77,89.21,crbuoy2018
2018-06-02:21:00,06/02/2018,21:00:00,22.06,7.36,7.84,89.97,crbuoy2018
2018-06-02:21:15,06/02/2018,21:15:00,22.02,7.36,7.73,88.75,crbuoy2018
2018-06-02:21:30,06/02/2018,21:30:00,21.98,7.31,7.38,84.64,crbuoy2018
2018-06-02:21:45,06/02/2018,21:45:00,21.97,7.36,7.81,89.52,crbuoy2018
2018-06-02:22:00,06/02/2018,22:00:00,21.98,7.36,7.78,89.18,crbuoy2018
2018-06-02:22:15,06/02/2018,22:15:00,21.97,7.34,7.76,88.94,crbuoy2018
2018-06-02:22:30,06/02/2018,22:30:00,21.97,7.33,7.72,88.53,crbuoy2018
2018-06-02:22:45,06/02/2018,22:45:00,21.95,7.34,7.73,88.62,crbuoy2018
2018-06-02:23:00,06/02/2018,23:00:00,21.91,7.33,7.74,88.61,crbuoy2018
2018-06-02:23:15,06/02/2018,23:15:00,21.88,7.31,7.47,85.52,crbuoy2018
2018-06-02:23:30,06/02/2018,23:30:00,21.87,7.32,7.6,86.92,crbuoy2018
2018-06-02:23:45,06/02/2018,23:45:00,21.84,7.31,7.52,85.98,crbuoy2018
2018-06-03:00:00,06/03/2018,00:00:00,21.79,7.29,7.43,84.85,crbuoy2018
2018-06-03:00:15,06/03/2018,00:15:00,21.75,7.32,7.53,85.93,crbuoy2018
2018-06-03:00:30,06/03/2018,00:30:00,21.77,7.35,7.82,89.31,crbuoy2018
2018-06-03:00:45,06/03/2018,00:45:00,21.77,7.36,7.79,88.95,crbuoy2018
2018-06-03:01:00,06/03/2018,01:00:00,21.76,7.36,7.76,88.56,crbuoy2018
2018-06-03:01:15,06/03/2018,01:15:00,21.73,7.35,7.77,88.69,crbuoy2018
2018-06-03:01:30,06/03/2018,01:30:00,21.72,7.36,7.74,88.27,crbuoy2018
2018-06-03:01:45,06/03/2018,01:45:00,21.72,7.36,7.72,88.06,crbuoy2018
2018-06-03:02:00,06/03/2018,02:00:00,21.7,7.35,7.66,87.37,crbuoy2018
2018-06-03:02:15,06/03/2018,02:15:00,21.68,7.33,7.65,87.2,crbuoy2018
2018-06-03:02:30,06/03/2018,02:30:00,21.69,7.35,7.62,86.88,crbuoy2018
2018-06-03:02:45,06/03/2018,02:45:00,21.66,7.34,7.64,87.06,crbuoy2018
2018-06-03:03:00,06/03/2018,03:00:00,21.66,7.35,7.65,87.12,crbuoy2018
2018-06-03:03:15,06/03/2018,03:15:00,21.63,7.34,7.59,86.39,crbuoy2018
2018-06-03:03:30,06/03/2018,03:30:00,21.61,7.34,7.54,85.87,crbuoy2018
2018-06-03:03:45,06/03/2018,03:45:00,21.6,7.33,7.52,85.52,crbuoy2018
2018-06-03:04:00,06/03/2018,04:00:00,21.58,7.32,7.38,83.97,crbuoy2018
2018-06-03:04:15,06/03/2018,04:15:00,21.56,7.31,7.38,83.92,crbuoy2018
2018-06-03:04:30,06/03/2018,04:30:00,21.53,7.31,7.31,83.08,crbuoy2018
2018-06-03:04:45,06/03/2018,04:45:00,21.52,7.29,7.13,80.98,crbuoy2018
2018-06-03:05:00,06/03/2018,05:00:00,21.55,7.25,6.91,78.52,crbuoy2018
2018-06-03:05:15,06/03/2018,05:15:00,21.55,7.23,6.82,77.56,crbuoy2018
2018-06-03:05:30,06/03/2018,05:30:00,21.53,7.27,6.96,79.04,crbuoy2018
2018-06-03:05:45,06/03/2018,05:45:00,21.5,7.28,7.06,80.2,crbuoy2018
2018-06-03:06:00,06/03/2018,06:00:00,21.49,7.25,6.93,78.65,crbuoy2018
2018-06-03:06:15,06/03/2018,06:15:00,21.49,7.25,6.92,78.52,crbuoy2018
2018-06-03:06:30,06/03/2018,06:30:00,21.45,7.26,7.03,79.75,crbuoy2018
2018-06-03:06:45,06/03/2018,06:45:00,21.47,7.27,7.04,79.89,crbuoy2018
2018-06-03:07:00,06/03/2018,07:00:00,21.45,7.26,7.01,79.56,crbuoy2018
2018-06-03:07:15,06/03/2018,07:15:00,21.45,7.26,6.98,79.26,crbuoy2018
2018-06-03:07:30,06/03/2018,07:30:00,21.44,7.24,6.83,77.53,crbuoy2018
2018-06-03:07:45,06/03/2018,07:45:00,21.43,7.26,6.97,79.04,crbuoy2018
2018-06-03:08:00,06/03/2018,08:00:00,21.42,7.27,7.12,80.8,crbuoy2018
2018-06-03:08:15,06/03/2018,08:15:00,21.4,7.28,7.19,81.55,crbuoy2018
2018-06-03:08:30,06/03/2018,08:30:00,21.38,7.28,7.15,80.99,crbuoy2018
2018-06-03:08:45,06/03/2018,08:45:00,21.37,7.27,7.07,80.06,crbuoy2018
2018-06-03:09:00,06/03/2018,09:00:00,21.33,7.28,7.1,80.34,crbuoy2018
2018-06-03:09:15,06/03/2018,09:15:00,21.3,7.29,7.21,81.53,crbuoy2018
2018-06-03:09:30,06/03/2018,09:30:00,21.33,7.3,7.3,82.67,crbuoy2018
2018-06-03:09:45,06/03/2018,09:45:00,21.37,7.31,7.33,83.05,crbuoy2018
2018-06-03:10:00,06/03/2018,10:00:00,21.37,7.32,7.36,83.37,crbuoy2018
2018-06-03:10:15,06/03/2018,10:15:00,21.4,7.32,7.31,82.88,crbuoy2018
2018-06-03:10:30,06/03/2018,10:30:00,21.37,7.27,7.03,79.65,crbuoy2018
2018-06-03:10:45,06/03/2018,10:45:00,21.42,7.31,7.18,81.45,crbuoy2018
2018-06-03:11:00,06/03/2018,11:00:00,21.44,7.3,7.18,81.42,crbuoy2018
2018-06-03:11:15,06/03/2018,11:15:00,21.47,7.33,7.33,83.22,crbuoy2018
2018-06-03:11:30,06/03/2018,11:30:00,21.53,7.33,7.37,83.78,crbuoy2018
2018-06-03:11:45,06/03/2018,11:45:00,21.55,7.35,7.45,84.66,crbuoy2018
2018-06-03:12:00,06/03/2018,12:00:00,21.49,7.32,7.37,83.72,crbuoy2018
2018-06-03:12:15,06/03/2018,12:15:00,21.49,7.34,7.46,84.66,crbuoy2018
2018-06-03:12:30,06/03/2018,12:30:00,21.6,7.34,7.49,85.22,crbuoy2018
2018-06-03:12:45,06/03/2018,12:45:00,21.57,7.33,7.42,84.38,crbuoy2018
2018-06-03:13:00,06/03/2018,13:00:00,21.57,7.37,7.58,86.16,crbuoy2018
2018-06-03:13:15,06/03/2018,13:15:00,21.63,7.38,7.74,88.09,crbuoy2018
2018-06-03:13:30,06/03/2018,13:30:00,21.79,7.36,7.58,86.58,crbuoy2018
2018-06-03:13:45,06/03/2018,13:45:00,21.91,7.4,7.82,89.48,crbuoy2018
2018-06-03:14:00,06/03/2018,14:00:00,21.99,7.42,7.84,89.92,crbuoy2018
2018-06-03:14:15,06/03/2018,14:15:00,21.99,7.42,7.89,90.5,crbuoy2018
2018-06-03:14:30,06/03/2018,14:30:00,22.05,7.42,7.94,91.18,crbuoy2018
2018-06-03:14:45,06/03/2018,14:45:00,22.07,7.42,7.97,91.48,crbuoy2018
2018-06-03:15:00,06/03/2018,15:00:00,22.16,7.43,8.01,92.17,crbuoy2018
2018-06-03:15:15,06/03/2018,15:15:00,22.2,7.45,8.09,93.15,crbuoy2018
2018-06-03:15:30,06/03/2018,15:30:00,22.18,7.46,8.18,94.17,crbuoy2018
2018-06-03:15:45,06/03/2018,15:45:00,22.23,7.48,8.28,95.34,crbuoy2018
2018-06-03:16:00,06/03/2018,16:00:00,22.27,7.49,8.34,96.19,crbuoy2018
2018-06-03:16:15,06/03/2018,16:15:00,22.28,7.51,8.45,97.42,crbuoy2018
2018-06-03:16:30,06/03/2018,16:30:00,22.28,7.54,8.53,98.31,crbuoy2018
2018-06-03:16:45,06/03/2018,16:45:00,22.28,7.54,8.58,98.92,crbuoy2018
2018-06-03:17:00,06/03/2018,17:00:00,22.2,7.53,8.53,98.15,crbuoy2018
2018-06-03:17:15,06/03/2018,17:15:00,22.15,7.52,8.49,97.65,crbuoy2018
2018-06-03:17:30,06/03/2018,17:30:00,22.1,7.5,8.35,95.9,crbuoy2018
2018-06-03:17:45,06/03/2018,17:45:00,22.03,7.47,8.24,94.57,crbuoy2018
2018-06-03:18:00,06/03/2018,18:00:00,22.01,7.48,8.28,94.95,crbuoy2018
2018-06-03:18:15,06/03/2018,18:15:00,21.93,7.48,8.27,94.73,crbuoy2018
2018-06-03:18:30,06/03/2018,18:30:00,21.88,7.46,8.2,93.76,crbuoy2018
2018-06-03:18:45,06/03/2018,18:45:00,21.82,7.46,8.21,93.84,crbuoy2018
2018-06-03:19:00,06/03/2018,19:00:00,21.73,7.46,8.14,92.9,crbuoy2018
2018-06-03:19:15,06/03/2018,19:15:00,21.65,7.44,8.07,91.98,crbuoy2018
2018-06-03:19:30,06/03/2018,19:30:00,21.75,7.42,7.9,90.22,crbuoy2018
2018-06-03:19:45,06/03/2018,19:45:00,21.79,7.37,7.55,86.26,crbuoy2018
2018-06-03:20:00,06/03/2018,20:00:00,21.77,7.42,7.83,89.42,crbuoy2018
2018-06-03:20:15,06/03/2018,20:15:00,21.74,7.39,7.76,88.54,crbuoy2018
2018-06-03:20:30,06/03/2018,20:30:00,21.68,7.4,7.73,88.09,crbuoy2018
2018-06-03:20:45,06/03/2018,20:45:00,21.63,7.39,7.79,88.73,crbuoy2018
2018-06-03:21:00,06/03/2018,21:00:00,21.59,7.4,7.79,88.65,crbuoy2018
2018-06-03:21:15,06/03/2018,21:15:00,21.56,7.37,7.51,85.36,crbuoy2018
2018-06-03:21:30,06/03/2018,21:30:00,21.49,7.39,7.71,87.61,crbuoy2018
2018-06-03:21:45,06/03/2018,21:45:00,21.45,7.38,7.62,86.48,crbuoy2018
2018-06-03:22:00,06/03/2018,22:00:00,21.4,7.35,7.52,85.26,crbuoy2018
2018-06-03:22:15,06/03/2018,22:15:00,21.36,7.32,7.28,82.45,crbuoy2018
2018-06-03:22:30,06/03/2018,22:30:00,21.33,7.31,7.3,82.7,crbuoy2018
2018-06-03:22:45,06/03/2018,22:45:00,21.3,7.3,7.16,80.98,crbuoy2018
2018-06-03:23:00,06/03/2018,23:00:00,21.26,7.27,7.02,79.34,crbuoy2018
2018-06-03:23:15,06/03/2018,23:15:00,21.25,7.27,6.9,78.04,crbuoy2018
2018-06-03:23:30,06/03/2018,23:30:00,21.22,7.28,6.96,78.59,crbuoy2018
2018-06-03:23:45,06/03/2018,23:45:00,21.19,7.26,6.91,77.98,crbuoy2018
2018-06-04:00:00,06/04/2018,00:00:00,21.15,7.27,6.92,78.1,crbuoy2018
2018-06-04:00:15,06/04/2018,00:15:00,21.14,7.27,7.07,79.7,crbuoy2018
2018-06-04:00:30,06/04/2018,00:30:00,21.11,7.25,6.81,76.76,crbuoy2018
2018-06-04:00:45,06/04/2018,00:45:00,21.08,7.27,6.9,77.74,crbuoy2018
2018-06-04:01:00,06/04/2018,01:00:00,21.03,7.27,6.96,78.33,crbuoy2018
2018-06-04:01:15,06/04/2018,01:15:00,21.02,7.28,6.98,78.54,crbuoy2018
