"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2017-09-06:12:30,09/06/2017,12:30:00,21.6,8.29,10.08,114.97,crbuoy2017
2017-09-06:12:45,09/06/2017,12:45:00,21.54,8.31,10.07,114.74,crbuoy2017
2017-09-06:13:00,09/06/2017,13:00:00,21.45,8.26,10.02,114.01,crbuoy2017
2017-09-06:13:15,09/06/2017,13:15:00,21.42,8.26,10.02,113.95,crbuoy2017
2017-09-06:13:30,09/06/2017,13:30:00,21.41,8.27,10.06,114.35,crbuoy2017
2017-09-06:13:45,09/06/2017,13:45:00,21.39,8.26,10.02,113.92,crbuoy2017
2017-09-06:14:00,09/06/2017,14:00:00,21.42,8.32,10.13,115.16,crbuoy2017
2017-09-06:14:15,09/06/2017,14:15:00,21.45,8.32,10.08,114.72,crbuoy2017
2017-09-06:14:30,09/06/2017,14:30:00,21.42,8.28,10.03,114.08,crbuoy2017
2017-09-06:14:45,09/06/2017,14:45:00,21.4,8.29,10.05,114.27,crbuoy2017
2017-09-06:15:00,09/06/2017,15:00:00,21.41,8.27,10.03,114.06,crbuoy2017
2017-09-06:15:15,09/06/2017,15:15:00,21.39,8.28,10,113.59,crbuoy2017
2017-09-06:15:30,09/06/2017,15:30:00,21.38,8.2,9.87,112.13,crbuoy2017
2017-09-06:15:45,09/06/2017,15:45:00,21.36,8.26,9.99,113.44,crbuoy2017
2017-09-06:16:00,09/06/2017,16:00:00,21.35,8.24,9.99,113.38,crbuoy2017
2017-09-06:16:15,09/06/2017,16:15:00,21.29,8.21,9.89,112.18,crbuoy2017
2017-09-06:16:30,09/06/2017,16:30:00,21.3,8.2,9.94,112.78,crbuoy2017
2017-09-06:16:45,09/06/2017,16:45:00,21.33,8.25,10.03,113.83,crbuoy2017
2017-09-06:17:00,09/06/2017,17:00:00,21.35,8.26,10.07,114.33,crbuoy2017
2017-09-06:17:15,09/06/2017,17:15:00,21.37,8.3,10.13,115.1,crbuoy2017
2017-09-06:17:30,09/06/2017,17:30:00,21.39,8.37,10.26,116.54,crbuoy2017
2017-09-06:17:45,09/06/2017,17:45:00,21.38,8.36,10.25,116.39,crbuoy2017
2017-09-06:18:00,09/06/2017,18:00:00,21.37,8.36,10.24,116.33,crbuoy2017
2017-09-06:18:15,09/06/2017,18:15:00,21.37,8.32,10.13,115.09,crbuoy2017
2017-09-06:18:30,09/06/2017,18:30:00,21.32,8.19,9.89,112.27,crbuoy2017
2017-09-06:18:45,09/06/2017,18:45:00,21.32,8.2,9.92,112.53,crbuoy2017
2017-09-06:19:00,09/06/2017,19:00:00,21.33,8.24,10.03,113.85,crbuoy2017
2017-09-06:19:15,09/06/2017,19:15:00,21.33,8.25,10.1,114.65,crbuoy2017
2017-09-06:19:30,09/06/2017,19:30:00,21.31,8.2,9.96,112.98,crbuoy2017
2017-09-06:19:45,09/06/2017,19:45:00,21.3,8.18,9.92,112.57,crbuoy2017
2017-09-06:20:00,09/06/2017,20:00:00,21.31,8.18,9.94,112.81,crbuoy2017
2017-09-06:20:15,09/06/2017,20:15:00,21.29,8.16,9.88,112.01,crbuoy2017
2017-09-06:20:30,09/06/2017,20:30:00,21.29,8.16,9.88,112.09,crbuoy2017
2017-09-06:20:45,09/06/2017,20:45:00,21.28,8.17,9.88,112.05,crbuoy2017
2017-09-06:21:00,09/06/2017,21:00:00,21.28,8.16,9.86,111.79,crbuoy2017
2017-09-06:21:15,09/06/2017,21:15:00,21.26,8.15,9.81,111.18,crbuoy2017
2017-09-06:21:30,09/06/2017,21:30:00,21.25,8.13,9.79,110.98,crbuoy2017
2017-09-06:21:45,09/06/2017,21:45:00,21.25,8.15,9.78,110.88,crbuoy2017
2017-09-06:22:00,09/06/2017,22:00:00,21.24,8.13,9.75,110.49,crbuoy2017
2017-09-06:22:15,09/06/2017,22:15:00,21.22,8.09,9.69,109.75,crbuoy2017
2017-09-06:22:30,09/06/2017,22:30:00,21.23,8.09,9.68,109.67,crbuoy2017
2017-09-06:22:45,09/06/2017,22:45:00,21.22,8.09,9.69,109.69,crbuoy2017
2017-09-06:23:00,09/06/2017,23:00:00,21.21,8.05,9.6,108.74,crbuoy2017
2017-09-06:23:15,09/06/2017,23:15:00,21.2,8.04,9.54,108,crbuoy2017
2017-09-06:23:30,09/06/2017,23:30:00,21.19,8.08,9.58,108.44,crbuoy2017
2017-09-06:23:45,09/06/2017,23:45:00,21.19,8.03,9.42,106.58,crbuoy2017
2017-09-07:00:00,09/07/2017,00:00:00,21.18,7.99,9.31,105.4,crbuoy2017
2017-09-07:00:15,09/07/2017,00:15:00,21.17,8,9.41,106.44,crbuoy2017
2017-09-07:00:30,09/07/2017,00:30:00,21.17,8.02,9.45,106.96,crbuoy2017
2017-09-07:00:45,09/07/2017,00:45:00,21.17,8.01,9.45,106.91,crbuoy2017
2017-09-07:01:00,09/07/2017,01:00:00,21.17,7.99,9.44,106.78,crbuoy2017
2017-09-07:01:15,09/07/2017,01:15:00,21.14,7.98,9.45,106.89,crbuoy2017
2017-09-07:01:30,09/07/2017,01:30:00,21.12,7.98,9.36,105.8,crbuoy2017
2017-09-07:01:45,09/07/2017,01:45:00,21.12,7.98,9.42,106.48,crbuoy2017
2017-09-07:02:00,09/07/2017,02:00:00,21.1,7.96,9.32,105.32,crbuoy2017
2017-09-07:02:15,09/07/2017,02:15:00,21.08,7.92,9.23,104.3,crbuoy2017
2017-09-07:02:30,09/07/2017,02:30:00,20.9,7.76,8.95,100.66,crbuoy2017
2017-09-07:02:45,09/07/2017,02:45:00,20.94,7.82,9.02,101.52,crbuoy2017
2017-09-07:03:00,09/07/2017,03:00:00,20.99,7.84,9.13,102.88,crbuoy2017
2017-09-07:03:15,09/07/2017,03:15:00,21,7.86,9.09,102.47,crbuoy2017
2017-09-07:03:30,09/07/2017,03:30:00,20.99,7.87,9.08,102.36,crbuoy2017
2017-09-07:03:45,09/07/2017,03:45:00,20.96,7.82,9.03,101.74,crbuoy2017
2017-09-07:04:00,09/07/2017,04:00:00,20.95,7.81,8.95,100.79,crbuoy2017
2017-09-07:04:15,09/07/2017,04:15:00,20.94,7.81,9.02,101.6,crbuoy2017
2017-09-07:04:30,09/07/2017,04:30:00,20.94,7.8,9,101.37,crbuoy2017
2017-09-07:04:45,09/07/2017,04:45:00,20.91,7.76,8.9,100.2,crbuoy2017
2017-09-07:05:00,09/07/2017,05:00:00,20.9,7.83,8.99,101.18,crbuoy2017
2017-09-07:05:15,09/07/2017,05:15:00,20.89,7.77,8.91,100.26,crbuoy2017
2017-09-07:05:30,09/07/2017,05:30:00,20.88,7.76,8.91,100.23,crbuoy2017
2017-09-07:05:45,09/07/2017,05:45:00,20.88,7.79,8.98,101.02,crbuoy2017
2017-09-07:06:00,09/07/2017,06:00:00,20.87,7.83,9.02,101.43,crbuoy2017
2017-09-07:06:15,09/07/2017,06:15:00,20.88,7.82,9.07,102.02,crbuoy2017
2017-09-07:06:30,09/07/2017,06:30:00,20.87,7.83,9,101.24,crbuoy2017
2017-09-07:06:45,09/07/2017,06:45:00,20.88,7.83,9.11,102.44,crbuoy2017
2017-09-07:07:00,09/07/2017,07:00:00,20.86,7.83,8.94,100.59,crbuoy2017
2017-09-07:07:15,09/07/2017,07:15:00,20.87,7.82,9.08,102.17,crbuoy2017
2017-09-07:07:30,09/07/2017,07:30:00,20.85,7.8,8.9,100.09,crbuoy2017
2017-09-07:07:45,09/07/2017,07:45:00,20.84,7.76,8.78,98.69,crbuoy2017
2017-09-07:08:00,09/07/2017,08:00:00,20.84,7.73,8.76,98.53,crbuoy2017
2017-09-07:08:15,09/07/2017,08:15:00,20.87,7.83,9.04,101.7,crbuoy2017
2017-09-07:08:30,09/07/2017,08:30:00,20.86,7.86,9.09,102.28,crbuoy2017
2017-09-07:08:45,09/07/2017,08:45:00,20.87,7.86,9.15,102.88,crbuoy2017
2017-09-07:09:00,09/07/2017,09:00:00,20.87,7.87,9.15,102.96,crbuoy2017
2017-09-07:09:15,09/07/2017,09:15:00,20.86,7.89,9.17,103.08,crbuoy2017
2017-09-07:09:30,09/07/2017,09:30:00,20.87,7.97,9.36,105.23,crbuoy2017
2017-09-07:09:45,09/07/2017,09:45:00,20.9,8.01,9.52,107.14,crbuoy2017
2017-09-07:10:00,09/07/2017,10:00:00,20.92,8.06,9.55,107.51,crbuoy2017
2017-09-07:10:15,09/07/2017,10:15:00,20.96,8.12,9.7,109.3,crbuoy2017
2017-09-07:10:30,09/07/2017,10:30:00,20.99,8.16,9.79,110.41,crbuoy2017
2017-09-07:10:45,09/07/2017,10:45:00,20.99,8.16,9.8,110.51,crbuoy2017
2017-09-07:11:00,09/07/2017,11:00:00,21,8.18,9.83,110.81,crbuoy2017
2017-09-07:11:15,09/07/2017,11:15:00,21.01,8.23,9.87,111.36,crbuoy2017
2017-09-07:11:30,09/07/2017,11:30:00,21.01,8.25,9.9,111.72,crbuoy2017
2017-09-07:11:45,09/07/2017,11:45:00,21.03,8.27,9.95,112.3,crbuoy2017
2017-09-07:12:00,09/07/2017,12:00:00,21.08,8.29,10.05,113.52,crbuoy2017
2017-09-07:12:15,09/07/2017,12:15:00,21.23,8.25,9.97,112.91,crbuoy2017
2017-09-07:12:30,09/07/2017,12:30:00,21.33,8.32,10.07,114.26,crbuoy2017
2017-09-07:12:45,09/07/2017,12:45:00,21.35,8.38,10.28,116.78,crbuoy2017
2017-09-07:13:00,09/07/2017,13:00:00,21.21,8.32,10.11,114.48,crbuoy2017
2017-09-07:13:15,09/07/2017,13:15:00,21.25,8.35,10.15,115.08,crbuoy2017
2017-09-07:13:30,09/07/2017,13:30:00,21.25,8.31,10.12,114.7,crbuoy2017
2017-09-07:13:45,09/07/2017,13:45:00,21.28,8.36,10.17,115.34,crbuoy2017
2017-09-07:14:00,09/07/2017,14:00:00,21.28,8.36,10.2,115.69,crbuoy2017
2017-09-07:14:15,09/07/2017,14:15:00,21.35,8.4,10.26,116.54,crbuoy2017
2017-09-07:14:30,09/07/2017,14:30:00,21.44,8.43,10.32,117.35,crbuoy2017
2017-09-07:14:45,09/07/2017,14:45:00,21.49,8.46,10.43,118.73,crbuoy2017
2017-09-07:15:00,09/07/2017,15:00:00,21.46,8.46,10.41,118.49,crbuoy2017
2017-09-07:15:15,09/07/2017,15:15:00,21.48,8.48,10.47,119.25,crbuoy2017
2017-09-07:15:30,09/07/2017,15:30:00,21.55,8.51,10.59,120.76,crbuoy2017
2017-09-07:15:45,09/07/2017,15:45:00,21.55,8.48,10.5,119.75,crbuoy2017
2017-09-07:16:00,09/07/2017,16:00:00,21.82,8.55,10.71,122.71,crbuoy2017
2017-09-07:16:15,09/07/2017,16:15:00,21.84,8.58,10.77,123.46,crbuoy2017
2017-09-07:16:30,09/07/2017,16:30:00,21.88,8.62,10.81,124,crbuoy2017
2017-09-07:16:45,09/07/2017,16:45:00,21.86,8.62,10.9,125.04,crbuoy2017
2017-09-07:17:00,09/07/2017,17:00:00,21.81,8.62,10.89,124.79,crbuoy2017
2017-09-07:17:15,09/07/2017,17:15:00,21.79,8.64,10.95,125.42,crbuoy2017
2017-09-07:17:30,09/07/2017,17:30:00,21.76,8.62,10.96,125.44,crbuoy2017
2017-09-07:17:45,09/07/2017,17:45:00,21.55,8.52,10.6,120.81,crbuoy2017
2017-09-07:18:00,09/07/2017,18:00:00,21.5,8.52,10.57,120.33,crbuoy2017
2017-09-07:18:15,09/07/2017,18:15:00,21.45,8.52,10.62,120.8,crbuoy2017
2017-09-07:18:30,09/07/2017,18:30:00,21.42,8.5,10.57,120.26,crbuoy2017
2017-09-07:18:45,09/07/2017,18:45:00,21.39,8.51,10.53,119.71,crbuoy2017
2017-09-07:19:00,09/07/2017,19:00:00,21.36,8.49,10.52,119.44,crbuoy2017
2017-09-07:19:15,09/07/2017,19:15:00,21.36,8.45,10.43,118.49,crbuoy2017
2017-09-07:19:30,09/07/2017,19:30:00,21.34,8.42,10.39,117.97,crbuoy2017
2017-09-07:19:45,09/07/2017,19:45:00,21.33,8.4,10.32,117.14,crbuoy2017
2017-09-07:20:00,09/07/2017,20:00:00,21.31,8.4,10.28,116.67,crbuoy2017
2017-09-07:20:15,09/07/2017,20:15:00,21.27,8.4,10.28,116.57,crbuoy2017
2017-09-07:20:30,09/07/2017,20:30:00,21.23,8.37,10.25,116.07,crbuoy2017
2017-09-07:20:45,09/07/2017,20:45:00,21.26,8.36,10.25,116.15,crbuoy2017
2017-09-07:21:00,09/07/2017,21:00:00,21.24,8.36,10.22,115.84,crbuoy2017
2017-09-07:21:15,09/07/2017,21:15:00,21.2,8.38,10.2,115.53,crbuoy2017
2017-09-07:21:30,09/07/2017,21:30:00,21.21,8.38,10.21,115.59,crbuoy2017
2017-09-07:21:45,09/07/2017,21:45:00,21.2,8.38,10.18,115.32,crbuoy2017
2017-09-07:22:00,09/07/2017,22:00:00,21.2,8.35,10.1,114.4,crbuoy2017
2017-09-07:22:15,09/07/2017,22:15:00,21.17,8.33,10.08,114.09,crbuoy2017
2017-09-07:22:30,09/07/2017,22:30:00,21.17,8.34,10.07,113.99,crbuoy2017
2017-09-07:22:45,09/07/2017,22:45:00,21.16,8.34,10.08,114.06,crbuoy2017
2017-09-07:23:00,09/07/2017,23:00:00,21.14,8.32,10.07,113.92,crbuoy2017
2017-09-07:23:15,09/07/2017,23:15:00,21.13,8.34,10.07,113.9,crbuoy2017
2017-09-07:23:30,09/07/2017,23:30:00,21.12,8.3,10.07,113.79,crbuoy2017
2017-09-07:23:45,09/07/2017,23:45:00,21.11,8.3,10,113.06,crbuoy2017
2017-09-08:00:00,09/08/2017,00:00:00,21.1,8.29,9.99,112.9,crbuoy2017
2017-09-08:00:15,09/08/2017,00:15:00,21.08,8.31,9.99,112.8,crbuoy2017
2017-09-08:00:30,09/08/2017,00:30:00,21.07,8.28,9.94,112.29,crbuoy2017
2017-09-08:00:45,09/08/2017,00:45:00,21.03,8.27,9.96,112.45,crbuoy2017
2017-09-08:01:00,09/08/2017,01:00:00,21.03,8.27,9.95,112.29,crbuoy2017
2017-09-08:01:15,09/08/2017,01:15:00,21.02,8.25,9.92,111.94,crbuoy2017
2017-09-08:01:30,09/08/2017,01:30:00,21.01,8.27,9.92,111.95,crbuoy2017
2017-09-08:01:45,09/08/2017,01:45:00,20.99,8.24,9.88,111.37,crbuoy2017
2017-09-08:02:00,09/08/2017,02:00:00,21.02,8.26,9.89,111.6,crbuoy2017
2017-09-08:02:15,09/08/2017,02:15:00,21,8.21,9.85,111.07,crbuoy2017
2017-09-08:02:30,09/08/2017,02:30:00,20.98,8.24,9.85,111.01,crbuoy2017
2017-09-08:02:45,09/08/2017,02:45:00,20.97,8.2,9.8,110.51,crbuoy2017
2017-09-08:03:00,09/08/2017,03:00:00,20.95,8.19,9.76,109.98,crbuoy2017
2017-09-08:03:15,09/08/2017,03:15:00,20.93,8.17,9.74,109.74,crbuoy2017
2017-09-08:03:30,09/08/2017,03:30:00,20.91,8.14,9.72,109.44,crbuoy2017
2017-09-08:03:45,09/08/2017,03:45:00,20.88,8.18,9.78,110.01,crbuoy2017
2017-09-08:04:00,09/08/2017,04:00:00,20.87,8.19,9.75,109.72,crbuoy2017
2017-09-08:04:15,09/08/2017,04:15:00,20.86,8.17,9.73,109.5,crbuoy2017
2017-09-08:04:30,09/08/2017,04:30:00,20.84,8.14,9.71,109.2,crbuoy2017
2017-09-08:04:45,09/08/2017,04:45:00,20.79,8.16,9.71,109.04,crbuoy2017
2017-09-08:05:00,09/08/2017,05:00:00,20.8,8.13,9.7,108.97,crbuoy2017
2017-09-08:05:15,09/08/2017,05:15:00,20.79,8.11,9.66,108.54,crbuoy2017
2017-09-08:05:30,09/08/2017,05:30:00,20.76,8.12,9.65,108.4,crbuoy2017
2017-09-08:05:45,09/08/2017,05:45:00,20.77,8.11,9.65,108.34,crbuoy2017
2017-09-08:06:00,09/08/2017,06:00:00,20.75,8.11,9.62,108.01,crbuoy2017
2017-09-08:06:15,09/08/2017,06:15:00,20.71,8.08,9.58,107.43,crbuoy2017
2017-09-08:06:30,09/08/2017,06:30:00,20.71,8.09,9.6,107.65,crbuoy2017
2017-09-08:06:45,09/08/2017,06:45:00,20.7,8.1,9.57,107.34,crbuoy2017
2017-09-08:07:00,09/08/2017,07:00:00,20.69,8.09,9.56,107.21,crbuoy2017
2017-09-08:07:15,09/08/2017,07:15:00,20.67,8.06,9.49,106.34,crbuoy2017
2017-09-08:07:30,09/08/2017,07:30:00,20.63,8.03,9.46,105.92,crbuoy2017
2017-09-08:07:45,09/08/2017,07:45:00,20.63,8.04,9.45,105.81,crbuoy2017
2017-09-08:08:00,09/08/2017,08:00:00,20.64,8.1,9.62,107.81,crbuoy2017
2017-09-08:08:15,09/08/2017,08:15:00,20.64,8.12,9.63,107.88,crbuoy2017
2017-09-08:08:30,09/08/2017,08:30:00,20.68,8.19,9.76,109.47,crbuoy2017
2017-09-08:08:45,09/08/2017,08:45:00,20.73,8.2,9.84,110.41,crbuoy2017
2017-09-08:09:00,09/08/2017,09:00:00,20.75,8.21,9.9,111.12,crbuoy2017
2017-09-08:09:15,09/08/2017,09:15:00,20.75,8.25,9.92,111.37,crbuoy2017
2017-09-08:09:30,09/08/2017,09:30:00,20.74,8.24,9.93,111.51,crbuoy2017
2017-09-08:09:45,09/08/2017,09:45:00,20.78,8.27,10.01,112.47,crbuoy2017
2017-09-08:10:00,09/08/2017,10:00:00,20.8,8.29,10.07,113.19,crbuoy2017
2017-09-08:10:15,09/08/2017,10:15:00,20.85,8.32,10.1,113.58,crbuoy2017
2017-09-08:10:30,09/08/2017,10:30:00,20.78,8.19,9.83,110.36,crbuoy2017
2017-09-08:10:45,09/08/2017,10:45:00,20.94,8.3,10.03,112.97,crbuoy2017
2017-09-08:11:00,09/08/2017,11:00:00,20.94,8.3,10.08,113.6,crbuoy2017
2017-09-08:11:15,09/08/2017,11:15:00,20.88,8.29,10.01,112.62,crbuoy2017
2017-09-08:11:30,09/08/2017,11:30:00,20.87,8.24,9.9,111.34,crbuoy2017
2017-09-08:11:45,09/08/2017,11:45:00,21.1,8.41,10.22,115.53,crbuoy2017
2017-09-08:12:00,09/08/2017,12:00:00,21.5,8.41,10.31,117.42,crbuoy2017
2017-09-08:12:15,09/08/2017,12:15:00,21.58,8.48,10.47,119.49,crbuoy2017
2017-09-08:12:30,09/08/2017,12:30:00,21.61,8.53,10.56,120.57,crbuoy2017
2017-09-08:12:45,09/08/2017,12:45:00,21.52,8.54,10.62,120.96,crbuoy2017
2017-09-08:13:00,09/08/2017,13:00:00,21.64,8.5,10.59,120.99,crbuoy2017
2017-09-08:13:15,09/08/2017,13:15:00,21.6,8.53,10.62,121.21,crbuoy2017
2017-09-08:13:30,09/08/2017,13:30:00,21.59,8.56,10.76,122.77,crbuoy2017
2017-09-08:13:45,09/08/2017,13:45:00,21.6,8.58,10.85,123.87,crbuoy2017
2017-09-08:14:00,09/08/2017,14:00:00,21.69,8.61,10.96,125.26,crbuoy2017
2017-09-08:14:15,09/08/2017,14:15:00,21.65,8.57,10.8,123.38,crbuoy2017
2017-09-08:14:30,09/08/2017,14:30:00,21.57,8.59,10.8,123.2,crbuoy2017
2017-09-08:14:45,09/08/2017,14:45:00,21.75,8.6,10.89,124.62,crbuoy2017
2017-09-08:15:00,09/08/2017,15:00:00,21.73,8.65,10.94,125.13,crbuoy2017
2017-09-08:15:15,09/08/2017,15:15:00,21.95,8.65,10.97,126.03,crbuoy2017
2017-09-08:15:30,09/08/2017,15:30:00,21.61,8.61,10.9,124.44,crbuoy2017
2017-09-08:15:45,09/08/2017,15:45:00,21.5,8.56,10.83,123.32,crbuoy2017
2017-09-08:16:00,09/08/2017,16:00:00,21.47,8.55,10.81,123,crbuoy2017
2017-09-08:16:15,09/08/2017,16:15:00,21.44,8.55,10.82,123.08,crbuoy2017
2017-09-08:16:30,09/08/2017,16:30:00,21.42,8.56,10.83,123.15,crbuoy2017
2017-09-08:16:45,09/08/2017,16:45:00,21.4,8.54,10.8,122.74,crbuoy2017
2017-09-08:17:00,09/08/2017,17:00:00,21.4,8.54,10.83,123.15,crbuoy2017
2017-09-08:17:15,09/08/2017,17:15:00,21.41,8.58,10.9,123.95,crbuoy2017
2017-09-08:17:30,09/08/2017,17:30:00,21.38,8.58,10.9,123.84,crbuoy2017
2017-09-08:17:45,09/08/2017,17:45:00,21.36,8.56,10.87,123.48,crbuoy2017
2017-09-08:18:00,09/08/2017,18:00:00,21.33,8.54,10.81,122.73,crbuoy2017
2017-09-08:18:15,09/08/2017,18:15:00,21.29,8.51,10.66,120.98,crbuoy2017
2017-09-08:18:30,09/08/2017,18:30:00,21.29,8.49,10.7,121.44,crbuoy2017
2017-09-08:18:45,09/08/2017,18:45:00,21.29,8.47,10.67,121.06,crbuoy2017
2017-09-08:19:00,09/08/2017,19:00:00,21.26,8.5,10.72,121.49,crbuoy2017
2017-09-08:19:15,09/08/2017,19:15:00,21.27,8.49,10.63,120.51,crbuoy2017
2017-09-08:19:30,09/08/2017,19:30:00,21.26,8.45,10.51,119.2,crbuoy2017
2017-09-08:19:45,09/08/2017,19:45:00,21.25,8.45,10.51,119.12,crbuoy2017
2017-09-08:20:00,09/08/2017,20:00:00,21.26,8.49,10.62,120.41,crbuoy2017
2017-09-08:20:15,09/08/2017,20:15:00,21.23,8.46,10.57,119.78,crbuoy2017
2017-09-08:20:30,09/08/2017,20:30:00,21.21,8.45,10.55,119.5,crbuoy2017
2017-09-08:20:45,09/08/2017,20:45:00,21.2,8.44,10.48,118.65,crbuoy2017
2017-09-08:21:00,09/08/2017,21:00:00,21.18,8.43,10.43,118.03,crbuoy2017
2017-09-08:21:15,09/08/2017,21:15:00,21.17,8.39,10.39,117.58,crbuoy2017
2017-09-08:21:30,09/08/2017,21:30:00,21.14,8.4,10.41,117.78,crbuoy2017
2017-09-08:21:45,09/08/2017,21:45:00,21.15,8.37,10.33,116.86,crbuoy2017
2017-09-08:22:00,09/08/2017,22:00:00,21.13,8.42,10.38,117.36,crbuoy2017
2017-09-08:22:15,09/08/2017,22:15:00,21.11,8.41,10.36,117.1,crbuoy2017
2017-09-08:22:30,09/08/2017,22:30:00,21.11,8.42,10.37,117.29,crbuoy2017
2017-09-08:22:45,09/08/2017,22:45:00,21.08,8.4,10.32,116.54,crbuoy2017
2017-09-08:23:00,09/08/2017,23:00:00,21.09,8.36,10.22,115.48,crbuoy2017
2017-09-08:23:15,09/08/2017,23:15:00,21.08,8.32,10.09,114.03,crbuoy2017
2017-09-08:23:30,09/08/2017,23:30:00,21.07,8.28,10.1,114.09,crbuoy2017
2017-09-08:23:45,09/08/2017,23:45:00,21.06,8.34,10.2,115.24,crbuoy2017
2017-09-09:00:00,09/09/2017,00:00:00,21.05,8.31,10.17,114.88,crbuoy2017
2017-09-09:00:15,09/09/2017,00:15:00,21.04,8.34,10.21,115.21,crbuoy2017
2017-09-09:00:30,09/09/2017,00:30:00,21.05,8.32,10.2,115.18,crbuoy2017
2017-09-09:00:45,09/09/2017,00:45:00,21,8.3,10.13,114.26,crbuoy2017
2017-09-09:01:00,09/09/2017,01:00:00,21.02,8.31,10.18,114.94,crbuoy2017
2017-09-09:01:15,09/09/2017,01:15:00,21.01,8.25,10.11,114.03,crbuoy2017
2017-09-09:01:30,09/09/2017,01:30:00,20.99,8.27,10.16,114.55,crbuoy2017
2017-09-09:01:45,09/09/2017,01:45:00,20.99,8.25,10.11,114.02,crbuoy2017
2017-09-09:02:00,09/09/2017,02:00:00,20.97,8.27,10.15,114.46,crbuoy2017
2017-09-09:02:15,09/09/2017,02:15:00,20.95,8.24,10.07,113.46,crbuoy2017
2017-09-09:02:30,09/09/2017,02:30:00,20.95,8.23,10.08,113.56,crbuoy2017
2017-09-09:02:45,09/09/2017,02:45:00,20.96,8.26,10.08,113.57,crbuoy2017
2017-09-09:03:00,09/09/2017,03:00:00,20.92,8.25,10.13,114.15,crbuoy2017
2017-09-09:03:15,09/09/2017,03:15:00,20.93,8.24,10.12,113.97,crbuoy2017
2017-09-09:03:30,09/09/2017,03:30:00,20.9,8.25,10.1,113.74,crbuoy2017
2017-09-09:03:45,09/09/2017,03:45:00,20.89,8.21,10,112.62,crbuoy2017
2017-09-09:04:00,09/09/2017,04:00:00,20.89,8.22,10.05,113.09,crbuoy2017
2017-09-09:04:15,09/09/2017,04:15:00,20.88,8.2,9.95,111.99,crbuoy2017
2017-09-09:04:30,09/09/2017,04:30:00,20.86,8.21,10.01,112.6,crbuoy2017
2017-09-09:04:45,09/09/2017,04:45:00,20.84,8.15,9.87,110.98,crbuoy2017
2017-09-09:05:00,09/09/2017,05:00:00,20.82,8.18,9.97,112.11,crbuoy2017
2017-09-09:05:15,09/09/2017,05:15:00,20.8,8.18,9.99,112.21,crbuoy2017
2017-09-09:05:30,09/09/2017,05:30:00,20.8,8.18,9.97,112.04,crbuoy2017
2017-09-09:05:45,09/09/2017,05:45:00,20.75,8.14,9.89,111.06,crbuoy2017
2017-09-09:06:00,09/09/2017,06:00:00,20.77,8.14,9.92,111.38,crbuoy2017
2017-09-09:06:15,09/09/2017,06:15:00,20.75,8.19,9.92,111.33,crbuoy2017
2017-09-09:06:30,09/09/2017,06:30:00,20.75,8.18,9.93,111.5,crbuoy2017
2017-09-09:06:45,09/09/2017,06:45:00,20.74,8.16,9.91,111.22,crbuoy2017
2017-09-09:07:00,09/09/2017,07:00:00,20.72,8.17,9.9,111.1,crbuoy2017
2017-09-09:07:15,09/09/2017,07:15:00,20.72,8.16,9.88,110.86,crbuoy2017
2017-09-09:07:30,09/09/2017,07:30:00,20.7,8.13,9.83,110.28,crbuoy2017
2017-09-09:07:45,09/09/2017,07:45:00,20.68,8.15,9.89,110.85,crbuoy2017
2017-09-09:08:00,09/09/2017,08:00:00,20.67,8.14,9.87,110.63,crbuoy2017
2017-09-09:08:15,09/09/2017,08:15:00,20.7,8.15,9.91,111.12,crbuoy2017
2017-09-09:08:30,09/09/2017,08:30:00,20.7,8.12,9.85,110.42,crbuoy2017
2017-09-09:08:45,09/09/2017,08:45:00,20.71,8.16,9.91,111.14,crbuoy2017
2017-09-09:09:00,09/09/2017,09:00:00,20.7,8.17,9.92,111.24,crbuoy2017
2017-09-09:09:15,09/09/2017,09:15:00,20.74,8.19,10.02,112.51,crbuoy2017
2017-09-09:09:30,09/09/2017,09:30:00,20.74,8.19,10,112.21,crbuoy2017
2017-09-09:09:45,09/09/2017,09:45:00,20.71,8.19,9.98,111.95,crbuoy2017
2017-09-09:10:00,09/09/2017,10:00:00,20.7,8.18,9.95,111.58,crbuoy2017
2017-09-09:10:15,09/09/2017,10:15:00,20.72,8.17,9.99,112.05,crbuoy2017
2017-09-09:10:30,09/09/2017,10:30:00,20.73,8.19,9.99,112.1,crbuoy2017
2017-09-09:10:45,09/09/2017,10:45:00,20.78,8.18,9.98,112.09,crbuoy2017
2017-09-09:11:00,09/09/2017,11:00:00,20.78,8.13,9.87,110.9,crbuoy2017
2017-09-09:11:15,09/09/2017,11:15:00,20.91,8.25,10.14,114.24,crbuoy2017
2017-09-09:11:30,09/09/2017,11:30:00,21.09,8.37,10.42,117.75,crbuoy2017
2017-09-09:11:45,09/09/2017,11:45:00,21.09,8.4,10.46,118.23,crbuoy2017
2017-09-09:12:00,09/09/2017,12:00:00,21.13,8.31,10.24,115.75,crbuoy2017
2017-09-09:12:15,09/09/2017,12:15:00,20.92,8.15,9.78,110.16,crbuoy2017
2017-09-09:12:30,09/09/2017,12:30:00,20.99,8.24,10.02,113.05,crbuoy2017
2017-09-09:12:45,09/09/2017,12:45:00,20.82,8.19,9.97,112.12,crbuoy2017
